arm,seed,encounter,probe_engagement,probe_correct,reserve
intent_empty,20015,6,0.013108902062033754,1,0.6783041845916223
intent_empty,20015,7,0.1048758781907532,1,0.6003111528478303
intent_empty,20015,8,0.00039977886033812696,1,0.5207054851391071
intent_empty,20015,9,1.3689972667920161e-05,1,0.44151826137396877
intent_empty,20015,10,1.4339335469715633e-05,1,0.4615182613739688
intent_empty,20015,11,1.5401081308085875e-06,1,0.38231373548777
intent_empty,20015,12,7.936597431853895e-07,1,0.3815489943689207
intent_empty,20015,13,2.255117160888574e-06,1,0.4015489943689207
intent_empty,20015,14,3.138787330728798e-08,1,0.32234125615529524
intent_empty,20015,15,7.895678152017814e-09,1,0.3220779150597017
intent_empty,20015,16,3.373515723231728e-08,1,0.3420779150597017
intent_empty,20015,17,2.943117116009157e-11,1,0.2628921766748247
intent_empty,20015,18,2.530166855742815e-10,1,0.2828921766748247
intent_empty,20015,19,4.535767135997874e-15,1,0.2040371703326906
intent_empty,20015,20,2.055535528460169e-15,1,0.2
intent_empty,20015,21,5.30166326036554e-13,1,0.22
intent_empty,20015,22,2.055535528460169e-15,1,0.2
intent_empty,20015,23,3.039046179338688e-13,1,0.22
intent_empty,20015,24,1.09763014085209e-11,1,0.24
intent_empty,20015,25,4.303096385587323e-15,1,0.2
intent_empty,20015,26,1.633178806332709e-13,1,0.22
intent_empty,20015,27,2.055535528460169e-15,1,0.2
intent_empty,20015,28,7.801491670022317e-14,1,0.22
intent_empty,20015,29,2.4166873226302366e-13,1,0.21862234810271733
intent_empty,20016,0,0.19698603881968624,1,0.9208715306742324
intent_empty,20016,1,0.04507387047852999,1,0.9408715306742325
intent_empty,20016,2,0.16513261796745632,1,0.9608715306742325
intent_empty,20016,3,0.05119357546947852,1,0.9754733744402664
intent_empty,20016,4,0.03646385194363694,1,0.8970910922706304
intent_empty,20016,5,0.020511963607500697,1,0.8174982510235206
intent_empty,20016,6,0.02071450111214399,1,0.8185902884366685
intent_empty,20016,7,0.09182013224650588,1,0.807685966455578
intent_empty,20016,8,0.026880556922861225,1,0.7284618706923733
intent_empty,20016,9,0.009743378798554376,1,0.7484618706923734
intent_empty,20016,10,0.4152794933789076,1,0.7684618706923734
intent_empty,20016,11,0.011419128198937832,1,0.7614079889962981
intent_empty,20016,12,0.028099571250527557,1,0.7814079889962982
intent_empty,20016,13,0.005077204770439547,1,0.7016378805211971
intent_empty,20016,14,0.0026196348000085113,1,0.6228541204335606
intent_empty,20016,15,0.0018633908436057707,1,0.6428541204335606
intent_empty,20016,16,0.00035769290441511794,1,0.5668414389811959
intent_empty,20016,17,7.862516350215977e-05,1,0.48867650940492796
intent_empty,20016,18,3.4356550549224568e-06,1,0.4102178303623285
intent_empty,20016,19,4.063280552938075e-06,1,0.4302178303623285
intent_empty,20016,20,2.4118445885781305e-07,1,0.3511964085871424
intent_empty,20016,21,2.154549878390588e-10,1,0.2741713999342812
intent_empty,20016,22,7.482605763436068e-10,1,0.2941713999342812
intent_empty,20016,23,2.2920804344010597e-13,1,0.2150410629197519
intent_empty,20016,24,9.538746177661034e-14,1,0.2
intent_empty,20016,25,4.303096385587323e-15,1,0.2
intent_empty,20016,26,1.3968812186912503e-14,1,0.2
intent_empty,20016,27,4.303096385587323e-15,1,0.2
intent_empty,20016,28,2.055535528460169e-15,1,0.2
intent_empty,20016,29,1.633178806332709e-13,1,0.22
intent_empty,20017,0,0.04135588571165337,1,0.9214907791644562
intent_empty,20017,1,0.04738145424924282,1,0.8426751334204985
intent_empty,20017,2,0.040244635088081994,1,0.7635057684157239
intent_empty,20017,3,0.008251285538490333,1,0.6867156225873942
intent_empty,20017,4,0.0009093112799671509,1,0.6072746312226892
intent_empty,20017,5,0.0013761356540686767,1,0.6272746312226892
intent_empty,20017,6,0.00022443570850257105,1,0.5486598001725378
intent_empty,20017,7,0.010693041556099599,1,0.46918340283090965
intent_empty,20017,8,2.352330941402602e-06,1,0.3902122365929181
intent_empty,20017,9,3.5625754959316975e-07,1,0.31087133480876916
intent_empty,20017,10,4.512038919347636e-13,1,0.23115630364960116
intent_empty,20017,11,4.303096385587323e-15,1,0.2
intent_empty,20017,12,2.055535528460169e-15,1,0.2
intent_empty,20017,13,4.303096385587323e-15,1,0.2
intent_empty,20017,14,4.303096385587323e-15,1,0.2
intent_empty,20017,15,3.039046179338688e-13,1,0.22
intent_empty,20017,16,2.915974452012053e-14,1,0.21004792772364692
intent_empty,20017,17,2.055535528460169e-15,1,0.2
intent_empty,20017,18,2.055535528460169e-15,1,0.2
intent_empty,20017,19,4.303096385587323e-15,1,0.2
intent_empty,20017,20,1.633178806332709e-13,1,0.22
intent_empty,20017,21,1.3968812186912503e-14,1,0.2
intent_empty,20017,22,7.801491670022317e-14,1,0.22
intent_empty,20017,23,3.812671869586021e-14,1,0.21153713184122622
intent_empty,20017,24,1.3968812186912503e-14,1,0.2
intent_empty,20017,25,1.633178806332709e-13,1,0.22
intent_empty,20017,26,2.055535528460169e-15,1,0.2
intent_empty,20017,27,8.00727304275816e-15,1,0.2
intent_empty,20017,28,1.633178806332709e-13,1,0.22
intent_empty,20017,29,1.09763014085209e-11,1,0.24
intent_empty,20018,0,0.09138232232875061,1,1.0
intent_empty,20018,1,0.11025514847672968,1,0.9234452907905651
intent_empty,20018,2,0.3610466536222732,1,0.8454095479536419
intent_empty,20018,3,0.0254062306019843,1,0.8429164509895583
intent_empty,20018,4,0.10920258171330229,1,0.8359542533546145
intent_empty,20018,5,0.051785179125921316,1,0.8559542533546145
intent_empty,20018,6,0.08111916102521266,1,0.8522891333135807
intent_empty,20018,7,0.41965504733832665,1,0.7731787227293185
intent_empty,20018,8,0.08264093101677053,1,0.7931787227293186
intent_empty,20018,9,0.012388123126379543,1,0.7138262531748383
intent_empty,20018,10,0.005561409830290417,1,0.7076768021663098
intent_empty,20018,11,0.026614508152872796,1,0.7276768021663098
intent_empty,20018,12,0.004323368750332087,1,0.6488724431331401
intent_empty,20018,13,0.00040086897854659214,1,0.5714769876680572
intent_empty,20018,14,8.919725608845205e-05,1,0.4924742272182558
intent_empty,20018,15,2.0547771542320694e-06,1,0.41500064407571763
intent_empty,20018,16,4.4364552749760144e-08,1,0.3354103176853298
intent_empty,20018,17,1.2341914693399845e-11,1,0.25559285110080415
intent_empty,20018,18,2.055535528460169e-15,1,0.2
intent_empty,20018,19,2.055535528460169e-15,1,0.2
intent_empty,20018,20,2.055535528460169e-15,1,0.2
intent_empty,20018,21,3.039046179338688e-13,1,0.22
intent_empty,20018,22,2.055535528460169e-15,1,0.2
intent_empty,20018,23,7.801491670022317e-14,1,0.22
intent_empty,20018,24,1.09763014085209e-11,1,0.24
intent_empty,20018,25,2.2707594114585248e-13,1,0.2
intent_empty,20018,26,4.303096385587323e-15,1,0.2
intent_empty,20018,27,1.633178806332709e-13,1,0.22
intent_empty,20018,28,6.29189090689428e-12,1,0.24
intent_empty,20018,29,3.887669241767228e-10,1,0.26
intent_empty,20019,0,0.19699508956926082,1,0.9208944998224851
intent_empty,20019,1,0.025212190358736595,1,0.8419396625773202
intent_empty,20019,2,0.029248500925760042,1,0.8619396625773202
intent_empty,20019,3,0.014623791921393285,1,0.7832459803512196
intent_empty,20019,4,0.005257680535809489,1,0.7039369013115436
intent_empty,20019,5,0.0013564556736128078,1,0.6265551922788113
intent_empty,20019,6,0.0015143946726119788,1,0.5485653630703202
intent_empty,20019,7,0.00472831938052009,1,0.4687780136146461
intent_empty,20019,8,0.00016278160054783268,1,0.3913314330136538
intent_empty,20019,9,6.739647442546907e-06,1,0.4113314330136538
intent_empty,20019,10,1.7113434427613223e-08,1,0.3324307581396341
intent_empty,20019,11,1.0447770644234794e-11,1,0.25423950320391553
intent_empty,20019,12,2.9883559689906956e-11,1,0.2567866209229593
intent_empty,20019,13,1.0050318754920427e-13,1,0.22154314958853685
intent_empty,20019,14,2.055535528460169e-15,1,0.2
intent_empty,20019,15,2.055535528460169e-15,1,0.2
intent_empty,20019,16,5.30166326036554e-13,1,0.22
intent_empty,20019,17,6.29189090689428e-12,1,0.24
intent_empty,20019,18,4.303096385587323e-15,1,0.2
intent_empty,20019,19,4.303096385587323e-15,0,0.2
intent_empty,20019,20,7.801491670022317e-14,1,0.22
intent_empty,20019,21,4.303096385587323e-15,1,0.2
intent_empty,20019,22,8.00727304275816e-15,1,0.2
intent_empty,20019,23,1.633178806332709e-13,1,0.22
intent_empty,20019,24,2.771232303534096e-11,1,0.23944687595407538
intent_empty,20019,25,9.51835310585736e-12,1,0.23897824832807185
intent_empty,20019,26,2.055535528460169e-15,1,0.2
intent_empty,20019,27,4.303096385587323e-15,1,0.2
intent_empty,20019,28,7.801491670022317e-14,1,0.22
intent_empty,20019,29,8.00727304275816e-15,1,0.2
intent_empty,20020,0,0.1318985787789925,1,1.0
intent_empty,20020,1,0.04135737107927923,1,0.9214983474028823
intent_empty,20020,2,0.4621703999514767,1,0.8423572421695634
intent_empty,20020,3,0.02353932004424196,1,0.7647453087525925
intent_empty,20020,4,0.04951975877193963,1,0.7847453087525925
intent_empty,20020,5,0.01820922119031769,1,0.8047453087525925
intent_empty,20020,6,0.026179260387712344,1,0.7263823361238971
intent_empty,20020,7,0.5448574662301024,1,0.7218078224181754
intent_empty,20020,8,0.0070743205479348635,1,0.642596880131504
intent_empty,20020,9,0.0006799125462447449,1,0.5630372774924435
intent_empty,20020,10,6.649113634153936e-05,1,0.48372073261610915
intent_empty,20020,11,2.1825634450481093e-05,1,0.4729831028325681
intent_empty,20020,12,1.5459417434620326e-06,1,0.39408045092098964
intent_empty,20020,13,1.9686141416998974e-06,1,0.41408045092098966
intent_empty,20020,14,5.2876586832356425e-08,1,0.3378968667035148
intent_empty,20020,15,7.689191049426876e-11,1,0.25948587677349844
intent_empty,20020,16,4.303096385587323e-15,1,0.2
intent_empty,20020,17,2.055535528460169e-15,1,0.2
intent_empty,20020,18,8.00727304275816e-15,1,0.2
intent_empty,20020,19,5.6139206765282044e-12,1,0.22
intent_empty,20020,20,2.3394057422098247e-14,1,0.2
intent_empty,20020,21,8.00727304275816e-15,1,0.2
intent_empty,20020,22,1.633178806332709e-13,1,0.22
intent_empty,20020,23,3.381252628164387e-12,1,0.24
intent_empty,20020,24,2.4581650527837497e-11,1,0.23531435992295108
intent_empty,20020,25,8.00727304275816e-15,1,0.2
intent_empty,20020,26,1.633178806332709e-13,1,0.22
intent_empty,20020,27,8.00727304275816e-15,1,0.2
intent_empty,20020,28,1.3968812186912503e-14,0,0.2
intent_empty,20020,29,4.303096385587323e-15,1,0.2
intent_empty,20021,0,0.04122889605219139,1,0.9208441844765799
intent_empty,20021,1,0.07635556083703984,1,0.8419995335568173
intent_empty,20021,2,0.1681105988354951,1,0.8619995335568174
intent_empty,20021,3,0.03336998390601998,1,0.8819995335568174
intent_empty,20021,4,0.06658217436074652,1,0.9019995335568174
intent_empty,20021,5,0.021395508262457827,1,0.8222317722351635
intent_empty,20021,6,0.07646396888854207,1,0.8422317722351635
intent_empty,20021,7,0.3521800193461889,1,0.7642770333635004
intent_empty,20021,8,0.039003842187293074,1,0.6844521697006599
intent_empty,20021,9,0.0035172872005676285,1,0.6786158925469069
intent_empty,20021,10,0.0015756860380393813,1,0.5987603847897512
intent_empty,20021,11,0.0017142985751932975,1,0.6026138177829646
intent_empty,20021,12,0.0002384749669208317,1,0.5242500013109788
intent_empty,20021,13,0.00021457756528424284,1,0.5206408169695235
intent_empty,20021,14,0.00037833604085204105,1,0.5406408169695235
intent_empty,20021,15,0.0011886120945594951,1,0.5606408169695235
intent_empty,20021,16,2.895089339741894e-05,1,0.48102008852099537
intent_empty,20021,17,0.00021884131595078415,1,0.5010200885209953
intent_empty,20021,18,0.00021698696282646795,1,0.5210200885209954
intent_empty,20021,19,4.5123014000031645e-05,1,0.44189245931787857
intent_empty,20021,20,2.77227824200318e-07,1,0.36332287479987796
intent_empty,20021,21,2.973379999301454e-07,1,0.35445331007445385
intent_empty,20021,22,1.0815878626609198e-10,1,0.2746386886452688
intent_empty,20021,23,1.6354614479511602e-09,1,0.2946386886452688
intent_empty,20021,24,9.187415819790101e-09,1,0.31463868864526884
intent_empty,20021,25,4.199047990932522e-08,1,0.33463868864526886
intent_empty,20021,26,3.51350454471199e-11,1,0.2581279615187302
intent_empty,20021,27,4.303096385587323e-15,1,0.2
intent_empty,20021,28,8.00727304275816e-15,1,0.2
intent_empty,20021,29,1.3968812186912503e-14,1,0.2
intent_empty,20022,0,0.0720263710968218,1,0.9203058921587884
intent_empty,20022,1,0.22849611636308367,1,0.8842072731315631
intent_empty,20022,2,0.1031862603579697,1,0.9042072731315631
intent_empty,20022,3,0.0221289106622638,1,0.8261048137186968
intent_empty,20022,4,0.009551189855231242,1,0.746887509326896
intent_empty,20022,5,0.003025049999382876,1,0.6697019895259542
intent_empty,20022,6,0.0028145006741124965,1,0.6655367569412705
intent_empty,20022,7,0.08061115042185843,1,0.5861165882871703
intent_empty,20022,8,0.0052594055633156485,1,0.6005907374744032
intent_empty,20022,9,0.0004106200410835558,1,0.5216161192062909
intent_empty,20022,10,1.4399564639035743e-05,1,0.4427532294232255
intent_empty,20022,11,1.3743932915519787e-07,1,0.3639367499606586
intent_empty,20022,12,2.980832633409948e-10,1,0.28454148422367714
intent_empty,20022,13,5.564597204668542e-15,1,0.205106580532133
intent_empty,20022,14,4.303096385587323e-15,1,0.2
intent_empty,20022,15,4.303096385587323e-15,1,0.2
intent_empty,20022,16,2.055535528460169e-15,1,0.2
intent_empty,20022,17,7.169543532288034e-15,1,0.20258553401813234
intent_empty,20022,18,2.055535528460169e-15,1,0.2
intent_empty,20022,19,7.801491670022317e-14,1,0.22
intent_empty,20022,20,1.6151822513721853e-12,1,0.24
intent_empty,20022,21,4.303096385587323e-15,1,0.2
intent_empty,20022,22,4.303096385587323e-15,1,0.2
intent_empty,20022,23,2.055535528460169e-15,1,0.2
intent_empty,20022,24,3.039046179338688e-13,1,0.22
intent_empty,20022,25,1.6151822513721853e-12,1,0.24
intent_empty,20022,26,4.303096385587323e-15,1,0.2
intent_empty,20022,27,4.303096385587323e-15,1,0.2
intent_empty,20022,28,7.801491670022317e-14,1,0.22
intent_empty,20022,29,2.055535528460169e-15,1,0.2
intent_empty,20023,0,0.13165691926599765,1,0.9989061464994579
intent_empty,20023,1,0.04103709511793578,1,0.9198692257599876
intent_empty,20023,2,0.07577736607732122,1,0.8407621699464295
intent_empty,20023,3,0.01146040529306468,1,0.7617111957429205
intent_empty,20023,4,0.014448502500780268,1,0.684459338922279
intent_empty,20023,5,0.0008729721379012714,1,0.6053801948066238
intent_empty,20023,6,0.0027560548491512766,1,0.6253801948066238
intent_empty,20023,7,0.014972986118047524,1,0.5470917614130253
intent_empty,20023,8,0.0013963356806516798,1,0.5670917614130253
intent_empty,20023,9,0.0005804426022304201,1,0.5870917614130253
intent_empty,20023,10,0.008201904400883305,1,0.5104697375142879
intent_empty,20023,11,4.3299433514631035e-06,1,0.43169355612465404
intent_empty,20023,12,2.609632528846147e-07,1,0.3524157888234717
intent_empty,20023,13,1.8634408952007042e-10,1,0.2728142198800449
intent_empty,20023,14,4.303096385587323e-15,1,0.2
intent_empty,20023,15,2.055535528460169e-15,1,0.2
intent_empty,20023,16,5.30166326036554e-13,1,0.22
intent_empty,20023,17,4.303096385587323e-15,1,0.2
intent_empty,20023,18,1.633178806332709e-13,1,0.22
intent_empty,20023,19,1.994324299719074e-14,1,0.21204609466451055
intent_empty,20023,20,2.055535528460169e-15,1,0.2
intent_empty,20023,21,3.4572000534677115e-13,1,0.2
intent_empty,20023,22,1.633178806332709e-13,1,0.22
intent_empty,20023,23,4.303096385587323e-15,1,0.2
intent_empty,20023,24,5.226987296512046e-13,1,0.2
intent_empty,20023,25,8.00727304275816e-15,1,0.2
intent_empty,20023,26,8.00727304275816e-15,1,0.2
intent_empty,20023,27,8.00727304275816e-15,1,0.2
intent_empty,20023,28,2.2707594114585248e-13,1,0.2
intent_empty,20023,29,2.055535528460169e-15,1,0.2
human,20000,0,0.3116769436237786,1,1.0
human,20000,1,0.09138232232875061,1,1.0
human,20000,2,0.09138232232875061,1,1.0
human,20000,3,0.1318985787789925,1,1.0
human,20000,4,0.05506303073048477,1,1.0
human,20000,5,0.09138232232875061,1,1.0
human,20000,6,0.05506303073048477,1,1.0
human,20000,7,0.17523560314980935,1,1.0
human,20000,8,0.1318985787789925,1,1.0
human,20000,9,0.09138232232875061,1,1.0
human,20000,10,0.05506303073048477,1,1.0
human,20000,11,0.05506303073048477,1,1.0
human,20000,12,0.09138232232875061,1,1.0
human,20000,13,0.09138232232875061,1,1.0
human,20000,14,0.09138232232875061,1,1.0
human,20000,15,0.22019926949447058,1,1.0
human,20000,16,0.09138232232875061,1,1.0
human,20000,17,0.1318985787789925,1,1.0
human,20000,18,0.05506303073048477,1,1.0
human,20000,19,0.05506303073048477,1,1.0
human,20000,20,0.22019926949447058,1,1.0
human,20000,21,0.09138232232875061,1,1.0
human,20000,22,0.05506303073048477,1,1.0
human,20000,23,0.05506303073048477,1,1.0
human,20000,24,0.17523560314980935,1,1.0
human,20000,25,0.09138232232875061,1,1.0
human,20000,26,0.09138232232875061,1,1.0
human,20000,27,0.17523560314980935,1,1.0
human,20000,28,0.05506303073048477,1,1.0
human,20000,29,0.1318985787789925,1,1.0
human,20001,0,0.44690963778673937,1,1.0
human,20001,1,0.05506303073048477,1,1.0
human,20001,2,0.17523560314980935,1,1.0
human,20001,3,0.09138232232875061,1,1.0
human,20001,4,0.05506303073048477,1,1.0
human,20001,5,0.1318985787789925,1,1.0
human,20001,6,0.1318985787789925,1,1.0
human,20001,7,0.05506303073048477,1,1.0
human,20001,8,0.1318985787789925,1,1.0
human,20001,9,0.05506303073048477,1,1.0
human,20001,10,0.05506303073048477,1,1.0
human,20001,11,0.09138232232875061,1,1.0
human,20001,12,0.09138232232875061,1,1.0
human,20001,13,0.05506303073048477,1,1.0
human,20001,14,0.05506303073048477,1,1.0
human,20001,15,0.09138232232875061,1,1.0
human,20001,16,0.09138232232875061,1,1.0
human,20001,17,0.09138232232875061,1,1.0
human,20001,18,0.09138232232875061,1,1.0
human,20001,19,0.09138232232875061,1,1.0
human,20001,20,0.4023145018057454,1,1.0
human,20001,21,0.09138232232875061,1,1.0
human,20001,22,0.09138232232875061,1,1.0
human,20001,23,0.09138232232875061,1,1.0
human,20001,24,0.620816968172322,1,1.0
human,20001,25,0.05506303073048477,0,1.0
human,20001,26,0.09138232232875061,1,1.0
human,20001,27,0.05506303073048477,1,1.0
human,20001,28,0.05506303073048477,1,1.0
human,20001,29,0.22019926949447058,1,1.0
human,20002,0,0.09138232232875061,1,1.0
human,20002,1,0.4023145018057454,1,1.0
human,20002,2,0.17523560314980935,1,1.0
human,20002,3,0.05506303073048477,1,1.0
human,20002,4,0.09138232232875061,1,1.0
human,20002,5,0.05506303073048477,1,1.0
human,20002,6,0.1318985787789925,1,1.0
human,20002,7,0.5778990237153778,1,1.0
human,20002,8,0.17523560314980935,1,1.0
human,20002,9,0.22019926949447058,1,1.0
human,20002,10,0.17523560314980935,1,1.0
human,20002,11,0.5778990237153778,1,1.0
human,20002,12,0.09138232232875061,1,1.0
human,20002,13,0.09138232232875061,1,1.0
human,20002,14,0.09138232232875061,1,1.0
human,20002,15,0.05506303073048477,1,1.0
human,20002,16,0.05506303073048477,1,1.0
human,20002,17,0.05506303073048477,1,1.0
human,20002,18,0.05506303073048477,1,1.0
human,20002,19,0.09138232232875061,1,1.0
human,20002,20,0.3116769436237786,1,1.0
human,20002,21,0.09138232232875061,1,1.0
human,20002,22,0.09138232232875061,1,1.0
human,20002,23,0.22019926949447058,1,1.0
human,20002,24,0.5778990237153778,1,1.0
human,20002,25,0.09138232232875061,1,1.0
human,20002,26,0.09138232232875061,1,1.0
human,20002,27,0.05506303073048477,1,1.0
human,20002,28,0.22019926949447058,1,1.0
human,20002,29,0.4023145018057454,1,1.0
human,20003,0,0.22019926949447058,1,1.0
human,20003,1,0.09138232232875061,1,1.0
human,20003,2,0.3572152975584125,1,1.0
human,20003,3,0.09138232232875061,1,1.0
human,20003,4,0.09138232232875061,1,1.0
human,20003,5,0.09138232232875061,1,1.0
human,20003,6,0.17523560314980935,1,1.0
human,20003,7,0.4023145018057454,1,1.0
human,20003,8,0.22019926949447058,1,1.0
human,20003,9,0.09138232232875061,1,1.0
human,20003,10,0.44690963778673937,1,1.0
human,20003,11,0.05506303073048477,1,1.0
human,20003,12,0.09138232232875061,1,1.0
human,20003,13,0.09138232232875061,1,1.0
human,20003,14,0.09138232232875061,1,1.0
human,20003,15,0.05506303073048477,1,1.0
human,20003,16,0.09138232232875061,1,1.0
human,20003,17,0.05506303073048477,1,1.0
human,20003,18,0.05506303073048477,1,1.0
human,20003,19,0.44690963778673937,1,1.0
human,20003,20,0.05506303073048477,1,1.0
human,20003,21,0.09138232232875061,1,1.0
human,20003,22,0.1318985787789925,1,1.0
human,20003,23,0.22019926949447058,1,1.0
human,20003,24,0.17523560314980935,1,1.0
human,20003,25,0.05506303073048477,1,1.0
human,20003,26,0.05506303073048477,1,1.0
human,20003,27,0.05506303073048477,1,1.0
human,20003,28,0.22019926949447058,1,1.0
human,20003,29,0.1318985787789925,1,1.0
human,20004,0,0.1318985787789925,1,1.0
human,20004,1,0.17523560314980935,1,1.0
human,20004,2,0.1318985787789925,1,1.0
human,20004,3,0.09138232232875061,1,1.0
human,20004,4,0.1318985787789925,1,1.0
human,20004,5,0.09138232232875061,1,1.0
human,20004,6,0.09138232232875061,1,1.0
human,20004,7,0.05506303073048477,1,1.0
human,20004,8,0.17523560314980935,1,1.0
human,20004,9,0.05506303073048477,1,1.0
human,20004,10,0.05506303073048477,1,1.0
human,20004,11,0.05506303073048477,1,1.0
human,20004,12,0.1318985787789925,1,1.0
human,20004,13,0.05506303073048477,1,1.0
human,20004,14,0.1318985787789925,1,1.0
human,20004,15,0.09138232232875061,1,1.0
human,20004,16,0.05506303073048477,1,1.0
human,20004,17,0.05506303073048477,1,1.0
human,20004,18,0.09138232232875061,1,1.0
human,20004,19,0.1318985787789925,1,1.0
human,20004,20,0.17523560314980935,1,1.0
human,20004,21,0.09138232232875061,1,1.0
human,20004,22,0.05506303073048477,1,1.0
human,20004,23,0.09138232232875061,1,1.0
human,20004,24,0.22019926949447058,1,1.0
human,20004,25,0.09138232232875061,1,1.0
human,20004,26,0.05506303073048477,1,1.0
human,20004,27,0.05506303073048477,1,1.0
human,20004,28,0.05506303073048477,1,1.0
human,20004,29,0.1318985787789925,1,1.0
human,20005,0,0.09138232232875061,1,1.0
human,20005,1,0.05506303073048477,1,1.0
human,20005,2,0.17523560314980935,1,1.0
human,20005,3,0.09138232232875061,1,1.0
human,20005,4,0.09138232232875061,1,1.0
human,20005,5,0.05506303073048477,1,1.0
human,20005,6,0.09138232232875061,1,1.0
human,20005,7,0.3572152975584125,1,1.0
human,20005,8,0.09138232232875061,1,1.0
human,20005,9,0.05506303073048477,1,1.0
human,20005,10,0.22019926949447058,1,1.0
human,20005,11,0.05506303073048477,1,1.0
human,20005,12,0.09138232232875061,1,1.0
human,20005,13,0.1318985787789925,1,1.0
human,20005,14,0.17523560314980935,1,1.0
human,20005,15,0.09138232232875061,1,1.0
human,20005,16,0.05506303073048477,1,1.0
human,20005,17,0.09138232232875061,1,1.0
human,20005,18,0.05506303073048477,1,1.0
human,20005,19,0.05506303073048477,1,1.0
human,20005,20,0.05506303073048477,1,1.0
human,20005,21,0.1318985787789925,1,1.0
human,20005,22,0.05506303073048477,1,1.0
human,20005,23,0.17523560314980935,1,1.0
human,20005,24,0.22019926949447058,1,1.0
human,20005,25,0.1318985787789925,1,1.0
human,20005,26,0.1318985787789925,1,1.0
human,20005,27,0.17523560314980935,1,1.0
human,20005,28,0.09138232232875061,1,1.0
human,20005,29,0.3572152975584125,1,1.0
human,20006,0,0.1318985787789925,1,1.0
human,20006,1,0.05506303073048477,1,1.0
human,20006,2,0.09138232232875061,1,1.0
human,20006,3,0.05506303073048477,1,1.0
human,20006,4,0.05506303073048477,1,1.0
human,20006,5,0.17523560314980935,1,1.0
human,20006,6,0.1318985787789925,1,1.0
human,20006,7,0.44690963778673937,1,1.0
human,20006,8,0.1318985787789925,1,1.0
human,20006,9,0.09138232232875061,1,1.0
human,20006,10,0.09138232232875061,1,1.0
human,20006,11,0.4910068950189542,1,1.0
human,20006,12,0.1318985787789925,1,1.0
human,20006,13,0.17523560314980935,1,1.0
human,20006,14,0.22019926949447058,1,1.0
human,20006,15,0.09138232232875061,1,1.0
human,20006,16,0.17523560314980935,1,1.0
human,20006,17,0.05506303073048477,1,1.0
human,20006,18,0.09138232232875061,1,1.0
human,20006,19,0.09138232232875061,1,1.0
human,20006,20,0.17523560314980935,1,1.0
human,20006,21,0.05506303073048477,1,1.0
human,20006,22,0.09138232232875061,1,1.0
human,20006,23,0.09138232232875061,1,1.0
human,20006,24,0.22019926949447058,1,1.0
human,20006,25,0.09138232232875061,1,1.0
human,20006,26,0.05506303073048477,1,1.0
human,20006,27,0.09138232232875061,1,1.0
human,20006,28,0.05506303073048477,1,1.0
human,20006,29,0.1318985787789925,1,1.0
human,20007,0,0.1318985787789925,1,1.0
human,20007,1,0.09138232232875061,1,1.0
human,20007,2,0.05506303073048477,1,1.0
human,20007,3,0.05506303073048477,1,1.0
human,20007,4,0.17523560314980935,1,1.0
human,20007,5,0.1318985787789925,1,1.0
human,20007,6,0.1318985787789925,1,1.0
human,20007,7,0.05506303073048477,1,1.0
human,20007,8,0.1318985787789925,1,1.0
human,20007,9,0.1318985787789925,1,1.0
human,20007,10,0.05506303073048477,1,1.0
human,20007,11,0.09138232232875061,1,1.0
human,20007,12,0.09138232232875061,1,1.0
human,20007,13,0.1318985787789925,1,1.0
human,20007,14,0.17523560314980935,1,1.0
human,20007,15,0.1318985787789925,1,1.0
human,20007,16,0.05506303073048477,1,1.0
human,20007,17,0.4023145018057454,1,1.0
human,20007,18,0.09138232232875061,1,1.0
human,20007,19,0.09138232232875061,1,1.0
human,20007,20,0.09138232232875061,1,1.0
human,20007,21,0.09138232232875061,1,1.0
human,20007,22,0.09138232232875061,1,1.0
human,20007,23,0.05506303073048477,1,1.0
human,20007,24,0.22019926949447058,1,1.0
human,20007,25,0.09138232232875061,1,1.0
human,20007,26,0.05506303073048477,1,1.0
human,20007,27,0.22019926949447058,1,1.0
human,20007,28,0.1318985787789925,1,1.0
human,20007,29,0.1318985787789925,1,1.0
human,20008,0,0.2658834274812747,1,1.0
human,20008,1,0.05506303073048477,1,1.0
human,20008,2,0.2658834274812747,1,1.0
human,20008,3,0.22019926949447058,1,1.0
human,20008,4,0.05506303073048477,1,1.0
human,20008,5,0.09138232232875061,1,1.0
human,20008,6,0.05506303073048477,1,1.0
human,20008,7,0.5778990237153778,1,1.0
human,20008,8,0.1318985787789925,1,1.0
human,20008,9,0.1318985787789925,1,1.0
human,20008,10,0.09138232232875061,1,1.0
human,20008,11,0.09138232232875061,1,1.0
human,20008,12,0.05506303073048477,1,1.0
human,20008,13,0.1318985787789925,1,1.0
human,20008,14,0.1318985787789925,1,1.0
human,20008,15,0.05506303073048477,1,1.0
human,20008,16,0.09138232232875061,1,1.0
human,20008,17,0.05506303073048477,1,1.0
human,20008,18,0.1318985787789925,1,1.0
human,20008,19,0.05506303073048477,1,1.0
human,20008,20,0.05506303073048477,1,1.0
human,20008,21,0.1318985787789925,1,1.0
human,20008,22,0.05506303073048477,1,1.0
human,20008,23,0.1318985787789925,1,1.0
human,20008,24,0.4023145018057454,1,1.0
human,20008,25,0.09138232232875061,1,1.0
human,20008,26,0.1318985787789925,1,1.0
human,20008,27,0.17523560314980935,1,1.0
human,20008,28,0.17523560314980935,1,1.0
