sweep,n_artifacts,m_observers,averaging,seed_rep,generation,kl_payload,creator_col_kl,eff_sample_count,mi_genuine,mean_deep_genuine
N,300,5,False,0,5,0.09126017998913677,0.49572075224755024,163.60126405719035,0.6536417957746146,2.1839999999999997
N,300,5,False,0,6,0.15767434226117885,0.4630579104847998,175.3870749174241,0.6860014023949951,2.340666666666667
N,300,5,False,0,7,0.10655996914142302,0.37819316742179365,165.2057014816994,0.7213514307885889,2.2053333333333334
N,300,5,False,1,0,0.04475347881690564,0.5385025011400862,139.88843636998467,0.8246358412674957,1.8679999999999999
N,300,5,False,1,1,0.07218070562494247,0.6500670432490971,157.47347674846222,0.7527111064484346,2.1019999999999994
N,300,5,False,1,2,0.08748682139974881,0.5948646623787572,167.8787594633969,0.6212580308010904,2.2399999999999998
N,300,5,False,1,3,0.0563556951251393,0.6891673826399205,178.84597507384507,0.6119959103145358,2.3866666666666667
N,300,5,False,1,4,0.11376620819119485,0.7332606845202956,164.63195772469427,0.6110473824450446,2.1973333333333334
N,300,5,False,1,5,0.10385153421458768,0.937313441821899,172.02386072258952,0.5483810850425088,2.2953333333333332
N,300,5,False,1,6,0.11518524541031455,0.8775418491474611,163.6761959623809,0.5960415615478072,2.184
N,300,5,False,1,7,0.04564413299021615,0.9568966688551899,199.4912164862566,0.4503801821307271,2.6613333333333338
N,300,5,False,2,0,0.02424324578420392,0.34368798244590293,134.73733429246744,0.8711926651843266,1.798
N,300,5,False,2,1,0.0733689348813662,0.5986988873436536,138.09001151950525,0.8588861567818066,1.8433333333333333
N,300,5,False,2,2,0.06755828563949456,0.6126342299375638,119.67309163354187,0.7859383120906319,1.598
N,300,5,False,2,3,0.11530150363314465,0.8003812879197247,127.96585402091189,0.7815877160659299,1.7080000000000002
