leak,reader,encounter,rejectable,gate_open,looked,drift_from_start,value_divergence
0.05,0,16,True,0.05,0.25,0.0036950628770936987,6.17874874377696
0.05,0,17,True,0.05,0.5833333333333334,0.0010915935190102507,13.815510455145223
0.05,0,18,True,0.05,0.25,0.002259558162935703,8.983882075504022
0.05,0,19,True,0.05,0.25,0.002000915192497329,9.871176330534903
0.05,1,0,True,0.05,0.25,0.00023232336189707957,8.808407090318838
0.05,1,1,True,0.05000000000000005,0.25,0.0003060811177474981,5.3047350690353205
0.05,1,2,True,0.05,0.25,0.0008318249774083731,9.195044021645383
0.05,1,3,True,0.05,0.25,0.0005953077500913204,5.910124284591732
0.05,1,4,True,0.05,0.25,0.0014001638806031627,9.459308305294776
0.05,1,5,True,0.05,0.25,0.0014522055860144052,5.827635293814855
0.05,1,6,True,0.05,0.25,0.0013703774793143424,10.007940993387333
0.05,1,7,True,0.05,0.25,0.0005188516171013395,6.346939244608557
0.05,1,8,True,0.05,0.25,0.0007307292212184761,6.162353475573988
0.05,1,9,True,0.05,0.2916666666666667,0.0008727650032742959,6.276469799976025
0.05,1,10,True,0.05,0.625,0.00279005607775799,13.81551036432463
0.05,1,11,True,0.05,0.25,0.0029885937578320518,6.383199439185493
0.05,1,12,True,0.05,0.25,0.002900111041938859,9.24856789565195
0.05,1,13,True,0.05,0.375,0.0038059019968125704,13.81549750749833
0.05,1,14,True,0.05,0.25,0.00473384861576881,9.247385618531451
0.05,1,15,True,0.05,0.25,0.006065052450509194,9.862111406060983
0.05,1,16,True,0.05,0.375,0.0074156489342729615,13.815509085660121
0.05,1,17,True,0.05,0.25,0.005199927562512929,9.156659060964818
0.05,1,18,True,0.05,0.25,0.0035829000714513656,9.403394826892491
0.05,1,19,True,0.05,0.25,0.0047860864231453575,9.13259130991599
0.05,2,0,True,0.05,0.2916666666666667,0.000315973417334978,11.577190760412964
0.05,2,1,True,0.05000000000000611,0.2916666666666667,0.0004028536736306104,4.637069592308239
0.05,2,2,True,0.05,0.25,0.00027535004362852456,9.119633939714326
0.05,2,3,True,0.05,0.2916666666666667,0.0008112457889396742,12.435681699612049
0.05,2,4,True,0.05,0.25,0.0003556151429991595,5.794042499636811
0.05,2,5,True,0.05,0.5,0.002347034836350693,13.8155105209681
0.05,2,6,True,0.05000000000000001,0.25,0.002041305089109071,5.567780954281728
0.05,2,7,True,0.05,0.625,0.0033224417174155634,13.815509628803289
0.05,2,8,True,0.05,0.6666666666666666,0.0021153305704225663,13.81551055794393
0.05,2,9,True,0.05,0.625,0.0040362401566146,13.815510556770931
0.05,2,10,True,0.05,0.25,0.00425861569073227,5.836609657514554
0.05,2,11,True,0.05,0.25,0.005580751492459287,7.810840585613869
0.05,2,12,True,0.05,0.25,0.007273861808299219,5.761156772440523
0.05,2,13,True,0.05,0.625,0.008002654154019986,13.815510557551782
0.05,2,14,True,0.05,0.25,0.009051945962507628,8.7261328396489
0.05,2,15,True,0.05,0.5,0.012439331271564012,13.81551047604865
0.05,2,16,True,0.05,0.25,0.014655482170426143,9.174623640799535
0.05,2,17,True,0.05,0.25,0.017199747432267688,9.646548982923298
0.05,2,18,True,0.05,0.25,0.020053423035676282,9.39988738388385
0.05,2,19,True,0.05000000000000001,0.25,0.020582472776720012,5.599124478290388
0.05,3,0,True,0.05,0.3333333333333333,0.0004121649508139324,13.02865270393042
0.05,3,1,True,0.05,0.25,0.00043455908153536456,10.059393089291762
0.05,3,2,True,0.05,0.25,0.000915405508301402,9.092243214607853
0.05,3,3,True,0.05,0.25,0.0014245820191515785,9.002178510024722
0.05,3,4,True,0.05,0.2916666666666667,0.0009477005362441091,10.2972303858348
0.05,3,5,True,0.05,0.25,0.00032493108444777395,10.1503696761005
0.05,3,6,True,0.05,0.25,0.00020018959338243686,8.881496778691748
0.05,3,7,True,0.05,0.25,0.0005395075240448893,5.934081164309956
0.05,3,8,True,0.05,0.2916666666666667,0.0014903548524654118,8.174606210693495
0.05,3,9,True,0.05,0.25,0.001424430129012253,6.022655144606216
0.05,3,10,True,0.05,0.25,0.0007460139094610241,5.941220531550046
0.05,3,11,True,0.05,0.25,0.0017096773152488875,9.668235355191394
0.05,3,12,True,0.05,0.6666666666666666,0.0029626993797929185,13.81551054405708
0.05,3,13,True,0.05,0.25,0.00218723209938634,8.831021825898368
0.05,3,14,True,0.05,0.4166666666666667,0.002006456599569946,13.81550930804326
0.05,3,15,True,0.05,0.25,0.002544672659556827,9.236637529701238
0.05,3,16,True,0.05,0.25,0.002894509340663605,9.55896161684628
0.05,3,17,True,0.05,0.25,0.0036819487795431566,10.10597251578158
0.05,3,18,True,0.05,0.25,0.002036627618457191,9.156230881964627
0.05,3,19,True,0.05,0.25,0.002547414433174078,9.146868695756305
0.05,4,0,True,0.05,0.25,0.00023216850929102,8.04816677074072
0.05,4,1,True,0.05,0.25,0.0003083612432822616,8.798872109564496
0.05,4,2,True,0.05,0.25,0.00023039648865684015,8.788732222785274
0.05,4,3,True,0.05,0.6666666666666666,0.0022568791899092696,13.815510557125393
0.05,4,4,True,0.05,0.25,0.0037627727569834405,9.233163851537102
0.05,4,5,True,0.05,0.25,0.003523564597126697,9.671601656640657
0.05,4,6,True,0.05,0.25,0.005243905781665644,6.3251998787438675
0.05,4,7,True,0.05,0.4166666666666667,0.0045924412307099234,10.117958330328122
0.05,4,8,True,0.05,0.5416666666666666,0.009051305137563762,13.815509660684688
0.05,4,9,True,0.05,0.25,0.011629504324932238,9.384521833659978
0.05,4,10,True,0.05,0.25,0.011300582723978946,5.715554218156935
0.05,4,11,True,0.05,0.625,0.018789653547404524,13.815510556662899
0.05,4,12,True,0.05000000000000001,0.25,0.02221755137159693,5.506766798708478
0.05,4,13,True,0.050000000000099895,0.2916666666666667,0.020436516587796025,4.3038379533517475
0.05,4,14,True,0.05000000001276563,0.25,0.0197358493847112,3.6513342299324107
0.05,4,15,True,0.05,0.25,0.019519597536253864,9.018777172173415
0.05,4,16,True,0.05,0.25,0.02279817961796816,8.912385072867442
0.05,4,17,True,0.05,0.25,0.019367058327592713,9.136993947945344
0.05,4,18,True,0.05,0.25,0.017811745985025315,9.485603688274903
0.05,4,19,True,0.05,0.25,0.016803055602723105,6.222937280122636
0.05,5,0,True,0.05,0.2916666666666667,0.0003159762149067035,11.857139257852221
0.05,5,1,True,0.05,0.25,0.00036530827149129554,8.620428166604075
0.05,5,2,True,0.050000000000001384,0.25,0.0002583846987089305,4.874027550251058
0.05,5,3,True,0.0500000000000002,0.25,0.000609085554055589,5.1309360817870555
0.05,5,4,True,0.05,0.2916666666666667,0.00017845025059481153,11.186823715597075
0.05,5,5,True,0.05,0.5,0.0006974360859508914,13.815508506790982
0.05,5,6,True,0.05,0.3333333333333333,0.0005401722398697996,10.007553579722678
0.05,5,7,True,0.05,0.25,0.000638296134877878,9.377802010758689
0.05,5,8,True,0.05,0.25,0.0012010446468016175,10.42667749694647
0.05,5,9,True,0.050000017115069136,0.3333333333333333,0.0017112128468519117,2.6244337049677866
0.05,5,10,True,0.05,0.375,0.0006031553087112651,13.8155018963894
0.05,5,11,True,0.05,0.25,0.0012967988650399104,9.875460328748996
0.05,5,12,True,0.05,0.375,0.002085126674238689,13.815492648871006
0.05,5,13,True,0.05,0.25,0.0031375823099903007,6.26119291234014
0.05,5,14,True,0.05000000000000293,0.25,0.002285534039705526,4.7763469342538665
0.05,5,15,True,0.05,0.4583333333333333,0.0011803001858903019,13.815491993108433
0.05,5,16,True,0.0500000002543288,0.25,0.0012524359151976656,3.2200543908336394
0.05,5,17,True,0.05,0.6666666666666666,0.004580716805390919,13.815510106635388
0.05,5,18,True,0.05,0.25,0.006514664324001648,6.853828109461957
0.05,5,19,True,0.05,0.25,0.006405118166188654,8.645238855869449
0.05,6,0,True,0.05,0.2916666666666667,0.00031431666426497574,6.493622937993376
0.05,6,1,True,0.05,0.25,0.001063795111591684,9.773224808810529
0.05,6,2,True,0.05,0.25,0.0009500521067414541,5.97240336979152
0.05,6,3,True,0.05,0.25,0.00130151008206714,9.744260280047266
0.05,6,4,True,0.05,0.5833333333333334,0.0010771240585171933,13.815510482061143
0.05,6,5,True,0.05,0.25,0.001574051850216262,10.077945623203393
0.05,6,6,True,0.05,0.25,0.002500573184087286,8.878430564114488
0.05,6,7,True,0.05,0.25,0.0038314350652780896,8.92072489973835
0.05,6,8,True,0.05,0.25,0.005539210150932207,6.735457277833138
0.05,6,9,True,0.05,0.25,0.007609795819160242,9.572399763264258
0.05,6,10,True,0.05,0.25,0.005985275263644622,9.938788368977827
0.05,6,11,True,0.05,0.625,0.00611482143861539,13.815510557118044
0.05,6,12,True,0.05000000000029196,0.25,0.006920087642518988,4.172254829350568
0.05,6,13,True,0.05,0.25,0.008155726694629571,9.895160798303515
0.05,6,14,True,0.05,0.25,0.009711044880232354,9.849806417358515
0.05,6,15,True,0.05,0.25,0.008275718793729625,9.720950860985514
0.05,6,16,True,0.05000001301912377,0.25,0.009421027143865966,2.704033972942969
0.05,6,17,True,0.05,0.25,0.007185356824504385,9.052225000068587
0.05,6,18,True,0.05,0.25,0.008719194837348135,9.641952357391348
0.05,6,19,True,0.05,0.25,0.01062023837422394,9.348814455740001
0.05,7,0,True,0.05,0.25,0.0002323486373221311,8.965995833651434
0.05,7,1,True,0.05,0.25,0.0003085133763540606,9.087622504122823
0.05,7,2,True,0.05,0.25,0.000832515878587542,9.243780245702334
0.05,7,3,True,0.05,0.25,0.0005947219468809672,9.604961832785461
0.05,7,4,True,0.05,0.5833333333333334,0.0004462406399977706,13.815510231754491
0.05,7,5,True,0.05,0.4166666666666667,0.000481488574679733,13.815509345890877
0.05,7,6,True,0.05,0.25,0.0006669694482769727,8.72453735359299
0.05,7,7,True,0.05,0.3333333333333333,0.0013979366175131116,7.792423692143809
0.05,7,8,True,0.05,0.375,0.0021966855688967148,10.693246188180707
0.05,7,9,True,0.05,0.25,0.0032602663263248226,10.094706001767163
0.05,7,10,True,0.05,0.5833333333333334,0.007287009793775855,13.81551055626884
0.05,7,11,True,0.05,0.5833333333333334,0.00448095819999355,13.815509681768237
0.05,7,12,True,0.05,0.3333333333333333,0.007187047853445747,5.84174683952982
0.05,7,13,True,0.05,0.25,0.006635040889431669,9.618679367119224
0.05,7,14,True,0.05,0.75,0.007840974084067663,13.815510555979786
0.05,7,15,True,0.05,0.25,0.009089776351505426,6.434054180824689
0.05,7,16,True,0.05,0.25,0.006993739725496061,9.996498413143184
0.05,7,17,True,0.05,0.4583333333333333,0.010056897567396778,13.815509941033143
0.05,7,18,True,0.05,0.25,0.008230623003560707,9.153707703270449
0.05,7,19,True,0.050000000593673544,0.25,0.010093904619726327,3.0987687860490007
0.05,8,0,True,0.05,0.25,0.00023236527460384357,9.03095518263563
0.05,8,1,True,0.05,0.25,0.0003068138297886401,5.828490223505057
0.05,8,2,True,0.05,0.3333333333333333,0.0003093691261853975,13.81550003204077
0.05,8,3,True,0.05,0.3333333333333333,0.001123780188137656,7.67660880567348
0.05,8,4,True,0.05,0.25,0.0022264353566503747,9.13781192114214
0.05,8,5,True,0.050000000000184106,0.25,0.002158217958760488,4.234018739775462
0.05,8,6,True,0.05,0.25,0.003496344931457493,5.798983898531156
0.05,8,7,True,0.05,0.25,0.0037216062635367572,9.69607518371302
0.05,8,8,True,0.05,0.3333333333333333,0.004711778490706017,13.460684572932834
0.05,8,9,True,0.05,0.375,0.0028870516436282252,11.368773132035722
0.05,8,10,True,0.05,0.25,0.003894578455735851,5.831360884064269
0.05,8,11,True,0.05,0.25,0.0031839520997811142,5.907906477213891
0.05,8,12,True,0.05,0.25,0.0044444048970383905,6.0059758419073646
0.05,8,13,True,0.05,0.375,0.005603557202200599,13.815504786642796
0.05,8,14,True,0.05,0.25,0.00497948492555618,6.131559422607579
0.05,8,15,True,0.05,0.25,0.0031535028279632508,9.546157941507593
0.05,8,16,True,0.05,0.25,0.004152682044072896,5.660040024303054
0.05,8,17,True,0.05,0.25,0.0037251457074918416,9.706067867133545
0.05,8,18,True,0.05,0.25,0.0021635004432114446,7.007000419168902
0.05,8,19,True,0.05,0.25,0.0011560027011342684,8.496719610437626
0.05,9,0,True,0.05,0.25,0.0002324133976591078,10.014236664975025
0.05,9,1,True,0.05,0.5833333333333334,0.002492939977939441,13.815510557720184
0.05,9,2,True,0.05,0.25,0.0021802168656167367,9.388403910461365
0.05,9,3,True,0.05,0.4583333333333333,0.0028342489698552215,13.815510122291107
0.05,9,4,True,0.05,0.5,0.0056145099320766695,7.512458472101765
0.05,9,5,True,0.05,0.4166666666666667,0.009067836405599765,13.815508953046105
0.05,9,6,True,0.05,0.25,0.007674391421110156,8.733356678653806
0.05,9,7,True,0.05,0.2916666666666667,0.005943206185802831,11.387502068169724
0.05,9,8,True,0.05,0.5,0.010746897250459311,13.815510467475814
0.05,9,9,True,0.05000000000000001,0.25,0.009375716415059042,5.534802578554845
0.05,9,10,True,0.05,0.25,0.012105760173547461,9.996071691228341
0.05,9,11,True,0.05,0.25,0.015136865388390708,8.31755390861118
0.05,9,12,True,0.05,0.25,0.01429008422185181,8.888789173167867
0.05,9,13,True,0.05,0.25,0.017444835744604856,5.819534127306557
0.05,9,14,True,0.05,0.5833333333333334,0.025982816804535583,13.815510518842595
0.05,9,15,True,0.05,0.3333333333333333,0.024758393328090794,13.81550463432252
0.05,9,16,True,0.05,0.375,0.024435444452936356,11.681916145188097
0.05,9,17,True,0.050000000000000044,0.25,0.024779429736713404,5.316600921282141
0.05,9,18,True,0.05,0.375,0.026103141445051034,13.815508926705897
0.05,9,19,True,0.05,0.25,0.027473841340564582,9.329468870354892
0.05,10,0,True,0.05,0.25,0.00023244028531310343,10.610535895257303
0.05,10,1,True,0.05000000000252437,0.3333333333333333,0.00041774087820534503,3.8900636449465975
0.05,10,2,True,0.05,0.25,0.0002975181959697865,8.798768961260762
0.05,10,3,True,0.05,0.6666666666666666,0.0021606867065894217,13.815510557934012
0.05,10,4,True,0.05,0.4166666666666667,0.002540556513890433,11.292780343113325
0.05,10,5,True,0.05,0.25,0.003358557393736524,9.598973243161828
0.05,10,6,True,0.05,0.4583333333333333,0.002792476729408057,13.81550467131794
0.05,10,7,True,0.05,0.6666666666666666,0.005747339924852384,13.81551055715807
0.05,10,8,True,0.050000000234720836,0.25,0.005657912022021398,3.2284287880780917
0.05,10,9,True,0.050000000000007934,0.25,0.0036798863817270188,4.645844223252552
0.05,10,10,True,0.05,0.25,0.0022558400272178346,6.3983974563668236
0.05,10,11,True,0.05,0.25,0.0023404653411621236,9.776797079926009
0.05,10,12,True,0.05,0.2916666666666667,0.002320942580275176,11.119257252082594
0.05,10,13,True,0.05,0.25,0.002801686812075436,9.51525298716784
0.05,10,14,True,0.05,0.4583333333333333,0.004803175026768556,13.815509946645847
0.05,10,15,True,0.05,0.25,0.005405931144615657,10.017324174044179
0.05,10,16,True,0.05,0.3333333333333333,0.003079408483989918,13.81549777246524
0.05,10,17,True,0.05,0.4166666666666667,0.004730684941748574,13.81550838757666
0.05,10,18,True,0.05,0.25,0.0033742821807022857,9.984728300480155
0.05,10,19,True,0.05,0.5416666666666666,0.006875477518399349,13.815510367145864
0.05,11,0,True,0.05000000000000001,0.25,0.00022347644568540895,5.585927484932328
0.05,11,1,True,0.05,0.3333333333333333,0.00043052158618143294,10.528661322944547
0.05,11,2,True,0.05,0.25,0.0008928549349957364,9.554778069855631
0.05,11,3,True,0.05000000000000002,0.25,0.00140716278205337,5.445509718462908
0.05,11,4,True,0.050000000000000024,0.25,0.0021341373186101378,5.410883013754212
0.05,11,5,True,0.05,0.25,0.001525996615950393,8.350040557719462
0.05,11,6,True,0.05,0.25,0.0014139849610095775,9.670480326300886
0.05,11,7,True,0.05,0.25,0.001767901968724418,8.817639876938884
0.05,11,8,True,0.05,0.625,0.00010003129759933796,13.81551055750763
0.05,11,9,True,0.05,0.375,0.0009069643580628256,12.067265822400755
0.05,11,10,True,0.05000000000000005,0.25,0.0006281408782680293,5.31494165935664
0.05,11,11,True,0.05,0.25,0.0008223442747081998,9.790670567727695
0.05,11,12,True,0.050001877564822016,0.25,0.0005111041675561392,1.9246900375295568
0.05,11,13,True,0.05,0.25,0.0010204594120136537,9.443286101482858
0.05,11,14,True,0.05,0.25,0.001959252340051211,10.324338267545391
0.05,11,15,True,0.05,0.6666666666666666,0.006437351151931017,13.815510557939692
0.05,11,16,True,0.05,0.25,0.00629337463112329,10.158126605387428
0.05,11,17,True,0.05,0.25,0.006614247439422953,8.933013334523064
0.05,11,18,True,0.05,0.625,0.012339511221154738,13.815509610952983
0.05,11,19,True,0.05,0.625,0.009608770299659612,13.815510557792368
0.05,12,0,True,0.05,0.25,0.00023002236779803972,6.122484584129753
0.05,12,1,True,0.05,0.25,0.00030735930614798467,10.230111039144852
0.05,12,2,True,0.05,0.25,0.00022995466933770298,8.959858852510047
0.05,12,3,True,0.05,0.6666666666666666,0.002212261285719273,13.815510556572809
0.05,12,4,True,0.05,0.625,0.006686117195828754,13.815510548754196
0.05,12,5,True,0.05,0.25,0.006185715061850665,6.770428100430447
0.05,12,6,True,0.05,0.25,0.0049300917286789585,9.551902916219708
0.05,12,7,True,0.05,0.25,0.00421254630808553,5.672977665078399
0.05,12,8,True,0.21526385369438944,0.25,0.006311760389283612,6.584468518955767e-05
0.05,12,9,True,0.05,0.5833333333333334,0.005350106741705461,13.815487540072342
0.05,12,10,True,0.05,0.25,0.007205637505472859,8.55056358386665
0.05,12,11,True,0.05,0.4583333333333333,0.0069569321208609175,13.815510395331666
0.05,12,12,True,0.05,0.25,0.008883116332913936,9.74337631655832
0.05,12,13,True,0.05,0.25,0.006575594406055492,9.26480763532791
0.05,12,14,True,0.05,0.625,0.012632844558951986,13.815510548643982
0.05,12,15,True,0.05,0.25,0.011804455308250451,5.667675192220551
0.05,12,16,True,0.05,0.25,0.011472375522093299,9.341930716219757
0.05,12,17,True,0.05,0.25,0.010935839126619135,9.767520355472387
0.05,12,18,True,0.05,0.25,0.010930331502386037,9.239612661541218
0.05,12,19,True,0.05,0.25,0.01328655962569867,6.836717998335411
0.05,13,0,True,0.05000000000000001,0.25,0.0002292315201185384,5.552425491490968
0.05,13,1,True,0.05000000184600701,0.25,0.0002775386450946096,2.930392344247728
0.05,13,2,True,0.05,0.625,0.0010084181838475655,13.815510460675734
0.05,13,3,True,0.05,0.4166666666666667,0.0005179539498807381,13.815492837909721
0.05,13,4,True,0.05,0.625,0.0011158536440475098,13.815510556062645
0.05,13,5,True,0.05,0.25,0.002125519622019161,8.986346779778374
0.05,13,6,True,0.05,0.25,0.001412575604713074,9.46167126335108
0.05,13,7,True,0.05,0.625,0.0017810734361290177,13.815510557428425
0.05,13,8,True,0.05,0.375,0.0008395819827198055,13.815509066368312
0.05,13,9,True,0.05,0.25,0.0014929864138393742,9.263467137319719
0.05,13,10,True,0.05000000000000088,0.25,0.001323248498403812,4.929753258756686
0.05,13,11,True,0.05,0.25,0.0005065657721405655,6.253598403750956
0.05,13,12,True,0.05,0.25,0.00019712312671660293,8.604300971165156
0.05,13,13,True,0.05000000000000009,0.25,0.0003618083762185172,5.222993494958433
0.05,13,14,True,0.05,0.3333333333333333,0.001274900588907614,6.458580489831543
0.05,13,15,True,0.05,0.25,0.0009106173046131835,9.164908685854908
0.05,13,16,True,0.05,0.625,0.0042546006608721355,13.815510104296484
0.05,13,17,True,0.05,0.25,0.003938779727280327,5.807827227141991
0.05,13,18,True,0.05000000000000001,0.25,0.0040942579579056945,5.6281550640081806
0.05,13,19,True,0.05,0.25,0.0029511498133526362,9.521357054170549
0.05,14,0,True,0.05,0.4583333333333333,0.0007761896889336602,13.81551011457764
0.05,14,1,True,0.05,0.25,0.0007163113702108054,9.545248742323052
0.05,14,2,True,0.05,0.25,0.0015975661027022893,10.146194959443829
0.05,14,3,True,0.05000036541553589,0.25,0.0012470251272862429,2.196617171688745
0.05,14,4,True,0.05,0.3333333333333333,0.0014137178215787947,9.654437045626745
0.05,14,5,True,0.05,0.5833333333333334,0.004292911171886772,13.815510554021417
0.05,14,6,True,0.05,0.5833333333333334,0.0025068172373303166,12.983635505457146
0.05,14,7,True,0.05,0.25,0.004031552886105752,9.788064590114601
0.05,14,8,True,0.05,0.25,0.0030346511456835826,5.723002981463189
0.05,14,9,True,0.05,0.4583333333333333,0.0029678281733319864,13.81549885499318
0.05,14,10,True,0.05,0.4166666666666667,0.005643656540570675,13.324337064813506
0.05,14,11,True,0.05,0.25,0.007728011393092038,9.699676568877681
0.05,14,12,True,0.05,0.25,0.007870072580193947,7.016210074742668
0.05,14,13,True,0.05,0.25,0.008456479028775249,6.185126875744485
0.05,14,14,True,0.05,0.375,0.010125821471949951,13.815490546923936
0.05,14,15,True,0.05,0.25,0.011979526061498678,9.344357068405262
0.05,14,16,True,0.05,0.4166666666666667,0.009145124225063271,13.815509028597049
0.05,14,17,True,0.05,0.25,0.006952340522743024,7.321034740624236
0.05,14,18,True,0.05,0.3333333333333333,0.004942444336783466,11.639004256297344
0.05,14,19,True,0.05,0.25,0.005833011515217323,9.760230071071097
0.05,15,0,True,0.05,0.2916666666666667,0.0003159740514211305,11.577960467705894
0.05,15,1,True,0.05,0.25,0.0010663781433643028,8.204884207035603
0.05,15,2,True,0.05,0.25,0.002231806741434191,8.131312160303809
0.05,15,3,True,0.05,0.25,0.0019508860318610734,9.46283959718427
0.05,15,4,True,0.05,0.5,0.0015788772938685816,13.815510504030927
0.05,15,5,True,0.05,0.25,0.0008447450002530901,9.409478493417465
0.05,15,6,True,0.05,0.5,0.0008655156662215335,13.815510435365104
0.05,15,7,True,0.05,0.6666666666666666,0.0020628316448921364,13.815510557100009
0.05,15,8,True,0.05,0.25,0.0023290485269852005,10.030676731942002
0.05,15,9,True,0.05,0.25,0.0023912316597901077,6.468905361828589
0.05,15,10,True,0.05,0.625,0.0054829911328879676,13.815509859096544
0.05,15,11,True,0.05,0.4166666666666667,0.005891529309670529,9.830440167332812
0.05,15,12,True,0.05,0.25,0.00575746682221836,6.117326484281753
0.05,15,13,True,0.05,0.6666666666666666,0.0013443401058371614,13.815510557808171
0.05,15,14,True,0.05,0.25,0.0007262539351585127,9.18250559981294
0.05,15,15,True,0.050000110588437355,0.25,0.0015443011444911635,2.329366934134108
0.05,15,16,True,0.05,0.25,0.0028691254104184598,9.837464626500488
0.05,15,17,True,0.05,0.25,0.002438667317834136,6.277106901348027
0.05,15,18,True,0.05,0.375,0.0016726427382741083,13.815501619250611
0.05,15,19,True,0.05,0.375,0.0015995825480342105,10.66143717946441
0.1,0,0,True,0.1,0.25,0.0009222865166562564,9.53342188995036
0.1,0,1,True,0.1,0.375,0.002066141895944649,13.81548933152376
0.1,0,2,True,0.1,0.25,0.0014264387440339928,7.072994656144745
0.1,0,3,True,0.1,0.25,0.002514035110449108,6.221134909391433
0.1,0,4,True,0.1,0.25,0.005259858659932209,5.805029301298906
0.1,0,5,True,0.1,0.375,0.012192248792383523,13.815493351362113
0.1,0,6,True,0.1,0.25,0.011054684198364768,9.494224328632734
0.1,0,7,True,0.1,0.25,0.010407048422908134,9.611527701227809
0.1,0,8,True,0.1,0.25,0.005675355633670989,9.066372190454144
0.1,0,9,True,0.1,0.375,0.013025963492098013,13.815487858754425
0.1,0,10,True,0.1,0.25,0.009585789512418737,8.834298032503161
0.1,0,11,True,0.1,0.25,0.015495260511501609,9.330007781497235
0.1,0,12,True,0.1,0.5833333333333334,0.012584876038442477,11.84977829910571
0.1,0,13,True,0.1,0.3333333333333333,0.008632185175270021,7.934173194306062
0.1,0,14,True,0.1,0.4583333333333333,0.009231485754046632,13.815502793315716
0.1,0,15,True,0.10000018147125189,0.25,0.00900561852390643,2.2890806751710318
0.1,0,16,True,0.1,0.25,0.012261945457057178,6.17874874377696
0.1,0,17,True,0.1,0.5833333333333334,0.0022858556528423633,13.815510455145223
0.1,0,18,True,0.1,0.25,0.0057841159242016695,8.983882075504022
0.1,0,19,True,0.1,0.25,0.004896910833635549,9.871176330534903
0.1,1,0,True,0.1,0.25,0.0009219758609218844,8.808407090318838
0.1,1,1,True,0.10000000000000005,0.25,0.00120941085771783,5.3047350690353205
0.1,1,2,True,0.1,0.25,0.0032272944658224244,9.195044021645383
0.1,1,3,True,0.1,0.25,0.0022697203894588153,5.910124284591732
0.1,1,4,True,0.1,0.25,0.005284727145410201,9.459308305294776
0.1,1,5,True,0.1,0.25,0.005420756590901132,5.827635293814855
0.1,1,6,True,0.1,0.25,0.005088444881792883,10.007940993387333
0.1,1,7,True,0.1,0.25,0.0017067375467030403,6.346939244608557
0.1,1,8,True,0.1,0.25,0.0025049710564780687,6.162353475573988
0.1,1,9,True,0.1,0.2916666666666667,0.0031038937920860816,6.276469799976025
0.1,1,10,True,0.1,0.625,0.009875901239067716,13.81551036432463
0.1,1,11,True,0.1,0.25,0.010558512850165284,6.383199439185493
0.1,1,12,True,0.1,0.25,0.01002477763499927,9.24856789565195
0.1,1,13,True,0.1,0.375,0.013358579081416206,13.81549750749833
0.1,1,14,True,0.1,0.25,0.0163798096622024,9.247385618531451
0.1,1,15,True,0.1,0.25,0.02083988386591868,9.862111406060983
0.1,1,16,True,0.1,0.375,0.0255098398432599,13.815509085660121
0.1,1,17,True,0.1,0.25,0.016760208014913704,9.156659060964818
0.1,1,18,True,0.1,0.25,0.010913701915031972,9.403394826892491
0.1,1,19,True,0.1,0.25,0.014771925837155496,9.13259130991599
0.1,2,0,True,0.1,0.2916666666666667,0.0012523861357060552,11.577190760412964
0.1,2,1,True,0.10000000000000579,0.2916666666666667,0.0015878306156082364,4.637069592308239
0.1,2,2,True,0.1,0.25,0.001076605487806811,9.119633939714326
0.1,2,3,True,0.1,0.2916666666666667,0.0031094908647122995,12.435681699612049
0.1,2,4,True,0.1,0.25,0.0012947865300075977,5.794042499636811
0.1,2,5,True,0.1,0.5,0.008738106310824556,13.8155105209681
0.1,2,6,True,0.1,0.25,0.00752233482741059,5.567780954281728
0.1,2,7,True,0.1,0.625,0.012631915468940491,13.815509628803289
0.1,2,8,True,0.1,0.6666666666666666,0.007956717531643441,13.81551055794393
0.1,2,9,True,0.1,0.625,0.01575910866099387,13.815510556770931
0.1,2,10,True,0.1,0.25,0.015975754109931392,5.836609657514554
0.1,2,11,True,0.1,0.25,0.020907167828616957,7.810840585613869
0.1,2,12,True,0.1,0.25,0.02703501587766695,5.761156772440523
0.1,2,13,True,0.1,0.625,0.02887754212969995,13.815510557551782
0.1,2,14,True,0.1,0.25,0.03246391971303982,8.7261328396489
0.1,2,15,True,0.1,0.5,0.043775056293431265,13.81551047604865
0.1,2,16,True,0.1,0.25,0.05103852014484078,9.174623640799535
0.1,2,17,True,0.1,0.25,0.05925942628930912,9.646548982923298
0.1,2,18,True,0.1,0.25,0.06833571779973045,9.39988738388385
0.1,2,19,True,0.1,0.25,0.06929825711236778,5.599124478290388
0.1,3,0,True,0.1,0.3333333333333333,0.0016316611564144434,13.02865270393042
0.1,3,1,True,0.1,0.25,0.0017071502909387117,10.059393089291762
0.1,3,2,True,0.1,0.25,0.0035778845192545837,9.092243214607853
0.1,3,3,True,0.1,0.25,0.005474914331592865,9.002178510024722
0.1,3,4,True,0.1,0.2916666666666667,0.003551596548910546,10.2972303858348
0.1,3,5,True,0.1,0.25,0.0010782485223907474,10.1503696761005
0.1,3,6,True,0.1,0.25,0.0007066688518174557,8.881496778691748
0.1,3,7,True,0.1,0.25,0.0021703103164968525,5.934081164309956
0.1,3,8,True,0.1,0.2916666666666667,0.005944742832832136,8.174606210693495
0.1,3,9,True,0.1,0.25,0.005527291173488751,6.022655144606216
0.1,3,10,True,0.1,0.25,0.002898595584285329,5.941220531550046
0.1,3,11,True,0.1,0.25,0.00655400023090226,9.668235355191394
