arm,omega,d,seed_rep,observer,true_goal,engaged_fraction,final_entropy,correct,psi_analogue,cum_deep
foreign_content,0.0,0.945128628108705,0,26,0,1.0,1.3744152213346466,0,-9.209989848431459e-12,24
foreign_content,0.0,0.945128628108705,0,27,0,1.0,1.3603590331445479,0,-9.209913632933736e-12,24
foreign_content,0.0,0.945128628108705,0,28,0,1.0,1.3503018665020305,0,-9.210049017954032e-12,24
foreign_content,0.0,0.945128628108705,0,29,0,1.0,1.3539915746491658,1,-9.210119075701945e-12,24
foreign_content,0.0,0.945128628108705,0,30,0,1.0,1.3612749524831822,0,-9.210348704599332e-12,24
foreign_content,0.0,0.945128628108705,0,31,0,1.0,1.3572448162247426,0,-9.209915752096458e-12,24
foreign_content,0.0,0.945128628108705,0,32,0,1.0,0.38498191938272114,0,2.701262193180567,24
foreign_content,0.0,0.945128628108705,0,33,0,0.2857142857142857,0.26458205247853395,0,2.0095787630725437,14
foreign_content,0.0,0.945128628108705,0,34,0,1.0,1.376101408177461,1,-9.210186361178004e-12,24
foreign_content,0.0,0.945128628108705,0,35,0,1.0,1.37402442712379,0,-9.209982333213047e-12,24
foreign_content,0.0,0.945128628108705,0,36,0,0.5,0.30250320513060697,0,2.2592061474294676,17
foreign_content,0.0,0.945128628108705,0,37,0,1.0,1.3604883086546287,0,-9.210154166919857e-12,24
foreign_content,0.0,0.945128628108705,0,38,0,1.0,1.364376131226769,0,-9.2106354192757e-12,24
foreign_content,0.0,0.945128628108705,0,39,0,1.0,1.3760623359066524,0,-9.21007560625863e-12,24
foreign_content,0.0,0.945128628108705,0,40,0,1.0,1.3693364256533513,0,-9.209821542730278e-12,24
foreign_content,0.0,0.945128628108705,0,41,0,1.0,1.364115877225532,0,-9.210216925026518e-12,24
foreign_content,0.0,0.945128628108705,0,42,0,1.0,1.3719104738677788,0,-9.210120029466884e-12,24
foreign_content,0.0,0.945128628108705,0,43,0,1.0,1.3832943769926564,1,-9.210187091346928e-12,24
foreign_content,0.0,0.945128628108705,0,44,0,1.0,0.36297663845784633,0,2.5846788595245886,24
foreign_content,0.0,0.945128628108705,0,45,0,1.0,0.2585089381360334,0,2.1153211225199047,24
foreign_content,0.0,0.945128628108705,0,46,0,1.0,1.3665701415531883,0,-9.210428093049396e-12,24
foreign_content,0.0,0.945128628108705,0,47,0,1.0,1.3632204928804452,0,-9.210298572099456e-12,24
foreign_content,0.0,0.945128628108705,0,48,0,1.0,1.3509308111411737,0,-9.210110766290567e-12,24
foreign_content,0.0,0.945128628108705,0,49,0,1.0,1.3770925663581417,0,-9.21043908477766e-12,24
foreign_content,0.0,0.945128628108705,0,50,0,1.0,0.3748148384781005,0,2.594952781711213,24
foreign_content,0.0,0.945128628108705,0,51,0,1.0,1.3810112073653222,0,-9.209684315348858e-12,24
foreign_content,0.0,0.945128628108705,0,52,0,0.6428571428571429,0.24818934027158318,0,1.9844419384241958,19
foreign_content,0.0,0.945128628108705,0,53,0,1.0,0.35256139583302537,0,1.9133269391574512,24
foreign_content,0.0,0.945128628108705,0,54,0,0.35714285714285715,0.15935089051398926,1,3.4086919843485766,15
foreign_content,0.0,0.945128628108705,0,55,0,0.5714285714285714,0.3313772643543245,0,2.536871109251859,18
foreign_content,0.0,0.945128628108705,0,56,0,1.0,1.3758512389138469,0,-9.210291684380332e-12,24
foreign_content,0.0,0.945128628108705,0,57,0,1.0,1.3732863719247002,0,-9.21026584315203e-12,24
foreign_content,0.0,0.945128628108705,0,58,0,1.0,1.3767710123430856,0,-9.210381485690732e-12,24
