tier,seed_rep,observer,true_goal,modal_goal,correct,first_skim_t,cum_deep,final_goal_entropy
POLISHED,10,6,3,3,1,2,2,0.04721161027987552
POLISHED,10,7,1,1,1,2,2,0.03093639748439238
POLISHED,10,8,2,2,1,2,2,0.04355856215344326
POLISHED,10,9,3,3,1,2,2,0.042545717790026395
POLISHED,10,10,3,3,1,2,2,0.057292036923547285
POLISHED,10,11,2,2,1,2,2,0.05934714691396397
POLISHED,10,12,3,3,1,4,4,0.12830592901055882
POLISHED,10,13,2,2,1,1,1,0.3348048401542778
POLISHED,10,14,3,3,1,2,2,0.030459024928206787
POLISHED,10,15,3,3,1,2,2,0.03191065923079324
POLISHED,10,16,1,1,1,4,4,0.2754162908166955
POLISHED,10,17,2,2,1,2,2,0.02908135444751069
POLISHED,10,18,2,2,1,2,2,0.02477865163079224
POLISHED,10,19,0,0,1,2,2,0.015554478968518533
POLISHED,10,20,2,2,1,2,2,0.019762095157999333
POLISHED,10,21,1,1,1,2,2,0.054642916546243876
POLISHED,10,22,2,2,1,2,2,0.05387248395680494
POLISHED,10,23,0,0,1,1,1,0.2646822849073631
POLISHED,10,24,0,0,1,2,2,0.027267555561934612
POLISHED,10,25,2,2,1,2,2,0.05399169841566847
POLISHED,10,26,3,3,1,1,1,0.3424183162052426
POLISHED,10,27,1,1,1,1,1,0.23828730599266268
POLISHED,10,28,0,0,1,2,2,0.039818540672901526
POLISHED,10,29,2,2,1,2,2,0.01765270212671392
POLISHED,10,30,1,1,1,3,3,0.1315489168336831
POLISHED,10,31,3,3,1,2,2,0.01621299944492492
POLISHED,10,32,3,3,1,2,2,0.018246802833979215
POLISHED,10,33,1,1,1,2,2,0.049303254522526464
POLISHED,10,34,1,1,1,5,5,0.061005329587398925
POLISHED,10,35,1,1,1,1,1,0.2680801524304983
POLISHED,10,36,0,0,1,2,2,0.025203053169098752
POLISHED,10,37,2,2,1,2,2,0.03532385859726367
POLISHED,10,38,3,3,1,2,2,0.033407550225140706
POLISHED,10,39,2,2,1,2,2,0.016549577267266333
POLISHED,10,40,0,0,1,2,2,0.017053820528687726
POLISHED,10,41,3,3,1,3,3,0.20715789805346663
POLISHED,10,42,2,2,1,1,1,0.3182086914988696
POLISHED,10,43,0,0,1,3,3,0.1973965526506378
POLISHED,10,44,0,0,1,2,2,0.0638319845139575
POLISHED,10,45,3,3,1,3,3,0.08212058841241913
POLISHED,10,46,3,3,1,1,1,0.22625128860874116
POLISHED,10,47,3,3,1,1,1,0.2714229532915584
POLISHED,10,48,3,3,1,1,1,0.28998527245689104
POLISHED,10,49,3,3,1,2,2,0.032684348764159495
POLISHED,10,50,0,0,1,3,3,0.12995856359389166
POLISHED,10,51,3,3,1,2,2,0.022318452621894132
POLISHED,10,52,2,2,1,2,2,0.02297516524059252
POLISHED,10,53,2,2,1,3,3,0.10872098777222661
POLISHED,10,54,0,0,1,2,2,0.03164046668267001
POLISHED,10,55,1,1,1,3,3,0.08699363780066986
POLISHED,10,56,1,1,1,2,2,0.035801078607271324
POLISHED,10,57,0,0,1,2,2,0.03180763882206107
POLISHED,10,58,2,2,1,1,1,0.3220507334436268
POLISHED,10,59,2,2,1,1,1,0.2760789298146781
POLISHED,10,60,0,0,1,1,1,0.2671092556203437
POLISHED,10,61,2,2,1,3,3,0.22183141058948166
POLISHED,10,62,3,3,1,2,2,0.016776932444109306
POLISHED,10,63,0,0,1,3,3,0.10576361184534663
POLISHED,10,64,2,2,1,2,2,0.06507056084551348
POLISHED,10,65,1,1,1,2,2,0.059132451304238845
POLISHED,10,66,1,1,1,2,2,0.01644862890643018
POLISHED,10,67,3,3,1,2,2,0.019557288645286157
POLISHED,10,68,1,1,1,2,2,0.028750075473494775
POLISHED,10,69,0,0,1,1,1,0.3174598943077401
POLISHED,10,70,1,1,1,2,2,0.022530140224787287
POLISHED,10,71,3,3,1,2,2,0.05399066265719429
POLISHED,10,72,2,2,1,3,3,0.15601995020370674
POLISHED,10,73,2,2,1,1,1,0.2402066923139172
POLISHED,10,74,0,0,1,2,2,0.03135943970168428
POLISHED,10,75,2,2,1,2,2,0.04454589066083123
POLISHED,10,76,1,1,1,2,2,0.0438896733740121
POLISHED,10,77,2,2,1,2,2,0.024602874708994492
POLISHED,10,78,0,0,1,2,2,0.028761923213327552
POLISHED,10,79,0,0,1,2,2,0.029466885251403195
POLISHED,10,80,1,1,1,3,3,0.10982126500384969
POLISHED,10,81,2,2,1,2,2,0.03501495857326668
POLISHED,10,82,0,0,1,1,1,0.3398258909666486
POLISHED,10,83,3,3,1,2,2,0.03139613958998756
POLISHED,10,84,2,2,1,1,1,0.3391111081345508
POLISHED,10,85,2,2,1,2,2,0.03164086613261268
POLISHED,10,86,3,3,1,2,2,0.029685503952381103
POLISHED,10,87,0,0,1,1,1,0.3408661340826605
POLISHED,10,88,1,1,1,1,1,0.26436618469653983
POLISHED,10,89,1,1,1,2,2,0.0158422698150209
POLISHED,10,90,1,1,1,3,3,0.08379635974265753
POLISHED,10,91,3,3,1,1,1,0.31458328821799625
POLISHED,10,92,0,0,1,2,2,0.018111591672814748
POLISHED,10,93,0,0,1,2,2,0.03376177246364348
POLISHED,10,94,3,3,1,1,1,0.30610140928071367
POLISHED,10,95,0,0,1,1,1,0.25022263792561494
POLISHED,10,96,0,0,1,3,3,0.2564063174329724
POLISHED,10,97,1,1,1,1,1,0.2637978677335061
POLISHED,10,98,0,0,1,2,2,0.06444674523912368
POLISHED,10,99,0,0,1,7,7,0.05924414470284596
POLISHED,10,100,1,1,1,2,2,0.030825011735662242
POLISHED,10,101,3,3,1,1,1,0.2619376278362666
POLISHED,10,102,3,3,1,2,2,0.04857520645348603
POLISHED,10,103,2,2,1,1,1,0.20981302768818869
POLISHED,10,104,0,0,1,2,2,0.06174679157525946
POLISHED,10,105,0,0,1,2,2,0.05995345191199582
POLISHED,10,106,1,1,1,2,2,0.0359150488816328
POLISHED,10,107,3,3,1,1,1,0.24579483723091317
POLISHED,10,108,1,1,1,1,1,0.3177273809601735
POLISHED,10,109,2,2,1,5,5,0.021173449678143517
POLISHED,10,110,2,2,1,1,1,0.3394889199826535
POLISHED,10,111,2,2,1,2,2,0.04330077578041992
POLISHED,10,112,2,2,1,2,2,0.060697448876800085
POLISHED,10,113,2,2,1,2,2,0.03285031800799507
POLISHED,10,114,0,0,1,4,4,0.20988030721590975
POLISHED,10,115,3,3,1,3,3,0.30191142179731256
POLISHED,10,116,0,0,1,1,1,0.23572363398072263
POLISHED,10,117,3,3,1,2,2,0.027395704679475733
POLISHED,10,118,3,3,1,2,2,0.0656252234461779
POLISHED,10,119,0,0,1,4,4,0.04847085559015006
POLISHED,10,120,0,0,1,1,1,0.2076462053397322
POLISHED,10,121,2,2,1,1,1,0.23540264899130703
POLISHED,10,122,3,3,1,3,3,0.14862576159216967
POLISHED,10,123,1,1,1,2,2,0.030025927370452763
POLISHED,10,124,3,3,1,2,2,0.0561927721390887
POLISHED,10,125,2,2,1,1,1,0.23906214047634763
POLISHED,10,126,3,3,1,1,1,0.29941033198337197
POLISHED,10,127,1,1,1,2,2,0.028267650959558306
POLISHED,10,128,1,1,1,2,2,0.026959434513330716
POLISHED,10,129,1,1,1,1,1,0.319510042685069
POLISHED,10,130,3,3,1,2,2,0.018734719718978155
POLISHED,10,131,0,0,1,2,2,0.0349184169106133
POLISHED,10,132,1,1,1,2,2,0.015921018163884883
POLISHED,10,133,0,0,1,2,2,0.03077872208100651
POLISHED,10,134,1,1,1,2,2,0.02619254722207475
POLISHED,10,135,1,1,1,2,2,0.031750852615161716
POLISHED,10,136,0,0,1,1,1,0.22158187620308317
POLISHED,10,137,2,2,1,3,3,0.17804950654995358
POLISHED,10,138,0,0,1,2,2,0.02552941032237352
POLISHED,10,139,0,0,1,2,2,0.032396255170726806
POLISHED,10,140,0,0,1,3,3,0.175750360132554
POLISHED,10,141,3,3,1,3,3,0.14646087060365062
POLISHED,10,142,3,3,1,1,1,0.2487896321045834
POLISHED,10,143,0,0,1,1,1,0.2327851775206648
POLISHED,10,144,1,1,1,1,1,0.2948362637380646
POLISHED,10,145,0,0,1,1,1,0.34181063175035903
POLISHED,10,146,0,0,1,2,2,0.05669988158450584
POLISHED,10,147,3,3,1,2,2,0.044667003203213415
POLISHED,10,148,2,2,1,2,2,0.030713679018696507
POLISHED,10,149,0,0,1,1,1,0.3369614853362321
POLISHED,10,150,0,0,1,2,2,0.06447685525119615
POLISHED,10,151,2,2,1,2,2,0.0160971690000554
POLISHED,10,152,1,1,1,5,5,0.06753329299874472
POLISHED,10,153,0,0,1,2,2,0.02151645357524413
POLISHED,10,154,1,1,1,1,1,0.2966469925461385
POLISHED,10,155,3,3,1,2,2,0.03392698789324762
POLISHED,10,156,3,3,1,2,2,0.039058311458427385
POLISHED,10,157,1,1,1,2,2,0.061618988775213254
POLISHED,10,158,3,3,1,2,2,0.05552489303994108
POLISHED,10,159,3,3,1,1,1,0.31294966938785385
POLISHED,10,160,3,3,1,2,2,0.03463716292603278
POLISHED,10,161,0,0,1,1,1,0.24877059629623044
POLISHED,10,162,1,1,1,2,2,0.060071917926462326
POLISHED,10,163,1,1,1,1,1,0.3308796675646663
POLISHED,10,164,0,0,1,1,1,0.2567223443571455
POLISHED,10,165,3,3,1,2,2,0.042625630358842155
POLISHED,10,166,3,3,1,1,1,0.22975648738112864
POLISHED,10,167,0,0,1,2,2,0.04184101797687808
POLISHED,10,168,3,3,1,2,2,0.04373814777955473
POLISHED,10,169,1,1,1,3,3,0.11575620474171175
POLISHED,10,170,1,1,1,2,2,0.016307469840015555
POLISHED,10,171,1,1,1,2,2,0.0545702126042156
POLISHED,10,172,3,3,1,1,1,0.2814279495196031
POLISHED,10,173,1,1,1,1,1,0.23210927667103773
POLISHED,10,174,1,0,0,3,3,0.24942644866810718
POLISHED,10,175,0,0,1,2,2,0.05710545727916161
POLISHED,10,176,0,0,1,1,1,0.3402551597613057
POLISHED,10,177,0,0,1,1,1,0.2147762451235992
POLISHED,10,178,1,1,1,2,2,0.017267784696926324
POLISHED,10,179,3,3,1,3,3,0.07850106768354782
POLISHED,10,180,1,1,1,2,2,0.035477253890661156
POLISHED,10,181,3,3,1,3,3,0.22769503798758992
POLISHED,10,182,1,1,1,4,4,0.20565654036309283
POLISHED,10,183,0,0,1,1,1,0.21973677684958162
POLISHED,10,184,1,1,1,1,1,0.19913082751044148
POLISHED,10,185,1,1,1,2,2,0.034929335514955
POLISHED,10,186,3,3,1,1,1,0.31988252761234093
POLISHED,10,187,3,3,1,1,1,0.2892786359236523
POLISHED,10,188,0,2,0,3,3,0.10007116031563026
POLISHED,10,189,2,0,0,1,1,0.279447808894071
POLISHED,10,190,0,0,1,3,3,0.08194162739244325
POLISHED,10,191,0,3,0,1,1,0.2814564151696777
POLISHED,10,192,0,0,1,1,1,0.21505374804747282
POLISHED,10,193,1,1,1,1,1,0.3115431347300194
POLISHED,10,194,1,1,1,1,1,0.32736207209494933
POLISHED,10,195,2,2,1,1,1,0.22314469225565192
POLISHED,10,196,2,2,1,2,2,0.03528688599630162
POLISHED,10,197,1,1,1,1,1,0.31485075931145806
POLISHED,10,198,2,2,1,2,2,0.058809078239724935
POLISHED,10,199,2,2,1,1,1,0.3100268331137383
POLISHED,11,0,1,1,1,4,4,0.2208473118997854
POLISHED,11,1,0,0,1,1,1,0.31267898835042374
POLISHED,11,2,2,2,1,2,2,0.01935436804937176
POLISHED,11,3,0,0,1,2,2,0.030127380791925805
POLISHED,11,4,0,0,1,1,1,0.30110878148149367
POLISHED,11,5,3,3,1,1,1,0.3179559803692251
POLISHED,11,6,3,3,1,1,1,0.24764484411692528
POLISHED,11,7,2,2,1,1,1,0.3079259603997577
POLISHED,11,8,0,0,1,2,2,0.022696913148170742
POLISHED,11,9,1,1,1,2,2,0.053484776284427896
POLISHED,11,10,0,0,1,1,1,0.31994445588774056
POLISHED,11,11,1,1,1,1,1,0.25261651994505063
POLISHED,11,12,1,1,1,1,1,0.24910074853970432
POLISHED,11,13,2,0,0,1,1,0.18987921075402472
POLISHED,11,14,2,2,1,2,2,0.06427995546098747
POLISHED,11,15,1,1,1,2,2,0.061739053873948374
POLISHED,11,16,3,3,1,3,3,0.05137389463732417
POLISHED,11,17,3,3,1,2,2,0.01596227781455876
POLISHED,11,18,3,3,1,3,3,0.09167374114959191
POLISHED,11,19,1,1,1,2,2,0.022841792928773707
POLISHED,11,20,0,0,1,2,2,0.016379940747050632
POLISHED,11,21,2,2,1,2,2,0.017962583632110226
POLISHED,11,22,3,3,1,2,2,0.03228462490531172
POLISHED,11,23,3,3,1,2,2,0.0547190233820142
POLISHED,11,24,0,0,1,2,2,0.01623302200308348
POLISHED,11,25,2,2,1,2,2,0.0372665905035621
POLISHED,11,26,1,1,1,2,2,0.03594059971147584
POLISHED,11,27,3,3,1,4,4,0.022505184274273147
POLISHED,11,28,3,3,1,1,1,0.31966639782501893
POLISHED,11,29,1,1,1,2,2,0.017692147034549792
POLISHED,11,30,2,2,1,1,1,0.2140634592308951
POLISHED,11,31,0,0,1,1,1,0.24706358635252842
POLISHED,11,32,1,1,1,1,1,0.22718993955160297
POLISHED,11,33,0,0,1,2,2,0.03360517582145032
POLISHED,11,34,2,2,1,3,3,0.1202682922688893
POLISHED,11,35,2,2,1,1,1,0.23771809819514306
POLISHED,11,36,3,3,1,1,1,0.2683100075403782
POLISHED,11,37,2,2,1,2,2,0.06302270473456525
POLISHED,11,38,1,1,1,2,2,0.03666205342602161
POLISHED,11,39,1,1,1,2,2,0.016799023049327243
POLISHED,11,40,3,3,1,3,3,0.06480305929086994
POLISHED,11,41,3,3,1,2,2,0.028868298461528667
POLISHED,11,42,1,1,1,2,2,0.017137368087766034
POLISHED,11,43,2,2,1,2,2,0.017569202770552524
POLISHED,11,44,2,2,1,1,1,0.33577042761199904
POLISHED,11,45,2,2,1,2,2,0.015362362277973284
POLISHED,11,46,3,3,1,1,1,0.1755557575023053
POLISHED,11,47,0,0,1,3,3,0.06403297925171063
POLISHED,11,48,0,0,1,1,1,0.24445182571725962
POLISHED,11,49,1,1,1,2,2,0.025946931629318097
POLISHED,11,50,3,3,1,2,2,0.06613831327106347
POLISHED,11,51,3,3,1,1,1,0.32111464920362764
POLISHED,11,52,2,1,0,1,1,0.3043437237084579
POLISHED,11,53,2,2,1,1,1,0.27856294728397024
POLISHED,11,54,2,2,1,3,3,0.14728724629572088
POLISHED,11,55,2,2,1,1,1,0.21799264789218448
POLISHED,11,56,2,2,1,2,2,0.040531860278174535
POLISHED,11,57,3,3,1,2,2,0.016439273268042367
POLISHED,11,58,0,0,1,2,2,0.05246801023462797
POLISHED,11,59,3,3,1,2,2,0.01532377320206722
POLISHED,11,60,2,2,1,1,1,0.2541312583762715
POLISHED,11,61,2,2,1,2,2,0.0183350957578023
POLISHED,11,62,3,3,1,2,2,0.0160047543500199
POLISHED,11,63,0,0,1,1,1,0.2691380012557264
POLISHED,11,64,3,3,1,2,2,0.023702949728232173
POLISHED,11,65,3,3,1,1,1,0.3055600099754023
POLISHED,11,66,3,3,1,1,1,0.34286212098878627
POLISHED,11,67,1,1,1,1,1,0.3021124246077044
POLISHED,11,68,0,0,1,3,3,0.2749636759520381
POLISHED,11,69,3,3,1,1,1,0.34281590724546274
POLISHED,11,70,0,0,1,2,2,0.05850482966019939
POLISHED,11,71,2,2,1,1,1,0.3293246806403015
POLISHED,11,72,2,2,1,2,2,0.03376496671226631
POLISHED,11,73,3,3,1,2,2,0.05442795190359858
POLISHED,11,74,2,2,1,2,2,0.016503155980394965
POLISHED,11,75,0,0,1,3,3,0.28238868848506155
POLISHED,11,76,3,3,1,2,2,0.03211777072066417
POLISHED,11,77,1,1,1,2,2,0.046344125241588485
POLISHED,11,78,3,3,1,2,2,0.019777471832275302
POLISHED,11,79,2,2,1,1,1,0.3258565511263132
POLISHED,11,80,0,0,1,1,1,0.224196555068721
POLISHED,11,81,2,2,1,2,2,0.030857954551226224
POLISHED,11,82,3,3,1,1,1,0.2144225771243171
POLISHED,11,83,1,1,1,1,1,0.2275846052119333
POLISHED,11,84,3,3,1,2,2,0.03496821789898677
POLISHED,11,85,2,2,1,2,2,0.04213825051305096
POLISHED,11,86,1,1,1,2,2,0.03257920770796473
POLISHED,11,87,2,2,1,1,1,0.23135165460086726
POLISHED,11,88,3,3,1,1,1,0.28345620854637976
POLISHED,11,89,3,3,1,2,2,0.035102528695067976
POLISHED,11,90,0,0,1,3,3,0.12835207438376353
POLISHED,11,91,1,1,1,2,2,0.02991736978899874
POLISHED,11,92,2,2,1,2,2,0.02054285468334825
POLISHED,11,93,2,2,1,2,2,0.01644640895788988
POLISHED,11,94,3,3,1,2,2,0.016134543168905984
POLISHED,11,95,2,2,1,2,2,0.05757003419235116
POLISHED,11,96,3,2,0,1,1,0.33684088323643424
POLISHED,11,97,2,2,1,2,2,0.02988445880650913
POLISHED,11,98,2,2,1,2,2,0.01643533914528741
POLISHED,11,99,1,1,1,1,1,0.33995419299459473
POLISHED,11,100,1,1,1,2,2,0.04060082933180986
POLISHED,11,101,3,3,1,2,2,0.03425014588705519
POLISHED,11,102,3,3,1,2,2,0.03064279946133838
POLISHED,11,103,1,1,1,2,2,0.03417130248515329
POLISHED,11,104,3,0,0,1,1,0.32172348836780396
POLISHED,11,105,0,0,1,3,3,0.246294269950158
POLISHED,11,106,2,3,0,1,1,0.2542682223158875
POLISHED,11,107,2,2,1,2,2,0.021001869600097846
POLISHED,11,108,0,0,1,3,3,0.0709390259821239
POLISHED,11,109,1,1,1,2,2,0.015331981938214058
POLISHED,11,110,2,2,1,2,2,0.016488499297477262
POLISHED,11,111,3,3,1,2,2,0.04603747080040079
POLISHED,11,112,1,1,1,2,2,0.04727788917177937
POLISHED,11,113,1,1,1,2,2,0.032830618119737726
POLISHED,11,114,1,1,1,3,3,0.17240497879387096
POLISHED,11,115,2,2,1,2,2,0.02336623260330841
POLISHED,11,116,0,0,1,2,2,0.056894695146305685
POLISHED,11,117,2,3,0,1,1,0.2689690707703493
POLISHED,11,118,2,2,1,1,1,0.28176060920132234
POLISHED,11,119,0,0,1,2,2,0.034187073247726324
POLISHED,11,120,2,2,1,1,1,0.29042567291095794
POLISHED,11,121,0,0,1,2,2,0.06014244617832419
POLISHED,11,122,0,0,1,4,4,0.033020082861136724
POLISHED,11,123,1,1,1,2,2,0.03634638801231325
POLISHED,11,124,1,1,1,2,2,0.03278209725660705
POLISHED,11,125,2,2,1,2,2,0.027401520482608265
POLISHED,11,126,3,3,1,1,1,0.22884351171614115
POLISHED,11,127,1,1,1,1,1,0.3079734007290884
POLISHED,11,128,0,0,1,3,3,0.16916061865108983
POLISHED,11,129,1,1,1,2,2,0.03960485820441237
POLISHED,11,130,2,2,1,4,4,0.040458597523241185
POLISHED,11,131,3,3,1,2,2,0.031042337590145793
POLISHED,11,132,3,3,1,2,2,0.052734575311416274
POLISHED,11,133,2,2,1,2,2,0.06060354207087436
POLISHED,11,134,2,2,1,3,3,0.1496925017318726
POLISHED,11,135,0,0,1,1,1,0.2018618408424362
POLISHED,11,136,0,0,1,2,2,0.04475084128819405
POLISHED,11,137,1,1,1,2,2,0.05900261407488515
POLISHED,11,138,3,3,1,1,1,0.24391468158215354
POLISHED,11,139,2,2,1,2,2,0.037142671413459956
POLISHED,11,140,1,1,1,2,2,0.06264787886695686
POLISHED,11,141,0,0,1,2,2,0.03406221612584367
POLISHED,11,142,1,1,1,1,1,0.23649932980109994
POLISHED,11,143,2,2,1,1,1,0.2898511531190951
POLISHED,11,144,1,1,1,2,2,0.04558465611158825
POLISHED,11,145,3,3,1,2,2,0.023733008020773896
POLISHED,11,146,0,0,1,1,1,0.3209301497034328
POLISHED,11,147,3,3,1,1,1,0.32499583611730914
POLISHED,11,148,2,2,1,1,1,0.1894539745413473
POLISHED,11,149,0,0,1,2,2,0.03290483195448149
POLISHED,11,150,3,3,1,3,3,0.08874428686335144
POLISHED,11,151,2,2,1,2,2,0.03181998629779926
POLISHED,11,152,1,1,1,2,2,0.03172459223008779
POLISHED,11,153,1,1,1,2,2,0.029482723199164472
POLISHED,11,154,1,1,1,2,2,0.03319513084252796
POLISHED,11,155,2,0,0,1,1,0.3128062928897158
POLISHED,11,156,3,3,1,3,3,0.12459568407043177
POLISHED,11,157,2,2,1,2,2,0.047429543245913926
POLISHED,11,158,3,3,1,3,3,0.11474561497410017
POLISHED,11,159,2,2,1,1,1,0.22233695359724903
POLISHED,11,160,0,0,1,3,3,0.08200811832833961
POLISHED,11,161,0,0,1,3,3,0.16334552667907012
POLISHED,11,162,3,3,1,2,2,0.032665021643852474
POLISHED,11,163,1,1,1,2,2,0.055235224652883816
POLISHED,11,164,1,1,1,2,2,0.024516317847615585
POLISHED,11,165,0,0,1,2,2,0.0542944712559207
POLISHED,11,166,2,2,1,3,3,0.1333377920169131
POLISHED,11,167,1,1,1,1,1,0.2989039313646902
POLISHED,11,168,2,2,1,1,1,0.28526422559319786
POLISHED,11,169,2,2,1,2,2,0.059439953759974753
POLISHED,11,170,0,0,1,2,2,0.03129828110845792
POLISHED,11,171,0,0,1,2,2,0.030132198813948914
POLISHED,11,172,0,0,1,2,2,0.033809738589207126
POLISHED,11,173,0,0,1,2,2,0.024961718809108576
POLISHED,11,174,3,3,1,2,2,0.059734853488776836
POLISHED,11,175,2,2,1,2,2,0.03418444593288746
POLISHED,11,176,3,3,1,2,2,0.023867812963604098
POLISHED,11,177,3,3,1,1,1,0.27053092660451183
POLISHED,11,178,1,1,1,1,1,0.28149984696622143
POLISHED,11,179,2,2,1,2,2,0.01643099782780077
POLISHED,11,180,3,3,1,3,3,0.15013560222874298
POLISHED,11,181,3,3,1,1,1,0.2541735252057879
POLISHED,11,182,3,3,1,2,2,0.06418628040324989
POLISHED,11,183,2,2,1,1,1,0.3302441571857985
POLISHED,11,184,0,0,1,1,1,0.3292054819569664
POLISHED,11,185,3,3,1,2,2,0.03883100035910638
POLISHED,11,186,2,2,1,2,2,0.017685899387236234
POLISHED,11,187,0,0,1,2,2,0.025422453721314513
POLISHED,11,188,1,1,1,2,2,0.02226482441970864
POLISHED,11,189,1,1,1,2,2,0.017624176140079113
POLISHED,11,190,2,2,1,2,2,0.024894233456241338
POLISHED,11,191,2,2,1,2,2,0.016465629118587045
POLISHED,11,192,1,1,1,2,2,0.022559659098788036
POLISHED,11,193,0,0,1,1,1,0.27094575869141213
POLISHED,11,194,2,2,1,1,1,0.30917694273780877
POLISHED,11,195,3,3,1,2,2,0.04862267777837139
POLISHED,11,196,1,1,1,1,1,0.2956927232516093
POLISHED,11,197,2,2,1,2,2,0.054350695544548466
POLISHED,11,198,2,2,1,2,2,0.017184185373301762
POLISHED,11,199,3,3,1,3,3,0.12267622605899939
POLISHED,12,0,3,1,0,1,1,0.3334713705931904
POLISHED,12,1,1,1,1,2,2,0.029753194180920386
POLISHED,12,2,2,2,1,1,1,0.2881644538464098
POLISHED,12,3,3,3,1,2,2,0.022579457265609372
POLISHED,12,4,1,1,1,2,2,0.046094548942539997
POLISHED,12,5,2,2,1,2,2,0.016220870362124506
POLISHED,12,6,0,0,1,2,2,0.053982583199777424
POLISHED,12,7,0,0,1,2,2,0.01948694213762836
POLISHED,12,8,3,3,1,2,2,0.04342246199855957
POLISHED,12,9,0,0,1,1,1,0.340758252005594
POLISHED,12,10,0,0,1,5,5,0.018069189040009752
POLISHED,12,11,0,1,0,3,3,0.18555432658098386
POLISHED,12,12,3,3,1,1,1,0.32190679519966453
POLISHED,12,13,3,3,1,2,2,0.03482886457050552
POLISHED,12,14,2,2,1,2,2,0.049440506387250685
POLISHED,12,15,1,1,1,1,1,0.2967035428090059
POLISHED,12,16,1,1,1,2,2,0.028674656394044228
POLISHED,12,17,0,0,1,2,2,0.02798682794991252
POLISHED,12,18,1,1,1,1,1,0.23096479036609244
POLISHED,12,19,3,3,1,2,2,0.05464172246727394
POLISHED,12,20,1,1,1,2,2,0.030552388473250352
POLISHED,12,21,3,3,1,1,1,0.32051276273784346
POLISHED,12,22,3,3,1,2,2,0.03207420286387951
POLISHED,12,23,2,2,1,2,2,0.0500527271846931
POLISHED,12,24,0,3,0,1,1,0.25693271993739963
POLISHED,12,25,2,2,1,1,1,0.23280415025388385
POLISHED,12,26,1,1,1,1,1,0.3464390272331444
POLISHED,12,27,1,1,1,2,2,0.022719474766515087
POLISHED,12,28,1,1,1,3,3,0.15500129636580395
POLISHED,12,29,0,0,1,3,3,0.11055749164448392
POLISHED,12,30,1,1,1,1,1,0.25272262407241575
POLISHED,12,31,2,2,1,2,2,0.015432560986944998
POLISHED,12,32,3,3,1,1,1,0.34406076729345714
POLISHED,12,33,0,0,1,2,2,0.031311964053052456
POLISHED,12,34,3,3,1,2,2,0.02502313981384969
POLISHED,12,35,2,2,1,2,2,0.02049103572957913
POLISHED,12,36,3,3,1,1,1,0.2308912774525172
POLISHED,12,37,0,0,1,2,2,0.017394621309463145
POLISHED,12,38,1,1,1,1,1,0.27485892567097664
POLISHED,12,39,2,2,1,1,1,0.3300295639388699
POLISHED,12,40,3,3,1,2,2,0.01944629313098211
POLISHED,12,41,3,3,1,3,3,0.10776851184851477
POLISHED,12,42,3,3,1,2,2,0.046673361180885255
POLISHED,12,43,1,1,1,2,2,0.03319312464804116
POLISHED,12,44,3,3,1,2,2,0.02776616336652782
POLISHED,12,45,0,0,1,1,1,0.3107162730480063
POLISHED,12,46,2,2,1,2,2,0.02368984435218803
POLISHED,12,47,1,1,1,1,1,0.20468914691163156
POLISHED,12,48,1,1,1,2,2,0.05378615646488224
POLISHED,12,49,1,1,1,2,2,0.02764172089854694
POLISHED,12,50,1,3,0,1,1,0.3248981345943053
POLISHED,12,51,3,3,1,2,2,0.053187755913981574
POLISHED,12,52,1,1,1,2,2,0.0288710883472214
POLISHED,12,53,3,3,1,2,2,0.025576582647610927
POLISHED,12,54,2,2,1,1,1,0.22894313580620498
POLISHED,12,55,1,1,1,1,1,0.23174256724762754
POLISHED,12,56,1,1,1,2,2,0.02042056983256902
POLISHED,12,57,1,1,1,2,2,0.04172067777641944
POLISHED,12,58,0,0,1,2,2,0.03413346315660802
POLISHED,12,59,0,0,1,2,2,0.03237603672025344
POLISHED,12,60,0,0,1,2,2,0.03032068079334381
POLISHED,12,61,2,2,1,2,2,0.03071987442279194
POLISHED,12,62,2,2,1,2,2,0.04643709742817472
POLISHED,12,63,0,0,1,1,1,0.3399682765675612
POLISHED,12,64,2,2,1,2,2,0.031132403310468834
POLISHED,12,65,1,1,1,2,2,0.04701615408382563
POLISHED,12,66,0,0,1,2,2,0.01698142153648601
POLISHED,12,67,2,2,1,2,2,0.06321269334875648
POLISHED,12,68,1,1,1,1,1,0.28615319141043527
POLISHED,12,69,1,1,1,2,2,0.03381590872461116
POLISHED,12,70,2,2,1,2,2,0.03204625291640292
POLISHED,12,71,1,1,1,2,2,0.0625001344450208
POLISHED,12,72,1,1,1,1,1,0.3131119108903674
POLISHED,12,73,3,3,1,1,1,0.34444768733131453
POLISHED,12,74,3,3,1,2,2,0.05687292642547803
POLISHED,12,75,0,0,1,1,1,0.22092477184866974
POLISHED,12,76,0,0,1,2,2,0.025000168604712047
POLISHED,12,77,3,3,1,2,2,0.017124498705750366
POLISHED,12,78,0,0,1,1,1,0.25668707217490455
POLISHED,12,79,3,3,1,2,2,0.0509797049804284
POLISHED,12,80,1,1,1,1,1,0.301510918161654
POLISHED,12,81,2,2,1,2,2,0.015837909584239772
POLISHED,12,82,1,1,1,2,2,0.06109398338181271
POLISHED,12,83,1,1,1,1,1,0.24880308993313735
POLISHED,12,84,3,3,1,2,2,0.05183086936711191
POLISHED,12,85,3,3,1,2,2,0.03462001705258672
POLISHED,12,86,0,0,1,2,2,0.024674028707124915
