kappa_p,beta,theta,seed_rep,observer,source_goal,engaged_fraction,final_entropy,mean_entropy,psi_per_encounter,prior_drift,prior_mass_on_source_goal,value_divergence,theta_value,recovered_beta,correct
low_empty,low,closed,8,11,0,0.0,1.0483116560038441,1.061187397055662,0.06753393925112776,0.010468216990779319,0.23745076019577682,1.1518551766418987,0.09359414459611683,0.27890012888578714,0
low_empty,low,closed,8,12,0,0.0,0.5085458011094097,0.7356368295459472,0.14165747078270988,0.028849255406758673,0.1846930544779782,1.735618351941305,0.100125925242326,0.4031410546863485,0
low_empty,low,closed,8,13,0,0.0,1.3467756009457,1.1392576301757043,0.0014434127591018077,9.21162065592885e-06,0.2685925561902477,1.3933276108357067,0.010951767782337096,0.4399351734466687,0
low_empty,low,closed,8,14,0,0.0,0.6246299100046074,1.0157424425232153,0.22689721990833037,0.05016083131119475,0.18686142802511618,1.0710323871392595,0.12113794115835137,0.37286899820369457,0
low_empty,low,closed,8,15,0,0.0,1.1329870961436606,1.189236393168141,0.031977030890616466,0.002126631928471935,0.2179729735519313,1.0637339384670579,0.046207795473360076,0.40961370907570027,0
low_empty,low,closed,8,16,0,0.0,1.3055951787262787,1.2625238536891534,0.016825901204752927,0.0014759407908709757,0.2974540818445953,0.9595186197205234,0.05728526235413692,0.4002347409728234,1
low_empty,low,closed,8,17,0,0.0,1.2590452044377909,1.2024609072312755,0.016832632175861947,0.0006742617124545621,0.23037435617343396,1.1657507112175733,0.03742138983602541,0.3226047693869171,0
low_empty,low,closed,8,18,0,0.0,1.2444769541690661,1.1161594742621883,0.01281351757970821,0.0011606106851479222,0.1822092220437695,1.092599717587433,0.0763214496423351,0.3655012536430269,0
low_empty,low,closed,8,19,0,0.0,0.6558874755696913,0.7802225934784732,0.0002588115104216875,1.8693692021866913e-07,0.3178888881160396,2.1519011311635596,0.001082883932556375,0.3819679994609295,1
low_empty,low,closed,8,20,0,0.0,1.3606587996658421,1.1809227227712626,0.06650497885052632,0.009506487284726167,0.20015625443470667,1.0505143380077355,0.09065490288347014,0.3736435955508095,0
low_empty,low,closed,8,21,0,0.0,1.0856204832850507,1.008949857038143,0.03436747015116648,0.0032709258544292297,0.20334206197317226,1.0300322087028737,0.07904743023841534,0.32371734975168764,0
low_empty,low,closed,8,22,0,0.0,1.177313973588472,1.2459530453639487,0.002657746291305656,2.3039748019396513e-05,0.23271562851942362,1.3376006827673281,0.010833983450600881,0.32669921328930374,0
low_empty,low,closed,8,23,0,0.0,1.270663291518972,1.322641010379345,0.0030714167261467564,2.9907287964426633e-05,0.23498651765645895,1.1554849767637347,0.013119403185862567,0.3117203787182232,0
low_empty,low,closed,8,24,0,0.0,1.283354222706913,1.0788923556378918,0.18150398892463296,0.03932178114129842,0.17253849229275411,0.8283478015560173,0.13435029149295236,0.402540103306963,0
low_empty,low,closed,8,25,0,0.0,1.3381195242174273,1.2385572405640761,0.0023608250787123643,4.911934354596498e-05,0.24611746860482805,1.1791032221742435,0.025254808971532934,0.31236047040267,0
low_empty,low,closed,8,26,0,0.0,0.41264930634974284,0.979000616328302,0.01139591359357143,0.0003104989873322153,0.30636360601206913,1.4663079139539712,0.01968267784974555,0.3363463551007686,1
low_empty,low,closed,8,27,0,0.0,0.4194338243235746,0.9810623921522836,0.004089857039937658,4.8935760749068725e-05,0.28785636360899536,1.6408273099856556,0.009575002566568538,0.39839571093505066,1
low_empty,low,closed,8,28,0,0.0,1.3209185153117893,1.2043955016728531,0.010237436468600043,0.0006748919637040163,0.3304831832617815,1.1344504463121354,0.036853282075447656,0.333816521715147,1
low_empty,low,closed,8,29,0,0.0,1.2951050790308054,1.1557704810520755,0.048102328249988426,0.004291015107741394,0.2265720611970664,0.9336740300488231,0.06601894369102126,0.3530131587477383,0
low_empty,low,closed,8,30,0,0.0,0.7383942776788668,1.0508178396956382,0.007856700678158175,0.0002856541309393122,0.3160745240259363,1.5484725106382042,0.02517581555555736,0.41626310468163,1
low_empty,low,closed,8,31,0,0.0,1.3106418384757421,0.9877600876982822,0.0005338381776248006,3.9346789542626915e-07,0.21581579399134726,1.8057081735000406,0.0020248894245363767,0.40152665661388953,0
low_empty,low,closed,8,32,0,0.0,1.3723786914850706,0.9860977358353493,0.022049710460430867,0.0019932622790635756,0.2085618825228832,1.4323936049350166,0.053124766118478085,0.39949425799539995,0
low_empty,low,closed,8,33,0,0.0,0.9230087004275281,1.027761913899144,0.002759564394510225,7.138709336611216e-05,0.19354605945331585,1.5619088985960141,0.019766316962383727,0.36902812201492036,0
low_empty,low,closed,8,34,0,0.0,0.676740306670743,0.6676181590998199,0.17732122772405795,0.03718345007513599,0.19300982841245415,1.7118713360889533,0.11608284916790922,0.4383870731006863,0
low_empty,low,closed,8,35,0,0.0,1.0690911434662427,0.8246538108908699,0.0033942948548477945,2.2381266413518445e-05,0.2848666102625733,1.8757461428065358,0.007389458886799406,0.375803421705141,1
low_empty,low,closed,8,36,0,0.0,0.8019394126582806,1.0865821400730675,0.002410839372908487,1.4320499470769606e-05,0.1973425792848301,1.511940209378425,0.007032978222483998,0.3540036821293866,0
low_empty,low,closed,8,37,0,0.0,1.1820858513642847,1.1965139847163555,0.0019198128204546288,1.8456573880548145e-05,0.27908681817653497,1.3895493057272148,0.012278987717347714,0.3666584287277168,0
low_empty,low,closed,8,38,0,0.0,1.3447965971153046,0.9916293897107504,0.0010239356309385836,7.589163972378981e-06,0.23388863101362953,1.6972459831926068,0.007424836031368342,0.4014146668062912,0
low_empty,low,closed,8,39,0,0.0,1.2298921713452515,1.1111582180816268,0.04161087492491522,0.005432180118835738,0.24734687525871915,1.0761269163476461,0.09238286428420504,0.3794382388161808,0
low_empty,low,closed,8,40,0,0.0,0.7303102439714031,1.0463642679053105,0.20436758198546215,0.05098630577737041,0.21372293971808615,0.9791012914836927,0.13105837548459956,0.3858488053353071,0
low_empty,low,closed,8,41,0,0.0,1.3052984975871513,1.2466780210087796,0.008256853861815145,0.00011065810861228195,0.35174086657699855,1.0187067524937667,0.019597749747669816,0.37050607112735157,1
low_empty,low,closed,8,42,0,0.0,1.3174707895752822,1.1203632760264313,0.003942839898602908,5.731543756449988e-05,0.22902677251645168,1.4210179548876805,0.017971353891632087,0.3115894455226683,0
low_empty,low,closed,8,43,0,0.0,0.8439772332722251,0.8645587269620973,0.019230985279358844,0.0011071191392504794,0.19997441435883417,1.6181526748208728,0.03861057955703182,0.3820581649562276,0
low_empty,low,closed,8,44,0,0.0,1.260934919551142,1.2201949385346538,0.019799707279792612,0.001764324008870272,0.3164276876713372,1.000097823404621,0.050772521337818184,0.3694899274778484,1
low_empty,low,closed,8,45,0,0.0,1.225450925456795,0.6387069786513548,0.0015016336275189778,1.0417705068361746e-05,0.25871158013501244,2.175595657666133,0.004022241478996411,0.42272504957088736,1
low_empty,low,closed,8,46,0,0.0,1.0812346439629041,1.0593485434682206,0.0006685580947214536,4.7454497366492985e-06,0.23102666603492403,1.688940751318606,0.006931287852275219,0.34717940113035967,0
low_empty,low,closed,8,47,0,0.0,1.3317971656861864,1.1736905420063637,0.009379605021201021,0.0003767915055091437,0.277094483765378,0.8760750619736518,0.04949913879090942,0.3760077907761638,0
low_empty,low,closed,8,48,0,0.0,1.0090492227830143,0.8785467313298995,0.23911466852530927,0.0550605728202259,0.13793530214464444,0.7896492534224664,0.17591793470679232,0.3900995632906157,0
low_empty,low,closed,8,49,0,0.0,0.917004222857215,0.9639281131753369,0.0012661933812458425,5.0998952287962585e-06,0.19167898851449688,1.7981648561397843,0.005881283583370344,0.33543683213804076,0
low_empty,low,closed,8,50,0,0.0,1.2468987929890256,1.236069505756163,0.02099781086180804,0.0011190899695355996,0.2730266425938553,1.1598018140131834,0.03575766241154327,0.32788377963760285,0
low_empty,low,closed,8,51,0,0.0,1.289208588687819,1.076586814733302,0.004535864669840652,5.0268356644758445e-05,0.29775303594131175,1.4465039493931495,0.01659806838933861,0.3072082859218479,1
low_empty,low,closed,8,52,0,0.0,0.36994877254063857,0.7801434606641002,0.0007882873037201776,2.5875724675865396e-06,0.2755265244256954,2.0899254114256074,0.001818876461243626,0.38517132185010594,0
low_empty,low,closed,8,53,0,0.0,1.3700527892885423,1.1558025475759541,0.1769322894748114,0.0339624771401637,0.20090180399278,0.7473148618924581,0.13499604076812813,0.41062614109358586,0
low_empty,low,closed,8,54,0,0.0,1.3349941140589419,0.9424772627595228,0.0002713544357478342,1.2097993013033214e-07,0.21073624228771415,1.8679965373273852,0.0013215378094620371,0.38258739303036227,0
low_empty,low,closed,8,55,0,0.0,1.2418902790162547,1.05787554875562,0.31130032780328587,0.06779172243810512,0.25997437570615484,0.9852663380285551,0.12258750286393329,0.36663758067275626,0
low_empty,low,closed,8,56,0,0.0,0.7488003608652656,1.0531164624935305,0.09641329332553687,0.01360813133036095,0.19223750106128484,1.0779004189281074,0.09768292570785748,0.29741415961033985,0
low_empty,low,closed,8,57,0,0.0,1.1505432373613256,0.9825338133724494,0.3387131188603053,0.07480179208402349,0.29515539193714607,1.1194066338021975,0.11911271817513666,0.38536542962866305,0
low_empty,low,closed,8,58,0,0.0,1.2305936135387483,1.1982467048838534,0.003944046336445165,5.390840072956376e-05,0.19777571384676973,1.3237707239459904,0.014121888709699519,0.37060552853203255,0
low_empty,low,closed,8,59,0,0.0,1.3470006573938764,1.1153981165742237,0.018601936409485053,0.0010362679012517022,0.18306508286156134,1.1356123609299549,0.052846638184077456,0.27576434429881036,0
low_empty,low,closed,9,0,0,0.0,1.2171608210715938,1.000784114051448,0.006533174239514829,0.00020057371656010976,0.20752217347995672,1.499417643234501,0.025931896598286108,0.3489270469805265,0
low_empty,low,closed,9,1,0,0.0,1.3348391088593368,1.315285594215088,0.0012648361166924212,1.1387705500534537e-05,0.20642606316873305,1.2161551216858077,0.014906629260574317,0.3824805221156726,0
low_empty,low,closed,9,2,0,0.0,1.37932640596009,0.9434368229650347,0.0018054177462253512,4.088385034085396e-05,0.2901670596065424,1.6793449397122893,0.014985463312069899,0.4539338735891853,0
low_empty,low,closed,9,3,0,0.0,1.3085218953098325,0.9836762165437241,0.0024040517639175164,3.620355749250513e-05,0.2731077781823051,1.6251714095670788,0.011777065824067482,0.46019903105998733,1
low_empty,low,closed,9,4,0,0.0,0.8069710710531623,1.1618291389126467,0.003430143860581195,4.48523382481302e-05,0.22595170941959436,1.4154500444636793,0.011445051262596642,0.35288110090690716,0
low_empty,low,closed,9,5,0,0.0,1.165135522347878,1.2938161456504658,0.0021059729430827016,8.938859305496552e-06,0.29160562324253764,1.0817220399861405,0.013339542811215913,0.3890651575112678,1
low_empty,low,closed,9,6,0,0.0,0.8399251764899545,1.1131741449265773,0.016507252299345722,0.0013389527334646077,0.21918595385916964,1.449665466019244,0.04573906084859621,0.35748500242159087,0
low_empty,low,closed,9,7,0,0.0,1.0400100143352737,0.932562107317277,0.3245395709325677,0.0635529915998341,0.1984777583590943,1.1157152686041136,0.1111919462426761,0.3740641626921658,0
low_empty,low,closed,9,8,0,0.0,1.296388193060157,1.0664072507700482,0.0017892021841793447,1.6006147743955723e-05,0.22302880760712082,1.5758752922171977,0.00853251609118028,0.33807633434856565,0
low_empty,low,closed,9,9,0,0.0,0.7732603820012718,1.0474063671073925,0.0005932433211784873,5.829682064230238e-07,0.32505526907998866,1.787089552545401,0.0010114461098745249,0.3257160928896623,1
low_empty,low,closed,9,10,0,0.0,1.3046784870253723,0.9789465915787916,0.001110695645228774,4.5667563109263315e-06,0.22332726164755184,1.702189795000224,0.006748049897510994,0.36678158119243104,0
low_empty,low,closed,9,11,0,0.0,1.3512761914363698,1.2231288742448856,0.01543421862801939,0.0014056380882361674,0.21647578627979838,1.005612342007153,0.06095849813640389,0.3657958364597572,0
low_empty,low,closed,9,12,0,0.0,0.9003837271722512,1.0078043571292312,0.0008342746205899072,2.018600238949832e-06,0.36743405774894294,1.8356095585505996,0.0019962097857801277,0.3574604356279545,1
low_empty,low,closed,9,13,0,0.0,0.5535018476748875,0.728717755140259,0.000646537182209624,3.467763998541229e-07,0.19200643404618428,2.0660055179191117,0.0006376408813151767,0.3710054434161392,0
low_empty,low,closed,9,14,0,0.0,1.086119611856923,1.1571944901120028,0.04205197364430975,0.006653455938396762,0.2968315854882395,0.9169425096835947,0.09342005055796675,0.30541762016547613,0
low_empty,low,closed,9,15,0,0.0,1.32642398442777,1.0850837138663088,0.0010212897582350965,4.189723728368776e-06,0.2255513284796476,1.5016649981408492,0.006101163300356509,0.39312074895081706,0
low_empty,low,closed,9,16,0,0.0,1.1184148407522163,1.1733903050246597,0.014495403828284662,0.0009587650942123327,0.19489084254782923,1.2206599352063574,0.04232278253908718,0.33253100871045055,0
low_empty,low,closed,9,17,0,0.0,1.3622734826593743,0.9631295568418258,0.00033598369771429225,3.915249917587824e-07,0.22351748462477106,1.8496027853986936,0.0029207580997396934,0.4248916358101435,0
low_empty,low,closed,9,18,0,0.0,1.2578779351296143,1.2894027824120786,0.015365289509939513,0.0007421355267014989,0.21917643525847574,0.9343324468943923,0.04325536333832729,0.4031477393392275,0
low_empty,low,closed,9,19,0,0.0,0.027227961025552055,0.871772251318976,0.0007757406913104865,1.267136937425212e-06,0.22762690422743112,2.0015228268848935,0.0011981354151412266,0.45855724806669074,0
low_empty,low,closed,9,20,0,0.0,0.9274927590931092,1.2026027759549283,0.0016585379612306628,1.352150389739024e-05,0.2622603563136738,1.365025453312444,0.007698123189741722,0.3650261697947123,0
low_empty,low,closed,9,21,0,0.0,1.327774965539336,1.3353873443085365,0.00018000300284154344,5.237900507872511e-07,0.30260808222800556,1.3530201413584946,0.005098617947486509,0.3188701441350137,1
low_empty,low,closed,9,22,0,0.0,1.3279422533190925,1.2471405451012483,0.05106103689696252,0.00854939066550909,0.18272320688185345,0.7938637017496116,0.10766778719781224,0.3444190541244288,0
low_empty,low,closed,9,23,0,0.0,0.8819266817514892,0.9755213499751707,0.17134160100093362,0.03409826506006902,0.18530399886879625,1.1900512323543924,0.11502973372553976,0.3347387151020026,0
low_empty,low,closed,9,24,0,0.0,0.8742473067057445,1.1560244920876557,0.07704062127778398,0.007679306394773863,0.2524315696182741,1.0717760937216716,0.06225087605814053,0.3283907192785932,0
low_empty,low,closed,9,25,0,0.0,1.3109883702445537,1.1763830249675165,0.0004175366550573041,1.303636193456854e-06,0.2919829138395702,1.655390607475265,0.0027766985348932015,0.37183268779469575,1
low_empty,low,closed,9,26,0,0.0,1.1990265590486224,1.0768552843583608,0.2470941020960725,0.05212869893654703,0.16777971628212707,1.0218745279158026,0.1259219960248641,0.37644369844336567,0
low_empty,low,closed,9,27,0,0.0,0.49526916294962636,0.9412399735004694,0.003393413300382772,6.890195181920907e-05,0.1954675332267049,1.751122265756047,0.013321774197649048,0.30277941188211077,0
low_empty,low,closed,9,28,0,0.0,1.3499627558259861,1.1601728678461198,0.0016752130057125008,1.3596185540896717e-05,0.24915705552116382,1.5310916597670168,0.006998920551372347,0.36455084326706994,0
low_empty,low,closed,9,29,0,0.0,1.162429336546972,1.1369572524494014,0.001332328263035923,1.0651579941388942e-06,0.2255611226796427,1.5304475089630116,0.0023366620128791897,0.3579293941069195,0
low_empty,low,closed,9,30,0,0.0,1.2208120864751604,1.1842141252841598,0.05729200215498671,0.009138211423572858,0.3309339377008155,0.8933899211802042,0.08935322817739648,0.36720575359248614,1
low_empty,low,closed,9,31,0,0.0,1.2557024994958546,1.2613586575638835,0.009454809022144918,0.0002705225788432507,0.2903693981614721,1.1451131154826308,0.019474620904270715,0.3507351024583492,1
low_empty,low,closed,9,32,0,0.0,1.1844614025579807,1.1572413458617048,0.04902141926900828,0.007073530648721928,0.2530234561854139,0.8330445357969112,0.10368603681666598,0.3309191309424126,0
low_empty,low,closed,9,33,0,0.0,1.3368206142690742,0.8615001214695943,0.00036895781685864675,1.3595998561675846e-06,0.2390202814872247,1.9862076135047761,0.003583072525359701,0.45249381431280444,0
low_empty,low,closed,9,34,0,0.0,0.9891845220187832,1.1281244171413332,0.000583909202560876,6.876524949386701e-07,0.22617085645383123,1.6937872332254647,0.0011923642488856864,0.28903105320988887,0
low_empty,low,closed,9,35,0,0.0,1.1705817487714891,0.9433980429185321,0.0006945971722254821,2.2122421827399795e-06,0.2685861482990556,1.810392692110029,0.006235288840553132,0.44940732952668666,0
low_empty,low,closed,9,36,0,0.0,1.3617305861458675,1.100037196786598,0.13808348870098408,0.02693924509997482,0.15669938440698555,0.9012074211300909,0.1409203455297059,0.42590408351907877,0
low_empty,low,closed,9,37,0,0.0,0.956213643987448,1.0676854982051147,0.030613238401353767,0.0022263245764725416,0.23785753212190489,1.2110867347790997,0.0645674872057842,0.3362052493355612,0
low_empty,low,closed,9,38,0,0.0,1.3701794024231615,0.9706828144801112,0.005058069324897587,0.0001618813596562718,0.34702632895659224,1.527993896650237,0.02441674372963487,0.39115741346917293,1
low_empty,low,closed,9,39,0,0.0,1.1267761648671724,1.002253542621391,0.04105303679148859,0.0030585880638252932,0.3202974788802133,1.4090202852476237,0.04239612263142611,0.32184088037906733,1
low_empty,low,closed,9,40,0,0.0,1.3229785967356988,1.1751970699383623,0.0025827170087181915,3.110890198026106e-05,0.3234680824902727,1.4987060998927182,0.00872622559315919,0.40190851008169926,1
low_empty,low,closed,9,41,0,0.0,1.3840592023517806,1.2268958568497317,0.0017922767770054027,1.2470623535115462e-05,0.39268308551802,1.4562367136555259,0.006314014036577064,0.34803292776813854,1
low_empty,low,closed,9,42,0,0.0,1.3406539987484365,1.218042829486824,0.002111478674447509,2.122772121154184e-05,0.2095140411929674,1.3433599239397584,0.007017654244123501,0.3294729854373959,0
low_empty,low,closed,9,43,0,0.0,1.0357224860875227,1.083619466706058,0.08967985461433675,0.013842362388705762,0.2005460293410987,1.240345181773805,0.07904209713664663,0.32622935516374874,0
low_empty,low,closed,9,44,0,0.0,1.3330287399553238,1.1801247235772698,0.004519010921421793,7.634066162991778e-05,0.21939246016219544,1.4323579135852127,0.013364333583341074,0.34536564323941293,0
low_empty,low,closed,9,45,0,0.0,1.266502837504987,1.2701564017917768,0.0025415426913463187,1.5134499989329867e-05,0.18697099192140587,1.3240724295961264,0.0063674070005470965,0.39000069543520083,0
low_empty,low,closed,9,46,0,0.0,1.1976330739728267,1.2234893203942772,0.0023959499613180964,1.594170251664501e-05,0.3073574333249311,1.399515987793778,0.006975109524081276,0.34744092943420857,1
low_empty,low,closed,9,47,0,0.0,0.12451249894912253,0.9407266077260122,0.009043960970189231,0.0003563392126613692,0.2608150900578982,1.6550192796945757,0.025895495613668548,0.3801252116428928,0
low_empty,low,closed,9,48,0,0.0,1.2673606351079307,1.2520401329142243,0.011618480492553367,0.0006490021077666898,0.2770966071552434,1.0996532311969627,0.04369142122414803,0.3093182577953429,0
low_empty,low,closed,9,49,0,0.0,1.2137744620186652,1.143266753236688,0.0008744397531476091,1.0388576938311859e-06,0.3565376706727975,1.6616132736432618,0.0017598290615116663,0.34434857577367073,1
low_empty,low,closed,9,50,0,0.0,0.5951093841660449,0.9061493662324696,0.0002262517500843056,2.4484274121933125e-07,0.2234071933942478,1.9783665415342133,0.0011141681853304457,0.3879901110138414,0
low_empty,low,closed,9,51,0,0.0,1.3409060004407893,1.218459096719064,0.008394928042857661,0.0003417462677545637,0.18917250357795112,1.044292926731899,0.051207088107546844,0.32982608960143334,0
low_empty,low,closed,9,52,0,0.0,0.8221709546400854,0.9100016328025956,0.0008551641055942883,3.4783753944946875e-06,0.25431352195107537,1.948005507156013,0.0026964776025034257,0.40780161031817863,0
low_empty,low,closed,9,53,0,0.0,1.2975828851697662,1.2000216260384833,0.011679806492215013,0.0005140462817399606,0.33505338583034144,1.22330504218468,0.02845350589486156,0.35749449338952854,1
low_empty,low,closed,9,54,0,0.0,1.034481411035676,0.922742833245441,0.023150951126175715,0.0023796640689591787,0.19057893567473888,1.4722295677903232,0.07502753116146092,0.4182774672518018,0
low_empty,low,closed,9,55,0,0.0,1.3106926566063095,1.244264187145033,0.0011352713093929388,2.304864871162016e-06,0.3553836167864594,1.177573380847057,0.010804935379660869,0.37149367183513,1
low_empty,low,closed,9,56,0,0.0,1.0611167436875901,0.9481652501351903,0.05181643335825646,0.00392601467213256,0.3809893055108279,1.5161661912374458,0.045007095422823516,0.3533004037306677,1
low_empty,low,closed,9,57,0,0.0,1.3526844729360787,1.0921044464693055,0.0009645418271194455,2.2534253114117337e-06,0.1864671702306818,1.7098285686202561,0.002150039541440297,0.39255239848657025,0
low_empty,low,closed,9,58,0,0.0,1.2907104150019917,1.2214516713292065,0.03694804906830525,0.0032378816407860646,0.30700968703192555,0.8737508726731007,0.06567354057294869,0.42934790788022037,1
low_empty,low,closed,9,59,0,0.0,0.9163978879801413,0.966514979226727,0.001040715181252134,8.618801738455957e-07,0.36142861532646914,1.7684149134901794,0.0019241127365315913,0.37256689198355447,1
low_empty,low,closed,10,0,1,0.0,1.3448445906564577,1.1901561712016657,0.0018640540543614567,8.128767002616626e-06,0.37640689633543734,1.4686174913393808,0.004108314987079146,0.32173183332693883,1
low_empty,low,closed,10,1,1,0.0,1.3536975821374375,0.8236598515580654,0.0007227766970013401,7.775956660129369e-06,0.25479306550743036,1.9957024992405632,0.00798502079221183,0.3735204815215221,0
low_empty,low,closed,10,2,1,0.0,1.3862645785116634,0.9257345651862852,0.026357587824701736,0.002182044944854966,0.29350996818606384,1.2909654221625626,0.05997955062807116,0.48051169471638455,1
low_empty,low,closed,10,3,1,0.0,1.3377084055060648,0.8824300331813005,0.02519501764068969,0.0029568891249964688,0.21391988472709664,1.4996901506843983,0.06211652131923753,0.4158452726262434,0
low_empty,low,closed,10,4,1,0.0,1.1014541390763941,1.243971059743011,0.025102267822197988,0.002258782356651709,0.21900226712973217,0.9710073165664423,0.0722301561948413,0.39652688492583654,0
low_empty,low,closed,10,5,1,0.0,1.3429612036778094,1.0683837517215458,0.2712437536185514,0.059504332585773284,0.16148351845016393,0.8316126862031324,0.13265295533601043,0.35648455265173007,0
low_empty,low,closed,10,6,1,0.0,0.9044795783189487,1.1124247566847192,0.000665590723036559,5.007783344505076e-06,0.2190625719927586,1.6292432792137732,0.008442251651717917,0.3208482315271663,0
low_empty,low,closed,10,7,1,0.0,0.672361123556104,1.085678693833531,0.20843725911047897,0.044570363340317554,0.2184554151170016,0.9561386374429383,0.11688316149015132,0.3986636051902633,0
low_empty,low,closed,10,8,1,0.0,0.04939485649628472,0.5802310851918706,0.0002712925839097841,7.772585001975585e-07,0.25025576958688145,2.3873028279108564,0.0021533812831554455,0.47176431074388,0
low_empty,low,closed,10,9,1,0.0,1.2709974699554287,0.9692698255129284,0.00996573516019374,0.00035182413527615024,0.31212475513357485,1.6596363214409404,0.021357337954393988,0.4038748566032204,1
low_empty,low,closed,10,10,1,0.0,0.8438927120525338,1.066137682850346,0.10662471755553386,0.017626608027288562,0.2594549912161002,0.943778128332976,0.10258668358660888,0.2841565285620678,0
low_empty,low,closed,10,11,1,0.0,1.285875098668237,1.1598647969623772,0.0018635503672446484,4.581835029887713e-06,0.2820800646215091,1.4800441811732847,0.0038616209977833937,0.4343615401153752,0
low_empty,low,closed,10,12,1,0.0,0.6308271893721131,0.8324764030506996,0.16251368583788972,0.034157745613985574,0.191272372106553,1.518802879048537,0.11388399116728086,0.40418234365265004,0
low_empty,low,closed,10,13,1,0.0,0.9054275837178194,1.106855494926887,0.02145107419768194,0.001126093187999038,0.2677905082677218,1.1763200462627958,0.034907158431887284,0.3352426036552667,0
low_empty,low,closed,10,14,1,0.0,1.3631343825315874,1.0746001986915732,0.32255583690132617,0.0855867355295434,0.28772573142987173,0.7489962514268425,0.14978478015654795,0.34805011459273283,0
low_empty,low,closed,10,15,1,0.0,1.2539717175783827,1.2771401654057708,0.0006055533086826413,1.7610203775028253e-06,0.27671602748610236,1.3741291322965807,0.005741844430335802,0.34799564546363027,0
low_empty,low,closed,10,16,1,0.0,1.2045342382890194,1.2497026805188174,0.004105451304869876,0.00010704633648687002,0.20110426381816796,1.3209901839986782,0.02087257629159508,0.38273938397603624,0
low_empty,low,closed,10,17,1,0.0,1.1874429348843616,1.1904753958130398,0.07007197864512678,0.010336060946847359,0.19902042485354618,1.0998748986076727,0.08019775143439387,0.3576811819419224,0
low_empty,low,closed,10,18,1,0.0,1.2949912634475398,0.9967565121332017,0.1584968200402848,0.035157099277116466,0.22665101923149625,1.1302505577632331,0.12861791585955565,0.3060399084710895,0
low_empty,low,closed,10,19,1,0.0,1.2147928109090742,1.1916377068692867,0.0042326678775701804,9.578595507713991e-06,0.21831078111425625,1.189717349048633,0.019725803732102226,0.3923023142797064,0
low_empty,low,closed,10,20,1,0.0,1.3114174402017018,1.2117374736958002,0.002073334907855858,5.088055790770539e-06,0.26828124707903866,1.3644381165084865,0.004672569511316746,0.369435469384227,0
low_empty,low,closed,10,21,1,0.0,0.5958426696868284,1.1250337612713173,0.22757670424400753,0.045627960741049606,0.23831866313236727,0.9205439220192876,0.11099336541890803,0.30035008800954394,0
low_empty,low,closed,10,22,1,0.0,1.2802189691417731,1.3229107278157648,0.0038803679489025356,8.254726681490077e-05,0.2171432663892546,1.1201197347878198,0.015029129388538998,0.3693814190068664,0
low_empty,low,closed,10,23,1,0.0,1.1994122255243826,1.1759562704286812,0.0013405348114136,1.1479083327352345e-05,0.29959315530579145,1.415120194112028,0.009547851600142522,0.3525082814910336,1
low_empty,low,closed,10,24,1,0.0,1.1775620088910455,1.2176340525659144,0.014923177902956943,0.0005986848579280623,0.32095242778391614,1.2449753639592842,0.025820516387609488,0.32712372779796056,1
low_empty,low,closed,10,25,1,0.0,1.3046424264175407,1.123343104329655,0.001155869756219317,9.99864067360997e-06,0.2703718537519498,1.4632701347150712,0.012881015676919051,0.3814282994358643,0
low_empty,low,closed,10,26,1,0.0,0.9731672588993394,1.0367322167750634,0.009048656015782785,0.0004450684811409811,0.2233424793700971,1.4953306134046067,0.027227569535552838,0.3493399524534935,0
low_empty,low,closed,10,27,1,0.0,1.0452429384670312,1.246254601904052,0.01351553265921065,0.001139857693279199,0.22351615051075835,0.9852771248954417,0.05664318757449053,0.43222991945071604,0
low_empty,low,closed,10,28,1,0.0,0.6937007919519913,0.7636550324747056,0.0028667795020323635,1.369202923651397e-05,0.20817678811255064,2.015393302195235,0.0032793566494424184,0.3998546884161469,0
low_empty,low,closed,10,29,1,0.0,1.0015999584806659,1.0538724863821125,0.21074580938602444,0.0509422439121186,0.29174304488100394,0.7159071377527251,0.1456051766288405,0.3923911911119107,0
low_empty,low,closed,10,30,1,0.0,1.159509640994633,0.9314274834134395,0.24124405023989717,0.05721675884104588,0.18821423550199354,0.8995793352779042,0.1619549544791201,0.3705178508721467,0
low_empty,low,closed,10,31,1,0.0,1.1423223648143979,1.2714582758238415,0.003398626142824878,8.258001458593279e-05,0.24463952117344104,1.2482632875867625,0.017687213155425405,0.3885383155978606,0
low_empty,low,closed,10,32,1,0.0,1.1992384154151807,1.2073634314409336,0.0023623688529516643,1.6302607098437542e-05,0.28713608796547546,1.3300111819436728,0.010211450974492838,0.3153989085330504,1
low_empty,low,closed,10,33,1,0.0,1.1605909783799782,1.264755305498929,0.0009839870445032377,4.239607406631893e-06,0.2386456871626242,1.3645632654406477,0.006290521089785064,0.38877341011297817,0
low_empty,low,closed,10,34,1,0.0,1.3285946283743981,1.3114470339355533,0.023426290048389687,0.0024163522750327987,0.2363389883870902,0.82691283289928,0.06481691115938103,0.3500724925135373,0
low_empty,low,closed,10,35,1,0.0,0.935838665789816,1.1401231332576904,0.006670864382142135,9.355759872131577e-05,0.33993685268016993,1.4117138107964533,0.009492915718801915,0.34159134540409886,1
low_empty,low,closed,10,36,1,0.0,1.2358760691599022,0.9871209056209886,0.04351730697376899,0.0062938800707462855,0.2933497999647713,1.2211912059990067,0.07525634830748754,0.4117479693076674,1
