regime,reader,coverage,kappa,contamination,seed_rep,observer,creator_mi,oracle_mi,mi_ratio,ghost_col_err,frac_corpus_labelled
ai_only,naive,0.3,0.9,0.6,1,2,0.7499112122536552,1.0887088433787815,0.6888078633827608,1.5237827901520762,0.2
ai_only,naive,0.3,0.9,0.6,1,3,0.8218488789300346,1.0887088433787815,0.7548839930237422,1.6202725213389595,0.2
ai_only,naive,0.3,0.9,0.6,1,4,0.8317360616477117,1.0887088433787815,0.7639655604031277,1.3596252269530256,0.2
ai_only,naive,0.3,0.9,0.6,1,5,0.9028449388506425,1.0887088433787815,0.8292804309816068,2.4201798929567513,0.2
ai_only,naive,0.3,0.9,0.6,2,0,0.7788930412960137,1.0887088433787815,0.7154282304520813,1.3864553253993286,0.205
ai_only,naive,0.3,0.9,0.6,2,1,0.7393252123399024,1.0887088433787815,0.6790844189759905,1.5740890589737118,0.205
ai_only,naive,0.3,0.9,0.6,2,2,0.7470090483963617,1.0887088433787815,0.6861421700939226,1.4529751465917378,0.205
ai_only,naive,0.3,0.9,0.6,2,3,0.6908571716892711,1.0887088433787815,0.634565591977018,1.5412996749096803,0.205
ai_only,naive,0.3,0.9,0.6,2,4,0.7558380499286126,1.0887088433787815,0.6942517777139455,1.627780132285273,0.205
ai_only,naive,0.3,0.9,0.6,2,5,0.6043121980177659,1.0887088433787815,0.5550723700767394,1.3074851738987359,0.205
ai_only,naive,0.4,0.9,0.6,0,0,0.7289808846502694,1.0887088433787815,0.6695829551525411,1.2014136452614153,0.2625
ai_only,naive,0.4,0.9,0.6,0,1,0.7133588239385875,1.0887088433787815,0.6552337920988092,1.3041213843773258,0.2625
ai_only,naive,0.4,0.9,0.6,0,2,0.688602829992782,1.0887088433787815,0.6324949357954325,1.0844017551816276,0.2625
ai_only,naive,0.4,0.9,0.6,0,3,0.7392832421594696,1.0887088433787815,0.6790458685585046,1.4203810274388495,0.2625
ai_only,naive,0.4,0.9,0.6,0,4,0.7580095035929096,1.0887088433787815,0.6962462996446741,1.3752311620335242,0.2625
ai_only,naive,0.4,0.9,0.6,0,5,0.74299144347473,1.0887088433787815,0.6824519227462819,1.4631895319832358,0.2625
ai_only,naive,0.4,0.9,0.6,1,0,0.9816638262675473,1.0887088433787815,0.9016770941448197,1.6435507774561515,0.2625
ai_only,naive,0.4,0.9,0.6,1,1,0.9543598907349649,1.0887088433787815,0.8765979045169984,1.5834155141704094,0.2625
ai_only,naive,0.4,0.9,0.6,1,2,0.7030992934235272,1.0887088433787815,0.6458102161101912,1.5064756265879133,0.2625
ai_only,naive,0.4,0.9,0.6,1,3,0.9126536084263446,1.0887088433787815,0.8382898825308943,1.5103436915420538,0.2625
ai_only,naive,0.4,0.9,0.6,1,4,0.7737927563238187,1.0887088433787815,0.7107435206665279,1.464494074858242,0.2625
ai_only,naive,0.4,0.9,0.6,1,5,0.8165716097124905,1.0887088433787815,0.750036719806813,2.2126115651375957,0.2625
ai_only,naive,0.4,0.9,0.6,2,0,0.7159930445717682,1.0887088433787815,0.6576533743858469,1.5032095269692163,0.275
ai_only,naive,0.4,0.9,0.6,2,1,0.7816466690082378,1.0887088433787815,0.7179574904364846,1.5320525458401888,0.275
ai_only,naive,0.4,0.9,0.6,2,2,0.7140488320484765,1.0887088433787815,0.6558675778112018,1.4180140242362613,0.275
ai_only,naive,0.4,0.9,0.6,2,3,0.7953115381727067,1.0887088433787815,0.7305089354326145,1.415081008666407,0.275
ai_only,naive,0.4,0.9,0.6,2,4,0.7285559863004905,1.0887088433787815,0.6691926778507967,1.4363935361013702,0.275
ai_only,naive,0.4,0.9,0.6,2,5,0.8338353384929071,1.0887088433787815,0.7658937865381156,1.493330205183325,0.275
ai_only,naive,0.5,0.9,0.6,0,0,0.9608200182741014,1.0887088433787815,0.882531655839425,0.11375208123285059,0.35
ai_only,naive,0.5,0.9,0.6,0,1,0.9203368254940018,1.0887088433787815,0.8453470650957136,0.21585606066391574,0.35
ai_only,naive,0.5,0.9,0.6,0,2,0.8893040546414641,1.0887088433787815,0.8168428685501723,0.9382765217849072,0.35
ai_only,naive,0.5,0.9,0.6,0,3,0.8926198659028248,1.0887088433787815,0.8198885049308506,0.36663678540249767,0.35
ai_only,naive,0.5,0.9,0.6,0,4,0.8672422571951692,1.0887088433787815,0.7965786835199243,0.0602559263895296,0.35
ai_only,naive,0.5,0.9,0.6,0,5,0.8939457922595326,1.0887088433787815,0.8211063937766809,0.06792531111594918,0.35
ai_only,naive,0.5,0.9,0.6,1,0,1.0270089211740858,1.0887088433787815,0.9433274354480198,1.7838894975145612,0.3225
ai_only,naive,0.5,0.9,0.6,1,1,0.8258508242936808,1.0887088433787815,0.7585598567663626,1.6001920765295805,0.3225
ai_only,naive,0.5,0.9,0.6,1,2,0.9805061605720591,1.0887088433787815,0.9006137559506562,1.4561485627900341,0.3225
ai_only,naive,0.5,0.9,0.6,1,3,0.8345953933762601,1.0887088433787815,0.7665919115583865,1.0435147608481399,0.3225
ai_only,naive,0.5,0.9,0.6,1,4,0.844380799623758,1.0887088433787815,0.7755799952935467,1.4312813385197602,0.3225
ai_only,naive,0.5,0.9,0.6,1,5,0.8509272741869751,1.0887088433787815,0.7815930580173694,2.0519436075066775,0.3225
ai_only,naive,0.5,0.9,0.6,2,0,0.7316039210161801,1.0887088433787815,0.6719922644751053,1.4959351434557142,0.3375
ai_only,naive,0.5,0.9,0.6,2,1,0.8338686355619995,1.0887088433787815,0.7659243705361192,1.5294807308919942,0.3375
ai_only,naive,0.5,0.9,0.6,2,2,0.7808318053514054,1.0887088433787815,0.7172090225042288,1.3002874569148193,0.3375
ai_only,naive,0.5,0.9,0.6,2,3,0.8559912097284164,1.0887088433787815,0.7862443801520601,1.5408250539422672,0.3375
ai_only,naive,0.5,0.9,0.6,2,4,0.7067523708077318,1.0887088433787815,0.6491656379076916,1.3843961698127203,0.3375
ai_only,naive,0.5,0.9,0.6,2,5,0.6873625081074097,1.0887088433787815,0.6313556763020284,1.3261661332661845,0.3375
ai_only,naive,0.6,0.9,0.6,0,0,0.9333059054573857,1.0887088433787815,0.857259414336062,0.04979400044444349,0.395
ai_only,naive,0.6,0.9,0.6,0,1,0.8695931520604764,1.0887088433787815,0.7987380256430315,0.8507051022154847,0.395
ai_only,naive,0.6,0.9,0.6,0,2,0.9022299871614639,1.0887088433787815,0.8287155860343846,0.9810107581988523,0.395
ai_only,naive,0.6,0.9,0.6,0,3,0.8932305329453537,1.0887088433787815,0.8204494143477649,0.03653624957031214,0.395
ai_only,naive,0.6,0.9,0.6,0,4,0.9184759087027532,1.0887088433787815,0.8436377772520754,0.05073270528252229,0.395
ai_only,naive,0.6,0.9,0.6,0,5,0.9502403838584865,1.0887088433787815,0.8728140582650532,0.15942451995166576,0.395
ai_only,naive,0.6,0.9,0.6,1,0,0.9276252152546174,1.0887088433787815,0.8520415911895737,0.9897380613072952,0.37
ai_only,naive,0.6,0.9,0.6,1,1,0.8454706963096714,1.0887088433787815,0.7765810863497477,1.4843263263819277,0.37
ai_only,naive,0.6,0.9,0.6,1,2,0.8725016787844414,1.0887088433787815,0.8014095633472156,1.4342697430806122,0.37
ai_only,naive,0.6,0.9,0.6,1,3,0.8559678924519386,1.0887088433787815,0.7862229627854065,0.7689756376750405,0.37
ai_only,naive,0.6,0.9,0.6,1,4,0.8897601634806039,1.0887088433787815,0.8172618132863281,1.3612440442662317,0.37
ai_only,naive,0.6,0.9,0.6,1,5,0.948696199749974,1.0887088433787815,0.8713956954788007,1.5227484634799533,0.37
ai_only,naive,0.6,0.9,0.6,2,0,0.8792297877598907,1.0887088433787815,0.8075894607700829,1.512772357208728,0.4075
ai_only,naive,0.6,0.9,0.6,2,1,0.8847026444555884,1.0887088433787815,0.8126163848453138,1.548330838613334,0.4075
ai_only,naive,0.6,0.9,0.6,2,2,0.8026998246197629,1.0887088433787815,0.7372952185532023,1.3464581796763757,0.4075
ai_only,naive,0.6,0.9,0.6,2,3,0.8454336516485844,1.0887088433787815,0.7765470601164601,1.5025555738790084,0.4075
ai_only,naive,0.6,0.9,0.6,2,4,0.8789739335769808,1.0887088433787815,0.8073544537850051,1.425070759161982,0.4075
ai_only,naive,0.6,0.9,0.6,2,5,0.9811768752168725,1.0887088433787815,0.9012298202445145,1.2508058687945522,0.4075
ai_only,naive,0.7,0.9,0.6,0,0,0.9855947260972664,1.0887088433787815,0.905287701198878,0.11423771939995736,0.44
ai_only,naive,0.7,0.9,0.6,0,1,0.9006492513335791,1.0887088433787815,0.8272636497912849,0.9706132349543738,0.44
ai_only,naive,0.7,0.9,0.6,0,2,0.9324617853979489,1.0887088433787815,0.8564840738356422,0.13399667162509446,0.44
ai_only,naive,0.7,0.9,0.6,0,3,0.9747190325949103,1.0887088433787815,0.8952981676624334,0.2477704355060694,0.44
ai_only,naive,0.7,0.9,0.6,0,4,0.9102297193650384,1.0887088433787815,0.8360634938356545,0.06631046414729636,0.44
ai_only,naive,0.7,0.9,0.6,0,5,0.9760245072143503,1.0887088433787815,0.8964972711944563,0.042413864851679126,0.44
ai_only,naive,0.7,0.9,0.6,1,0,0.94985879604754,1.0887088433787815,0.8724635625257495,1.2730969132560839,0.42
ai_only,naive,0.7,0.9,0.6,1,1,0.9581567291127109,1.0887088433787815,0.8800853735504662,1.344238718205456,0.42
ai_only,naive,0.7,0.9,0.6,1,2,0.9017828068100643,1.0887088433787815,0.8283048422858431,1.304246091982913,0.42
ai_only,naive,0.7,0.9,0.6,1,3,0.8815968577166333,1.0887088433787815,0.8097636600255941,1.4593021067401237,0.42
ai_only,naive,0.7,0.9,0.6,1,4,0.9117208252487572,1.0887088433787815,0.8374331032521548,1.4524755221232408,0.42
ai_only,naive,0.7,0.9,0.6,1,5,0.8386171104860964,1.0887088433787815,0.7702859360299386,1.4767210340354988,0.42
ai_only,naive,0.7,0.9,0.6,2,0,0.8382818074723475,1.0887088433787815,0.7699779537665554,1.4916745246472791,0.4575
ai_only,naive,0.7,0.9,0.6,2,1,0.8731098080595108,1.0887088433787815,0.8019681417759368,1.4929747632913113,0.4575
ai_only,naive,0.7,0.9,0.6,2,2,0.9111638655254379,1.0887088433787815,0.8369215250403065,1.2298189387334981,0.4575
ai_only,naive,0.7,0.9,0.6,2,3,0.8955867417972356,1.0887088433787815,0.8226136374696874,1.523282574829607,0.4575
ai_only,naive,0.7,0.9,0.6,2,4,0.8913815061095327,1.0887088433787815,0.8187510476567379,1.2730808391555541,0.4575
ai_only,naive,0.7,0.9,0.6,2,5,0.9277865390959891,1.0887088433787815,0.8521897702388694,1.4637536730358052,0.4575
ai_only,naive,0.8,0.9,0.6,0,0,1.0351665437867137,1.0887088433787815,0.950820368625003,0.1100777457091608,0.4925
ai_only,naive,0.8,0.9,0.6,0,1,1.0330259783096287,1.0887088433787815,0.9488542180879671,0.7587665487312737,0.4925
ai_only,naive,0.8,0.9,0.6,0,2,0.9350107840546475,1.0887088433787815,0.8588253780991291,0.05367149199258952,0.4925
ai_only,naive,0.8,0.9,0.6,0,3,1.028022634566484,1.0887088433787815,0.9442585506847182,0.8238103103192456,0.4925
ai_only,naive,0.8,0.9,0.6,0,4,1.0084251584841237,1.0887088433787815,0.9262578921968713,0.06396991839919072,0.4925
ai_only,naive,0.8,0.9,0.6,0,5,0.9932354739808555,1.0887088433787815,0.9123058750017804,0.03738204313143022,0.4925
ai_only,naive,0.8,0.9,0.6,1,0,1.0012312828608798,1.0887088433787815,0.9196501791549546,0.11569755661448675,0.485
ai_only,naive,0.8,0.9,0.6,1,1,0.9814078146814819,1.0887088433787815,0.901441942581918,1.2980715606931965,0.485
ai_only,naive,0.8,0.9,0.6,1,2,0.9399056577176238,1.0887088433787815,0.863321413648712,1.3149623815180806,0.485
ai_only,naive,0.8,0.9,0.6,1,3,0.9524156992006989,1.0887088433787815,0.8748121272211768,1.442061228626842,0.485
ai_only,naive,0.8,0.9,0.6,1,4,0.9699411404362168,1.0887088433787815,0.8909095818731737,1.3042028657436489,0.485
ai_only,naive,0.8,0.9,0.6,1,5,0.9547655446619946,1.0887088433787815,0.8769705054465278,1.5131352260480062,0.485
ai_only,naive,0.8,0.9,0.6,2,0,0.9303775653428534,1.0887088433787815,0.8545696776517854,1.49805702128245,0.5
ai_only,naive,0.8,0.9,0.6,2,1,0.8966865843829895,1.0887088433787815,0.8236238640260738,1.426455244411841,0.5
ai_only,naive,0.8,0.9,0.6,2,2,0.939543469743898,1.0887088433787815,0.8629887370328027,1.3053869817092467,0.5
ai_only,naive,0.8,0.9,0.6,2,3,0.9259545224332058,1.0887088433787815,0.8505070277187502,1.481463807752563,0.5
ai_only,naive,0.8,0.9,0.6,2,4,1.0091996592581884,1.0887088433787815,0.9269692860454424,1.444207534699713,0.5
ai_only,naive,0.8,0.9,0.6,2,5,1.014726949156061,1.0887088433787815,0.9320462080631958,1.4820935909578963,0.5
ai_only,naive,1.0,0.9,0.6,0,0,1.000114193855582,1.0887088433787815,0.9186241114307034,0.07354524823309762,0.63
ai_only,naive,1.0,0.9,0.6,0,1,0.9498899850157005,1.0887088433787815,0.872492210192525,0.12901830011733356,0.63
ai_only,naive,1.0,0.9,0.6,0,2,0.9246161396165034,1.0887088433787815,0.8492776973749746,0.06634448607374113,0.63
ai_only,naive,1.0,0.9,0.6,0,3,0.9712736082832814,1.0887088433787815,0.8921334792036384,0.07967232160945954,0.63
ai_only,naive,1.0,0.9,0.6,0,4,1.027269535051624,1.0887088433787815,0.9435668143041054,0.1309684179267431,0.63
ai_only,naive,1.0,0.9,0.6,0,5,1.0267148466402956,1.0887088433787815,0.94305732233598,0.4966372031384128,0.63
ai_only,naive,1.0,0.9,0.6,1,0,1.0138593288933977,1.0887088433787815,0.9312492821743873,0.31417307564540314,0.5975
ai_only,naive,1.0,0.9,0.6,1,1,1.0342769476940843,1.0887088433787815,0.9500032575139473,1.0779564922444091,0.5975
ai_only,naive,1.0,0.9,0.6,1,2,1.0386058727151644,1.0887088433787815,0.9539794583571822,1.3417439982186636,0.5975
ai_only,naive,1.0,0.9,0.6,1,3,0.9837669550797874,1.0887088433787815,0.9036088583855814,0.9509196112296088,0.5975
ai_only,naive,1.0,0.9,0.6,1,4,1.044526603480818,1.0887088433787815,0.9594177633747836,1.4053519039995064,0.5975
ai_only,naive,1.0,0.9,0.6,1,5,1.07596039298104,1.0887088433787815,0.9882903032566751,1.457693545067165,0.5975
ai_only,naive,1.0,0.9,0.6,2,0,1.0479141446072413,1.0887088433787815,0.9625292850153262,1.122930802087123,0.61
ai_only,naive,1.0,0.9,0.6,2,1,1.0651017299764503,1.0887088433787815,0.9783164125597923,1.322968435089542,0.61
ai_only,naive,1.0,0.9,0.6,2,2,0.926657167487981,1.0887088433787815,0.8511524207079305,0.454843008314307,0.61
ai_only,naive,1.0,0.9,0.6,2,3,1.0899744488630354,1.0887088433787815,1.0011624829649828,1.4677586792460122,0.61
ai_only,naive,1.0,0.9,0.6,2,4,0.9415651822673107,1.0887088433787815,0.8648457188472778,1.4923775088584814,0.61
ai_only,naive,1.0,0.9,0.6,2,5,1.0557067562991345,1.0887088433787815,0.9696869486453092,1.3708959211193972,0.61
ai_only,regime_aware,0.0,0.9,0.6,0,0,0.6508739660752297,1.0887088433787815,0.597840249056174,2.4888089082566527,0.0
ai_only,regime_aware,0.0,0.9,0.6,0,1,0.7576369877692106,1.0887088433787815,0.6959041367000406,2.713860625389689,0.0
ai_only,regime_aware,0.0,0.9,0.6,0,2,0.6862533465901832,1.0887088433787815,0.6303368901279544,2.814889005077097,0.0
ai_only,regime_aware,0.0,0.9,0.6,0,3,0.7995311984881207,1.0887088433787815,0.7343847745433895,2.7754523476023736,0.0
ai_only,regime_aware,0.0,0.9,0.6,0,4,0.8574705759875085,1.0887088433787815,0.7876032064976798,2.654379680060721,0.0
ai_only,regime_aware,0.0,0.9,0.6,0,5,0.9052561393451997,1.0887088433787815,0.8314951649843857,3.2732139933858337,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,0,0.7497345997090866,1.0887088433787815,0.6886456413656965,2.5130458259531614,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,1,0.853287226048461,1.0887088433787815,0.783760719165562,2.7659080585218456,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,2,0.5554290276710198,1.0887088433787815,0.5101722384721881,3.8216268445816253,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,3,0.8164394425758773,1.0887088433787815,0.7499153217512933,2.566465376300966,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,4,0.6657419688769189,1.0887088433787815,0.6114967954249411,1.9177207880677216,0.0
ai_only,regime_aware,0.0,0.9,0.6,1,5,0.8508628161189803,1.0887088433787815,0.7815338520428916,2.809654209608899,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,0,0.6494976871720233,1.0887088433787815,0.5965761104284989,2.483644457440984,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,1,0.723804143616262,1.0887088433787815,0.6648280190045609,2.837339065564093,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,2,0.8176598532184086,1.0887088433787815,0.7510362923854105,2.6294976515303325,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,3,0.6733387344727731,1.0887088433787815,0.6184745706511235,2.4961587251505795,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,4,0.7372518148955596,1.0887088433787815,0.6771799635681441,2.6446385970408053,0.0
ai_only,regime_aware,0.0,0.9,0.6,2,5,0.630421584231598,1.0887088433787815,0.5790543431934473,2.291410885976189,0.0
ai_only,regime_aware,0.1,0.9,0.6,0,0,0.7181108218064107,1.0887088433787815,0.6595985934841598,2.0013026556005324,0.085
ai_only,regime_aware,0.1,0.9,0.6,0,1,0.7539435207223109,1.0887088433787815,0.6925116162209773,1.9750270064596862,0.085
ai_only,regime_aware,0.1,0.9,0.6,0,2,0.7146015231250926,1.0887088433787815,0.6563752351890006,2.6782383586013947,0.085
ai_only,regime_aware,0.1,0.9,0.6,0,3,0.7499110930359386,1.0887088433787815,0.6888077538789964,2.599855024122749,0.085
ai_only,regime_aware,0.1,0.9,0.6,0,4,0.7393470858714795,1.0887088433787815,0.6791045102352009,2.2940315657272583,0.085
ai_only,regime_aware,0.1,0.9,0.6,0,5,0.6783801966910037,1.0887088433787815,0.6231052506064589,1.9141409324315755,0.085
ai_only,regime_aware,0.1,0.9,0.6,1,0,0.7520673624311051,1.0887088433787815,0.6907883287666537,1.7975903546411505,0.0775
ai_only,regime_aware,0.1,0.9,0.6,1,1,0.7510607224909984,1.0887088433787815,0.6898637106318524,1.9953421524951342,0.0775
ai_only,regime_aware,0.1,0.9,0.6,1,2,0.7345064147085825,1.0887088433787815,0.6746582607238311,1.45815578568338,0.0775
ai_only,regime_aware,0.1,0.9,0.6,1,3,0.8359231867914042,1.0887088433787815,0.7678115153332794,2.1572837389964064,0.0775
ai_only,regime_aware,0.1,0.9,0.6,1,4,0.7148659269185943,1.0887088433787815,0.6566180951557491,2.5753849219637965,0.0775
ai_only,regime_aware,0.1,0.9,0.6,1,5,0.8519488265368966,1.0887088433787815,0.7825313734872348,2.309635856776229,0.0775
ai_only,regime_aware,0.1,0.9,0.6,2,0,0.7280568718483287,1.0887088433787815,0.6687342316324186,1.5991918275568342,0.075
ai_only,regime_aware,0.1,0.9,0.6,2,1,0.877228742988369,1.0887088433787815,0.8057514626829987,2.443382947210697,0.075
ai_only,regime_aware,0.1,0.9,0.6,2,2,0.7328215214331988,1.0887088433787815,0.6731106538630705,1.9268935976014745,0.075
ai_only,regime_aware,0.1,0.9,0.6,2,3,0.7643686898425041,1.0887088433787815,0.7020873344523448,2.2913804310713064,0.075
ai_only,regime_aware,0.1,0.9,0.6,2,4,0.8534219720039353,1.0887088433787815,0.7838844859157761,2.6948529157641987,0.075
ai_only,regime_aware,0.1,0.9,0.6,2,5,0.754760320783286,1.0887088433787815,0.6932618627776602,1.7816177685632666,0.075
ai_only,regime_aware,0.2,0.9,0.6,0,0,0.6413598984392608,1.0887088433787815,0.5891013950514224,1.5033395004580123,0.145
ai_only,regime_aware,0.2,0.9,0.6,0,1,0.642266721886808,1.0887088433787815,0.5899343298191175,1.5547237506648544,0.145
ai_only,regime_aware,0.2,0.9,0.6,0,2,0.6898335600731941,1.0887088433787815,0.6336253850316053,2.568312482782117,0.145
ai_only,regime_aware,0.2,0.9,0.6,0,3,0.6875898988209603,1.0887088433787815,0.6315645390433697,2.6604043091704206,0.145
ai_only,regime_aware,0.2,0.9,0.6,0,4,0.709071560487776,1.0887088433787815,0.6512958582086921,2.0771209193430016,0.145
ai_only,regime_aware,0.2,0.9,0.6,0,5,0.6719781490160146,1.0887088433787815,0.6172248467556732,1.4519263656259853,0.145
ai_only,regime_aware,0.2,0.9,0.6,1,0,0.8123803400631296,1.0887088433787815,0.7461869580685383,0.9142401796235199,0.155
ai_only,regime_aware,0.2,0.9,0.6,1,1,0.7943543662494885,1.0887088433787815,0.7296297546222082,1.5437520079166291,0.155
ai_only,regime_aware,0.2,0.9,0.6,1,2,0.8527255204615821,1.0887088433787815,0.7832447817868082,1.5200358885371439,0.155
ai_only,regime_aware,0.2,0.9,0.6,1,3,0.8155694555955565,1.0887088433787815,0.7491162219868229,0.9259958526244858,0.155
ai_only,regime_aware,0.2,0.9,0.6,1,4,0.7860220114912698,1.0887088433787815,0.7219763266107673,1.374231934219371,0.155
ai_only,regime_aware,0.2,0.9,0.6,1,5,0.8723993286272834,1.0887088433787815,0.801315552760473,1.962064542014858,0.155
ai_only,regime_aware,0.2,0.9,0.6,2,0,0.7645050794442794,1.0887088433787815,0.7022126109232808,1.4101269057393446,0.1225
ai_only,regime_aware,0.2,0.9,0.6,2,1,0.6586577197344992,1.0887088433787815,0.6049897764129213,2.067588879250197,0.1225
ai_only,regime_aware,0.2,0.9,0.6,2,2,0.7295872262759793,1.0887088433787815,0.670139891590963,1.6440726735889366,0.1225
ai_only,regime_aware,0.2,0.9,0.6,2,3,0.6428159090246189,1.0887088433787815,0.5904387687617705,2.2499101136253277,0.1225
ai_only,regime_aware,0.2,0.9,0.6,2,4,0.6932657862164711,1.0887088433787815,0.6367779507190715,2.577281547499991,0.1225
ai_only,regime_aware,0.2,0.9,0.6,2,5,0.8556350841130095,1.0887088433787815,0.7859172719287985,1.4321181226845405,0.1225
ai_only,regime_aware,0.3,0.9,0.6,0,0,0.7434571369614895,1.0887088433787815,0.6828796711655141,0.6331921086495537,0.2125
ai_only,regime_aware,0.3,0.9,0.6,0,1,0.7424025743538875,1.0887088433787815,0.6819110351394401,0.5282592454541954,0.2125
ai_only,regime_aware,0.3,0.9,0.6,0,2,0.796133518114854,1.0887088433787815,0.7312639398097226,1.0772769487433818,0.2125
ai_only,regime_aware,0.3,0.9,0.6,0,3,0.7982758677876307,1.0887088433787815,0.7332317291647975,1.3173587471373573,0.2125
ai_only,regime_aware,0.3,0.9,0.6,0,4,0.7781316490482693,1.0887088433787815,0.7147288770369097,0.9426963110714548,0.2125
ai_only,regime_aware,0.3,0.9,0.6,0,5,0.7774474087448091,1.0887088433787815,0.7141003891655917,1.4095605655616037,0.2125
ai_only,regime_aware,0.3,0.9,0.6,1,0,0.8246066005483219,1.0887088433787815,0.7574170133395586,0.21855709456893452,0.2
ai_only,regime_aware,0.3,0.9,0.6,1,1,0.8235953421694333,1.0887088433787815,0.7564881530799595,1.5148430984821093,0.2
ai_only,regime_aware,0.3,0.9,0.6,1,2,0.8726724604017446,1.0887088433787815,0.8015664295455035,1.4946525755397309,0.2
ai_only,regime_aware,0.3,0.9,0.6,1,3,0.8086530960269522,1.0887088433787815,0.7427634127755562,0.5330386078048619,0.2
ai_only,regime_aware,0.3,0.9,0.6,1,4,0.7254683907234643,1.0887088433787815,0.6663566619629824,0.7126936142989765,0.2
ai_only,regime_aware,0.3,0.9,0.6,1,5,0.8957720858345677,1.0887088433787815,0.8227838795306932,1.5414468561614212,0.2
ai_only,regime_aware,0.3,0.9,0.6,2,0,0.8283082413783648,1.0887088433787815,0.7608170415955566,1.0493477941183154,0.205
ai_only,regime_aware,0.3,0.9,0.6,2,1,0.7719139640569244,1.0887088433787815,0.7090178138549037,1.5172969682870039,0.205
ai_only,regime_aware,0.3,0.9,0.6,2,2,0.7242776632508785,1.0887088433787815,0.6652629558910355,1.1637653534897836,0.205
ai_only,regime_aware,0.3,0.9,0.6,2,3,0.6818823898820531,1.0887088433787815,0.6263220823722232,1.4246859720143457,0.205
ai_only,regime_aware,0.3,0.9,0.6,2,4,0.7234466409850779,1.0887088433787815,0.6644996459658387,1.5579541133825803,0.205
ai_only,regime_aware,0.3,0.9,0.6,2,5,0.5324171418091677,1.0887088433787815,0.4890353789694809,0.442133150517488,0.205
ai_only,regime_aware,0.4,0.9,0.6,0,0,0.7044263457710872,1.0887088433787815,0.6470291392002633,0.04410035439104593,0.2625
ai_only,regime_aware,0.4,0.9,0.6,0,1,0.7038842400631324,1.0887088433787815,0.6465312046870537,0.06473776783679824,0.2625
ai_only,regime_aware,0.4,0.9,0.6,0,2,0.7500592128167078,1.0887088433787815,0.688943804744818,0.04938819489827921,0.2625
ai_only,regime_aware,0.4,0.9,0.6,0,3,0.7230798475679237,1.0887088433787815,0.6641627391616136,0.08805602948087214,0.2625
ai_only,regime_aware,0.4,0.9,0.6,0,4,0.7350758118729419,1.0887088433787815,0.6751812629643495,0.048775796927500836,0.2625
ai_only,regime_aware,0.4,0.9,0.6,0,5,0.7729518616814675,1.0887088433787815,0.7099711427737008,0.03179090538682895,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,0,0.9298709884199646,1.0887088433787815,0.8541043770105996,0.9568715086214136,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,1,0.857769124283573,1.0887088433787815,0.7878774288463638,0.9273756681493619,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,2,0.8471257118853894,1.0887088433787815,0.7781012499690508,1.3822462346766733,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,3,0.7899488366000081,1.0887088433787815,0.7255831909552797,0.0993237239851013,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,4,0.7732185025393742,1.0887088433787815,0.7102160575271065,1.165023037833199,0.2625
ai_only,regime_aware,0.4,0.9,0.6,1,5,0.8165679974475326,1.0887088433787815,0.7500334018720135,1.1765234201250738,0.2625
ai_only,regime_aware,0.4,0.9,0.6,2,0,0.7140842846394349,1.0887088433787815,0.6559001416974731,1.2751117450819756,0.275
ai_only,regime_aware,0.4,0.9,0.6,2,1,0.7162945757307647,1.0887088433787815,0.6579303365514713,1.138055805857114,0.275
ai_only,regime_aware,0.4,0.9,0.6,2,2,0.7220118979587589,1.0887088433787815,0.6631818069172768,0.10250476888042692,0.275
ai_only,regime_aware,0.4,0.9,0.6,2,3,0.6866389606950133,1.0887088433787815,0.6306910840955842,0.7829348393577558,0.275
ai_only,regime_aware,0.4,0.9,0.6,2,4,0.7475567290648162,1.0887088433787815,0.6866452253155141,0.07444966130476849,0.275
ai_only,regime_aware,0.4,0.9,0.6,2,5,0.7800374220734343,1.0887088433787815,0.7164793661936345,1.3423638534230962,0.275
ai_only,regime_aware,0.5,0.9,0.6,0,0,0.8953745533558912,1.0887088433787815,0.8224187383075883,0.029160714131895832,0.35
ai_only,regime_aware,0.5,0.9,0.6,0,1,0.860503082248018,1.0887088433787815,0.7903886217893368,0.03918190185902279,0.35
ai_only,regime_aware,0.5,0.9,0.6,0,2,0.8351152972372486,1.0887088433787815,0.7670694532483897,0.03158781077444828,0.35
ai_only,regime_aware,0.5,0.9,0.6,0,3,0.8135175281747271,1.0887088433787815,0.7472314872082744,0.027740968488562272,0.35
ai_only,regime_aware,0.5,0.9,0.6,0,4,0.7945025399619481,1.0887088433787815,0.7297658550253241,0.04060312294821893,0.35
