source,kl,regret,argmax_preserved
E6b naive,0.0195526485791246,0.256212747586293,1.0
E6b naive,0.1170577770850042,9.99355765467354,0.0
E6b naive,0.073873853851291,14.940813255511603,0.0
E6b naive,0.1728574377386917,21.51498022605537,0.0
E6b naive,0.0439031889855176,4.420678756739766,1.0
E6b naive,0.0389378752793386,0.2324101113775123,1.0
E6b naive,0.2136585569993909,10.000287516000494,0.0
E6b naive,0.1262756512027478,18.960922778698293,0.0
E6b naive,0.2878844057080487,28.82655578263177,0.0
E6b naive,0.0870840397043304,8.744709393743472,1.0
E6b naive,0.0404585890514331,0.2532676564886538,1.0
E6b naive,0.2164944960034,10.000387709796616,0.0
E6b naive,0.1323366586054124,19.13438816665474,0.0
E6b naive,0.2931951728714272,28.98280980044102,0.0
E6b naive,0.0843292083267487,8.675775177417888,1.0
E6b naive,0.0388703769680786,0.2771801887085479,1.0
E6b naive,0.2266718384824301,10.00032880691938,0.0
E6b naive,0.1373718431605776,19.326932390355765,0.0
E6b naive,0.2984410794403884,29.00742549797484,0.0
E6b naive,0.0813330057681509,9.07708757395263,1.0
