arm,p_divergence,seed_rep,observer,latent,declared,diverged,latent_correct,declared_correct,self_report_correct,recovered_mu,mu_entropy,subgoal_entropy,final_entropy,artifact_trace_kl
deceptive,0.5,0,82,0,0,0,1,1,1,1.9821376161436957,1.0982950736482695,1.386078278377166,0.3461567409164212,0.45257430260149284
deceptive,0.5,0,83,0,0,0,1,1,1,1.9518906663311508,1.096332339010085,1.3854062497304445,0.6907505689614898,0.45257430260149284
deceptive,0.5,0,84,0,0,0,1,1,1,1.9781016514854448,1.0981361388225501,1.3859894754870083,1.0813587136087306,0.45257430260149284
deceptive,0.5,0,85,0,0,0,1,1,1,1.9423475656462676,1.095347130241447,1.3852492246847938,0.7152145712925245,0.45257430260149284
deceptive,0.5,0,86,0,0,0,1,1,1,1.9664434096704768,1.097498225605679,1.3856755333920758,0.9455394569622442,0.45257430260149284
deceptive,0.5,0,87,0,0,0,1,1,1,1.9649607714922084,1.0973981523399718,1.385306922397876,0.6093051110707028,0.45257430260149284
deceptive,0.5,0,88,0,0,0,1,1,1,1.9502846677525019,1.0961787204878557,1.385283721705639,0.6527044523922411,0.45257430260149284
deceptive,0.5,0,89,0,0,0,1,1,1,1.9702062010824024,1.0977330511715626,1.385708204788426,0.5135276284108616,0.45257430260149284
deceptive,0.5,0,90,0,0,0,1,1,1,1.9843906875240618,1.098369876541901,1.3859924734375595,0.37440755498330835,0.45257430260149284
deceptive,0.5,0,91,0,0,0,1,1,1,1.969407169024142,1.0976854863690604,1.3859407490282831,1.031088633526717,0.45257430260149284
deceptive,0.5,0,92,0,0,0,1,1,1,1.95070160257903,1.0962190763022908,1.3856145394413804,0.657677561154982,0.45257430260149284
deceptive,0.5,0,93,0,0,0,1,1,1,2.0,1.0986122886681096,1.3862943611198906,1.3614116994007737,0.45257430260149284
deceptive,0.5,0,94,0,0,0,1,1,1,1.9370734497558109,1.09472820731141,1.3848405248358966,0.760438035635941,0.45257430260149284
deceptive,0.5,0,95,0,0,0,1,1,1,1.9847218899311825,1.0983800299274282,1.386112403128421,0.30621645215950766,0.45257430260149284
deceptive,0.5,0,96,0,0,0,1,1,1,1.9689959418360905,1.0976605229757632,1.3856307826468353,1.0293761535249346,0.45257430260149284
deceptive,0.5,0,97,0,0,0,1,1,1,1.9782705903544981,1.09814343227265,1.3859536128130785,0.42093525853854796,0.45257430260149284
deceptive,0.5,0,98,0,0,0,1,1,1,1.9782570715300165,1.0981428506944613,1.3857456021522467,0.47065151325216154,0.45257430260149284
deceptive,0.5,0,99,0,0,0,1,1,1,1.9814327682743704,1.0982696218600734,1.3859906961431272,0.38316325544350205,0.45257430260149284
deceptive,0.5,1,0,1,0,1,1,0,0,1.9798420911902774,1.098208596770394,1.3837945223962702,1.2406386330648023,0.6931471805559454
deceptive,0.5,1,1,1,0,1,1,0,0,1.9803924016009025,1.0982302710231395,1.3782465729096651,0.3833987958378648,0.6931471805559454
deceptive,0.5,1,2,1,0,1,1,0,0,1.9572620825841782,1.0968101787351197,1.378847784293499,0.5344496340747175,0.6931471805559454
deceptive,0.5,1,3,1,0,1,1,0,0,1.9850092623714495,1.0983886644910386,1.3779583801116,0.36248980959887284,0.6931471805559454
deceptive,0.5,1,4,1,0,1,0,0,0,1.9747332558281527,1.0979790583224687,1.358692957241759,0.45622822222927506,0.6931471805559454
deceptive,0.5,1,5,1,0,1,1,0,0,1.977499234019447,1.0981096760906053,1.3781149491411793,0.42558782326750955,0.6931471805559454
deceptive,0.5,1,6,1,0,1,1,0,0,1.9538919510599067,1.096516848721125,1.3802053069815425,0.7612545108235478,0.6931471805559454
deceptive,0.5,1,7,1,0,1,1,0,0,1.9782685764558936,1.0981433456576744,1.3780739216088191,0.40662015303383925,0.6931471805559454
deceptive,0.5,1,8,1,0,1,1,0,0,1.9512152642897533,1.0962683367873138,1.3775897937244879,0.6254007543734854,0.6931471805559454
deceptive,0.5,1,9,1,0,1,1,0,0,1.9792180897739997,1.0981833013104538,1.3789972652766844,0.3368179087006755,0.6931471805559454
deceptive,0.5,1,10,1,0,1,1,0,0,1.9666368379942156,1.0975109671450571,1.3817078133490892,0.9635667490641071,0.6931471805559454
deceptive,0.5,1,11,1,0,1,1,0,0,1.9626245284564316,1.097231825246394,1.3765229484733883,0.6142244503921352,0.6931471805559454
deceptive,0.5,1,12,1,0,1,1,0,0,1.9601943594566087,1.097047615413228,1.380982151471825,0.9586563612166638,0.6931471805559454
deceptive,0.5,1,13,1,0,1,1,0,0,1.9801577168519255,1.098221100531788,1.3777155697553485,0.43728470806047726,0.6931471805559454
deceptive,0.5,1,14,1,0,1,1,0,0,1.9662909170938008,1.0974881294421772,1.3806142485703967,0.965114300147331,0.6931471805559454
deceptive,0.5,1,15,1,0,1,0,0,0,1.9746692344525694,1.097975857965226,1.3566326318711959,0.4893069982576982,0.6931471805559454
deceptive,0.5,1,16,1,0,1,0,0,0,1.9595980866420744,1.0970006755178467,1.3617312750743245,0.5466195738517107,0.6931471805559454
deceptive,0.5,1,17,1,0,1,0,0,0,1.9693683645305562,1.0976831448031286,1.365258177683143,0.5030524009529256,0.6931471805559454
deceptive,0.5,1,18,1,0,1,1,0,0,1.9682298096530455,1.0976131387727435,1.3818003730456518,1.0587631287328256,0.6931471805559454
deceptive,0.5,1,19,1,0,1,1,0,0,1.9719301643861549,1.0978314431797813,1.3816636056667613,1.1220081577059007,0.6931471805559454
deceptive,0.5,1,20,1,0,1,1,0,0,1.9615272391284186,1.097150061657628,1.3776794585695358,0.5756237167330547,0.6931471805559454
deceptive,0.5,1,21,1,0,1,1,0,0,1.9614057443411264,1.0971408655402388,1.3791774506471897,0.9086539846325384,0.6931471805559454
deceptive,0.5,1,22,1,0,1,1,0,0,1.9601625306111792,1.097045127104875,1.3779230405563967,0.5896906768398944,0.6931471805559454
deceptive,0.5,1,23,1,0,1,1,0,0,1.9835152992143112,1.0983420001932631,1.3787675007818692,0.30574841578414874,0.6931471805559454
deceptive,0.5,1,24,1,0,1,1,0,0,1.9484585011497815,1.0959980434594265,1.3845233270978206,0.6601139160038738,0.6931471805559454
deceptive,0.5,1,25,1,0,1,1,0,0,1.973766392485255,1.0979298736838445,1.3779799411258478,0.48303811513592243,0.6931471805559454
deceptive,0.5,1,26,1,0,1,0,0,0,1.9551847889778071,1.0966319558083262,1.3609680269719444,0.6525726297627596,0.6931471805559454
deceptive,0.5,1,27,1,0,1,1,0,0,1.9844869740802258,1.0983728506007329,1.3787640244876853,0.2974175299924281,0.6931471805559454
deceptive,0.5,1,28,1,0,1,1,0,0,1.979038305715821,1.0981758716088872,1.3783077684671787,0.3831886612319284,0.6931471805559454
deceptive,0.5,1,29,1,0,1,1,0,0,1.9824915284343347,1.0983074849621577,1.3784154543993763,0.34237480896197914,0.6931471805559454
deceptive,0.5,1,30,1,0,1,1,0,0,1.9767573667231466,1.0980761114055657,1.3784245738498089,0.44943585752201953,0.6931471805559454
deceptive,0.5,1,31,1,0,1,1,0,0,1.970263065124924,1.0977363888426557,1.3771129565581455,0.5584689020815423,0.6931471805559454
deceptive,0.5,1,32,1,0,1,1,0,0,1.9851691327707406,1.0983933975790314,1.379010729637665,0.2631541273313863,0.6931471805559454
deceptive,0.5,1,33,1,0,1,1,0,0,1.9725769475258292,1.0978668638076985,1.385478356774665,1.0035761312584928,0.6931471805559454
deceptive,0.5,1,34,1,0,1,1,0,0,1.9698529402354734,1.0977121753813415,1.378235949624918,0.4748300870916612,0.6931471805559454
deceptive,0.5,1,35,1,0,1,1,0,0,1.9766178821608902,1.098069680342517,1.3825186588693106,1.1331084773925608,0.6931471805559454
deceptive,0.5,1,36,1,0,1,1,0,0,1.9567705684129533,1.0967687585209578,1.3780085495663401,0.6055810306143938,0.6931471805559454
deceptive,0.5,1,37,1,0,1,1,0,0,1.9773724632851415,1.098104016853088,1.3775481117453765,0.4549412201040621,0.6931471805559454
deceptive,0.5,1,38,1,0,1,0,0,0,1.948125700738422,1.0959644298790137,1.3721664873658819,0.8895812068753561,0.6931471805559454
deceptive,0.5,1,39,1,0,1,1,0,0,1.9782694122555624,1.0981433816052193,1.3784857630214118,0.39079896207355475,0.6931471805559454
deceptive,0.5,1,40,1,0,1,0,0,0,1.9704963174254078,1.0977500139020955,1.3795408457185123,1.0662803156507172,0.6931471805559454
deceptive,0.5,1,41,1,0,1,1,0,0,1.9658539947413667,1.0974589522136755,1.3780635474128244,0.5086643341912416,0.6931471805559454
deceptive,0.5,1,42,1,0,1,1,0,0,1.9583297270753897,1.0968985475617492,1.377179518663055,0.5834326752355748,0.6931471805559454
deceptive,0.5,1,43,1,0,1,1,0,0,1.9842469536179996,1.0983654029645324,1.3783903788184975,0.32220759272719823,0.6931471805559454
deceptive,0.5,1,44,1,0,1,1,0,0,1.9774214451604148,1.0981062072080263,1.3783547865298398,0.4050587361349783,0.6931471805559454
deceptive,0.5,1,45,1,0,1,1,0,0,1.9670163298926615,1.097535754227714,1.3813436774510612,1.0681456685114934,0.6931471805559454
deceptive,0.5,1,46,1,0,1,1,0,0,1.9833686502191135,1.098337182659747,1.378404998983525,0.343073965766532,0.6931471805559454
deceptive,0.5,1,47,1,0,1,1,0,0,1.9856218292647747,1.0984065266146357,1.3784830324569453,0.3079408465464846,0.6931471805559454
deceptive,0.5,1,48,1,0,1,1,0,0,1.9725886301973277,1.0978674961041464,1.3769264679922717,0.513211200785025,0.6931471805559454
deceptive,0.5,1,49,1,0,1,0,0,0,1.9674566436599628,1.09756416379264,1.3659891952862244,0.4400092660324205,0.6931471805559454
deceptive,0.5,1,50,1,0,1,0,0,0,1.9707115665462178,1.0977624934033852,1.3799410009893092,1.0570019284500207,0.6931471805559454
deceptive,0.5,1,51,1,0,1,1,0,0,1.9700860187589437,1.097725976296207,1.3770864498170563,0.5511500690965077,0.6931471805559454
deceptive,0.5,1,52,1,0,1,1,0,0,1.9850648749385549,1.098390316659832,1.3784802922412729,0.31034760259255223,0.6931471805559454
deceptive,0.5,1,53,1,0,1,1,0,0,1.9489262066884183,1.0960449248871131,1.378353709871454,0.6513105802758579,0.6931471805559454
deceptive,0.5,1,54,1,0,1,1,0,0,1.9456642725689135,1.0957092514521838,1.377805157284203,0.7713585560842344,0.6931471805559454
deceptive,0.5,1,55,1,0,1,1,0,0,1.9780790753231137,1.0981351599264495,1.3776085386793953,0.4492710694775134,0.6931471805559454
deceptive,0.5,1,56,1,0,1,1,0,0,1.9556505138940907,1.0966726346292974,1.3798119005052598,0.854928729932824,0.6931471805559454
deceptive,0.5,1,57,1,0,1,1,0,0,1.9553480817782323,1.0966462661023733,1.38029543510378,0.8188250922566854,0.6931471805559454
deceptive,0.5,1,58,1,0,1,1,0,0,1.9854274970580617,1.0984009401283097,1.3781181380630816,0.33861332970710806,0.6931471805559454
deceptive,0.5,1,59,1,0,1,0,0,0,1.9865208944581274,1.0984314024179762,1.3544847483862859,0.3038749126904271,0.6931471805559454
deceptive,0.5,1,60,1,0,1,1,0,0,1.9808781748894213,1.0982489094628098,1.3788079754700002,0.32797908301294165,0.6931471805559454
deceptive,0.5,1,61,1,0,1,1,0,0,1.9465061066056562,1.095797826649589,1.3776794670780514,0.7459390066117457,0.6931471805559454
deceptive,0.5,1,62,1,0,1,1,0,0,1.9527969866315305,1.0964168495363704,1.3788433215076303,0.8798110185820578,0.6931471805559454
deceptive,0.5,1,63,1,0,1,1,0,0,1.9501987903046056,1.09617036693371,1.378014730555412,0.7242354304056329,0.6931471805559454
deceptive,0.5,1,64,1,0,1,1,0,0,1.9526840092422755,1.096406400806519,1.3787365043699658,0.7405309559173806,0.6931471805559454
deceptive,0.5,1,65,1,0,1,1,0,0,1.982228980243839,1.0982983012710492,1.3779011526135039,0.4490153449904282,0.6931471805559454
deceptive,0.5,1,66,1,0,1,1,0,0,1.9460126437815477,1.0957460700193242,1.3788786941338165,0.6615348776220632,0.6931471805559454
deceptive,0.5,1,67,1,0,1,1,0,0,1.959775921228368,1.0970147468072589,1.3772651991335068,0.5912342320013817,0.6931471805559454
deceptive,0.5,1,68,1,0,1,1,0,0,1.9511935147313162,1.0962662612371246,1.3771328488295478,0.7165029472423883,0.6931471805559454
deceptive,0.5,1,69,1,0,1,1,0,0,1.9596821172741568,1.097007332102678,1.3791512115731839,0.49739849594613517,0.6931471805559454
deceptive,0.5,1,70,1,0,1,1,0,0,1.9771766762847083,1.0980952148090788,1.3781516576156738,0.44545360058684746,0.6931471805559454
deceptive,0.5,1,71,1,0,1,1,0,0,1.9539176801258513,1.0965191707964106,1.3787717572634408,0.8534503544578727,0.6931471805559454
deceptive,0.5,1,72,1,0,1,1,0,0,1.9788679942229552,1.098168774916099,1.3773293996605378,0.43914509000548885,0.6931471805559454
deceptive,0.5,1,73,1,0,1,1,0,0,1.9755580820351195,1.0980195743373187,1.3784246607899187,0.43189649479457115,0.6931471805559454
deceptive,0.5,1,74,1,0,1,1,0,0,1.9692250378864422,1.0976744707199226,1.3776370559731466,0.5171549142645226,0.6931471805559454
deceptive,0.5,1,75,1,0,1,1,0,0,1.966864836176861,1.0975258926913898,1.377572589919976,0.5274087006047753,0.6931471805559454
deceptive,0.5,1,76,1,0,1,1,0,0,1.9815957092258776,1.0982755923666117,1.3774074390413282,0.4185493652041279,0.6931471805559454
deceptive,0.5,1,77,1,0,1,1,0,0,1.9706224374455024,1.097757336902648,1.3763841251293225,0.5872355899862751,0.6931471805559454
deceptive,0.5,1,78,1,0,1,0,0,0,1.9744866907248457,1.0979666888571828,1.3804295506246422,1.1285551883320495,0.6931471805559454
deceptive,0.5,1,79,1,0,1,1,0,0,1.9613121048402888,1.0971337583776306,1.3809540343665492,1.0366693705369638,0.6931471805559454
deceptive,0.5,1,80,1,0,1,1,0,0,1.9725489606087219,1.0978653480010632,1.3772820067978564,0.4966270889238742,0.6931471805559454
deceptive,0.5,1,81,1,0,1,1,0,0,1.9367723742129916,1.0946912828633757,1.37670941826577,0.7574461672832629,0.6931471805559454
deceptive,0.5,1,82,1,0,1,1,0,0,1.9578271949931403,1.096857226456041,1.378806879908486,0.8316168797761898,0.6931471805559454
deceptive,0.5,1,83,1,0,1,1,0,0,1.9681869107219434,1.097610451823182,1.380878435303643,0.9441019188128934,0.6931471805559454
deceptive,0.5,1,84,1,0,1,1,0,0,1.9671726326615357,1.0975458821393709,1.3777580397979317,0.5606457487576794,0.6931471805559454
deceptive,0.5,1,85,1,0,1,1,0,0,1.9869153385067497,1.0984418125682256,1.3784878651605408,0.2908081361953361,0.6931471805559454
deceptive,0.5,1,86,1,0,1,1,0,0,1.95909136069506,1.0969602460293084,1.3781385429957493,0.6081781502071113,0.6931471805559454
deceptive,0.5,1,87,1,0,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3554224297063722,0.6931471805559454
deceptive,0.5,1,88,1,0,1,0,0,0,2.0,1.0986122886681096,1.3862943611198906,1.3677185681997128,0.6931471805559454
deceptive,0.5,1,89,1,0,1,1,0,0,1.9778167300031602,1.0981237114985125,1.376651667046295,0.481327074346371,0.6931471805559454
deceptive,0.5,1,90,1,0,1,0,1,0,2.0,1.0986122886681098,1.3862943611198906,1.3549202768006927,0.6931471805559454
deceptive,0.5,1,91,1,0,1,1,0,0,1.9417660460863833,1.0952814810524725,1.3772464681256569,0.6988513426709934,0.6931471805559454
deceptive,0.5,1,92,1,0,1,1,0,0,1.953493160841594,1.0964806950071198,1.38432479891916,0.5854778643606181,0.6931471805559454
deceptive,0.5,1,93,1,0,1,1,0,0,1.9766385015779515,1.0980706334171662,1.3782757994177377,0.4591387492546809,0.6931471805559454
deceptive,0.5,1,94,1,0,1,0,0,0,1.9791844055354115,1.098181914110651,1.3609030347342141,0.48265324664686093,0.6931471805559454
deceptive,0.5,1,95,1,0,1,0,0,0,1.9560435866584391,1.0967066431852335,1.3689541866638995,0.8198842643316077,0.6931471805559454
deceptive,0.5,1,96,1,0,1,0,1,0,2.0,1.0986122886681096,1.3862943611198906,1.3475744590821548,0.6931471805559454
deceptive,0.5,1,97,1,0,1,1,0,0,1.977601922093935,1.0981142371748758,1.3784624894163033,0.4034272156484817,0.6931471805559454
deceptive,0.5,1,98,1,0,1,1,0,0,1.9853997378686237,1.0984001360528801,1.3781497929721258,0.3316870829777341,0.6931471805559454
deceptive,0.5,1,99,1,0,1,1,0,0,1.9536058316556515,1.096490940508233,1.379828167977078,0.7916631746353586,0.6931471805559454
deceptive,0.5,2,0,2,2,0,1,1,1,1.9735708919048456,1.0979197067275097,1.356419473296444,0.4903026074349534,0.549729189027865
deceptive,0.5,2,1,2,2,0,1,1,1,1.9720731545798806,1.0978393441322392,1.3734275307316675,1.0620774736621201,0.549729189027865
deceptive,0.5,2,2,2,2,0,1,1,1,1.987332167145007,1.0984524795822728,1.3543287279511207,0.29320522735451926,0.549729189027865
deceptive,0.5,2,3,2,2,0,1,1,1,1.9557930661666663,1.0966850025456312,1.3706384716937987,0.6115219258684891,0.549729189027865
deceptive,0.5,2,4,2,2,0,1,1,1,1.9705290616492572,1.0977519181293858,1.3740410229913755,0.9955885489921042,0.549729189027865
deceptive,0.5,2,5,2,2,0,1,1,1,1.9822481706320505,1.098298977124781,1.3539717417387602,0.37156655567785146,0.549729189027865
deceptive,0.5,2,6,2,2,0,1,1,1,1.9621613488703726,1.0971975955783884,1.3694612589276516,0.6024594007181636,0.549729189027865
deceptive,0.5,2,7,2,2,0,1,1,1,1.9461331740260488,1.0957587546717553,1.3672665870814484,0.7161055147597095,0.549729189027865
deceptive,0.5,2,8,2,2,0,1,1,1,1.9650373627178888,1.0974034263370183,1.369586878562701,0.9145982774201963,0.549729189027865
deceptive,0.5,2,9,2,2,0,1,1,1,1.9825145979822012,1.0983082854343258,1.3564187482902637,0.3624607661138477,0.549729189027865
deceptive,0.5,2,10,2,2,0,1,1,1,1.9811119651797464,1.0982577144918104,1.3561077313875027,0.44597778224005774,0.549729189027865
deceptive,0.5,2,11,2,2,0,1,1,1,1.9739458068006004,1.0979391384448656,1.3592737463486122,0.5023697764319519,0.549729189027865
deceptive,0.5,2,12,2,2,0,1,1,1,1.9782795139254576,1.0981438159674013,1.3634763661895368,0.4508214669118063,0.549729189027865
deceptive,0.5,2,13,2,2,0,1,1,1,1.9822344227069892,1.098298493019162,1.3547145002092424,0.36251405392646896,0.549729189027865
deceptive,0.5,2,14,2,2,0,1,1,1,1.9547508113974779,1.0965936748151996,1.3635111790956502,0.5805669186486604,0.549729189027865
deceptive,0.5,2,15,2,2,0,1,1,1,1.98803165271326,1.0984696086469778,1.3533671813582775,0.2926723542906857,0.549729189027865
deceptive,0.5,2,16,2,2,0,1,1,1,1.9665704754665356,1.0975066038799215,1.3606700877909323,0.5056793707820749,0.549729189027865
deceptive,0.5,2,17,2,2,0,1,1,1,1.9771832613640883,1.0980955120755247,1.3573863463964877,0.4924938802419049,0.549729189027865
deceptive,0.5,2,18,2,2,0,1,1,1,1.9758134104024907,1.0980318467541608,1.3767046829730156,1.0943319873976955,0.549729189027865
deceptive,0.5,2,19,2,2,0,1,1,1,1.9792961559533286,1.098186507714078,1.3790193385542393,1.1792253941276318,0.549729189027865
deceptive,0.5,2,20,2,2,0,1,1,1,1.9808615098290103,1.0982482777231946,1.3551931499393846,0.4096004154773719,0.549729189027865
deceptive,0.5,2,21,2,2,0,1,1,1,1.9827048860980383,1.0983148481648217,1.3600685267857968,0.32008896469820125,0.549729189027865
deceptive,0.5,2,22,2,2,0,1,1,1,1.9612529124819085,1.0971292569905784,1.3681606056067384,0.8486871967358838,0.549729189027865
deceptive,0.5,2,23,2,2,0,1,1,1,1.9796094850900672,1.0981992567898429,1.361117187812056,0.42663117776957793,0.549729189027865
deceptive,0.5,2,24,2,2,0,1,1,1,1.9708468488281012,1.0977702905189404,1.375504221590171,1.0299425189395526,0.549729189027865
deceptive,0.5,2,25,2,2,0,1,1,1,1.9728579919189395,1.0978820008620698,1.3618191045336094,0.47818019624628927,0.549729189027865
deceptive,0.5,2,26,2,2,0,1,1,1,1.9524310504745743,1.0963829171180257,1.3643580251945062,0.6882154604239493,0.549729189027865
deceptive,0.5,2,27,2,2,0,1,1,1,1.9757951883265195,1.0980309751289,1.3784054692617764,1.140163762808175,0.549729189027865
deceptive,0.5,2,28,2,2,0,1,1,1,1.9494508214413475,1.0960970129596275,1.3755533919773555,0.8495941507004615,0.549729189027865
deceptive,0.5,2,29,2,2,0,1,1,1,1.9728502243297517,1.0978815845690288,1.3772342219899631,1.0577873996682572,0.549729189027865
deceptive,0.5,2,30,2,2,0,1,1,1,1.959322985662101,1.0969787878169992,1.362898571591887,0.645448311370766,0.549729189027865
deceptive,0.5,2,31,2,2,0,1,1,1,1.9455167142021383,1.095693586539804,1.3706552536172678,0.6545291359463214,0.549729189027865
deceptive,0.5,2,32,2,2,0,0,0,1,1.9778666338936508,1.098125899625614,1.3510865735250044,0.38164742707309507,0.549729189027865
deceptive,0.5,2,33,2,2,0,1,1,1,1.984066560429026,1.0983597308117958,1.3548286720653966,0.30245546648559296,0.549729189027865
deceptive,0.5,2,34,2,2,0,1,1,1,1.9770340731437825,1.0980887565372637,1.3796540682830107,1.1199409588564,0.549729189027865
deceptive,0.5,2,35,2,2,0,1,1,1,1.9704514719223458,1.0977474025441882,1.3766975980482825,0.9766742173467392,0.549729189027865
deceptive,0.5,2,36,2,2,0,1,1,1,1.978525451676203,1.0981543293639802,1.3637608714256184,0.47467325626330115,0.549729189027865
deceptive,0.5,2,37,2,2,0,1,1,1,1.9526356344709015,1.0964019193740697,1.363761310034806,0.762461193630072,0.549729189027865
deceptive,0.5,2,38,2,2,0,0,0,1,2.0,1.0986122886681098,1.3862943611198906,1.3636733013433855,0.549729189027865
deceptive,0.5,2,39,2,2,0,0,0,1,1.9790485688197768,1.09817629744447,1.3466180401222387,0.48915287838173455,0.549729189027865
deceptive,0.5,2,40,2,2,0,1,1,1,1.9818115600639536,1.0982834212653996,1.3593567911219835,0.3497935225116261,0.549729189027865
deceptive,0.5,2,41,2,2,0,1,1,1,1.9755669571271384,1.0980200030584313,1.3799665553836669,1.170162063495133,0.549729189027865
deceptive,0.5,2,42,2,2,0,1,1,1,1.9772383666300044,1.0980979963337445,1.36266887679653,0.4706469720672455,0.549729189027865
deceptive,0.5,2,43,2,2,0,1,1,1,1.9814253171828535,1.0982693475887055,1.3601336955115784,0.3611496194566101,0.549729189027865
deceptive,0.5,2,44,2,2,0,1,1,1,1.980554386346169,1.0982365376396643,1.356085952648856,0.3509768262485768,0.549729189027865
deceptive,0.5,2,45,2,2,0,1,1,1,1.9438709286071956,1.0955160548803873,1.3732068454365927,0.738133039939884,0.549729189027865
deceptive,0.5,2,46,2,2,0,1,1,1,1.9701231372710075,1.0977281643823191,1.3772456068159036,1.0391761201824767,0.549729189027865
deceptive,0.5,2,47,2,2,0,1,1,1,1.9812662452725243,1.098263466199852,1.3554985203727825,0.3720478174287682,0.549729189027865
deceptive,0.5,2,48,2,2,0,1,1,1,1.958380406805158,1.0969026877415609,1.3719232461602666,0.8249596064005109,0.549729189027865
deceptive,0.5,2,49,2,2,0,1,1,1,1.9768689725212218,1.0980812296774218,1.3726151169041263,0.9888864691994351,0.549729189027865
deceptive,0.5,2,50,2,2,0,1,1,1,1.9512628692966918,1.0962728765484393,1.363711067702163,0.7668187279297844,0.549729189027865
deceptive,0.5,2,51,2,2,0,1,1,1,1.9491881482748392,1.0960709984060535,1.3643169269586286,0.690019612883647,0.549729189027865
deceptive,0.5,2,52,2,2,0,1,1,1,1.9384989438303366,1.0949006989666707,1.3694663206021662,0.722781091444608,0.549729189027865
deceptive,0.5,2,53,2,2,0,1,1,1,1.9778390723465678,1.0981246917423302,1.3795114715356709,1.1900028616766187,0.549729189027865
deceptive,0.5,2,54,2,2,0,1,1,1,1.981023962972472,1.098254412744931,1.3822155203959614,1.2503938417471783,0.549729189027865
deceptive,0.5,2,55,2,2,0,1,1,1,1.9490108685340186,1.0960533664318646,1.3660697065556568,0.649794020802126,0.549729189027865
deceptive,0.5,2,56,2,2,0,1,1,1,1.9769494921869324,1.0980849071950782,1.377516950689708,1.0813556980510324,0.549729189027865
deceptive,0.5,2,57,2,2,0,1,1,1,1.9782651414473889,1.098143197904404,1.3810932758508692,1.1410916602188743,0.549729189027865
deceptive,0.5,2,58,2,2,0,1,1,1,1.969830218830693,1.097710824361905,1.3656008003268894,0.4248974017049102,0.549729189027865
deceptive,0.5,2,59,2,2,0,1,1,1,1.9613821471474853,1.0971390761281792,1.3755706912565802,1.0065666468753682,0.549729189027865
deceptive,0.5,2,60,2,2,0,1,1,1,1.9755183110045382,1.0980176512630697,1.376869922325266,1.0690370040115853,0.549729189027865
deceptive,0.5,2,61,2,2,0,1,1,1,1.9595422942338783,1.096996248335173,1.3771873709875804,1.013931669351812,0.549729189027865
deceptive,0.5,2,62,2,2,0,1,1,1,1.9654788576649318,1.09743360569692,1.371633469804074,0.8665704269906422,0.549729189027865
deceptive,0.5,2,63,2,2,0,1,1,1,1.949253535709075,1.0960774865668508,1.3716184310504336,0.6698642829769047,0.549729189027865
deceptive,0.5,2,64,2,2,0,1,1,1,1.9844350265248352,1.0983712483354817,1.3582617219939346,0.3846039993834416,0.549729189027865
deceptive,0.5,2,65,2,2,0,1,1,1,1.9388162261557733,1.0949385671417096,1.3626749126408049,0.7493638346904705,0.549729189027865
deceptive,0.5,2,66,2,2,0,0,0,1,1.9767372518577844,1.098075186340274,1.3497068887284371,0.4484255718685929,0.549729189027865
deceptive,0.5,2,67,2,2,0,1,1,1,1.9626577299058978,1.0972342629556227,1.3679433875990366,0.9080650920429105,0.549729189027865
deceptive,0.5,2,68,2,2,0,1,1,1,1.9539127898416662,1.0965187295409295,1.366020142139866,0.8207131627419066,0.549729189027865
deceptive,0.5,2,69,2,2,0,1,1,1,1.9835570679294428,1.0983433645818028,1.3592868665044073,0.4012516485895047,0.549729189027865
deceptive,0.5,2,70,2,2,0,1,1,1,1.9533732296338286,1.096469762529117,1.3713576256334385,0.5604391898695509,0.549729189027865
deceptive,0.5,2,71,2,2,0,1,1,1,1.9602724036506731,1.097053708462759,1.3577402990795018,0.6156926568028402,0.549729189027865
deceptive,0.5,2,72,2,2,0,1,1,1,1.979539319741288,1.0981964185584667,1.3550851855545443,0.40106522617917884,0.549729189027865
deceptive,0.5,2,73,2,2,0,1,1,1,1.9809139259388884,1.098250262874575,1.361116032994352,0.3827524779607956,0.549729189027865
deceptive,0.5,2,74,2,2,0,1,1,1,1.9405845519941678,1.0951461184734974,1.3700082747798663,0.8708156613445368,0.549729189027865
deceptive,0.5,2,75,2,2,0,1,1,1,1.9815629612809178,1.098274396600592,1.3546945816848244,0.3901396508572299,0.549729189027865
deceptive,0.5,2,76,2,2,0,1,1,1,1.9783142981622401,1.0981453101268916,1.3822970192479427,1.1618485205396452,0.549729189027865
deceptive,0.5,2,77,2,2,0,1,1,1,1.9535829393384705,1.0964888608120984,1.3655638056369561,0.8435503708178094,0.549729189027865
deceptive,0.5,2,78,2,2,0,1,1,1,1.9686911018604605,1.0976418056549595,1.3570722673645075,0.5208484620116935,0.549729189027865
deceptive,0.5,2,79,2,2,0,1,1,1,1.9534993019170188,1.0964812540616056,1.371303528158991,0.8273512148829583,0.549729189027865
deceptive,0.5,2,80,2,2,0,0,0,1,1.9520904960303604,1.0963511076162904,1.3609542353450852,0.8993544473494699,0.549729189027865
deceptive,0.5,2,81,2,2,0,0,0,1,1.9487429441816866,1.0960266050263312,1.3582145581247733,0.67098980204046,0.549729189027865
deceptive,0.5,2,82,2,2,0,1,1,1,1.955888503637503,1.0966932609219195,1.3653620255407617,0.7841617260968559,0.549729189027865
deceptive,0.5,2,83,2,2,0,1,1,1,1.9459248475660762,1.0957368128594889,1.3644480734277866,0.644140635561903,0.549729189027865
