arm,true_mu,delta,seed_rep,observer,true_goal,recovered_mu,mu_posterior_entropy,subgoal_entropy,correct,final_entropy,psi_analogue,psi_structure,engaged_fraction,cum_deep,separation_enforced
sustained,3,0.5,16,37,1,2.27620578518502,1.0110444737131725,1.3853035550203203,1,4.7168226540409734e-15,2.462805339715203,2.46508675504999,,24,False
sustained,3,0.5,16,38,1,2.21714708742581,1.046582144185578,1.3587726603035233,1,5.671631702817931e-14,2.9041899643607163,2.967561022369943,,24,False
sustained,3,0.5,16,39,1,1.9848542363520911,1.098384026707175,1.3798341698772383,1,7.640043716691171e-15,3.0274075366821602,3.042282676709657,,24,False
sustained,3,0.5,16,40,1,1.7409314696926557,1.0354571175895082,1.3825687946189726,1,4.0935432007386295e-15,2.5723776714847864,2.5809561053516465,,24,False
sustained,3,0.5,16,41,1,2.2520176677973844,1.0269448181463585,1.3304269539549392,1,2.73271679864669e-15,3.67323944484306,3.8018789037312515,,24,False
sustained,3,0.5,16,42,1,1.9736387404283615,1.0979232436222963,1.3844027239048062,1,3.100860763988127e-15,3.3821695933193308,3.3865252489421276,,24,False
sustained,3,0.5,16,43,1,2.430706769332809,0.8482838275465763,1.3809092906567473,1,2.8574010360400643e-15,3.4365832447557225,3.4489828276981522,,24,False
sustained,3,0.5,16,44,1,1.9839788167172918,1.0983569486915206,1.3804342334610962,1,3.801085298264021e-15,3.6612229218236316,3.674716364379937,,24,False
sustained,3,0.5,16,45,1,2.4152890198442423,0.8711556657420592,1.3840160287423033,1,3.187878518530512e-15,2.6702326055846357,2.675478659732127,,24,False
sustained,3,0.5,16,46,1,2.365204308071016,0.9330809249453427,1.2319962595487695,1,2.981043438768084e-15,3.0319877098532344,3.3872722183824022,,24,False
sustained,3,0.5,16,47,1,2.3653212336244285,0.9329544404461636,1.385744479734526,1,5.0042562796537954e-15,2.7924581729983795,2.793724321656006,,24,False
sustained,3,0.5,16,48,1,2.483333670052324,0.7464917312488317,1.368873178351496,1,3.409423722247851e-15,3.6269733185051045,3.6670870742165604,,24,False
sustained,3,0.5,16,49,1,1.9942128997191375,1.0985788621852104,1.3850847776851571,1,4.656659810996007e-15,3.089852391497729,3.092637560256847,,24,False
sustained,3,0.5,16,50,1,2.2742929823736175,1.01237420495667,1.385852173929667,1,3.2112236187207243e-15,3.831477885123034,3.8324960587190806,,24,False
sustained,3,0.5,16,51,1,2.2270935423984346,1.0413565565140737,1.3860134637301609,1,4.960660524323685e-15,3.654304536903441,3.6549513270119194,,24,False
sustained,3,0.5,16,52,1,2.4070308679461156,0.8825659064567744,1.3546614948721554,1,1.3270115108926917e-13,3.3246844830977738,3.3975218493392165,,24,False
sustained,3,0.5,16,53,1,2.4296953861187247,0.8498526941590533,1.3858651769127797,1,4.6387594044118235e-15,2.885598514393656,2.886586747526909,,24,False
sustained,3,0.5,16,54,1,2.2590283144962937,1.0225371217192272,1.3805688977467998,1,3.50276956859444e-15,3.072734663752691,3.0859180303398164,,24,False
sustained,3,0.5,16,55,1,2.1384386455058575,1.0783471467583987,1.3021821989103202,1,1.366708886816493e-12,3.0529225523583516,3.2465979631756,,24,False
sustained,3,0.5,16,56,1,2.2921747607638445,0.9994343775215115,1.3860743702410878,1,4.221031025946217e-15,2.1881853414176953,2.1886918891179548,,24,False
sustained,3,0.5,16,57,1,2.3867510382908255,0.9084521321326195,1.36411849833586,1,1.302741941869441e-13,3.124328467947756,3.175390278991715,,24,False
sustained,3,0.5,16,58,1,2.39245430625696,0.901457452086148,1.3796281282352962,1,2.4799802087241255e-12,3.568500441614254,3.5838500100482116,,24,False
sustained,3,0.5,16,59,1,1.8410957169384985,1.0744213036195687,1.3808946429486018,1,3.7567434145929436e-15,2.942464070228557,2.9548973807713423,,24,False
sustained,3,0.5,16,60,1,2.326454035811218,0.9712155188796776,1.3827050443613458,1,3.107954259848034e-15,3.4794549881659584,3.4877196953969136,,24,False
sustained,3,0.5,16,61,1,2.439439577949468,0.8342920265715803,1.3818749125982366,1,1.2991618027441106e-13,3.1147645125742365,3.1249406688327332,,24,False
sustained,3,0.5,16,62,1,2.4730601662529175,0.7706877989780461,1.3413855438188864,1,2.968158274410123e-15,3.783450605861715,3.886856979087279,,24,False
sustained,3,0.5,16,63,1,2.1336555531307346,1.0797665927835896,1.3856862174506661,1,4.103059761627065e-15,3.7193237552812985,3.7207240577937135,,24,False
sustained,3,0.5,16,64,1,2.301600515702601,0.9921394490769382,1.3586550322073505,1,5.511495430059614e-15,3.8498146204279142,3.9134565271255224,,24,False
sustained,3,0.5,16,65,1,2.406399673223824,0.8834160041233824,1.3791712443739657,1,4.70960054891962e-15,2.3916160295954887,2.4080176120107937,,24,False
sustained,3,0.5,16,66,1,1.9216297837922427,1.092613308044784,1.3806482312435826,1,2.2125245822737332e-14,3.5833713177430355,3.5963720121965816,,24,False
sustained,3,0.5,16,67,1,2.3318496940264377,0.9663291570109042,1.2672275439784229,1,1.2967910794584894e-12,3.743719398399215,4.0178808765843135,,24,False
sustained,3,0.5,16,68,1,2.158816572715824,1.0716705715226822,1.3849933220520643,1,3.5230369147856e-15,2.228674941882355,2.2316706950271503,,24,False
sustained,3,0.5,16,69,1,1.6309754357009496,0.9720735916391123,1.3775501882113976,1,5.217981679582219e-12,3.7412825449230023,3.7614167470775905,,24,False
sustained,3,0.5,16,70,1,2.466045168423531,0.7855866603968986,1.27852509654938,1,2.8054783921177273e-15,3.8788855433852985,4.127033445431055,,24,False
sustained,3,0.5,16,71,1,1.7971633405389251,1.0595363293645401,1.385158767570843,1,3.8210130826898125e-15,3.151583646774503,3.1541984475250904,,24,False
sustained,3,0.5,16,72,1,2.297222956256223,0.99556936832438,1.378461561182234,1,3.1953746231875696e-15,3.0849319880479893,3.102967676394468,,24,False
sustained,3,0.5,16,73,1,2.172542767765182,1.0665838514811872,1.3564152437272012,1,2.3927481247927876e-12,3.6283861614871595,3.6971853717539958,,24,False
sustained,3,0.5,16,74,1,2.4899112345745738,0.7288296658597633,1.202038384289927,1,3.0177031302507082e-15,2.7878353091727015,3.2121003746932497,,24,False
sustained,3,0.5,16,75,1,2.475701316972119,0.7647717184394528,1.244626404419136,1,3.1015990720560878e-15,3.2973081816711516,3.6235107068963126,,24,False
sustained,3,0.5,16,76,1,1.9210172015374878,1.0925201630551107,1.3813324404805365,1,4.0666050061229776e-15,3.1666541521415312,3.178079396610999,,24,False
sustained,3,0.5,16,77,1,2.2679462100718366,1.0166956696294367,1.3202956751762032,1,4.3254589297556073e-14,3.3572966520086815,3.509264242390126,,24,False
sustained,3,0.5,16,78,1,2.472375030112821,0.7721930439437468,1.3243781147294076,1,6.7252388142153215e-15,3.4299922204891176,3.572559646411352,,24,False
sustained,3,0.5,16,79,1,2.4219044133945657,0.8616068520895774,1.3745495883389667,1,1.3310043492128596e-13,3.3974167643844773,3.4244601030802264,,24,False
sustained,3,0.5,16,80,1,2.2888450193693233,1.0019316374422824,1.3830880321792083,1,1.3209548130588218e-13,3.160345448033588,3.167728293228386,,24,False
sustained,3,0.5,16,81,1,2.109187573022616,1.0861761631465001,1.3846136208189925,1,4.92479319841584e-15,3.3372042151356203,3.3410742626682337,,24,False
sustained,3,0.5,16,82,1,2.0055801156666067,1.0985810925724462,1.3794730140594331,1,3.4773696839243053e-15,3.856483943161701,3.872190675180376,,24,False
sustained,3,0.5,16,83,1,2.212391187545704,1.0489787188517754,1.3228031804715576,1,5.130335631549103e-11,3.5086615513991712,3.6548553974651967,,24,False
sustained,3,0.5,16,84,1,2.447881805614176,0.819932735064081,1.3726899048235912,1,2.923408913939835e-15,2.5978611637104057,2.629186581955207,,24,False
sustained,3,0.5,16,85,1,2.2535451831743365,1.0259980610763968,1.385351826442438,1,6.0825946919230875e-15,3.5829510501811526,3.58512131644634,,24,False
sustained,3,0.5,16,86,1,2.457920983313996,0.8016090619481288,1.3183593443361163,1,3.331260555201543e-15,3.6448364878268005,3.8012626447317848,,24,False
sustained,3,0.5,16,87,1,2.182088853813903,1.0627577494210438,1.357413219896577,1,3.1439092033090368e-15,2.6499243945802777,2.716425679807902,,24,False
sustained,3,0.5,16,88,1,1.9145840884350929,1.0914995416884312,1.38612236170203,1,5.119065091302298e-15,3.660123029105198,3.660519072366907,,24,False
sustained,3,0.5,16,89,1,2.296687015853764,0.995984257612478,1.3831930817548594,1,3.634636873551184e-15,2.395154773373896,2.4022957329894776,,24,False
sustained,3,0.5,16,90,1,2.204675828175144,1.0527289914555769,1.3725347771826486,1,2.900101396691188e-15,3.631480629881653,3.663163242707906,,24,False
sustained,3,0.5,16,91,1,2.3942158223238286,0.8992536462078284,1.3839467481267351,1,1.300993507915981e-13,3.153606983020972,3.1590125616759575,,24,False
sustained,3,0.5,16,92,1,2.2941439694117487,0.9979381051738434,1.385997058978274,1,5.474228788741567e-15,2.852788820321749,2.8534733837773048,,24,False
sustained,3,0.5,16,93,1,2.3698569742708755,0.9279899331784761,1.316149017223935,1,9.110932083299527e-15,2.59504190938887,2.7565575325653198,,24,False
sustained,3,0.5,16,94,1,2.292011447247715,0.999557818720329,1.3806368163174583,1,3.0444183896821768e-15,3.757192326381546,3.770219304671255,,24,False
sustained,3,0.5,16,95,1,2.434700788863866,0.8419860205073748,1.3039053384549402,1,2.973727714158785e-15,3.0268510540520923,3.2165587894410357,,24,False
sustained,3,0.5,16,96,1,1.7806380436422358,1.0530439301338497,1.3846032058555913,1,5.038311318694221e-15,3.235079508253018,3.238973537126381,,24,False
sustained,3,0.5,16,97,1,2.4018970379814086,0.8893934894572084,1.3113246497862843,1,2.7315155417499166e-15,1.9214009270100068,2.0940250667369225,,24,False
sustained,3,0.5,16,98,1,2.1089123773733203,1.0862402896309886,1.3801253503934336,1,3.6517532696023885e-15,3.849410402016867,3.8636150741173654,,24,False
sustained,3,0.5,16,99,1,2.2644484499854376,1.0190185503324027,1.332998063119076,1,3.2478123371778696e-15,3.4187950747855336,3.541514336043488,,24,False
sustained,3,0.5,16,100,1,2.4181631500073144,0.8670535714266326,1.37841139555635,1,5.948512424271786e-15,3.7829412573292256,3.8010924562887047,,24,False
sustained,3,0.5,16,101,1,2.1137470635977316,1.0850882173337841,1.383160543546243,1,4.418914790643602e-15,3.7001162721298515,3.7073321537246433,,24,False
sustained,3,0.5,16,102,1,2.2663134633159014,1.0177851290349698,1.3849998567141495,1,2.7932295543196918e-15,2.989426481755541,2.992407188277712,,24,False
sustained,3,0.5,16,103,1,1.7137165963188397,1.0217836120779746,1.382364988199852,1,4.6511363768897865e-15,3.0039176804965613,3.0129653959815936,,24,False
sustained,3,0.5,16,104,1,2.3252747665789104,0.9722665153042529,1.3791540237132505,1,1.5243286911873691e-13,2.8876969704457367,2.904138204893004,,24,False
sustained,3,0.5,16,105,1,1.7763574107439422,1.0512828308717566,1.3838554139048969,1,3.4818564029857896e-15,2.7252519827056205,2.7308678661829022,,24,False
sustained,3,0.5,16,106,1,2.438328628703195,0.8361182180664408,1.2898360139404328,1,1.4741566398194237e-13,3.6172478247832065,3.839351377060238,,24,False
sustained,3,0.5,16,107,1,2.273363154975001,1.013015996564591,1.2666303991831376,1,1.239693887297661e-12,2.7760850614965342,3.0516215163976597,,24,False
sustained,3,0.5,16,108,1,2.4514103748386122,0.8136588079168328,1.3247015891381912,1,2.871399483351438e-15,2.044897437845194,2.1867200364296466,,24,False
sustained,3,0.5,16,109,1,2.2857495861225483,1.00421661648429,1.3854283608118303,1,4.209333391983573e-15,2.9191465020247453,2.9211405414000713,,24,False
sustained,3,0.5,16,110,1,2.494093599985363,0.716150896966129,1.2586425373129206,1,1.2979337582870136e-13,3.322298207692569,3.616227394254764,,24,False
sustained,3,0.5,16,111,1,2.3746245979149743,0.9226471329655018,1.32234939326402,1,3.219082398376013e-15,3.389972509949273,3.5372112396760733,,24,False
sustained,3,0.5,16,112,1,2.438882304033984,0.8352098343642187,1.380718443506192,1,2.970566323767675e-15,3.7704438454163767,3.7832828701579198,,24,False
sustained,3,0.5,16,113,1,2.2342961330667244,1.0373885521912984,1.3647617451803837,1,4.027675382019031e-15,3.822281070313821,3.8718617507529647,,24,False
sustained,3,0.5,16,114,1,2.449225511601315,0.8175636356433159,1.351640243258089,1,2.8410426621934092e-15,3.2475884529441523,3.3273825081152903,,24,False
sustained,3,0.5,16,115,1,1.6860708987235522,1.0065420146669024,1.3861579906636927,1,5.711615235721308e-15,2.6366834227970926,2.6369974273549492,,24,False
sustained,3,0.5,16,116,1,2.326977190807672,0.9707473367320818,1.3642875003123753,1,3.198846922361762e-15,3.305818489362524,3.356491158972474,,24,False
sustained,3,0.5,16,117,1,2.092633587504062,1.0897255860843034,1.3812657093752385,1,3.539076771943359e-15,2.9909863044973464,3.00256520301712,,24,False
sustained,3,0.5,16,118,1,2.203374699583591,1.0533448633999223,1.3775882289674244,1,5.008219167296183e-15,3.683763888527183,3.703810498604879,,24,False
sustained,3,0.5,16,119,1,2.2658667169359403,1.0180816511926496,1.2925023384689533,1,1.3679722537375142e-12,3.8449254436613183,4.060889556822443,,24,False
sustained,3,0.5,16,120,1,2.2165410808923367,1.0468911555160392,1.3208856630354266,1,6.263852965606387e-13,3.5900782178431636,3.740687310971755,,24,False
sustained,3,0.5,16,121,1,2.2566952214233407,1.0240217720007416,1.317169248010791,1,5.441200258605721e-15,3.2627540569640945,3.4219205119321425,,24,False
sustained,3,0.5,16,122,1,2.1243849317529797,1.082361340978054,1.3682094761958312,1,3.814997161161737e-15,3.267022930153489,3.3086649165595965,,24,False
sustained,3,0.5,16,123,1,2.3205741878985666,0.9763964606873432,1.2983014599797504,1,4.148757271310493e-14,3.250768758647034,3.4533799010732746,,24,False
sustained,3,0.5,16,124,1,2.349989948203237,0.9489255147661312,1.3860583237412656,1,4.621893635855373e-15,3.378877169201734,3.3794206653211805,,24,False
sustained,3,0.5,16,125,1,2.258498025304493,1.0228761387005263,1.3596998352013552,1,1.334842991253628e-13,2.910654540096322,2.9718906990071323,,24,False
sustained,3,0.5,16,126,1,2.3159516719263635,0.9803668582347684,1.351537888831443,1,1.2995447923183685e-13,3.0808132687640515,3.1608430037141644,,24,False
sustained,3,0.5,16,127,1,2.2052624951723243,1.0524497448718018,1.383376482034718,1,2.9672450106681857e-15,2.312227208717449,2.318945873583271,,24,False
sustained,3,0.5,16,128,1,2.3472547797636834,0.951649610359623,1.3754345071489469,1,4.703699987848959e-15,3.795289071665176,3.820294809494858,,24,False
sustained,3,0.5,16,129,1,2.234713107507435,1.0371540233797192,1.3275285959148484,1,4.184565052223166e-12,3.797989760216977,3.9333029351205786,,24,False
sustained,3,0.5,16,130,1,2.4625546350454277,0.7926171304708469,1.3849940111331482,1,3.392527353724577e-15,3.5076795372535488,3.510673703717006,,24,False
sustained,3,0.5,16,131,1,2.4611487680883446,0.7953847083721398,1.3019307903094015,1,3.1416382498052845e-15,3.7915067468908283,3.9857610473949614,,24,False
sustained,3,0.5,16,132,1,2.0542981107507274,1.0956060392447564,1.3805476135493187,1,6.4715976523216785e-15,3.302587332812699,3.3158197080729073,,24,False
sustained,3,0.5,16,133,1,2.0392098437565225,1.0970535519549844,1.3602837414522726,1,1.84453679166006e-12,3.8718169485363725,3.9317086136054518,,24,False
sustained,3,0.5,16,134,1,2.4634230387001477,0.7908896481136033,1.381316823890665,1,3.169662635603739e-15,3.241192469486398,3.252653672482009,,24,False
sustained,3,0.5,16,135,1,1.936791579637336,1.0946936433817616,1.3849299483576425,1,4.635428307624001e-15,3.1829750519935285,3.1861167284530496,,24,False
sustained,3,0.5,16,136,1,2.1850681792318802,1.0615142209295834,1.3633025634499727,1,3.5981541479039535e-15,2.7110556084974706,2.763996179050937,,24,False
sustained,3,0.5,16,137,1,2.016638998915678,1.098333857867742,1.3821230871286991,1,5.0111271492852245e-15,2.809928142062633,2.8195328553501384,,24,False
sustained,3,0.5,16,138,1,2.0989414412101564,1.08844656585801,1.3847742907124603,1,9.037209894470002e-15,3.7883845109315017,3.791884602356154,,24,False
sustained,3,0.5,16,139,1,2.3693687548610765,0.9285297830298418,1.3803223390477979,1,3.215192874213795e-15,2.644585904806257,2.6583369937827057,,24,False
sustained,3,0.5,16,140,1,2.301920045176115,0.9918862009630218,1.3712237989061804,1,2.994737407983364e-15,3.321802063439688,3.3565033153067834,,24,False
sustained,3,0.5,16,141,1,2.3605295177933443,0.9380776357586762,1.1762505281302567,1,2.0993026965655955e-12,2.499585201484101,2.9832290001809585,,24,False
sustained,3,0.5,16,142,1,2.342429779175977,0.9563667961455817,1.3235392816009144,1,2.765361380920596e-15,3.212633804473008,3.357132715055179,,24,False
sustained,3,0.5,16,143,1,2.373365851271229,0.9240703685368623,1.365246926397547,1,3.1096426078387145e-15,3.708871076482342,3.757334585885193,,24,False
sustained,3,0.5,16,144,1,2.380341117131022,0.9160666382240974,1.3800630717274232,1,5.593416004938444e-15,3.3657784174649517,3.3801264915003824,,24,False
sustained,3,0.5,16,145,1,2.4636910220118002,0.790353729444691,1.3860833588330057,1,5.831321992207148e-15,3.159607401950787,3.160093252643911,,24,False
sustained,3,0.5,16,146,1,2.2352691462931364,1.0368404513302965,1.2796293713655378,1,3.514304801521814e-14,2.765968734182515,3.0115739495122886,,24,False
sustained,3,0.5,16,147,1,2.390549473083761,0.9038172505570605,1.355003895865028,1,5.804465330924277e-15,3.004467124495148,3.0765160833183725,,24,False
sustained,3,0.5,16,148,1,2.08689469569173,1.0908115532435283,1.3818313692282094,1,4.024307308793209e-15,3.8486124851482577,3.85888890371145,,24,False
sustained,3,0.5,16,149,1,1.9011617203369913,1.0891215295276784,1.380637846803895,1,8.982882398829911e-14,3.737844715390734,3.750869320898032,,24,False
sustained,3,0.5,16,150,1,2.4558348380219854,0.8055407030112257,1.3693357112860298,1,5.376960223570951e-15,2.9070127067331737,2.9460614410135135,,24,False
sustained,3,0.5,16,151,1,2.066003023253005,1.094149862301096,1.3214903956962387,1,1.47666289644806e-12,3.826272638335738,3.975489283050757,,24,False
sustained,3,0.5,16,152,1,1.7373543890838792,1.0337351075351862,1.384699089082845,1,3.418456481554387e-15,3.6772859076630615,3.68095915724072,,24,False
sustained,3,0.5,16,153,1,2.2628719375418305,1.0200520611128072,1.3078920322380405,1,1.241663520738149e-12,3.398773285630182,3.5793013193393315,,24,False
sustained,3,0.5,16,154,1,2.2627107516470732,1.0201572609765666,1.33539606462882,1,3.003064813238054e-15,3.07668026926747,3.1938779280003193,,24,False
sustained,3,0.5,16,155,1,1.9799448927465513,1.0982126908018714,1.3672377482496645,1,3.771917276561792e-15,3.3197575497784895,3.363637022467224,,24,False
sustained,3,0.5,16,156,1,2.0400168810417583,1.0969882408886928,1.3732234409534387,1,3.457151119273696e-15,3.2773641710323047,3.3074610769306183,,24,False
sustained,3,0.5,16,157,1,2.4860179312349078,0.7395454850581344,1.3015935973529489,1,3.1506017767641817e-15,2.8091699536037193,3.004200669595292,,24,False
sustained,3,0.5,16,158,1,2.4292166186170614,0.8505918050139277,1.3592822408112524,1,3.3157780693972187e-15,3.153665722309444,3.2158634278351013,,24,False
sustained,3,0.5,16,159,1,2.238667426044343,1.0349034237513606,1.370324869023428,1,4.361641365388529e-14,3.4546681904692935,3.4914393048823262,,24,False
sustained,3,0.5,16,160,1,1.9825227202362699,1.0983085670129142,1.379514762048513,1,4.212984194124845e-15,3.317755543471091,3.33336614720014,,24,False
sustained,3,0.5,16,161,1,2.2195654214570344,1.045338361675987,1.3657153850404362,1,1.3013508800578695e-13,3.7151737890907226,3.762558632605678,,24,False
sustained,3,0.5,16,162,1,2.413136711439385,0.87418229675077,1.3234445506741188,1,3.0622345733733168e-15,3.7522377836484884,3.8969548202431836,,24,False
sustained,3,0.5,16,163,1,2.458395872395995,0.8007042724469304,1.2327609285183296,1,4.519929433537108e-15,3.649119295965779,4.00264308911664,,24,False
sustained,3,0.5,16,164,1,2.0361461533548932,1.097289115979098,1.3855443216466101,1,7.5054305555468e-15,3.674028767369344,3.6757557970456127,,24,False
sustained,3,0.5,16,165,1,1.842801218876513,1.0749292151788181,1.3835500649218881,1,3.7681966405372196e-15,3.71784255996902,3.7241615354505804,,24,False
sustained,3,0.5,16,166,1,2.058974704830727,1.095059462631462,1.3853677983269783,1,3.3864122786340602e-15,3.861626241998369,3.863759731636097,,24,False
sustained,3,0.5,16,167,1,2.082862145240156,1.0915307127541167,1.3663650381281003,1,3.0478332344437796e-15,2.7793125073388603,2.8252014693501226,,24,False
sustained,3,0.5,16,168,1,2.2598450682158604,1.022013152526399,1.1809989459677066,1,1.0438344662095255e-12,3.1137684215379675,3.5864785841007167,,24,False
sustained,3,0.5,16,169,1,2.360183180228679,0.9384431976467442,1.3075257803460352,1,8.256862368425e-14,2.266044995580979,2.447416355448674,,24,False
sustained,3,0.5,16,170,1,2.3619784839890112,0.9365413703031846,1.3789425697293873,1,3.0494173337698742e-15,3.7589324388173764,3.7758605640446072,,24,False
sustained,3,0.5,16,171,1,1.6938631275052989,1.0109762075008728,1.3843272923843997,1,3.886334928690575e-15,3.3633107436141065,3.3678400867315776,,24,False
sustained,3,0.5,16,172,1,1.661012623326133,0.9915443705625606,1.383886949896472,1,4.091210407127989e-15,2.4847773044562,2.4903205736316276,,24,False
sustained,3,0.5,16,173,1,1.6984296244025785,1.0135243276054575,1.3842666871568574,1,4.200677143486432e-15,2.7423949393660685,2.747063831184072,,24,False
sustained,3,0.5,16,174,1,2.001523978432074,1.0986099649753285,1.3803691350441458,1,3.3449166099643953e-15,3.142048381560009,3.155691718767601,,24,False
sustained,3,0.5,16,175,1,2.331742876118072,0.966427141854642,1.3458821512259709,1,2.7288225720227226e-15,3.612452916224467,3.705505468267987,,24,False
sustained,3,0.5,16,176,1,2.0630228651762974,1.0945485319844488,1.3712087680112108,1,3.3364037222216927e-15,3.488754520014715,3.5234903817943044,,24,False
sustained,3,0.5,16,177,1,2.313128407433235,0.9827483107742754,1.3530155589344033,1,6.487941512495357e-15,3.829132453450847,3.9057597272394093,,24,False
sustained,3,0.5,16,178,1,2.1404378064361564,1.077737427585232,1.3798470179959652,1,4.461646484623694e-15,3.849875205942878,3.864720762072679,,24,False
sustained,3,0.5,16,179,1,2.236614419595988,1.0360778851412533,1.2825248903500264,1,3.2351058883649316e-14,3.536191711636163,3.7751297481066484,,24,False
sustained,3,0.5,16,180,1,2.3507924647615295,0.9481192639529586,1.3769367056000557,1,5.216646928806985e-15,2.88079241877635,2.9023392168575577,,24,False
sustained,3,0.5,16,181,1,2.482812365186165,0.747805369109993,1.2747121176130773,1,3.077827814192784e-15,3.0424946124773786,3.299422222993105,,24,False
sustained,3,0.5,16,182,1,1.6996205908522417,1.0141827654356554,1.3838758599432006,1,5.89005257253989e-14,3.5442064845575314,3.549775289282169,,24,False
sustained,3,0.5,16,183,1,2.4174102553855334,0.8681349246190454,1.1685150462698277,1,1.0638640212154962e-12,3.625278861971328,4.126734265874213,,24,False
sustained,3,0.5,16,184,1,2.4037111177383137,0.8870032979607042,1.241220743273522,1,2.7216296100796103e-15,3.7538851685615917,4.087929518366087,,24,False
sustained,3,0.5,16,185,1,2.4862680495389724,0.7388815018948842,1.274257461889679,1,3.053735899203533e-15,3.1695106437653005,3.4274851377707,,24,False
sustained,3,0.5,16,186,1,2.1655332407720285,1.0692418778129014,1.3710120796159109,1,5.082327098259176e-15,3.704200246469875,3.7393890000133623,,24,False
sustained,3,0.5,16,187,1,2.349229721398324,0.9496863455311673,1.344413397016726,1,2.782954106340747e-15,3.229408573810255,3.3258430574063387,,24,False
sustained,3,0.5,16,188,1,2.3386562783733176,0.95997912259733,1.368879283486473,1,2.85673825255151e-15,3.514441658305687,3.5545413564259447,,24,False
sustained,3,0.5,16,189,1,1.8475787357018567,1.0763240271999415,1.3852471959281565,1,4.663900808304455e-15,3.7778667599136857,3.780277946838439,,24,False
sustained,3,0.5,16,190,1,2.245141890569451,1.0311139181747135,1.379049680159039,1,4.494169247918566e-15,3.059039994108706,3.07572148846658,,24,False
sustained,3,0.5,16,191,1,1.8550387392709167,1.0784194273381906,1.380914400532757,1,3.963807643306193e-15,3.2706856799658164,3.2830734969860558,,24,False
sustained,3,0.5,16,192,1,2.1287546122773064,1.081163875441356,1.3855964418473308,1,3.5417220447732758e-15,3.287798132836143,3.2894051513204485,,24,False
sustained,3,0.5,16,193,1,2.4413671549625513,0.8310897098320139,1.3711515695157295,1,3.8779406039631e-14,2.6446683093485857,2.6795358755408576,,24,False
sustained,3,0.5,16,194,1,2.3114832357749724,0.9841210234325852,1.3824758984148873,1,3.23714080558078e-15,3.5254647293824295,3.5342570646531883,,24,False
sustained,3,0.5,16,195,1,2.455891907148324,0.805434062984141,1.305832732547342,1,4.761211306982152e-15,3.7727688368942416,3.958038583367859,,24,False
sustained,3,0.5,16,196,1,2.24631889368482,1.0304109053406068,1.3818584104943938,1,4.395449590449793e-15,3.648799017077297,3.6590131708271314,,24,False
sustained,3,0.5,16,197,1,2.440823410788463,0.8319974341471994,1.3085355653636315,1,2.837850707010245e-15,2.941259659511756,3.1203059034445073,,24,False
sustained,3,0.5,16,198,1,2.3449258625210985,0.9539404201770297,1.3321906483831674,1,1.3131735284546256e-13,3.6712035603330824,3.795781962722271,,24,False
sustained,3,0.5,16,199,1,2.3796760419653396,0.9168422395007783,1.3598220997963755,1,3.0812568757012406e-15,3.4201476906194044,3.4811023248902644,,24,False
sustained,3,0.5,17,0,3,1.775891768636337,1.0562411564854477,1.3764892172967031,1,3.288899180181575e-15,2.866159281997196,2.8887364599751453,,24,False
sustained,3,0.5,17,1,3,1.8821120593328493,1.0869264693978606,1.3797824842085191,1,1.1809540215296e-14,3.820284114665988,3.8352782653332262,,24,False
sustained,3,0.5,17,2,3,2.410066247347535,0.9446218037959748,1.214175234676596,1,1.3154944067238994e-12,3.6169529787006813,4.013271913434958,,24,False
sustained,3,0.5,17,3,3,1.8286884297862303,1.0762628065525135,1.3724979303120055,1,1.7084070018810352e-12,3.7195757006237566,3.751343156503774,,24,False
sustained,3,0.5,17,4,3,1.800278492148382,1.0638897429432932,1.3826766030519688,1,4.393418602186898e-15,3.471180666336017,3.479510862102081,,24,False
sustained,3,0.5,17,5,3,1.7932768608647902,1.061958068951916,1.3824647311833114,1,3.947297883277802e-15,3.880574702114528,3.889392750880918,,24,False
sustained,3,0.5,17,6,3,2.2310333969616893,1.0090928317502204,1.3253502216491908,1,3.0564817683087483e-14,3.4782432483009664,3.618572315320263,,24,False
sustained,3,0.5,17,7,3,2.042400622844004,1.0972373350784048,1.3416626069996724,1,8.112963680051435e-15,3.216302608084762,3.3190710197682276,,24,False
sustained,3,0.5,17,8,3,1.7783141017087323,1.0556584295200286,1.3779345631970539,1,3.551807558308836e-15,3.652768722240214,3.6720178682840294,,24,False
sustained,3,0.5,17,9,3,2.142249953488879,1.0716936215558408,1.3771324176639288,1,4.3934850073194866e-15,3.2691117235591745,3.2902078779551553,,24,False
sustained,3,0.5,17,10,3,2.0820688863819963,1.0928702310611094,1.3582767803844664,1,3.5014100084869244e-15,2.942449207285545,3.0069620710038976,,24,False
sustained,3,0.5,17,11,3,1.8523400059935387,1.0790548558452457,1.3738534213365434,1,5.448059901616727e-15,3.6435004521510934,3.6721467746054497,,24,False
sustained,3,0.5,17,12,3,1.9503335073640824,1.0964413135684181,1.3732354123828014,1,4.362386018010573e-15,3.064361638830295,3.09443097949635,,24,False
sustained,3,0.5,17,13,3,1.8020069053481171,1.0649922979079245,1.3793777161074185,1,3.860474676981463e-15,1.9353765612095457,1.9513027248927863,,24,False
sustained,3,0.5,17,14,3,2.0421467207060235,1.097275267486232,1.368315621958235,1,7.43530544755227e-15,3.655781273275216,3.6971788500258778,,24,False
