kappa,signing_rate,contamination,seed_rep,observer,exposure,ghost_col_err,creator_mi,oracle_mi,mi_ratio,ghost_col_entropy,time_to_competence
0.1,1.0,0.6,1,5,-1,1.4438903576149196,0.9608884851310852,1.0887088433787815,0.8825945439636469,0.5896434276164424,600.0
0.1,1.0,0.6,1,6,100,1.9464544179051244,0.977109537271321,1.0887088433787815,0.8974938921584261,0.6481195444257777,
0.1,1.0,0.6,1,6,200,1.5459265081769236,0.992074296891637,1.0887088433787815,0.911239311524979,0.5968460526142184,
0.1,1.0,0.6,1,6,300,1.3495623120961324,0.9685259202873403,1.0887088433787815,0.8896096749628152,0.5488244853985502,
0.1,1.0,0.6,1,6,400,1.3085475135566509,0.9526568051991666,1.0887088433787815,0.8750335877153522,0.5215403273305277,
0.1,1.0,0.6,1,6,500,1.2422944677416448,0.9448132460793144,1.0887088433787815,0.8678291278934682,0.4992630839826363,
0.1,1.0,0.6,1,6,600,1.2081036656806325,0.9446529574086981,1.0887088433787815,0.8676818996684096,0.493086971898462,
0.1,1.0,0.6,1,6,-1,1.2081036656806325,0.9446529574086981,1.0887088433787815,0.8676818996684096,0.493086971898462,600.0
0.1,1.0,0.6,1,7,100,1.1862256504348017,1.0324684970282516,1.0887088433787815,0.9483421608150171,0.4299076879840555,
0.1,1.0,0.6,1,7,200,1.057644449311714,1.0054777530329302,1.0887088433787815,0.9235506436343939,0.4195445831786698,
0.1,1.0,0.6,1,7,300,0.9487759857492425,1.0204078689065992,1.0887088433787815,0.9372642420537232,0.42160883502273483,
0.1,1.0,0.6,1,7,400,0.8296056425905839,1.0067981506416477,1.0887088433787815,0.9247634542189205,0.4273579852238249,
0.1,1.0,0.6,1,7,500,0.7829631550916021,1.0133945221034968,1.0887088433787815,0.9308223482032638,0.4201702152822089,
0.1,1.0,0.6,1,7,600,0.6822192895044982,1.0112871466089683,1.0887088433787815,0.9288866833031899,0.4174976966437441,
0.1,1.0,0.6,1,7,-1,0.6822192895044982,1.0112871466089683,1.0887088433787815,0.9288866833031899,0.4174976966437441,300.0
0.1,1.0,0.6,2,0,100,1.4301642640018017,1.0426049883473523,1.0887088433787815,0.9576527229370646,0.4242985881526487,
0.1,1.0,0.6,2,0,200,1.3147369858054838,1.0307940981928718,1.0887088433787815,0.9468041932991261,0.45537283939292195,
0.1,1.0,0.6,2,0,300,1.3631646856962685,1.0162660959653027,1.0887088433787815,0.9334599439932402,0.42354667778609134,
0.1,1.0,0.6,2,0,400,1.3741198948470539,1.0401690737836782,1.0887088433787815,0.9554152885867434,0.40731510607646926,
0.1,1.0,0.6,2,0,500,1.4087348024741073,1.0148340951421333,1.0887088433787815,0.9321446237109825,0.3912260154015193,
0.1,1.0,0.6,2,0,600,1.4135531757731419,1.0332364156846476,1.0887088433787815,0.9490475088619869,0.3859870096013787,
0.1,1.0,0.6,2,0,-1,1.4135531757731419,1.0332364156846476,1.0887088433787815,0.9490475088619869,0.3859870096013787,600.0
0.1,1.0,0.6,2,1,100,1.3924269316994815,1.031872240829817,1.0887088433787815,0.9477944880354114,0.5248121591896276,
0.1,1.0,0.6,2,1,200,1.40194723377365,1.0961036961138215,1.0887088433787815,1.0067923143823194,0.4447058815848365,
0.1,1.0,0.6,2,1,300,1.435084250283616,1.0715614369744766,1.0887088433787815,0.9842497776071256,0.4093162554806168,
0.1,1.0,0.6,2,1,400,1.4473129952389423,1.1029695368907104,1.0887088433787815,1.0130987211123144,0.39796897481743865,
0.1,1.0,0.6,2,1,500,1.463196000439603,1.106313709638497,1.0887088433787815,1.0161704080634444,0.38811963580586606,
0.1,1.0,0.6,2,1,600,1.473244612044978,1.110063700875563,1.0887088433787815,1.0196148470976933,0.3853522274064174,
0.1,1.0,0.6,2,1,-1,1.473244612044978,1.110063700875563,1.0887088433787815,1.0196148470976933,0.3853522274064174,600.0
0.1,1.0,0.6,2,2,100,1.587721235874516,0.9148815750396281,1.0887088433787815,0.8403363126915689,0.5965898176155988,
0.1,1.0,0.6,2,2,200,1.5105949891853554,0.9394480536170497,1.0887088433787815,0.8629010954861867,0.49846949081158193,
0.1,1.0,0.6,2,2,300,1.5024353634464311,0.8796791654680863,1.0887088433787815,0.8080022228330794,0.45309746887982916,
0.1,1.0,0.6,2,2,400,1.50094362679698,0.9314691893099074,1.0887088433787815,0.8555723552489161,0.4382725588331495,
0.1,1.0,0.6,2,2,500,1.495362415702856,0.9261284216413807,1.0887088433787815,0.8506667574841806,0.4233445511539214,
0.1,1.0,0.6,2,2,600,1.494792359827691,0.93713686208075,1.0887088433787815,0.8607782216339572,0.415611656308605,
0.1,1.0,0.6,2,2,-1,1.494792359827691,0.93713686208075,1.0887088433787815,0.8607782216339572,0.415611656308605,600.0
0.1,1.0,0.6,2,3,100,1.215304219975542,1.103910953602484,1.0887088433787815,1.0139634304581593,0.48122382226536725,
0.1,1.0,0.6,2,3,200,1.2045288879052911,1.0310476763243037,1.0887088433787815,0.9470371096871706,0.45431023086688077,
0.1,1.0,0.6,2,3,300,1.1549777022828474,1.0084421728300015,1.0887088433787815,0.9262735202006127,0.4480788807906696,
0.1,1.0,0.6,2,3,400,1.1653708311089293,1.017903205422261,1.0887088433787815,0.934963660498268,0.44653470237522624,
0.1,1.0,0.6,2,3,500,1.153613380266722,1.0031911385559185,1.0887088433787815,0.9214503442835452,0.4510918140547965,
0.1,1.0,0.6,2,3,600,1.1525863137861831,0.9884872654833252,1.0887088433787815,0.9079445542258837,0.4456238619233556,
0.1,1.0,0.6,2,3,-1,1.1525863137861831,0.9884872654833252,1.0887088433787815,0.9079445542258837,0.4456238619233556,600.0
0.1,1.0,0.6,2,4,100,1.4977773980693603,1.1579335259930288,1.0887088433787815,1.063584201630447,0.4007146157897367,
0.1,1.0,0.6,2,4,200,1.5065796409013215,1.15142797414833,1.0887088433787815,1.0576087272102073,0.3542432368274174,
0.1,1.0,0.6,2,4,300,1.3928400485748464,1.101162072617062,1.0887088433787815,1.0114385304335658,0.36858815529357375,
0.1,1.0,0.6,2,4,400,1.4067099425503313,1.058030073078426,1.0887088433787815,0.9718209597663002,0.36424116404584755,
0.1,1.0,0.6,2,4,500,1.4055475502304358,1.055781399179848,1.0887088433787815,0.9697555095660434,0.3572856030149727,
0.1,1.0,0.6,2,4,600,1.3915928254618783,1.0762873862248177,1.0887088433787815,0.9885906528366077,0.35304225485777707,
0.1,1.0,0.6,2,4,-1,1.3915928254618783,1.0762873862248177,1.0887088433787815,0.9885906528366077,0.35304225485777707,600.0
0.1,1.0,0.6,2,5,100,0.46167806739343065,1.0931619398373469,1.0887088433787815,1.004090254695411,0.5549776557692678,
0.1,1.0,0.6,2,5,200,0.19686728759735034,1.0409855152638912,1.0887088433787815,0.9561652057801036,0.37326289674103,
0.1,1.0,0.6,2,5,300,0.10347483841660568,1.0355400342677596,1.0887088433787815,0.9511634268111447,0.3165492524330124,
0.1,1.0,0.6,2,5,400,0.08394124499729516,1.0438940662597638,1.0887088433787815,0.9588367657785013,0.2963536137460254,
0.1,1.0,0.6,2,5,500,0.06591585577217779,1.0298903542140483,1.0887088433787815,0.9459740870826479,0.26488653270580936,
0.1,1.0,0.6,2,5,600,0.053186421210670805,1.0317567245362085,1.0887088433787815,0.9476883840992569,0.2461208023143988,
0.1,1.0,0.6,2,5,-1,0.053186421210670805,1.0317567245362085,1.0887088433787815,0.9476883840992569,0.2461208023143988,100.0
0.1,1.0,0.6,2,6,100,2.1462646539631476,1.049642573628407,1.0887088433787815,0.9641168802954394,0.6075408691435881,
0.1,1.0,0.6,2,6,200,1.7048212049221352,1.0172741323739203,1.0887088433787815,0.934385844811212,0.5569495087951875,
0.1,1.0,0.6,2,6,300,1.6018961489582872,0.9721055880994678,1.0887088433787815,0.8928976686572708,0.4976185407621155,
0.1,1.0,0.6,2,6,400,1.5619929256222436,0.987373285756919,1.0887088433787815,0.9069213424340615,0.4600026172039397,
0.1,1.0,0.6,2,6,500,1.5206062739336847,0.9638620390080587,1.0887088433787815,0.8853258103578329,0.45531627425219895,
0.1,1.0,0.6,2,6,600,1.5169366736827283,0.9573004609284765,1.0887088433787815,0.8792988747639063,0.4325742997677987,
0.1,1.0,0.6,2,6,-1,1.5169366736827283,0.9573004609284765,1.0887088433787815,0.8792988747639063,0.4325742997677987,600.0
0.1,1.0,0.6,2,7,100,0.9618776857343498,1.1162884658009056,1.0887088433787815,1.025332413335168,0.5461979302091171,
0.1,1.0,0.6,2,7,200,0.7463035173481288,1.0660306266020587,1.0887088433787815,0.9791696219658311,0.4569584678300146,
0.1,1.0,0.6,2,7,300,0.6548056734044111,1.0570262967480502,1.0887088433787815,0.9708989719120814,0.4339532729000746,
0.1,1.0,0.6,2,7,400,0.5607292444660615,1.057552614913727,1.0887088433787815,0.9713824052642378,0.4144462162208819,
0.1,1.0,0.6,2,7,500,0.5278536680438726,1.0678707127393654,1.0887088433787815,0.9808597764534129,0.40585702888878444,
0.1,1.0,0.6,2,7,600,0.4726113779809776,1.0347896595005357,1.0887088433787815,0.9504741931636113,0.3923583090439558,
0.1,1.0,0.6,2,7,-1,0.4726113779809776,1.0347896595005357,1.0887088433787815,0.9504741931636113,0.3923583090439558,100.0
0.9,0.0,0.3,0,0,100,3.7315642876993214,0.9407953027405209,1.0887088433787815,0.8641385697031592,1.028536540378013,
0.9,0.0,0.3,0,0,200,3.617045945251066,0.8937678795855224,1.0887088433787815,0.8209429775657332,1.0661164832114627,
0.9,0.0,0.3,0,0,300,3.5484656454127776,0.8816646762762451,1.0887088433787815,0.809825952676218,1.0753164942375903,
0.9,0.0,0.3,0,0,400,3.5415563054606167,0.8660011539265315,1.0887088433787815,0.795438706310971,1.0879645906032944,
0.9,0.0,0.3,0,0,500,3.55168593877285,0.8641927463385317,1.0887088433787815,0.7937776491798583,1.0773017126545796,
0.9,0.0,0.3,0,0,600,3.558762727295555,0.8703428478079662,1.0887088433787815,0.7994266355978871,1.0690568214867646,
0.9,0.0,0.3,0,0,-1,3.558762727295555,0.8703428478079662,1.0887088433787815,0.7994266355978871,1.0690568214867646,600.0
0.9,0.0,0.3,0,1,100,3.9137989540005726,0.9979369284098838,1.0887088433787815,0.9166242512670428,1.0347214373723255,
0.9,0.0,0.3,0,1,200,3.8900256184566873,1.0075973397380604,1.0887088433787815,0.9254975247661317,1.021672191019925,
0.9,0.0,0.3,0,1,300,3.8327277957657735,1.004837217128291,1.0887088433787815,0.9229622990934869,1.013236974974547,
0.9,0.0,0.3,0,1,400,3.8419440094667774,0.9971508694838218,1.0887088433787815,0.9159022410336893,1.0212628622887134,
0.9,0.0,0.3,0,1,500,3.8580363032501688,1.0030045334083562,1.0887088433787815,0.9212789438685516,1.0143189709259612,
0.9,0.0,0.3,0,1,600,3.881612334066209,1.0200219867286155,1.0887088433787815,0.9369098018557488,0.9957425231277202,
0.9,0.0,0.3,0,1,-1,3.881612334066209,1.0200219867286155,1.0887088433787815,0.9369098018557488,0.9957425231277202,600.0
0.9,0.0,0.3,0,2,100,3.5700828081849405,0.8806470984883996,1.0887088433787815,0.8088912879180192,1.0159491536178684,
0.9,0.0,0.3,0,2,200,3.556356186948605,0.9015886856574216,1.0887088433787815,0.8281265382757091,0.9606138103903198,
0.9,0.0,0.3,0,2,300,3.518688731037873,0.896187180343886,1.0887088433787815,0.8231651518165232,0.9538347800695439,
0.9,0.0,0.3,0,2,400,3.538095787655723,0.9041448822730513,1.0887088433787815,0.8304744540028348,0.9517431314469145,
0.9,0.0,0.3,0,2,500,3.526472946378079,0.9062393718214588,1.0887088433787815,0.8323982829137007,0.9483278380569873,
0.9,0.0,0.3,0,2,600,3.554442652893129,0.9154075874736087,1.0887088433787815,0.8408194652232855,0.9396668337096075,
0.9,0.0,0.3,0,2,-1,3.554442652893129,0.9154075874736087,1.0887088433787815,0.8408194652232855,0.9396668337096075,600.0
0.9,0.0,0.3,0,3,100,3.694007885692964,0.9661244227001127,1.0887088433787815,0.8874038532669294,1.0698464566804247,
0.9,0.0,0.3,0,3,200,3.7282286927759145,1.0122515734882747,1.0887088433787815,0.9297725279302191,1.0039786693448083,
0.9,0.0,0.3,0,3,300,3.677498354755988,0.9974573359379637,1.0887088433787815,0.9161837363627717,0.9966612473267021,
0.9,0.0,0.3,0,3,400,3.686057316963793,0.9735976572508701,1.0887088433787815,0.8942681628536546,0.997102239927106,
0.9,0.0,0.3,0,3,500,3.6437916975360896,0.9317311040365331,1.0887088433787815,0.8558129289598937,1.0123309403703467,
0.9,0.0,0.3,0,3,600,3.6373849065779305,0.9198842747078686,1.0887088433787815,0.8449313884996379,1.0184256949590194,
0.9,0.0,0.3,0,3,-1,3.6373849065779305,0.9198842747078686,1.0887088433787815,0.8449313884996379,1.0184256949590194,600.0
0.9,0.0,0.3,0,4,100,4.389584490416119,1.0734601333566072,1.0887088433787815,0.9859937667311948,0.988820611232128,
0.9,0.0,0.3,0,4,200,4.583490901738063,1.0767748448628345,1.0887088433787815,0.9890383929656434,1.0182954160224489,
0.9,0.0,0.3,0,4,300,4.537825891990648,1.0523442957581182,1.0887088433787815,0.9665984640045663,1.0470677721397412,
0.9,0.0,0.3,0,4,400,4.465294406196081,1.0258323840833534,1.0887088433787815,0.9422467635145753,1.0706865229564873,
0.9,0.0,0.3,0,4,500,4.469706464805287,1.0204122462877963,1.0887088433787815,0.9372682627624954,1.0876982496662535,
0.9,0.0,0.3,0,4,600,4.494503956091422,1.0218782822482013,1.0887088433787815,0.9386148449725336,1.091040986282437,
0.9,0.0,0.3,0,4,-1,4.494503956091422,1.0218782822482013,1.0887088433787815,0.9386148449725336,1.091040986282437,600.0
0.9,0.0,0.3,0,5,100,4.414265701035992,1.055357577453936,1.0887088433787815,0.9693662211640162,1.027169950297262,
0.9,0.0,0.3,0,5,200,4.374795488696572,1.046283165520959,1.0887088433787815,0.9610311993736035,1.0618587039183625,
0.9,0.0,0.3,0,5,300,4.297032891501405,1.0162554301216318,1.0887088433787815,0.9334501472108077,1.0871680617920205,
0.9,0.0,0.3,0,5,400,4.376909059220903,1.0367248329328684,1.0887088433787815,0.9522516871594595,1.0667387319745387,
0.9,0.0,0.3,0,5,500,4.398294536647362,1.03225075259642,1.0887088433787815,0.9481421583688572,1.0719171350190386,
0.9,0.0,0.3,0,5,600,4.360198710654211,1.0356039218557402,1.0887088433787815,0.9512221087887636,1.0845778106025086,
0.9,0.0,0.3,0,5,-1,4.360198710654211,1.0356039218557402,1.0887088433787815,0.9512221087887636,1.0845778106025086,600.0
0.9,0.0,0.3,0,6,100,4.306220975302489,1.0463843148854404,1.0887088433787815,0.9611241070091908,1.0427527207742096,
0.9,0.0,0.3,0,6,200,4.288344550103697,1.0406109313627174,1.0887088433787815,0.9558211432665566,1.0645311457357336,
0.9,0.0,0.3,0,6,300,4.1940504932285005,1.0014731849165162,1.0887088433787815,0.9198723708429413,1.072834920529131,
0.9,0.0,0.3,0,6,400,4.188913564202377,0.9987086829092869,1.0887088433787815,0.917333122609548,1.088132464998196,
0.9,0.0,0.3,0,6,500,4.186339020284197,0.9841201773698172,1.0887088433787815,0.9039332998486759,1.0972251785764515,
0.9,0.0,0.3,0,6,600,4.205865122066776,0.9888988343198083,1.0887088433787815,0.9083225881134434,1.0941963334076772,
0.9,0.0,0.3,0,6,-1,4.205865122066776,0.9888988343198083,1.0887088433787815,0.9083225881134434,1.0941963334076772,600.0
0.9,0.0,0.3,0,7,100,3.765202897061233,1.0021871983102502,1.0887088433787815,0.9205282058699794,0.904589943201429,
0.9,0.0,0.3,0,7,200,3.635319931795614,0.9621375874270872,1.0887088433787815,0.8837418684329931,0.9296703915887966,
0.9,0.0,0.3,0,7,300,3.559610618665748,0.9619954539908973,1.0887088433787815,0.8836113161397382,0.9204781417960632,
0.9,0.0,0.3,0,7,400,3.5612303194747925,0.9584225762464804,1.0887088433787815,0.8803295592529947,0.9296464223345172,
0.9,0.0,0.3,0,7,500,3.560955787135285,0.9548642435356804,1.0887088433787815,0.8770611622592156,0.9305632879665049,
0.9,0.0,0.3,0,7,600,3.580982941065729,0.9703434545568783,1.0887088433787815,0.8912791151263555,0.9156466905052695,
0.9,0.0,0.3,0,7,-1,3.580982941065729,0.9703434545568783,1.0887088433787815,0.8912791151263555,0.9156466905052695,600.0
0.9,0.0,0.3,1,0,100,3.3030886292471706,0.8909362434110255,1.0887088433787815,0.8183420653092396,1.0479753539836716,
0.9,0.0,0.3,1,0,200,3.4162041158235112,0.927361797631262,1.0887088433787815,0.851799637039061,1.0352291058273386,
0.9,0.0,0.3,1,0,300,3.425318218521764,0.9558672817913769,1.0887088433787815,0.877982472177654,1.0185192385100623,
0.9,0.0,0.3,1,0,400,3.4100385454828404,0.9645200271116512,1.0887088433787815,0.8859301850789479,1.0225873949156605,
0.9,0.0,0.3,1,0,500,3.3684933548543974,0.9393048802303994,1.0887088433787815,0.8627695879784437,1.0460136666722235,
0.9,0.0,0.3,1,0,600,3.372013146781818,0.9483784380811793,1.0887088433787815,0.871103825277941,1.0415626849224362,
0.9,0.0,0.3,1,0,-1,3.372013146781818,0.9483784380811793,1.0887088433787815,0.871103825277941,1.0415626849224362,600.0
0.9,0.0,0.3,1,1,100,3.549279039185228,0.8633329439335607,1.0887088433787815,0.7929879041436165,0.9846639656715398,
0.9,0.0,0.3,1,1,200,3.569585885925516,0.8540421461084902,1.0887088433787815,0.7844541277519076,0.9558828646997708,
0.9,0.0,0.3,1,1,300,3.586893117383036,0.8852377662280386,1.0887088433787815,0.813107904479516,0.9360104501096851,
0.9,0.0,0.3,1,1,400,3.6032442499152015,0.8652357471811495,1.0887088433787815,0.7947356655025519,0.9313253280076712,
0.9,0.0,0.3,1,1,500,3.6134867086179696,0.8465441569042318,1.0887088433787815,0.7775670805401034,0.926247279729537,
0.9,0.0,0.3,1,1,600,3.6217470542019683,0.8448499795240848,1.0887088433787815,0.776010946050657,0.9178288470517817,
0.9,0.0,0.3,1,1,-1,3.6217470542019683,0.8448499795240848,1.0887088433787815,0.776010946050657,0.9178288470517817,600.0
0.9,0.0,0.3,1,2,100,3.2393856249260544,0.6630729337672377,1.0887088433787815,0.6090452353720275,1.119780802969867,
0.9,0.0,0.3,1,2,200,3.5162571283913753,0.6193511885875127,1.0887088433787815,0.568885971997225,1.1784174039174014,
0.9,0.0,0.3,1,2,300,3.5905936299919343,0.5980768835929724,1.0887088433787815,0.5493451139212348,1.1780264913954261,
0.9,0.0,0.3,1,2,400,3.6515863237305686,0.5882345917228693,1.0887088433787815,0.540304779648246,1.1717166842990214,
0.9,0.0,0.3,1,2,500,3.7092928410207726,0.5716047241561761,1.0887088433787815,0.5250299266259423,1.174290153757371,
0.9,0.0,0.3,1,2,600,3.7872813405735783,0.5660168079080063,1.0887088433787815,0.5198973181400703,1.175585176651287,
0.9,0.0,0.3,1,2,-1,3.7872813405735783,0.5660168079080063,1.0887088433787815,0.5198973181400703,1.175585176651287,600.0
0.9,0.0,0.3,1,3,100,3.443718069250606,0.8520778035815861,1.0887088433787815,0.782649841382002,1.0141805920291005,
0.9,0.0,0.3,1,3,200,3.5175575956584133,0.7976831784192592,1.0887088433787815,0.732687332587167,1.0328554777417245,
0.9,0.0,0.3,1,3,300,3.504147506161006,0.8071940391229679,1.0887088433787815,0.7414232409629932,1.0171248461385456,
0.9,0.0,0.3,1,3,400,3.5501349151888335,0.8092856891287189,1.0887088433787815,0.7433444616993469,0.9881974888886049,
0.9,0.0,0.3,1,3,500,3.578866518341721,0.8110416328825054,1.0887088433787815,0.7449573297902655,0.9732529014312774,
0.9,0.0,0.3,1,3,600,3.5903395942769,0.809930696969483,1.0887088433787815,0.7439369137995452,0.974586106948489,
0.9,0.0,0.3,1,3,-1,3.5903395942769,0.809930696969483,1.0887088433787815,0.7439369137995452,0.974586106948489,600.0
0.9,0.0,0.3,1,4,100,3.196034908595393,0.7920629168879945,1.0887088433787815,0.7275250143370255,1.1321099705316844,
0.9,0.0,0.3,1,4,200,3.3154661391743128,0.8044620548352855,1.0887088433787815,0.7389138608800652,1.1393615739508243,
0.9,0.0,0.3,1,4,300,3.3402529311833975,0.799425617528676,1.0887088433787815,0.7342877964026433,1.1555329264104433,
0.9,0.0,0.3,1,4,400,3.3663530137346265,0.8216155988605347,1.0887088433787815,0.7546697207957553,1.133017617255359,
0.9,0.0,0.3,1,4,500,3.384411669009108,0.8185668072065284,1.0887088433787815,0.7518693470571307,1.135050109098797,
0.9,0.0,0.3,1,4,600,3.393744000354838,0.8206307389721581,1.0887088433787815,0.753765108057128,1.1361348440592867,
0.9,0.0,0.3,1,4,-1,3.393744000354838,0.8206307389721581,1.0887088433787815,0.753765108057128,1.1361348440592867,600.0
0.9,0.0,0.3,1,5,100,2.9760466248828945,0.9273532814041225,1.0887088433787815,0.851791814720733,0.8884513408890322,
0.9,0.0,0.3,1,5,200,2.891504763485076,0.9408301939993271,1.0887088433787815,0.8641706179950587,0.8622058048541293,
0.9,0.0,0.3,1,5,300,2.878591770946317,0.9404221757191304,1.0887088433787815,0.8637958453616975,0.8290672391155224,
0.9,0.0,0.3,1,5,400,2.8437973003199564,0.9466721935519854,1.0887088433787815,0.8695366068801381,0.818079354264956,
0.9,0.0,0.3,1,5,500,2.823161052709463,0.9454662550068438,1.0887088433787815,0.8684289291456586,0.823155159243305,
0.9,0.0,0.3,1,5,600,2.8369263927780315,0.9442477309448216,1.0887088433787815,0.8673096913720033,0.8153814023710757,
0.9,0.0,0.3,1,5,-1,2.8369263927780315,0.9442477309448216,1.0887088433787815,0.8673096913720033,0.8153814023710757,600.0
0.9,0.0,0.3,1,6,100,3.225506746233596,0.7975682335558734,1.0887088433787815,0.7325817535206564,1.1418115918382794,
0.9,0.0,0.3,1,6,200,3.11957213314256,0.8240038851152232,1.0887088433787815,0.7568634076287533,1.0856552749350905,
0.9,0.0,0.3,1,6,300,3.08118608248716,0.8311597240284961,1.0887088433787815,0.763436183221413,1.059175992348575,
0.9,0.0,0.3,1,6,400,3.0355370408392623,0.8333313678499215,1.0887088433787815,0.7654308798151191,1.044500705862323,
0.9,0.0,0.3,1,6,500,2.9887674779388105,0.8211760229799854,1.0887088433787815,0.7542659618998644,1.0444865953260907,
0.9,0.0,0.3,1,6,600,2.968596055527632,0.8136948803122671,1.0887088433787815,0.7473943885556994,1.0462266877221542,
0.9,0.0,0.3,1,6,-1,2.968596055527632,0.8136948803122671,1.0887088433787815,0.7473943885556994,1.0462266877221542,600.0
0.9,0.0,0.3,1,7,100,2.972562777736951,0.7836960063856232,1.0887088433787815,0.7198398462103437,1.0501027294713556,
0.9,0.0,0.3,1,7,200,3.0138600349055045,0.8022129109333012,1.0887088433787815,0.7368479789726451,1.037842120413683,
0.9,0.0,0.3,1,7,300,2.998034449743995,0.8198552863775415,1.0887088433787815,0.7530528399430838,1.0123994696189929,
0.9,0.0,0.3,1,7,400,2.996094572957549,0.8209617905966797,1.0887088433787815,0.7540691853377848,1.0010791104456411,
0.9,0.0,0.3,1,7,500,2.986083962190507,0.8152128531672991,1.0887088433787815,0.7487886758017926,1.001925860669658,
0.9,0.0,0.3,1,7,600,2.982179284085644,0.8102647493440718,1.0887088433787815,0.7442437473268195,1.0016733427238735,
0.9,0.0,0.3,1,7,-1,2.982179284085644,0.8102647493440718,1.0887088433787815,0.7442437473268195,1.0016733427238735,600.0
0.9,0.0,0.3,2,0,100,3.2879371567006874,0.8093061803609385,1.0887088433787815,0.7433632832900268,1.1020277414698272,
0.9,0.0,0.3,2,0,200,3.3834554742637684,0.7815605480718979,1.0887088433787815,0.7178783867010244,1.1390880687558513,
0.9,0.0,0.3,2,0,300,3.39789106115893,0.7750205261436103,1.0887088433787815,0.7118712508464181,1.1539288339919973,
0.9,0.0,0.3,2,0,400,3.403375459354116,0.7801185772644512,1.0887088433787815,0.7165539087965632,1.1467491196473465,
0.9,0.0,0.3,2,0,500,3.4332924798688254,0.7842638767019697,1.0887088433787815,0.720361446011613,1.1435370709322659,
0.9,0.0,0.3,2,0,600,3.4749646669459917,0.7978659529986383,1.0887088433787815,0.7328552145516525,1.1361974637144505,
0.9,0.0,0.3,2,0,-1,3.4749646669459917,0.7978659529986383,1.0887088433787815,0.7328552145516525,1.1361974637144505,600.0
0.9,0.0,0.3,2,1,100,3.705099823720701,0.8458945802740299,1.0887088433787815,0.7769704319189845,1.1574289088592937,
0.9,0.0,0.3,2,1,200,3.6938564201540567,0.8753505288067465,1.0887088433787815,0.8040262868538087,1.1498994856036195,
0.9,0.0,0.3,2,1,300,3.6284707720435234,0.901724426190311,1.0887088433787815,0.828251218564397,1.1505118335042408,
0.9,0.0,0.3,2,1,400,3.5668807569016208,0.9169498218189998,1.0887088433787815,0.8422360371146322,1.1493554073057217,
0.9,0.0,0.3,2,1,500,3.564106845401996,0.9149631060248092,1.0887088433787815,0.840411200468661,1.1510332955582931,
0.9,0.0,0.3,2,1,600,3.5847217607100483,0.9352078640399675,1.0887088433787815,0.8590063998539523,1.1518668110908872,
0.9,0.0,0.3,2,1,-1,3.5847217607100483,0.9352078640399675,1.0887088433787815,0.8590063998539523,1.1518668110908872,600.0
0.9,0.0,0.3,2,2,100,3.813032291624357,0.9273226823627573,1.0887088433787815,0.8517637089130587,1.1361201429720804,
0.9,0.0,0.3,2,2,200,3.841372646844614,0.9399734437951962,1.0887088433787815,0.8633836764639584,1.1721921714478793,
0.9,0.0,0.3,2,2,300,3.8024450165453016,0.9623846925519866,1.0887088433787815,0.8839688392401122,1.179515999271513,
0.9,0.0,0.3,2,2,400,3.8145063967036643,0.9566437561445768,1.0887088433787815,0.8786956787965973,1.1998786348954344,
0.9,0.0,0.3,2,2,500,3.806905287178229,0.9557389313867863,1.0887088433787815,0.8778645798638631,1.2042371097809417,
0.9,0.0,0.3,2,2,600,3.8345620643257514,0.9618592819759894,1.0887088433787815,0.8834862395265225,1.2002988344141792,
0.9,0.0,0.3,2,2,-1,3.8345620643257514,0.9618592819759894,1.0887088433787815,0.8834862395265225,1.2002988344141792,600.0
0.9,0.0,0.3,2,3,100,3.71494818769877,0.9254315689720953,1.0887088433787815,0.8500266849124151,1.0668776654776615,
0.9,0.0,0.3,2,3,200,3.647293775193752,0.9030662208456389,1.0887088433787815,0.8294836827475331,1.0840246632981496,
0.9,0.0,0.3,2,3,300,3.6132848492531204,0.8939186503441705,1.0887088433787815,0.8210814634056941,1.0907672983623897,
0.9,0.0,0.3,2,3,400,3.611214859799783,0.8840745957810925,1.0887088433787815,0.8120395100653252,1.1017691209396534,
0.9,0.0,0.3,2,3,500,3.6044116954683423,0.8852497531679814,1.0887088433787815,0.8131189147142686,1.0969710526186143,
0.9,0.0,0.3,2,3,600,3.645184574804671,0.8908327143923246,1.0887088433787815,0.8182469719155094,1.097201715989773,
0.9,0.0,0.3,2,3,-1,3.645184574804671,0.8908327143923246,1.0887088433787815,0.8182469719155094,1.097201715989773,600.0
0.9,0.0,0.3,2,4,100,3.6940054252459156,0.904351362300424,1.0887088433787815,0.8306641098769727,1.1034629045132125,
0.9,0.0,0.3,2,4,200,3.770146365276132,0.9031343970358351,1.0887088433787815,0.8295463038887233,1.1170355965544458,
0.9,0.0,0.3,2,4,300,3.7566465125930772,0.8950241980597242,1.0887088433787815,0.8220969302334665,1.125284826640974,
0.9,0.0,0.3,2,4,400,3.739993696610516,0.8920650942497959,1.0887088433787815,0.8193789365036234,1.1267337737671594,
0.9,0.0,0.3,2,4,500,3.7403076892518197,0.8849708354190261,1.0887088433787815,0.8128627234004462,1.1342458908313926,
0.9,0.0,0.3,2,4,600,3.759964715723614,0.900955365328109,1.0887088433787815,0.8275448213794387,1.1209449261493556,
0.9,0.0,0.3,2,4,-1,3.759964715723614,0.900955365328109,1.0887088433787815,0.8275448213794387,1.1209449261493556,600.0
