true_provenance,declared_signal,seed_rep,observer,true_goal,modal_goal,within_entropy,final_posterior
GHOST,SIG_CREATOR,13,98,1,1,0.21766717886771325,"[0.0006954130258039221, 0.9548859675336973, 0.025797970406286348, 0.0186206490342124]"
GHOST,SIG_CREATOR,13,99,1,0,0.07923359085129522,"[0.9846768590100633, 3.4794782883574167e-09, 0.015322948919717827, 1.8859074056610678e-07]"
GHOST,SIG_CREATOR,13,100,1,2,9.921201285906108e-05,"[6.668253824077011e-11, 3.140786432610347e-09, 0.9999922302040027, 7.76658852835626e-06]"
GHOST,SIG_CREATOR,13,101,1,3,0.12279000552462613,"[0.00046983201816738204, 0.024575908399092235, 0.00038244970094150426, 0.9745718098817989]"
GHOST,SIG_CREATOR,13,102,1,1,0.22350861552995707,"[0.0005295110565250755, 0.9533186262651154, 0.022736959036706323, 0.02341490364165319]"
GHOST,SIG_CREATOR,13,103,1,0,0.23266224617138756,"[0.9505967270892852, 0.027746871860917826, 0.02124439736032327, 0.00041200368947360715]"
GHOST,SIG_CREATOR,13,104,1,3,0.11801554233648648,"[0.023554811054790382, 1.6238261990972566e-05, 0.0007672604336004542, 0.9756616902496182]"
GHOST,SIG_CREATOR,13,105,1,3,0.14891975037516314,"[1.3746745470526175e-05, 0.03262341575455929, 0.0005966357789599747, 0.9667662017210101]"
GHOST,SIG_CREATOR,13,106,1,0,0.08613059888454083,"[0.9834729923679411, 0.01612780002823767, 0.0003872053930893247, 1.2002210732003334e-05]"
GHOST,SIG_CREATOR,13,107,1,2,3.3690528304363946e-06,"[2.170518642139911e-12, 2.0544469420405045e-07, 0.9999997945497794, 3.3557536314557317e-12]"
GHOST,SIG_CREATOR,13,108,1,1,0.1527811697921987,"[2.80316165482097e-07, 0.9706598518007308, 0.014627880848477132, 0.01471198703462652]"
GHOST,SIG_CREATOR,13,109,1,2,0.22464502183660645,"[0.0005589491466559702, 0.018119192611930738, 0.9527247727826479, 0.02859708545876535]"
GHOST,SIG_CREATOR,13,110,1,3,0.27053921990733387,"[0.02195713951464985, 0.0005509164981027805, 0.03789171235739357, 0.9396002316298537]"
GHOST,SIG_CREATOR,13,111,1,1,0.014869050584523483,"[0.0004227155050084126, 0.9982308276743909, 0.0007777727661683783, 0.0005686840544323233]"
GHOST,SIG_CREATOR,13,112,1,0,0.2413164641730403,"[0.9474952466461872, 0.031331589941461846, 9.997620289045167e-06, 0.02116316579206176]"
GHOST,SIG_CREATOR,13,113,1,3,0.005295178036140665,"[0.0006321284145469623, 1.811544305712539e-07, 2.2925515653386965e-07, 0.999367461175866]"
GHOST,SIG_CREATOR,13,114,1,1,0.15758519602122653,"[0.014157510271529275, 0.9698840903215166, 0.015625038939865336, 0.0003333604670888569]"
GHOST,SIG_CREATOR,13,115,1,3,0.18931675113092283,"[0.02386445555989151, 7.1165969009337945e-06, 0.014757282784709707, 0.9613711450584979]"
GHOST,SIG_CREATOR,13,116,1,1,0.00021566311136813734,"[9.630487481782405e-06, 0.9999830590287596, 7.078310257301146e-06, 2.3217350133394035e-07]"
GHOST,SIG_CREATOR,13,117,1,1,0.24656305201716622,"[0.03419623402676355, 0.9462727651399993, 0.00041328269055401144, 0.019117718142683038]"
GHOST,SIG_CREATOR,13,118,1,1,0.16314899318780265,"[0.01431896106249815, 0.9686684729010989, 0.00048598504036803024, 0.016526580996034868]"
GHOST,SIG_CREATOR,13,119,1,1,0.16556926592296867,"[1.083406897282142e-05, 0.9615053404599818, 0.038058385472365536, 0.00042543999867970854]"
GHOST,SIG_CREATOR,13,120,1,1,0.1740125291368118,"[0.020129036733978433, 0.9653896260350076, 7.651747737321271e-06, 0.01447368548327693]"
GHOST,SIG_CREATOR,13,121,1,3,0.2249969853580655,"[0.02181604799476139, 7.52304032578574e-06, 0.025974171684891807, 0.9522022572800211]"
GHOST,SIG_CREATOR,13,122,1,1,0.23070084779633065,"[0.020832742729238962, 0.9505092334721471, 3.774863012039958e-07, 0.028657646312312685]"
GHOST,SIG_CREATOR,13,123,1,3,0.07543538037976329,"[0.014417111678840867, 2.9555966773310076e-09, 2.2114314635824931e-07, 0.985582664222416]"
GHOST,SIG_CREATOR,13,124,1,2,0.16555882429287794,"[0.03615172596364814, 0.00047178649518816524, 0.9626463253379361, 0.0007301622032277211]"
GHOST,SIG_CREATOR,13,125,1,2,0.015378298033739463,"[0.000638078881818631, 0.0006288494300654078, 0.9981690644752573, 0.0005640072128585474]"
GHOST,SIG_CREATOR,13,126,1,1,0.13706845779003088,"[0.011129149480793007, 0.974306924016154, 0.014557839623947633, 6.086879105362775e-06]"
GHOST,SIG_CREATOR,13,127,1,3,0.0680837168734698,"[0.000248765213958277, 0.012154264778530384, 7.185806052443979e-06, 0.9875897842014589]"
GHOST,SIG_CREATOR,13,128,1,2,0.113390968756299,"[0.022637388312508142, 1.0542613589987508e-05, 0.9767399437956543, 0.0006121252782473848]"
GHOST,SIG_CREATOR,13,129,1,2,0.004949880280300547,"[4.507672015579826e-09, 0.000566977060123078, 0.9994213049533484, 1.1713478856611101e-05]"
GHOST,SIG_CREATOR,13,130,1,2,0.1025120397685157,"[0.0005461328758931333, 8.923440975727057e-06, 0.9795162021556993, 0.01992874152743181]"
GHOST,SIG_CREATOR,13,131,1,1,0.08111368335326552,"[0.0004160046759432126, 0.985119742391348, 0.01406287438705236, 0.00040137854565615587]"
GHOST,SIG_CREATOR,13,132,1,2,0.002350560212141662,"[3.125501756362625e-09, 0.00024336974107852847, 0.9997502976664315, 6.329466988091872e-06]"
GHOST,SIG_CREATOR,13,133,1,2,0.20354559759106367,"[0.0005952368958038568, 0.01783533643922988, 0.9585727729304793, 0.02299665373448711]"
GHOST,SIG_CREATOR,13,134,1,3,0.004294152684593778,"[2.4474944893504753e-07, 3.059162555173874e-07, 0.0004980218739606344, 0.999501427460335]"
GHOST,SIG_CREATOR,13,135,1,3,0.1894002267557099,"[0.019798952566944958, 0.0007202816370935176, 0.01711424643978044, 0.9623665193561811]"
GHOST,SIG_CREATOR,13,136,1,1,0.066770995722951,"[0.0002262142318520609, 0.9881187157924836, 0.011414087020869587, 0.00024098295479478703]"
GHOST,SIG_CREATOR,13,137,1,0,0.11565301113446338,"[0.9760832689170638, 0.0005586663620934872, 0.023347965931632526, 1.0098789210224938e-05]"
GHOST,SIG_CREATOR,13,138,1,2,0.2560246673201668,"[0.03657033716036586, 0.0004871814043421831, 0.9435429178116121, 0.019399563623679787]"
GHOST,SIG_CREATOR,13,139,1,3,0.2400667906048021,"[0.02981616673810806, 0.02078676451603065, 0.0006676872158518507, 0.9487293815300093]"
GHOST,SIG_CREATOR,13,140,1,0,0.002716501383684651,"[0.9997024416251421, 1.435622842787119e-07, 0.0002972226916125893, 1.9212096100304508e-07]"
GHOST,SIG_CREATOR,13,141,1,3,0.07993869082851192,"[0.0002844162784981768, 5.681892642073469e-06, 0.014851910247599067, 0.9848579915812606]"
GHOST,SIG_CREATOR,13,142,1,2,0.0002349954354175463,"[1.7739078399493102e-07, 8.776536453178097e-06, 0.999981395930076, 9.650142686981587e-06]"
GHOST,SIG_CREATOR,13,143,1,1,0.13123470089735145,"[8.098896901964628e-06, 0.9717751720474669, 0.027683533327095566, 0.0005331957285354743]"
GHOST,SIG_CREATOR,13,144,1,1,0.10458188891661059,"[1.3228372004753714e-05, 0.9790252029479564, 0.020378869417351533, 0.0005826992626875033]"
GHOST,SIG_CREATOR,13,145,1,2,0.002226690329913408,"[0.00023785055363429963, 1.2341196927286675e-07, 0.9997618962464274, 1.2978796896211403e-07]"
GHOST,SIG_CREATOR,13,146,1,1,0.0843987423030321,"[0.0003878835074623938, 0.9838920462135804, 0.015708933879440657, 1.1136399516527738e-05]"
GHOST,SIG_CREATOR,13,147,1,3,0.005255346156630482,"[1.6422278839104827e-05, 0.0006009361690180392, 4.943551055991197e-09, 0.9993826366085918]"
GHOST,SIG_CREATOR,13,148,1,2,0.13203777664102548,"[1.3012760312573403e-05, 0.00046712201257141303, 0.9714851852732651, 0.028034679953850915]"
GHOST,SIG_CREATOR,13,149,1,3,0.00030505516407834264,"[1.1960222689517433e-05, 3.2116747948359427e-07, 1.2393189474405153e-05, 0.9999753254203565]"
GHOST,SIG_CREATOR,13,150,1,1,0.21922596326101343,"[0.030954810754584006, 0.9531304758031314, 0.01591452290509216, 1.9053719255104704e-07]"
GHOST,SIG_CREATOR,13,151,1,1,0.19412624946195395,"[0.01893145641678989, 0.9612044679326969, 0.0007364916586156037, 0.019127583991897627]"
GHOST,SIG_CREATOR,13,152,1,3,0.12218815444806472,"[0.00038169401635409404, 1.2721558612582658e-05, 0.025478810177350972, 0.9741267742476822]"
GHOST,SIG_CREATOR,13,153,1,1,0.08069373993750893,"[2.1064583234036835e-07, 0.9843251991521765, 0.015674585305121193, 4.896869874972323e-09]"
GHOST,SIG_CREATOR,13,154,1,2,0.013233576463126114,"[0.0003975529840102665, 0.00044123722974109803, 0.9984489423269527, 0.000712267459296016]"
GHOST,SIG_CREATOR,13,155,1,2,0.12001053703168088,"[7.463572192987942e-06, 0.024724521465967125, 0.9748033175281067, 0.0004646974337332041]"
GHOST,SIG_CREATOR,13,156,1,3,0.13009581912747017,"[0.00032518932602201373, 0.027817362923096764, 7.600599101647666e-06, 0.9718498471517796]"
GHOST,SIG_CREATOR,13,157,1,0,0.10645452882603314,"[0.9778090625333069, 0.02219036792554451, 3.208705557025689e-07, 2.486705928299013e-07]"
GHOST,SIG_CREATOR,13,158,1,3,0.13299514451782551,"[0.00044841782024247214, 0.02833490883159838, 1.6424052440747766e-05, 0.9712002492957185]"
GHOST,SIG_CREATOR,13,159,1,0,0.06213530885104828,"[0.988657442307827, 0.011336584778482919, 1.6390044239380263e-07, 5.809013247545416e-06]"
GHOST,SIG_CREATOR,13,160,1,0,0.07399332590070266,"[0.9866282647563444, 0.01272949971126904, 0.0003567911879396837, 0.00028544434444687194]"
GHOST,SIG_CREATOR,13,161,1,0,0.0003627224492591231,"[0.9999700518353694, 1.0360288933820026e-05, 2.9246341358223415e-07, 1.9295412283322707e-05]"
GHOST,SIG_CREATOR,13,162,1,0,0.00029660469939866144,"[0.9999760036501041, 9.766600280860737e-06, 1.401124982390879e-05, 2.1849979113440765e-07]"
GHOST,SIG_CREATOR,13,163,1,2,0.11435525418181822,"[0.0005698931604321757, 0.02296606565003982, 0.9764497462253431, 1.4294964184744082e-05]"
GHOST,SIG_CREATOR,13,164,1,2,0.2657625782261411,"[0.02480905245619631, 0.03457819307028829, 0.9406024955142195, 1.0258959296011434e-05]"
GHOST,SIG_CREATOR,13,165,1,2,0.11102552336086007,"[0.021532689384594707, 0.0003832233921155562, 0.9776622619255343, 0.00042182529775557055]"
GHOST,SIG_CREATOR,13,166,1,2,0.21963752248150956,"[0.024874491759410672, 0.0005250432516063909, 0.9542907699387236, 0.020309695050259174]"
GHOST,SIG_CREATOR,13,167,1,0,0.2000581514365991,"[0.9588798108351605, 0.02066573754479629, 0.020446755987701064, 7.695632342255203e-06]"
GHOST,SIG_CREATOR,13,168,1,0,0.14490393938140006,"[0.9682764681740422, 0.0003757234548192634, 0.030938925459001503, 0.0004088829121369549]"
GHOST,SIG_CREATOR,13,169,1,0,0.002244442270980328,"[0.9997595080273081, 0.00024049185074193871, 5.7086232910180693e-11, 6.486389320178969e-11]"
GHOST,SIG_CREATOR,13,170,1,1,0.11215098198092413,"[0.0005854848181318032, 0.977041768005875, 0.02236288526155261, 9.861914440730317e-06]"
GHOST,SIG_CREATOR,13,171,1,0,0.003924443955062423,"[0.9995582689373013, 0.00042521526747117206, 1.6511241638286815e-05, 4.553589231350842e-09]"
GHOST,SIG_CREATOR,13,172,1,1,0.13567639589114255,"[0.0008225217955632675, 0.9708342960225221, 1.1398016439373597e-05, 0.028331784165475198]"
GHOST,SIG_CREATOR,13,173,1,3,4.868463150803768e-06,"[8.185991288343945e-09, 2.848121046649972e-07, 6.5781666399402045e-09, 0.9999997004237373]"
GHOST,SIG_CREATOR,13,174,1,1,0.007796196979628562,"[0.0002855607913189353, 0.9991496285280228, 0.00028017520488489894, 0.00028463547577348624]"
GHOST,SIG_CREATOR,13,175,1,2,0.0034704190327384406,"[2.296495732939825e-07, 2.165536058995765e-07, 0.9996080292079833, 0.0003915245888374026]"
GHOST,SIG_CREATOR,13,176,1,0,0.11502452434870117,"[0.9761659509792867, 7.385035350034699e-06, 0.023346393051189802, 0.00048027093417358325]"
GHOST,SIG_CREATOR,13,177,1,3,0.07638863551245068,"[6.407813319176065e-06, 0.013632118026324682, 0.0004893460052002341, 0.985872128155156]"
GHOST,SIG_CREATOR,13,178,1,1,0.11862713341015906,"[9.259265300793672e-06, 0.9750933026703327, 0.00038324911094737813, 0.02451418895341907]"
GHOST,SIG_CREATOR,13,179,1,3,0.014376499840167882,"[0.0004877801384186136, 0.0008013600667385757, 0.00041620969016043256, 0.9982946501046823]"
GHOST,SIG_CREATOR,13,180,1,2,0.06422627265467784,"[0.0002903082712470962, 5.914718148779823e-06, 0.9884921415200012, 0.011211635490602834]"
GHOST,SIG_CREATOR,13,181,1,0,0.004379968415099075,"[0.9994973292297264, 4.564474831704675e-09, 1.271093285243955e-05, 0.0004899552729462395]"
GHOST,SIG_CREATOR,13,182,1,3,0.0001914280297391753,"[6.362512493894001e-06, 1.5146704883875837e-07, 8.385842925327432e-06, 0.999985100177532]"
GHOST,SIG_CREATOR,13,183,1,2,0.00022664420831797557,"[7.547598295987704e-06, 1.006537158949849e-05, 0.9999821274032629, 2.5962685184183006e-07]"
GHOST,SIG_CREATOR,13,184,1,3,0.10686711534898033,"[0.021312714873672478, 0.0004088406707501465, 1.4200772450354724e-05, 0.9782642436831269]"
GHOST,SIG_CREATOR,13,185,1,3,0.14126312124282633,"[0.0318613479121771, 5.612665546700308e-09, 8.630469892540046e-06, 0.9681300160052647]"
GHOST,SIG_CREATOR,13,186,1,3,0.004593821414564684,"[2.5761598062076485e-07, 0.0005373489351932128, 4.3621776159177253e-07, 0.9994619572310646]"
GHOST,SIG_CREATOR,13,187,1,0,7.201283680839118e-08,"[0.9999999965048754, 3.395752947387597e-09, 9.750347820921008e-11, 1.86810078843894e-12]"
GHOST,SIG_CREATOR,13,188,1,2,0.00033189934833871863,"[3.650383011438665e-07, 1.050748668773335e-05, 0.9999729029700971, 1.6224504914150433e-05]"
GHOST,SIG_CREATOR,13,189,1,0,0.2577751613339289,"[0.9435341016508406, 0.02324219447004348, 0.032771457893541536, 0.0004522459855744665]"
GHOST,SIG_CREATOR,13,190,1,2,0.0031376421257406652,"[3.569597372412631e-09, 6.2391678498465705e-06, 0.9996536090660675, 0.0003401481964851799]"
GHOST,SIG_CREATOR,13,191,1,3,0.14806238934241445,"[0.03235168252908696, 0.0006101058192063318, 1.0670657317895216e-05, 0.9670275409943888]"
GHOST,SIG_CREATOR,13,192,1,0,0.00029490091899912047,"[0.9999761986261047, 1.3775180230290432e-05, 9.677248529853604e-06, 3.4894513518297817e-07]"
GHOST,SIG_CREATOR,13,193,1,3,0.011999461060496479,"[0.0006559935228110622, 0.00035238907989102575, 0.0003812239250755837, 0.9986103934722224]"
GHOST,SIG_CREATOR,13,194,1,2,0.21476498305249128,"[0.022676362999640372, 0.02233634037485905, 0.9549869224259292, 3.74199571349522e-07]"
GHOST,SIG_CREATOR,13,195,1,3,0.002724471233064239,"[1.6195056403805624e-07, 1.8174986461026887e-07, 0.00029818855178504784, 0.9997014677477863]"
GHOST,SIG_CREATOR,13,196,1,0,0.00013258777681956948,"[0.9999893534289166, 1.246591314279822e-10, 1.0642694693225389e-05, 3.751731028220706e-09]"
GHOST,SIG_CREATOR,13,197,1,0,0.10579522760149175,"[0.9790666493368009, 0.00038031666302059476, 0.00047109974506355626, 0.02008193425511507]"
GHOST,SIG_CREATOR,13,198,1,0,0.08326710422037845,"[0.9841934410864206, 0.00042306337884705155, 0.015373684475503843, 9.811059228381478e-06]"
GHOST,SIG_CREATOR,13,199,1,1,0.0033115916668157823,"[2.6593932896344625e-07, 0.999628243576947, 2.1946297143877467e-07, 0.00037127102075264705]"
GHOST,SIG_CREATOR,14,0,1,3,0.00039863080923109134,"[1.679641401574102e-05, 1.6080220375109646e-05, 2.2028923413331102e-07, 0.9999669030763749]"
GHOST,SIG_CREATOR,14,1,1,0,0.0002440159988200992,"[0.9999806051855106, 1.6358277222389512e-07, 8.65413550872112e-06, 1.0577096208449531e-05]"
GHOST,SIG_CREATOR,14,2,1,3,0.12048405760682726,"[0.024402899361504797, 0.0006737391541681123, 1.6259744602425644e-05, 0.9749071017397247]"
GHOST,SIG_CREATOR,14,3,1,3,0.00014106027610551587,"[5.162734258139325e-06, 5.375249606931201e-06, 1.463372574724053e-07, 0.9999893156788774]"
GHOST,SIG_CREATOR,14,4,1,3,0.005647924379390052,"[4.526921523899391e-09, 1.0160963057485816e-05, 0.0006637867063688954, 0.9993260478036522]"
GHOST,SIG_CREATOR,14,5,1,0,0.15530051798289823,"[0.964853183336134, 1.0162025668685204e-05, 0.0005924965758013567, 0.03454415806239597]"
GHOST,SIG_CREATOR,14,6,1,1,0.09058496224609806,"[0.0005389292402189426, 0.9825108721667121, 0.01694082109080294, 9.377502265948015e-06]"
GHOST,SIG_CREATOR,14,7,1,3,0.003046181054075406,"[2.048350082932436e-07, 2.450261229402573e-07, 0.0003379313054858232, 0.999661618833383]"
GHOST,SIG_CREATOR,14,8,1,3,0.08898663882832686,"[0.0165596384141713, 0.0005348818876432545, 8.021838331446105e-06, 0.9828974578598539]"
GHOST,SIG_CREATOR,14,9,1,1,0.19146796264454644,"[0.0006639475331741378, 0.9618202175971858, 0.01874390825388109, 0.01877192661575887]"
GHOST,SIG_CREATOR,14,10,1,3,0.23878460128687262,"[0.025906531172231274, 0.00039155102492902387, 0.02469477149060074, 0.949007146312239]"
GHOST,SIG_CREATOR,14,11,1,0,0.16082300969011604,"[0.9690713728863172, 0.00033144221026338395, 0.013668984415458958, 0.01692820048796038]"
GHOST,SIG_CREATOR,14,12,1,2,0.11349477680407884,"[0.00048061870681000406, 2.149528157553083e-05, 0.9766029666513912, 0.022894919360223278]"
GHOST,SIG_CREATOR,14,13,1,1,6.697835348113596e-06,"[2.0028863077129386e-07, 0.9999995917710195, 2.0781154192363327e-07, 1.2880771448464063e-10]"
GHOST,SIG_CREATOR,14,14,1,0,0.13731128619379665,"[0.9702463404985975, 0.02904260313283594, 1.4018932077614449e-05, 0.0006970374364888075]"
GHOST,SIG_CREATOR,14,15,1,1,0.10943144713781532,"[1.35666996969594e-05, 0.9777724164118258, 0.02162168324767869, 0.0005923336407986136]"
GHOST,SIG_CREATOR,14,16,1,1,0.10084854457599829,"[0.00072210896669956, 0.9800946787806971, 8.529595900676306e-06, 0.019174682656702864]"
GHOST,SIG_CREATOR,14,17,1,0,0.11093710915653349,"[0.9766579713769615, 0.02332192915155285, 4.7947210932394004e-09, 2.0094676764611515e-05]"
GHOST,SIG_CREATOR,14,18,1,3,0.00017524077342763217,"[7.209983695709243e-06, 6.172126743392818e-06, 1.4667977181413136e-07, 0.9999864712097891]"
GHOST,SIG_CREATOR,14,19,1,2,0.0027857153856117077,"[5.8902930404219566e-06, 3.520359197631075e-09, 0.999697143295242, 0.00029696289135852096]"
GHOST,SIG_CREATOR,14,20,1,2,0.2135904728798677,"[0.021087395645923785, 0.0006501860890063238, 0.95607482510871, 0.02218759315635999]"
GHOST,SIG_CREATOR,14,21,1,0,9.917351701923377e-08,"[0.999999995096523, 2.1307681704289276e-12, 4.815673630618367e-09, 8.567262950652345e-11]"
GHOST,SIG_CREATOR,14,22,1,2,0.0002762195862244302,"[1.1614366398227904e-05, 1.037335221230197e-05, 0.9999778172967624, 1.9498462707498888e-07]"
GHOST,SIG_CREATOR,14,23,1,2,0.07383707949921411,"[1.5340351569115067e-07, 3.3162725155048894e-09, 0.985959604193138, 0.014040239087073855]"
GHOST,SIG_CREATOR,14,24,1,1,0.010700280793729339,"[0.00043481575363306504, 0.9987835349038172, 0.0004670760180341391, 0.0003145733245157813]"
GHOST,SIG_CREATOR,14,25,1,3,0.1653874462125744,"[4.7592806889958045e-09, 1.0161343725383393e-05, 0.03915857450515129, 0.9608312593918428]"
GHOST,SIG_CREATOR,14,26,1,3,0.005271636076361686,"[4.351083871637531e-09, 9.08633588887197e-06, 0.0006143148610892045, 0.9993765944519379]"
GHOST,SIG_CREATOR,14,27,1,2,0.08888045485560135,"[0.0005054631665941991, 0.016585903354168045, 0.982899881280322, 8.752198915670589e-06]"
GHOST,SIG_CREATOR,14,28,1,3,0.010762581613150335,"[0.0003327335997995293, 0.0005701804238211241, 0.00032519199596921797, 0.9987718939804102]"
GHOST,SIG_CREATOR,14,29,1,0,0.11110523130714844,"[0.9771280240921641, 0.00039207353157155554, 0.02246727215983781, 1.2630216426518531e-05]"
GHOST,SIG_CREATOR,14,30,1,1,0.14827365696238368,"[0.03222590139196895, 0.9670664585125293, 1.1816938217960025e-05, 0.0006958231572838396]"
GHOST,SIG_CREATOR,14,31,1,1,0.0035586016577880894,"[1.2053472499588246e-05, 0.9996031933916254, 0.0003847468560786602, 6.2797962205980705e-09]"
GHOST,SIG_CREATOR,14,32,1,3,0.11322347373178744,"[0.022621655423518343, 0.0005903858944082658, 1.520886977206814e-05, 0.9767727498123013]"
GHOST,SIG_CREATOR,14,33,1,0,0.0001117821661556382,"[0.9999911569550017, 6.973550952101413e-11, 8.838071600258594e-06, 4.9036622119493844e-09]"
GHOST,SIG_CREATOR,14,34,1,3,0.11859511640392448,"[0.024186793016460963, 9.46380907429022e-06, 0.0005363944261383199, 0.9752673487483264]"
GHOST,SIG_CREATOR,14,35,1,1,0.002967916847134381,"[1.0106568445517456e-05, 0.9996765362530735, 0.000313354117066576, 3.0614144367202558e-09]"
GHOST,SIG_CREATOR,14,36,1,3,0.012028895044619911,"[0.0005110629352449977, 0.00042729468801361797, 0.00044810047173741486, 0.9986135419050038]"
GHOST,SIG_CREATOR,14,37,1,0,0.11138888368833284,"[0.9764943440533254, 2.680488131359517e-07, 0.023505384268607408, 3.6292541969559147e-09]"
GHOST,SIG_CREATOR,14,38,1,3,0.10310712669988335,"[0.019104866351337572, 0.0005739282768410499, 0.0004263723431136111, 0.9798948330287078]"
GHOST,SIG_CREATOR,14,39,1,1,0.00018359966798401682,"[8.040680350496392e-06, 0.9999857643920846, 6.0327657156394314e-06, 1.621618490821237e-07]"
GHOST,SIG_CREATOR,14,40,1,0,0.0032118857638160853,"[0.9996443001752792, 0.0003494503749143542, 4.126580454887063e-09, 6.245323226036872e-06]"
GHOST,SIG_CREATOR,14,41,1,1,0.003940686058025779,"[0.00043652451594721256, 0.9995533147448998, 1.0156350976403482e-05, 4.38817644966626e-09]"
GHOST,SIG_CREATOR,14,42,1,2,0.09738957222658233,"[0.017822720435562815, 0.0005125495802325337, 0.9812594655951237, 0.0004052643890809144]"
GHOST,SIG_CREATOR,14,43,1,1,0.15974884806720369,"[0.034938083593966836, 0.9641033632675658, 0.0005505673206689809, 0.0004079858177985268]"
GHOST,SIG_CREATOR,14,44,1,3,0.014920650156900412,"[0.0005586879218614156, 0.0005994864544127241, 0.0006108661024298211, 0.9982309595212959]"
GHOST,SIG_CREATOR,14,45,1,3,0.0001874952375921621,"[1.7866897471136178e-07, 7.4355615732910175e-06, 6.933427610561142e-06, 0.9999854523418416]"
GHOST,SIG_CREATOR,14,46,1,2,0.07803143147069759,"[0.01503503745648099, 3.1711816671965505e-09, 0.9849648235769463, 1.3579539121822543e-07]"
GHOST,SIG_CREATOR,14,47,1,2,0.13220105626505005,"[0.00039130943040833924, 0.0004927468549512789, 0.972014068045385, 0.027101875669255267]"
GHOST,SIG_CREATOR,14,48,1,1,0.15732195737640225,"[0.01576309875089303, 0.9695666733192231, 0.014670104432375082, 1.2349750876628556e-07]"
GHOST,SIG_CREATOR,14,49,1,2,2.7259457534346574e-06,"[1.5571508081173988e-07, 2.813867582811237e-09, 0.999999837996844, 3.4742073800663557e-09]"
GHOST,SIG_CREATOR,14,50,1,1,0.3052039407473247,"[0.016191777781929376, 0.9365237851406233, 0.022628987010562037, 0.024655450066885198]"
GHOST,SIG_CREATOR,14,51,1,1,0.24813734255871728,"[0.026080229112598427, 0.9458495729612165, 8.892370588821134e-06, 0.028061305555596206]"
GHOST,SIG_CREATOR,14,52,1,1,0.003588949169323345,"[9.451210189898001e-06, 0.9995981363368809, 0.0003924081429060131, 4.310023127886914e-09]"
GHOST,SIG_CREATOR,14,53,1,1,0.17295692639520038,"[0.021186172667257763, 0.965832145732959, 0.012708728752093208, 0.00027295284769010195]"
GHOST,SIG_CREATOR,14,54,1,1,0.09810219541419203,"[6.433965690530714e-06, 0.9803979862343674, 0.000301566981110296, 0.01929401281883202]"
GHOST,SIG_CREATOR,14,55,1,3,0.00019536834833131203,"[7.165671087503291e-06, 1.595221362079649e-07, 7.895422815233437e-06, 0.9999847793839611]"
GHOST,SIG_CREATOR,14,56,1,1,0.10802746554430735,"[0.0004485200829051874, 0.9779919780516952, 0.021549984708175037, 9.517157224492091e-06]"
GHOST,SIG_CREATOR,14,57,1,3,0.14779574578910198,"[0.013574993924408219, 1.117576265827141e-05, 0.014554001529037753, 0.9718598287838958]"
GHOST,SIG_CREATOR,14,58,1,0,0.10045003025117043,"[0.979842502648628, 0.0003340139513321308, 0.01981189467407922, 1.1588725960707423e-05]"
GHOST,SIG_CREATOR,14,59,1,2,0.11554859812274794,"[0.00046236210222455, 0.0006839171020864256, 0.9768089230203244, 0.022044797775364437]"
GHOST,SIG_CREATOR,14,60,1,1,0.17540076453076048,"[0.015397329789207674, 0.9650827788867042, 1.6653100750761612e-07, 0.019519724793080406]"
GHOST,SIG_CREATOR,14,61,1,0,0.13870655551469488,"[0.9695615985153899, 1.4304360093478314e-05, 0.0004445289020507683, 0.029979568222465697]"
GHOST,SIG_CREATOR,14,62,1,2,0.013298229051449197,"[0.00040269106708040324, 0.000609647508598861, 0.9984445761847661, 0.0005430852395547566]"
GHOST,SIG_CREATOR,14,63,1,1,0.1575334289811603,"[0.03507303826076317, 0.9642596039027632, 1.0408404254181432e-05, 0.0006569494322194467]"
GHOST,SIG_CREATOR,14,64,1,1,0.01606075626221511,"[0.000833007299239318, 0.9980711316088186, 0.0005158439411630093, 0.0005800171507791578]"
GHOST,SIG_CREATOR,14,65,1,2,0.0001065244487666484,"[1.2966372769385348e-10, 8.386572346833246e-06, 0.9999916080552255, 5.242763972515866e-09]"
GHOST,SIG_CREATOR,14,66,1,3,0.1421477214416707,"[0.013380360706627513, 0.0003180784783327416, 0.01278456802405873, 0.9735169927909811]"
GHOST,SIG_CREATOR,14,67,1,2,0.11638722761272623,"[0.0005489672552130417, 0.0004495078039355905, 0.9764456091492438, 0.02255591579160764]"
GHOST,SIG_CREATOR,14,68,1,3,0.07251003274096797,"[9.870970986462599e-06, 1.7431609248747665e-07, 0.01369999847102588, 0.9862899562418951]"
GHOST,SIG_CREATOR,14,69,1,3,5.261111485044876e-06,"[1.394468260023927e-07, 7.487646551917226e-11, 1.7634112394168173e-07, 0.9999996841371736]"
GHOST,SIG_CREATOR,14,70,1,2,0.006556070659163332,"[0.0007796313067254939, 1.6398024405393418e-05, 0.9992039657015057, 4.967363335042098e-09]"
GHOST,SIG_CREATOR,14,71,1,2,0.0004044384762674802,"[1.483269971462059e-05, 1.8568783453172443e-05, 0.9999663630748227, 2.3544200953917258e-07]"
GHOST,SIG_CREATOR,14,72,1,2,0.09445754856565831,"[7.039188104932252e-06, 0.018093517474757372, 0.9814580235325291, 0.00044141980460856117]"
GHOST,SIG_CREATOR,14,73,1,2,0.08855671032793078,"[6.742759809159241e-06, 0.0003298666706042467, 0.9828162169451282, 0.01684717362445836]"
