half,arm,contamination,seed_rep,observer,artifact_index,eff_sample_count,creator_col_kl,col_change_rate,deep_per_genuine,generation,deep_per_artifact
recursion,honest_f0,0.0,0,1,175,80.6884759704738,0.44253827941739043,0.005773569325414613,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,200,90.67736930150167,0.4099067614248961,0.006798414303248987,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,225,101.66987508747322,0.41654722191306004,0.01046125795989077,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,250,113.11270996802308,0.4151245240561734,0.005589525036565659,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,275,124.1027053690706,0.3932444049991918,0.005408047896696117,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,300,137.5970009292389,0.4084054119421411,0.005148151786696867,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,325,148.0886721273513,0.4088882841913042,0.0017461951829549282,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,350,160.5797014804474,0.4030870189656776,0.003864033650378236,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,375,172.5723883216472,0.41048996511621477,0.003238212874665891,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,400,182.31071250036015,0.39121312449062284,0.004114205199705191,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,425,195.3049691569833,0.40010761113727306,0.0019252616611224321,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,450,207.04579309045937,0.3980021475407602,0.0018844611113511525,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,475,219.28717490114042,0.4008018953350423,0.002979815983298193,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,500,230.27761152674083,0.3947248870139972,0.0028315561624750896,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,525,242.01965769136672,0.4015791497107119,0.0017394716925555112,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,550,253.51153783448817,0.39518966716246934,0.00171436743626878,,0.0,0.5
recursion,honest_f0,0.0,0,1,575,265.25093712812486,0.3849619976796538,0.0026111640384995083,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,600,277.99375759443757,0.38561542667121423,0.0027338389845616585,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,625,290.48523376928637,0.38642250140764084,0.002880921899403172,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,650,301.97762883512036,0.38458558664590053,0.0012110056120832183,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,675,312.71963380203124,0.3855959304850784,0.0016020453952230165,,0.0,0.5
recursion,honest_f0,0.0,0,1,700,323.96129179490316,0.3862906503718738,0.002352552367101274,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,725,334.9517027363823,0.3828461717233509,0.0020122223905496475,,0.0,0.5
recursion,honest_f0,0.0,0,1,750,345.9443286463643,0.3864730643651574,0.0017086085082739294,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,775,357.6872821807156,0.39142549513945035,0.0014001665036865796,,0.0,0.5
recursion,honest_f0,0.0,0,1,800,370.429987769455,0.385839295831822,0.0016866674747110393,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,825,381.6714181734236,0.3853556964523185,0.0007080779729692441,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,850,392.9126821075637,0.38458131664676115,0.0014432549230469311,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,875,404.1529105440357,0.3739494607099568,0.0028387086563085905,,0.0,0.5
recursion,honest_f0,0.0,0,1,900,416.64502934729876,0.3771254273068095,0.001102813154706283,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,925,430.388095414615,0.3810732320066892,0.001282005291899059,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,950,445.13163425521105,0.3860077928474109,0.0013006485956067709,,0.0,0.5
recursion,honest_f0,0.0,0,1,975,459.6251887440659,0.39296335890629897,0.0011180086493726823,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,1000,472.86830074680705,0.3972529574276255,0.0011114908277126973,,0.0,0.5
recursion,honest_f0,0.0,0,2,25,9.240281233648842,0.168728924830865,0.048579029439635484,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,50,21.48179508558706,0.3695496634323751,0.04985593153091592,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,75,32.221030859870176,0.39362088372628035,0.014068952379051546,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,100,45.712286717750736,0.4437038195323381,0.021932470018122378,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,125,57.95416903426688,0.45378220026310684,0.008822806604638288,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,150,69.9456609142161,0.4607998461145515,0.0038843032260547474,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,175,81.93851942851333,0.4591835262725681,0.007160190277395859,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,200,92.42759207778003,0.41695687120773567,0.007459657832242046,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,225,105.41930864511193,0.4139749303019242,0.005823486879076158,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,250,117.41060217509626,0.4182242083444888,0.005207836371951284,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,275,128.6519531112577,0.4212979004802225,0.003074992233433248,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,300,141.64556387654045,0.4419742652787364,0.0026564147938149853,,0.0,0.5
recursion,honest_f0,0.0,0,2,325,153.13634248865486,0.4345048475991709,0.0033207580636547018,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,350,164.12655827503002,0.4283200941362637,0.0016895006448818322,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,375,176.11821858791123,0.43499549477496513,0.0034998386248189313,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,400,187.8567640861037,0.42273615852848934,0.003463226143227457,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,425,199.34841001574125,0.41778582576254236,0.001570268867054159,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,450,211.84035072583396,0.4206677895992981,0.0016877487808790743,,0.0,0.5
recursion,honest_f0,0.0,0,2,475,224.5818607219066,0.4257678041472197,0.003727837893090424,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,500,235.82227263627868,0.4234951458911552,0.0024837870236120575,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,525,249.56538301447017,0.43570651677401656,0.0038252618836393092,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,550,261.0560451541018,0.4324463494981852,0.0016608926178868105,,0.0,0.5
recursion,honest_f0,0.0,0,2,575,271.7958068869008,0.42285946618735354,0.002379761329837872,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,600,285.28846202872035,0.43638030544836204,0.0028971639026094107,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,2,625,300.03161236443367,0.4483666830814208,0.002056427758201611,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,2,650,312.27357253237744,0.452645917910991,0.0010493002499257673,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,675,322.51423585310965,0.4499813371631576,0.0009717281226751237,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,700,333.5062007198462,0.45151408354360845,0.0009576558075127336,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,725,345.4959442850252,0.4512747114490215,0.0011983778782361037,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,750,357.48850447685334,0.45796495735440185,0.0011895971435038261,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,775,369.23078141039565,0.46105931142069273,0.0010421995377613987,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,800,380.72159988131455,0.45920279252438523,0.0012166366251704784,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,825,394.46368285283245,0.46794093312616186,0.001891760813932653,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,2,850,404.45437918009566,0.46386593209373156,0.0018849059776830624,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,875,414.1923124863819,0.45594667894857893,0.001869434490416107,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,900,426.18496828514265,0.4616349045160703,0.001130844689450754,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,925,439.1787074024643,0.4679151330640967,0.001692333743202044,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,950,450.9204065736038,0.4703532679388546,0.0016191902304238254,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,2,975,464.6640185379402,0.4781664696871024,0.0009278218789748383,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,2,1000,477.6579060093959,0.4854012645915076,0.001281692565433005,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,25,9.489879916100218,0.07660891697552005,0.038314146256816096,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,50,18.981590000576453,0.15588172574899412,0.025480531411957462,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,75,30.722420199246013,0.16615768767371245,0.030462538520014557,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,100,42.71429835509012,0.21233278585786083,0.017511591522088754,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,125,53.45731895964278,0.2704665701249187,0.014114809687512237,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,150,66.19965459577925,0.3101186799352557,0.013146898731700359,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,175,78.94300317575508,0.36520975996316707,0.012820946979913882,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,200,90.18388136027826,0.35544628512526855,0.0058265851154615115,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,225,103.17696933254737,0.3764952253115653,0.008528248790661408,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,250,115.66921188198307,0.39056591934706886,0.004539887141237818,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,275,127.91173030143173,0.4015606925064715,0.001824966750709915,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,300,139.90470998723686,0.41737490292776924,0.004202921017918489,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,325,151.6456274606125,0.4068348643072194,0.0033856339095661003,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,350,163.6379155753411,0.4106824845999647,0.0038673631528286217,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,375,175.88156559215656,0.41236884361022436,0.0048978891014720425,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,400,187.87183077603572,0.403002471129689,0.004791635345411803,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,425,202.3662584465934,0.4357374305723023,0.005091876564398896,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,450,217.78099049245975,0.45775465722851205,0.004043946796009539,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,475,231.02266162288953,0.45536293034290043,0.0034929248778027434,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,500,241.7641108255129,0.4455625356240802,0.0023453102373383176,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,525,254.2553761097099,0.44826263491709994,0.0035324744125911412,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,550,266.4970445001247,0.4500423409377504,0.0024065277906275342,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,575,279.23895791419045,0.4506170502252224,0.0028380165918222926,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,600,296.23272415811823,0.47914300879937066,0.003393739653824368,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,625,311.22519967746103,0.4854843198612562,0.004170488342509008,,0.0,0.5
recursion,honest_f0,0.0,0,3,650,326.4673041977666,0.4878671893370263,0.002360938327615328,,0.0,0.5
recursion,honest_f0,0.0,0,3,675,340.2091612846626,0.49374608705976364,0.002135925507981958,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,3,700,353.4509351515178,0.49645944760660016,0.0012374478197631615,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,725,363.9397696223384,0.4830678270967519,0.0014958170690550496,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,750,377.9324049084681,0.4836941449509662,0.0010331091553642568,,0.0,0.5
recursion,honest_f0,0.0,0,3,775,390.42362953183857,0.48118232184187254,0.0013604257981319747,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,800,402.91683218984707,0.486142708027953,0.0012298821030697694,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,825,416.65974831304936,0.49034961677147343,0.001080324099287328,,0.0,0.5
recursion,honest_f0,0.0,0,3,850,428.1502902100168,0.48200062499366525,0.00137014228094039,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,875,438.63966275117303,0.4736802524802457,0.0014217701696551878,,0.0,0.5
recursion,honest_f0,0.0,0,3,900,452.88246417747143,0.4770216636969272,0.0017748390467419034,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,925,467.3765151574514,0.48596512930074676,0.001585061138816784,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,950,481.8702814931095,0.4943190966039277,0.0011919414614438414,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,3,975,497.1133483845233,0.5025376595801261,0.0015401099307238786,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,3,1000,511.3562483161745,0.5074384762437286,0.0011618754707390907,,0.0,0.5
recursion,honest_f0,0.0,0,4,25,10.233778725012588,0.386342945717925,0.07559524663905366,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,50,22.22433276060188,0.5255433697645102,0.06124111900031534,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,75,33.465779171786714,0.5104342068322107,0.021400636200406026,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,100,44.45742992632164,0.5429497786422025,0.014522459813125284,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,125,55.44659279959455,0.5123619781998738,0.009071030103941453,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,150,65.93753888716313,0.5127635157394008,0.010566520550046527,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,175,78.05410572322197,0.5541299382758634,0.006962304256652627,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,4,200,89.54145187618366,0.5348902185427927,0.0067433672083777076,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,225,102.03326720755365,0.534909963319944,0.0042255202502910335,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,250,113.77347691300125,0.5284103729099109,0.0034127505632010947,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,275,125.51530184721747,0.5264897891594659,0.006592890505786735,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,300,139.50974404289067,0.5569432577172481,0.00474871325281429,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,325,151.00009415904225,0.5566911262388853,0.00350477298075074,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,350,162.7392332063739,0.54802653506918,0.002968596600278836,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,375,174.73097920483804,0.5469961703888296,0.0030851655153986577,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,400,184.7189446609632,0.5183306218828453,0.0035212718093948904,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,425,199.21282592152568,0.524507092194523,0.0035968074480757463,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,450,210.95449770065426,0.524017599168112,0.001558526636726926,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,475,226.44581506566277,0.5148883120715273,0.0024006340672954023,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,500,240.43650882008376,0.5050681699828212,0.0025396872030556783,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,525,253.6792792244845,0.512764728195713,0.0025912731976339204,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,550,267.91885241520765,0.5026663434927211,0.0020374075058094037,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,575,280.90935793153574,0.4931812220853498,0.001826561994024514,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,600,295.6531108002623,0.5049328323181039,0.0025081443621139386,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,625,308.14659865611236,0.5124278452469395,0.0016003115679086516,,0.0,0.6666666666666666
recursion,honest_f0,0.0,0,4,650,319.3882400252975,0.5069054477909672,0.0015679581889621963,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,675,331.3799595792703,0.5057811852669586,0.0014203282585325719,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,700,342.8714646384322,0.506750946359178,0.0011040371693807557,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,725,354.11125722438015,0.5003931633991888,0.0017282519932128515,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,750,367.8541091045639,0.5067862196189319,0.0017169159572160398,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,775,379.0972753674358,0.5098381179879155,0.0009990217312600606,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,800,393.08939804566654,0.5146480579434629,0.0010112324484115249,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,825,404.58212710686416,0.5111870590266933,0.0023059052505332383,,0.0,0.5
recursion,honest_f0,0.0,0,4,850,416.07386772593753,0.5093131311335866,0.0012373268926394068,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,875,428.3120186739095,0.5003167367074437,0.001230443807329811,,0.0,0.8333333333333334
recursion,honest_f0,0.0,0,4,900,440.55618653675646,0.5037462648179806,0.0010041990513514995,,0.0,0.16666666666666666
recursion,honest_f0,0.0,0,4,925,453.5500587946973,0.510754980658874,0.0017818409450189871,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,950,466.54131535983277,0.5127005393514507,0.0009360720364185984,,0.0,0.8333333333333334
recursion,honest_f0,0.0,0,4,975,479.53343260815996,0.5140130332517996,0.0014350520351707225,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,4,1000,490.77585680182233,0.516979287149714,0.0013203582649605255,,0.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,25,10.491424341359817,0.3809862131424835,0.06893584037762922,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,50,20.472242932969582,0.6145274552544425,0.03420283103095346,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,75,30.215726048796594,0.7123179307766071,0.030539494920555185,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,100,38.95719776069977,0.6523919867990267,0.011947676453817899,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,125,49.19946941612596,0.6450067485432645,0.011414444482691445,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,150,59.655027759101614,0.6158640679472377,0.005141625055076191,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,0,175,71.64958100269445,0.5900339552932562,0.0058930217146016765,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,200,83.88845925686432,0.5620486077531208,0.007424055014352739,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,225,94.37800189526064,0.5633745531740618,0.00799875993394173,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,250,106.62100951599335,0.5692437425588224,0.004652320821014776,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,275,117.11139389482406,0.5542010655000085,0.004897907066520968,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,300,128.10637033817991,0.5435806731839745,0.0035747161255385734,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,325,139.84861945381138,0.5561431183524441,0.0036349646233569894,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,350,151.09278352199306,0.5592071511814256,0.004644617336929499,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,375,163.33647444431588,0.5584553485336166,0.0017692720924370263,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,400,174.57817348499003,0.5437786649968169,0.0030334564306509987,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,425,185.57224880447205,0.5573106656773784,0.001599281105476327,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,450,196.5636709484151,0.5561176667759724,0.0030865935162795854,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,475,208.05429262651347,0.5535133663986275,0.0027798903565749845,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,500,219.0445723865908,0.5519061989709046,0.002644973850493466,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,525,230.78713791706244,0.5602163783373079,0.003453472451867933,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,550,243.5279063285828,0.5645777653872506,0.0020357123921179126,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,575,256.2714503719376,0.5666933771642914,0.0023404203352632266,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,600,268.7654942787078,0.5718170252200776,0.003350231325742527,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,625,280.007059867042,0.5698686188450339,0.001957497515402637,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,650,290.75125736635215,0.5784775732316041,0.0013710019133735957,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,675,302.24342368212865,0.5810089103750247,0.0017850005761112487,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,700,315.2345097160014,0.5725679461731393,0.0020794138942797774,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,725,326.97490318405903,0.5734160178411647,0.0013382404325869462,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,750,339.4676809587421,0.5648316126165317,0.00134442150151375,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,775,351.46098386959966,0.5644545400823837,0.0012470707246673418,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,800,363.45187092397987,0.565894238362126,0.0014464060929984229,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,825,374.1947454679828,0.5663668868322945,0.0011381327834319068,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,850,386.4372545778332,0.5659152754473803,0.0015456768122780204,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,875,398.92913133432626,0.5585191142665932,0.002227147827540698,,1.0,0.5
recursion,honest_f0,0.0,0,0,900,413.6730328280978,0.5666131684987209,0.002344564807959257,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,925,427.1655482160843,0.5646666780355293,0.0012943240163762987,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,950,437.40507956798876,0.5620590966638206,0.000996603941614876,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,0,975,448.1464490177143,0.5622055752249564,0.001061804705071251,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,0,1000,460.14096180694105,0.5656253106802585,0.0009766833129141415,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,25,11.488994738168259,0.4212851790442662,0.08595635105586673,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,50,25.229535163839635,0.4004471131148471,0.03545477890880404,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,75,38.970552164398015,0.44512621397425345,0.027884580591202354,,1.0,0.6666666666666666
recursion,honest_f0,0.0,0,1,100,51.71374906312407,0.47390747142708245,0.01621892131957643,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,125,64.70579221679766,0.4678278572050819,0.01191728786548164,,1.0,0.5
recursion,honest_f0,0.0,0,1,150,77.44888434612211,0.5079125609386272,0.007233575990793375,,1.0,0.5
recursion,honest_f0,0.0,0,1,175,87.18989240474119,0.4945191075112053,0.008798776058847779,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,200,102.18432264641837,0.5186339445778614,0.00971951643890968,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,225,115.9277326521697,0.5373532062428833,0.004098846691396523,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,250,127.91941134823666,0.5419907870862017,0.004442451936683908,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,275,140.91164060116571,0.545418733870408,0.007795490031704644,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,300,155.6556141494705,0.5645291231736662,0.005808390680572064,,1.0,0.5
recursion,honest_f0,0.0,0,1,325,169.3994586110985,0.5853591499158153,0.004225477774184192,,1.0,0.5
recursion,honest_f0,0.0,0,1,350,184.89353533101834,0.6067229423097181,0.005194936728721342,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,375,196.63616203152225,0.6082264578169989,0.002477039413521468,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,400,211.62951634467873,0.591853772345718,0.0037461348661262696,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,425,226.12316860794863,0.6065017910011634,0.0029236572130500156,,1.0,0.5
recursion,honest_f0,0.0,0,1,450,239.86681769614358,0.6139458232954205,0.003741194333959816,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,475,253.86014930344737,0.6139599896006549,0.002098573328845912,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,500,267.8541267663748,0.6183498147532611,0.0021667862310771305,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,525,282.59880101226184,0.6172355254249566,0.002761929781641238,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,550,296.3404012377239,0.6150859985384567,0.0017295968197666334,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,575,311.3345132699427,0.621072289967363,0.0026008888462977935,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,600,324.5755062601463,0.6114376680087477,0.002120122839907255,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,625,338.8184015327519,0.6113056693285337,0.0013222181029297854,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,650,352.3129825896377,0.6188017578147293,0.002372771273428548,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,675,363.8040641044017,0.6057136643329799,0.0014767287557401487,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,700,377.0454910666795,0.6013396019215574,0.0023597744042351317,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,725,393.2888398709942,0.6079935799465737,0.0016882859417104701,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,750,406.53197277952836,0.6007757157266725,0.0012219481577116597,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,775,421.5248531990395,0.6075511542114751,0.0017064615787791065,,1.0,0.5
recursion,honest_f0,0.0,0,1,800,434.7680184116025,0.608353978001928,0.0012694181578468261,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,825,446.7608391365964,0.6066294600207044,0.0017105573722083806,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,850,458.75269889880923,0.6066320056638453,0.001047722737513302,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,875,470.49486069363525,0.600573663422542,0.0013964755995982347,,1.0,0.16666666666666666
recursion,honest_f0,0.0,0,1,900,483.2383185699742,0.6026930994602386,0.0010107824126668703,,1.0,0.3333333333333333
recursion,honest_f0,0.0,0,1,925,498.48281280519046,0.6099338112389305,0.0015324406351828644,,1.0,0.5
recursion,honest_f0,0.0,0,1,950,509.9756715420202,0.6094856689491506,0.0013860700753792218,,1.0,0.16666666666666666
