tier,t,frac_deep,goal_entropy,deep_epi_goal,deep_epi_total,effort_gap
CURATOR,28,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,29,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,30,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,31,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,32,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,33,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,34,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,35,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,36,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,37,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,38,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
CURATOR,39,0.0,0.3646620560908983,0.19761096317941051,0.1976214668140471,0.4
GHOST,0,0.0,1.3670771291952302,0.09951999464794749,0.5477037625445847,0.4
GHOST,1,0.0,1.3670771291952302,0.027985056086840928,0.04128792697263919,0.4
GHOST,2,0.0,1.3670771291952302,0.02696058903467371,0.027263463098641496,0.4
GHOST,3,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,4,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,5,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,6,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,7,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,8,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,9,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,10,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,11,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,12,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,13,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,14,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,15,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,16,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,17,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,18,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,19,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,20,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,21,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,22,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,23,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,24,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,25,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,26,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,27,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,28,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,29,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,30,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,31,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,32,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,33,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,34,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,35,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,36,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,37,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,38,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
GHOST,39,0.0,1.3670771291952302,0.026939793375182975,0.026950007776143182,0.4
