arm,kappa,contamination,seed_rep,observer,honesty,engagement_frozen,deep_per_genuine,ghost_col_err,creator_mi,mi_CREATOR,kl_CREATOR,ent_CREATOR,mi_POLISHED,kl_POLISHED,ent_POLISHED,mi_CURATOR,kl_CURATOR,ent_CURATOR,mi_GHOST,kl_GHOST,ent_GHOST,shape_kl_human,flatness_human
poisoning_only,0.9,0.6,1,3,0.5,True,6.0,0.06092446269586582,0.8321464521712636,0.8321464521712636,0.49738146645016557,1.1199682818107741,1.068521574619704,0.019990404302361608,1.0106187806724258,1.0778803592171156,0.35021023993326816,1.0014764202104718,0.050978043692521444,0.04425575299449962,0.2600279413746947,0.2891940368952651,1.0440211608978907
poisoning_only,0.9,0.6,1,4,0.5,True,6.0,0.05780262820922288,0.8763779601738585,0.8763779601738585,0.61285907530844,0.9909474884783951,1.0762405306816882,0.02108920057900167,1.0031419901125722,1.0674988957964464,0.34761187310799124,1.0117652898450995,0.05383338636380763,0.050800922316550964,0.234031560107142,0.32718671633181096,1.001951589478689
poisoning_only,0.9,0.6,1,5,0.5,True,6.0,0.04127892761376034,0.8451459547481982,0.8451459547481982,0.910196040457818,0.971755042173297,1.0722305758930206,0.021694917997127774,1.0070274014410816,1.0779050229582032,0.35511964325298323,1.0014573746101376,0.03709845453474199,0.04529182760625114,0.1678788373943874,0.429003533902643,0.9934132727415054
poisoning_only,0.9,0.6,1,6,0.5,True,6.0,0.030949115485502197,0.925566016487726,0.925566016487726,0.684216068387161,0.9600824476913372,1.0825160680376757,0.021314142725140737,0.9968795139724266,1.0837612210807364,0.35254837427965496,0.9956514746966871,0.027916993418587572,0.038432950139968926,0.1876623847799408,0.3526928617973189,0.984204478786817
poisoning_only,0.9,0.6,1,7,0.5,True,6.0,0.04611120462124986,0.8813592700967016,0.8813592700967016,0.49475000775643696,1.0429878656795522,1.0754382682140062,0.02067136201491026,1.003940929957537,1.0778037435704724,0.35064109453721537,1.0015963626577589,0.042627446664995065,0.043861657421642955,0.19969061519736062,0.2886874881028542,1.0161750527649493
poisoning_only,0.9,0.6,2,0,0.5,True,6.0,0.06752366144222323,0.8290072719054935,0.8290072719054935,0.8566855216043812,1.0119952406800603,1.0840195517119495,0.02207260143333038,0.9953650629284119,1.0830075637305576,0.35253780436387366,0.9963510727142844,0.05999370737519827,0.056995059589720024,0.23695079746108344,0.41043197580052837,1.0012371254409187
poisoning_only,0.9,0.6,2,1,0.5,True,6.0,0.034026441969451184,0.9249976479688327,0.9249976479688327,0.7161303330235038,0.9549668231738059,1.080004649740387,0.020894557969784414,0.9988215564017253,1.080502905999198,0.34869355000703806,0.9983921124360997,0.03157625840927451,0.03409419465413721,0.22599829862048107,0.3619061470001088,0.984060164003877
poisoning_only,0.9,0.6,2,2,0.5,True,6.0,0.045890785285272226,0.8476440984121726,0.8476440984121726,0.694389448105905,1.0322570038214174,1.082180717707901,0.02164974362464912,0.9971019032969872,1.0794444420412022,0.3496462166851258,0.9996806962585936,0.041299496996158765,0.043237851883200486,0.22112582173332002,0.3552284694718933,1.0096798677923327
poisoning_only,0.9,0.6,2,3,0.5,True,6.0,0.04268261573712189,0.7730473304330617,0.7730473304330617,0.9979255434823917,1.031135288267218,1.0811477561961118,0.021692167028409176,0.9982748818298031,1.0812712547619383,0.3531497723757921,0.9981519998147372,0.03803131890863775,0.044302402996573315,0.172362867774498,0.45758916096219765,1.009187389970586
poisoning_only,0.9,0.6,2,4,0.5,True,6.0,0.04350848079906873,0.9201860789790688,0.9201860789790688,0.6834085376472986,0.9687577875435025,1.083529019540022,0.02107851097406416,0.995825401253817,1.084427470248337,0.3514879242163755,0.9949548632167133,0.03777433823214963,0.044614890891476036,0.18117528808237318,0.35199165761257944,0.9865126840046776
