omega,seed_rep,observer,foreign_goal,matches_foreign_goal,modal_goal,final_entropy,engaged_fraction,cum_deep
0.3,24,134,2,0,1,1.384337279990761,0.0,10
0.3,24,135,2,0,1,1.3412267961823237,0.0,10
0.3,24,136,2,1,2,0.001907071191631725,0.0,10
0.3,24,137,2,0,0,1.358649020011864,0.0,10
0.3,24,138,2,1,2,1.34161681900811,0.0,10
0.3,24,139,2,1,2,1.350902703289811,0.0,10
0.3,24,140,2,1,2,1.2617750944617399,0.0,10
0.3,24,141,2,0,3,1.2275011832663727,0.0,10
0.3,24,142,2,1,2,1.3106016587679683,0.0,10
0.3,24,143,2,1,2,1.2803430685274515,0.0,10
0.3,24,144,2,1,2,0.6707264756498084,0.0,10
0.3,24,145,2,1,2,1.063430739909987,0.0,10
0.3,24,146,2,0,0,1.2688318031715866,0.0,10
0.3,24,147,2,1,2,0.3459866893239417,0.0,10
0.3,24,148,2,1,2,1.2677322126209083,0.0,10
0.3,24,149,2,0,3,1.3354765741834387,0.0,10
0.3,24,150,2,1,2,1.2287692960867784,0.0,10
0.3,24,151,2,1,2,1.1338149354889229,0.0,10
0.3,24,152,2,1,2,0.8111517387165605,0.0,10
0.3,24,153,2,1,2,1.3309518048304072,0.0,10
0.3,24,154,2,1,2,1.1287664266423356,0.0,10
0.3,24,155,2,1,2,0.49182211707593715,0.0,10
0.3,24,156,2,1,2,1.3337466082888971,0.0,10
0.3,24,157,2,1,2,1.3501025111389149,0.0,10
0.3,24,158,2,1,2,0.9712127547462674,0.0,10
0.3,24,159,2,1,2,0.7459301074368507,0.0,10
0.3,24,160,2,0,0,1.351817391108913,0.0,10
0.3,24,161,2,1,2,0.0007997553385081453,0.0,10
0.3,24,162,2,1,2,1.030988427346511,0.0,10
0.3,24,163,2,1,2,0.163287539588979,0.0,10
0.3,24,164,2,1,2,1.0719546995034601,0.0,10
0.3,24,165,2,1,2,1.0040452927757688,0.0,10
0.3,24,166,2,1,2,1.3010841786642955,0.0,10
0.3,24,167,2,1,2,0.5575663239915334,0.0,10
0.3,24,168,2,1,2,0.5046277540362625,0.0,10
0.3,24,169,2,1,2,0.0841070230206922,0.0,10
0.3,24,170,2,0,0,1.3249968501361704,0.0,10
0.3,24,171,2,1,2,1.1887515261984811,0.0,10
0.3,24,172,2,1,2,8.555989448137588e-05,0.0,10
0.3,24,173,2,1,2,0.4520223214020906,0.0,10
0.3,24,174,2,0,1,1.3549931817291259,0.0,10
0.3,24,175,2,1,2,1.053657003053828,0.0,10
0.3,24,176,2,1,2,1.1205526740156548,0.0,10
0.3,24,177,2,1,2,1.3507939285950066,0.0,10
0.3,24,178,2,1,2,1.2972170123550943,0.0,10
0.3,24,179,2,1,2,0.8610932274358545,0.0,10
0.3,24,180,2,1,2,0.8139073927298548,0.0,10
0.3,24,181,2,1,2,1.1938662668426538,0.0,10
0.3,24,182,2,1,2,0.008345835023327829,0.0,10
0.3,24,183,2,1,2,1.3305888659625056,0.0,10
0.3,24,184,2,1,2,1.2281834781959569,0.0,10
0.3,24,185,2,1,2,1.3139517293265481,0.0,10
0.3,24,186,2,1,2,2.881159080474265e-06,0.0,10
0.3,24,187,2,1,2,0.012114874757595144,0.0,10
0.3,24,188,2,1,2,0.2880976665672169,0.0,10
0.3,24,189,2,0,3,0.7804771977813194,0.0,10
0.3,24,190,2,1,2,0.001387604494138858,0.0,10
0.3,24,191,2,1,2,1.2869929421986552,0.0,10
0.3,24,192,2,1,2,1.2209542717224,0.0,10
0.3,24,193,2,1,2,0.6839206255155261,0.07142857142857142,11
0.3,24,194,2,1,2,0.017750635996425096,0.0,10
0.3,24,195,2,1,2,1.329093245658,0.0,10
0.3,24,196,2,1,2,2.767070159491497e-06,0.0,10
0.3,24,197,2,0,0,0.8032134521639177,0.0,10
0.3,24,198,2,1,2,0.2734261436520581,0.0,10
0.3,24,199,2,1,2,1.143210275777379,0.0,10
0.3,25,0,3,1,3,0.03320937479136243,0.0,10
0.3,25,1,3,1,3,0.03546264189069191,0.21428571428571427,13
0.3,25,2,3,1,3,6.618278752299617e-05,0.0,10
0.3,25,3,3,1,3,0.15533863119203517,0.0,10
0.3,25,4,3,1,3,0.1697932532889495,0.0,10
0.3,25,5,3,1,3,0.09723766168981443,0.5714285714285714,18
0.3,25,6,3,1,3,0.053372016387892775,0.0,10
0.3,25,7,3,1,3,1.713521327128597e-06,0.0,10
0.3,25,8,3,1,3,0.2693277838276112,0.7142857142857143,20
0.3,25,9,3,1,3,0.07759185309750867,0.8571428571428571,22
0.3,25,10,3,1,3,0.016004023723034617,0.0,10
0.3,25,11,3,1,3,0.022789278807809538,0.0,10
0.3,25,12,3,1,3,0.012600825652293519,0.0,10
0.3,25,13,3,1,3,0.05832729408666645,0.14285714285714285,12
0.3,25,14,3,1,3,0.00015602194543581777,0.0,10
0.3,25,15,3,1,3,0.17332277042676553,0.0,10
0.3,25,16,3,1,3,0.01961378048336334,0.07142857142857142,11
0.3,25,17,3,1,3,8.577277566737203e-05,0.0,10
0.3,25,18,3,1,3,0.02532621382317566,0.7857142857142857,21
0.3,25,19,3,0,2,1.3799298075748734,1.0,24
0.3,25,20,3,1,3,0.0036557122268347027,0.0,10
0.3,25,21,3,1,3,0.1790300872774678,0.0,10
0.3,25,22,3,1,3,1.7287123029415366e-06,0.0,10
0.3,25,23,3,1,3,0.007872002980112579,0.0,10
0.3,25,24,3,1,3,5.722744734721329e-05,0.0,10
0.3,25,25,3,1,3,0.029815147884285936,0.5,17
0.3,25,26,3,1,3,0.09491907107587558,0.0,10
0.3,25,27,3,1,3,0.007763980883843868,0.0,10
0.3,25,28,3,1,3,0.13460681441423666,0.5714285714285714,18
0.3,25,29,3,1,3,0.006614414168011307,0.0,10
0.3,25,30,3,1,3,0.00022438688199323957,0.0,10
0.3,25,31,3,1,3,2.9944303949384126e-06,0.0,10
0.3,25,32,3,1,3,3.0403690104637922e-06,0.0,10
0.3,25,33,3,1,3,8.589191417603532e-05,0.0,10
0.3,25,34,3,1,3,0.0379022277526067,0.0,10
0.3,25,35,3,1,3,0.020202154655817497,0.42857142857142855,16
0.3,25,36,3,1,3,0.029703552829117092,0.07142857142857142,11
0.3,25,37,3,1,3,0.03371663241772935,0.21428571428571427,13
0.3,25,38,3,1,3,3.0055393153767682e-05,0.0,10
0.3,25,39,3,1,3,8.578418785508616e-05,0.0,10
0.3,25,40,3,1,3,0.15141242196429283,0.0,10
0.3,25,41,3,1,3,0.02950112479069554,0.0,10
0.3,25,42,3,1,3,0.00010337455290727424,0.0,10
0.3,25,43,3,1,3,8.296053222088147e-06,0.0,10
0.3,25,44,3,1,3,0.06883365393371833,0.0,10
0.3,25,45,3,1,3,0.1579246530635611,0.07142857142857142,11
0.3,25,46,3,1,3,0.0011836200431300094,0.0,10
0.3,25,47,3,1,3,0.04774579644186902,0.07142857142857142,11
0.3,25,48,3,1,3,0.001127349720858302,0.0,10
0.3,25,49,3,1,3,0.017278966642303016,0.21428571428571427,13
0.3,25,50,3,1,3,2.29345691073373e-07,0.0,10
0.3,25,51,3,1,3,0.09811396871242828,0.14285714285714285,12
0.3,25,52,3,1,3,0.016522649414532402,0.14285714285714285,12
0.3,25,53,3,1,3,0.0031634080865471535,0.0,10
0.3,25,54,3,1,3,0.001342354855603753,0.0,10
0.3,25,55,3,1,3,0.0004216664810471515,0.0,10
0.3,25,56,3,1,3,0.026393508781341175,0.35714285714285715,15
0.3,25,57,3,1,3,1.6075346747655641e-06,0.0,10
0.3,25,58,3,0,0,0.1720498805976505,0.2857142857142857,14
0.3,25,59,3,1,3,0.07602267953107748,0.07142857142857142,11
0.3,25,60,3,1,3,0.0019312139340686046,0.0,10
0.3,25,61,3,1,3,0.29867024227244543,0.0,10
0.3,25,62,3,1,3,3.152031344826022e-06,0.0,10
0.3,25,63,3,1,3,1.1148149155490193e-06,0.0,10
0.3,25,64,3,1,3,0.1490120468719479,0.0,10
0.3,25,65,3,1,3,0.14562570236075476,0.0,10
0.3,25,66,3,1,3,0.019104095606019,0.0,10
0.3,25,67,3,1,3,0.0021875357891282545,0.0,10
0.3,25,68,3,1,3,5.547083531276163e-05,0.0,10
0.3,25,69,3,1,3,0.03355482808658965,0.0,10
0.3,25,70,3,1,3,0.3171241244129437,0.6428571428571429,19
0.3,25,71,3,1,3,0.12339701555196972,0.21428571428571427,13
0.3,25,72,3,1,3,0.027144583044322157,0.0,10
0.3,25,73,3,1,3,7.47912312446814e-05,0.0,10
0.3,25,74,3,1,3,0.027619996429535172,0.7142857142857143,20
0.3,25,75,3,1,3,0.007954139005483018,0.0,10
0.3,25,76,3,1,3,0.0001627827035072441,0.0,10
0.3,25,77,3,1,3,0.0010239144173811144,0.0,10
0.3,25,78,3,1,3,0.06700785329145516,0.0,10
0.3,25,79,3,1,3,0.10216021505062453,0.0,10
0.3,25,80,3,1,3,0.00015241150732993685,0.0,10
0.3,25,81,3,1,3,0.002434826100505957,0.0,10
0.3,25,82,3,1,3,0.03225905499709796,0.0,10
0.3,25,83,3,1,3,0.12023989688661482,0.5714285714285714,18
0.3,25,84,3,1,3,6.281730428380126e-08,0.0,10
0.3,25,85,3,1,3,3.726063350187049e-05,0.0,10
0.3,25,86,3,1,3,0.0014369643832658526,0.0,10
0.3,25,87,3,1,3,0.013837642428137554,0.0,10
0.3,25,88,3,1,3,0.04139454173380707,0.21428571428571427,13
0.3,25,89,3,1,3,0.00016861325209720503,0.0,10
0.3,25,90,3,1,3,0.0013920831353926657,0.0,10
0.3,25,91,3,1,3,0.00013102005150136277,0.0,10
0.3,25,92,3,1,3,0.0010295870966387096,0.0,10
0.3,25,93,3,1,3,0.015484174830317941,0.0,10
0.3,25,94,3,1,3,0.18827393562710604,0.0,10
0.3,25,95,3,1,3,0.0233728770364142,0.2857142857142857,14
0.3,25,96,3,1,3,5.776875952652765e-05,0.0,10
0.3,25,97,3,1,3,0.00015073246307396735,0.0,10
0.3,25,98,3,1,3,0.008813583767517607,0.0,10
0.3,25,99,3,1,3,0.007086356308306547,0.0,10
0.3,25,100,3,1,3,0.4058990468072934,0.0,10
0.3,25,101,3,1,3,0.00851290752707977,0.0,10
0.3,25,102,3,1,3,0.016305479486002354,0.0,10
0.3,25,103,3,1,3,0.029582997684174057,0.0,10
0.3,25,104,3,1,3,6.9523752523374166e-06,0.0,10
0.3,25,105,3,1,3,7.468221022998832e-06,0.0,10
0.3,25,106,3,1,3,0.003830365154481545,0.0,10
0.3,25,107,3,1,3,0.000737693310995346,0.0,10
0.3,25,108,3,1,3,0.0008879284388643939,0.0,10
0.3,25,109,3,1,3,0.05138002381250547,0.14285714285714285,12
0.3,25,110,3,1,3,6.890917263065245e-06,0.0,10
0.3,25,111,3,1,3,0.020379879477631153,0.5,17
0.3,25,112,3,1,3,0.037911917500816406,0.14285714285714285,12
0.3,25,113,3,1,3,0.364641423033107,1.0,24
0.3,25,114,3,1,3,0.00016399780759730328,0.0,10
0.3,25,115,3,1,3,0.2381939638491205,0.0,10
0.3,25,116,3,1,3,0.027268427923183368,0.42857142857142855,16
0.3,25,117,3,1,3,0.0001883128640340557,0.0,10
0.3,25,118,3,1,3,0.05414481310020214,0.0,10
0.3,25,119,3,1,3,0.23641121774742718,0.5,17
0.3,25,120,3,1,3,0.02143603585827171,0.14285714285714285,12
0.3,25,121,3,1,3,1.0013196242541762e-07,0.0,10
0.3,25,122,3,1,3,0.02822690630896243,1.0,24
0.3,25,123,3,1,3,7.4065512549940905e-06,0.0,10
0.3,25,124,3,1,3,0.025757214251043943,0.0,10
0.3,25,125,3,1,3,0.07989138587345204,0.9285714285714286,23
0.3,25,126,3,1,3,0.0013507231769529682,0.0,10
0.3,25,127,3,1,3,0.0019951142992896344,0.0,10
0.3,25,128,3,1,3,0.3278674736074101,1.0,24
0.3,25,129,3,1,3,0.10430745917457991,0.0,10
0.3,25,130,3,1,3,2.888778097266475e-06,0.0,10
0.3,25,131,3,1,3,0.05160036703994076,0.2857142857142857,14
0.3,25,132,3,1,3,0.04209601722316885,0.14285714285714285,12
0.3,25,133,3,1,3,5.487288486412251e-09,0.0,10
0.3,25,134,3,1,3,0.32071965510057987,0.0,10
0.3,25,135,3,1,3,1.4825193860371872e-07,0.0,10
0.3,25,136,3,1,3,0.8429577063255287,1.0,24
0.3,25,137,3,1,3,0.028077877790589453,0.0,10
0.3,25,138,3,1,3,0.11882459172431684,0.0,10
0.3,25,139,3,1,3,0.00016261542896261425,0.0,10
0.3,25,140,3,1,3,7.327353852446978e-05,0.0,10
0.3,25,141,3,1,3,0.006690709798084493,0.0,10
0.3,25,142,3,1,3,1.5474685183073247e-06,0.0,10
0.3,25,143,3,1,3,0.028997481708785206,0.0,10
0.3,25,144,3,1,3,0.00045347088811378334,0.0,10
0.3,25,145,3,1,3,0.04471230865190397,0.0,10
0.3,25,146,3,1,3,0.1764407052504013,0.0,10
0.3,25,147,3,1,3,0.15939825044650177,0.0,10
0.3,25,148,3,1,3,0.000984402513202893,0.0,10
0.3,25,149,3,1,3,0.28004052784437716,0.0,10
0.3,25,150,3,1,3,0.020054242601190077,0.0,10
0.3,25,151,3,1,3,0.019011486287015402,0.0,10
0.3,25,152,3,1,3,0.015051669437014668,0.0,10
0.3,25,153,3,1,3,0.0004849080085451677,0.0,10
0.3,25,154,3,1,3,0.0036278636355805433,0.0,10
0.3,25,155,3,1,3,0.029381677164640435,0.0,10
0.3,25,156,3,1,3,1.155191359211034e-05,0.0,10
0.3,25,157,3,1,3,0.02762577941300968,0.35714285714285715,15
0.3,25,158,3,1,3,0.01454156325054782,0.0,10
0.3,25,159,3,1,3,4.3173760141860685e-06,0.0,10
0.3,25,160,3,1,3,0.0016645519101723637,0.0,10
0.3,25,161,3,1,3,0.0009698100432276168,0.0,10
0.3,25,162,3,1,3,0.00010754527338527891,0.0,10
0.3,25,163,3,1,3,0.0017074527816221164,0.0,10
0.3,25,164,3,1,3,0.0008763449814104072,0.0,10
0.3,25,165,3,1,3,0.0034146186869769687,0.0,10
0.3,25,166,3,1,3,0.02438403726057356,0.6428571428571429,19
0.3,25,167,3,1,3,8.54830997652432e-05,0.0,10
0.3,25,168,3,1,3,0.02267475105800809,0.0,10
0.3,25,169,3,1,3,0.003898754442719701,0.0,10
0.3,25,170,3,1,3,0.01926140944009192,0.0,10
0.3,25,171,3,1,3,0.0014519793894243317,0.0,10
0.3,25,172,3,1,3,4.2077608222594465e-05,0.0,10
0.3,25,173,3,1,3,0.02904832777332158,0.21428571428571427,13
0.3,25,174,3,1,3,0.039877434630305235,0.0,10
0.3,25,175,3,1,3,0.000637479114478032,0.0,10
0.3,25,176,3,1,3,0.00023679400555861587,0.0,10
0.3,25,177,3,1,3,0.015849043036781123,0.0,10
0.3,25,178,3,1,3,0.02585257692516786,0.0,10
0.3,25,179,3,1,3,0.12416504408971245,0.2857142857142857,14
0.3,25,180,3,1,3,0.09434440866581795,0.0,10
0.3,25,181,3,1,3,0.01983896572047366,0.14285714285714285,12
0.3,25,182,3,1,3,0.2827044105725891,0.42857142857142855,16
0.3,25,183,3,1,3,0.06645315306905085,0.5,17
0.3,25,184,3,1,3,0.000888657975724684,0.0,10
0.3,25,185,3,1,3,0.30587058244813853,0.35714285714285715,15
0.3,25,186,3,1,3,0.019501264914714777,0.5,17
0.3,25,187,3,1,3,0.13721271438519778,0.0,10
0.3,25,188,3,1,3,0.038507612557270476,0.07142857142857142,11
0.3,25,189,3,1,3,0.002305450880076494,0.0,10
0.3,25,190,3,1,3,0.02031147307113136,0.14285714285714285,12
0.3,25,191,3,1,3,0.0008413705978461152,0.0,10
0.3,25,192,3,1,3,0.001576781839788819,0.0,10
0.3,25,193,3,1,3,0.040515920609603406,0.0,10
0.3,25,194,3,1,3,0.11871924389665493,0.0,10
0.3,25,195,3,1,3,2.973214709951013e-06,0.0,10
0.3,25,196,3,1,3,0.002253078351371346,0.0,10
0.3,25,197,3,1,3,0.03427996269534025,0.21428571428571427,13
0.3,25,198,3,1,3,0.07238689483164451,0.0,10
0.3,25,199,3,1,3,2.354455327680271e-07,0.0,10
0.3,26,0,2,1,2,1.156216666001001,0.0,10
0.3,26,1,2,1,2,0.47366888825823683,0.0,10
0.3,26,2,2,1,2,1.2746264539327412,0.0,10
0.3,26,3,2,1,2,1.3447510309226758,0.0,10
0.3,26,4,2,1,2,1.124982941103925,0.0,10
0.3,26,5,2,1,2,0.05631666097827223,0.0,10
0.3,26,6,2,1,2,0.01681771660658389,0.0,10
0.3,26,7,2,1,2,1.1304052171149006,0.0,10
0.3,26,8,2,1,2,0.9719200942258849,0.0,10
0.3,26,9,2,1,2,1.3701479629063407,0.0,10
0.3,26,10,2,0,0,1.373656367787548,0.0,10
0.3,26,11,2,0,1,1.3590273802863575,0.0,10
0.3,26,12,2,1,2,1.3198827892143705,0.0,10
0.3,26,13,2,1,2,0.8970623708875636,0.0,10
0.3,26,14,2,1,2,0.5127232500167502,0.0,10
0.3,26,15,2,1,2,0.21335349546333204,0.0,10
0.3,26,16,2,0,3,1.3749515413557831,0.0,10
0.3,26,17,2,1,2,1.1956202510090335,0.0,10
0.3,26,18,2,1,2,0.6358590467744993,0.0,10
0.3,26,19,2,1,2,0.5819314923390526,0.0,10
0.3,26,20,2,1,2,1.3319005303950446,0.0,10
0.3,26,21,2,1,2,0.15185820122954632,0.0,10
0.3,26,22,2,1,2,1.3144263893826653,0.0,10
0.3,26,23,2,1,2,0.530758525442271,0.0,10
0.3,26,24,2,1,2,1.115586162012691,0.0,10
0.3,26,25,2,1,2,0.20427870460684333,0.0,10
0.3,26,26,2,0,3,1.2990433823852905,0.0,10
0.3,26,27,2,1,2,1.3447627437963035,0.0,10
0.3,26,28,2,1,2,0.9058189997766948,0.0,10
0.3,26,29,2,1,2,1.0875640696534692,0.0,10
0.3,26,30,2,1,2,0.7912233159233891,0.0,10
0.3,26,31,2,0,1,1.3562461810792859,0.0,10
0.3,26,32,2,1,2,1.2667953018104336,0.0,10
0.3,26,33,2,1,2,1.3608470524877305,0.0,10
0.3,26,34,2,1,2,1.369196403852086,0.0,10
0.3,26,35,2,1,2,0.08569402860682614,0.0,10
0.3,26,36,2,0,3,1.351952054813609,0.0,10
0.3,26,37,2,1,2,1.079989197487486,0.0,10
0.3,26,38,2,1,2,0.01644861726191854,0.0,10
0.3,26,39,2,1,2,0.06975084139625079,0.0,10
0.3,26,40,2,1,2,1.3440277599440773,0.0,10
0.3,26,41,2,1,2,1.157917540524143,0.0,10
0.3,26,42,2,1,2,0.11099236605366324,0.0,10
0.3,26,43,2,1,2,1.2578755116026554,0.0,10
0.3,26,44,2,1,2,0.14581324671914017,0.0,10
0.3,26,45,2,1,2,0.013753781313096238,0.0,10
0.3,26,46,2,1,2,1.3273447504198406,0.0,10
0.3,26,47,2,1,2,1.3401070107930702,0.0,10
0.3,26,48,2,1,2,0.13260862675034138,0.0,10
0.3,26,49,2,1,2,0.00031359318719961825,0.0,10
0.3,26,50,2,1,2,1.3552289784391012,0.0,10
0.3,26,51,2,1,2,1.3732948347071714,0.0,10
0.3,26,52,2,1,2,0.6982489883877101,0.0,10
0.3,26,53,2,0,3,1.375694026330135,0.0,10
0.3,26,54,2,1,2,0.8282754861322171,0.0,10
0.3,26,55,2,0,1,1.3666884803001476,0.0,10
0.3,26,56,2,1,2,0.10212507319314282,0.0,10
0.3,26,57,2,1,2,1.1375389584152127,0.0,10
0.3,26,58,2,0,0,1.3238876343594947,0.0,10
0.3,26,59,2,1,2,0.01035087444020049,0.0,10
0.3,26,60,2,1,2,0.10185025114593811,0.0,10
0.3,26,61,2,0,0,1.3799397314455237,0.0,10
0.3,26,62,2,0,0,1.3757919919599562,0.0,10
0.3,26,63,2,1,2,0.4774230082638069,0.0,10
0.3,26,64,2,1,2,1.3493958599090834,0.0,10
0.3,26,65,2,1,2,0.13741365809410594,0.0,10
0.3,26,66,2,1,2,0.503153993142527,0.0,10
0.3,26,67,2,1,2,1.322209260749398,0.0,10
0.3,26,68,2,1,2,0.209000779623718,0.0,10
0.3,26,69,2,1,2,1.1010749829647908,0.0,10
0.3,26,70,2,1,2,1.0246334708328177,0.0,10
0.3,26,71,2,1,2,0.1432081982387593,0.0,10
0.3,26,72,2,1,2,1.1897086780896646,0.0,10
0.3,26,73,2,1,2,1.2128016436368023,0.0,10
0.3,26,74,2,1,2,0.4124828091670655,0.0,10
0.3,26,75,2,1,2,0.08958888985295067,0.0,10
0.3,26,76,2,0,0,0.8809693315654971,0.0,10
0.3,26,77,2,1,2,1.2758638394287334,0.0,10
0.3,26,78,2,1,2,1.3391677188823332,0.0,10
0.3,26,79,2,1,2,1.3783174806323222,0.0,10
0.3,26,80,2,1,2,0.09965390069687886,0.0,10
0.3,26,81,2,1,2,1.1051059879926999,0.0,10
0.3,26,82,2,1,2,1.1919551057206204,0.0,10
0.3,26,83,2,1,2,1.3720159901549636,0.0,10
0.3,26,84,2,1,2,1.2873156610137888,0.0,10
0.3,26,85,2,1,2,1.299788826368204,0.0,10
0.3,26,86,2,1,2,1.2764839917600272,0.0,10
0.3,26,87,2,1,2,1.3656943306921625,0.0,10
0.3,26,88,2,1,2,0.00011234365109541965,0.0,10
0.3,26,89,2,1,2,0.009701041869178197,0.0,10
0.3,26,90,2,1,2,1.2740941705388087,0.0,10
0.3,26,91,2,0,1,1.3766796701722053,0.0,10
0.3,26,92,2,1,2,1.3303856618264982,0.0,10
0.3,26,93,2,1,2,0.0009395341306135226,0.0,10
0.3,26,94,2,1,2,1.2689252033888567,0.0,10
0.3,26,95,2,1,2,0.8465750785910217,0.0,10
0.3,26,96,2,1,2,0.023846382259011124,0.0,10
0.3,26,97,2,1,2,1.3478891063419796,0.0,10
0.3,26,98,2,1,2,1.3259563253092839,0.0,10
0.3,26,99,2,1,2,1.3642171409851214,0.0,10
0.3,26,100,2,1,2,1.1418335503004862,0.0,10
0.3,26,101,2,1,2,1.1980445164778157,0.0,10
0.3,26,102,2,1,2,0.9461590964965001,0.0,10
0.3,26,103,2,1,2,0.005342686118955018,0.0,10
0.3,26,104,2,1,2,1.1536614164702084,0.0,10
0.3,26,105,2,1,2,0.19619987009463088,0.0,10
0.3,26,106,2,1,2,1.3284502888820042,0.0,10
0.3,26,107,2,1,2,0.06547698373118396,0.0,10
0.3,26,108,2,1,2,0.0893283227047024,0.0,10
0.3,26,109,2,1,2,1.317550081105296,0.0,10
0.3,26,110,2,1,2,0.00035737585940642867,0.0,10
0.3,26,111,2,1,2,0.02429061218805261,0.0,10
0.3,26,112,2,1,2,0.0008572427730527091,0.0,10
0.3,26,113,2,1,2,0.3655565437366048,0.0,10
0.3,26,114,2,1,2,1.2766028513495686,0.0,10
0.3,26,115,2,1,2,0.004404833818296819,0.0,10
0.3,26,116,2,1,2,0.7729908350602023,0.0,10
0.3,26,117,2,1,2,1.3515340564707545,0.0,10
0.3,26,118,2,1,2,0.5445275767299161,0.0,10
0.3,26,119,2,1,2,1.3453521664859927,0.0,10
0.3,26,120,2,1,2,0.6424226145233322,0.0,10
0.3,26,121,2,1,2,0.30161484548757955,0.0,10
0.3,26,122,2,1,2,1.1687422018516225,0.0,10
0.3,26,123,2,0,0,1.2724873286202387,0.0,10
0.3,26,124,2,1,2,0.053546922538690644,0.0,10
0.3,26,125,2,1,2,1.2713137570840367,0.0,10
0.3,26,126,2,1,2,1.3616091181708867,0.0,10
0.3,26,127,2,1,2,1.3057885343266988,0.0,10
0.3,26,128,2,0,1,1.3669236669323546,0.0,10
0.3,26,129,2,0,0,1.3835919079207357,0.0,10
0.3,26,130,2,1,2,0.9860398027482884,0.0,10
0.3,26,131,2,1,2,0.29874148332560896,0.0,10
0.3,26,132,2,1,2,0.5587903066874605,0.0,10
0.3,26,133,2,1,2,1.3227845429352558,0.0,10
0.3,26,134,2,1,2,1.2768845172760188,0.0,10
0.3,26,135,2,1,2,1.2790755942879888,0.0,10
0.3,26,136,2,1,2,0.0009397671149062633,0.0,10
0.3,26,137,2,1,2,0.7881519589786263,0.0,10
0.3,26,138,2,1,2,0.23670454524433848,0.0,10
0.3,26,139,2,0,0,1.3728027278979247,0.0,10
0.3,26,140,2,0,3,1.3766103430655017,0.0,10
0.3,26,141,2,1,2,1.2897936560198164,0.0,10
0.3,26,142,2,1,2,1.189986312112341,0.0,10
0.3,26,143,2,1,2,0.001013766800688456,0.0,10
0.3,26,144,2,1,2,1.3720685004353141,0.0,10
0.3,26,145,2,1,2,0.8636453900644628,0.0,10
0.3,26,146,2,1,2,1.3147866701363875,0.0,10
0.3,26,147,2,1,2,0.0016057121341092305,0.0,10
0.3,26,148,2,1,2,0.7669748562320855,0.0,10
0.3,26,149,2,1,2,1.25949583959189,0.0,10
0.3,26,150,2,1,2,1.3263873544552784,0.0,10
0.3,26,151,2,1,2,0.01593560050047152,0.0,10
0.3,26,152,2,0,0,1.35750611886344,0.0,10
0.3,26,153,2,1,2,1.3591325312909732,0.0,10
0.3,26,154,2,1,2,0.031480295520503514,0.0,10
0.3,26,155,2,1,2,0.6849487440963928,0.0,10
0.3,26,156,2,1,2,1.2976748164407368,0.0,10
0.3,26,157,2,1,2,0.011620797972696086,0.0,10
0.3,26,158,2,1,2,0.5837396008988943,0.0,10
0.3,26,159,2,1,2,0.2722307121280323,0.0,10
0.3,26,160,2,1,2,0.20086113588486731,0.0,10
0.3,26,161,2,1,2,0.49828984163099177,0.0,10
0.3,26,162,2,0,0,1.3637791589632111,0.0,10
0.3,26,163,2,1,2,0.05730586189836445,0.0,10
0.3,26,164,2,1,2,1.2971537162483255,0.0,10
0.3,26,165,2,1,2,0.16740995050552707,0.0,10
0.3,26,166,2,1,2,1.2413930934253448,0.0,10
0.3,26,167,2,0,3,0.5705786661582568,0.0,10
0.3,26,168,2,0,0,1.3672844032256246,0.0,10
0.3,26,169,2,1,2,1.3178505195131964,0.0,10
0.3,26,170,2,0,3,1.344487480628618,0.0,10
0.3,26,171,2,1,2,1.3114113538616454,0.0,10
0.3,26,172,2,1,2,0.003086048062719068,0.0,10
0.3,26,173,2,1,2,0.7888233776792485,0.0,10
0.3,26,174,2,1,2,1.3455823817116963,0.0,10
0.3,26,175,2,1,2,0.26581419659178085,0.0,10
0.3,26,176,2,0,3,1.3490802110872888,0.0,10
0.3,26,177,2,1,2,0.041984342721943825,0.0,10
0.3,26,178,2,1,2,0.6567991779674971,0.0,10
0.3,26,179,2,1,2,1.157970927155667,0.0,10
0.3,26,180,2,1,2,0.3680994224297168,0.0,10
0.3,26,181,2,1,2,1.3560822721901533,0.0,10
0.3,26,182,2,1,2,0.2351866262481243,0.0,10
0.3,26,183,2,0,3,1.3759376105732357,0.0,10
0.3,26,184,2,1,2,1.2783889584129067,0.0,10
0.3,26,185,2,1,2,1.3837530581162625,0.0,10
0.3,26,186,2,1,2,1.2331812227411147,0.0,10
0.3,26,187,2,1,2,1.0594842797452515,0.0,10
0.3,26,188,2,1,2,0.8238816871424152,0.0,10
0.3,26,189,2,1,2,0.5263388466694497,0.0,10
0.3,26,190,2,1,2,0.6372689394435891,0.0,10
0.3,26,191,2,1,2,1.0570673970828959,0.0,10
0.3,26,192,2,1,2,1.289851050769811,0.0,10
0.3,26,193,2,1,2,0.019514708136653076,0.0,10
0.3,26,194,2,1,2,0.0410328545174002,0.0,10
0.3,26,195,2,1,2,1.1005025161738988,0.0,10
0.3,26,196,2,1,2,0.15178601646453202,0.0,10
0.3,26,197,2,1,2,0.8206132634934107,0.0,10
0.3,26,198,2,1,2,1.2493693233457601,0.0,10
0.3,26,199,2,1,2,0.012522963590869757,0.0,10
0.3,27,0,3,1,3,0.001519737520641845,0.0,10
0.3,27,1,3,1,3,0.029209630063387025,0.0,10
0.3,27,2,3,1,3,0.0670541805386853,0.21428571428571427,13
