true_beta,true_mu,seed_rep,observer,true_goal,recovered_mu,mu_posterior_entropy,goal_correct,goal_entropy,subgoal_entropy,realised_blocks
0.25,1,7,30,1,2.186918698882001,1.0607298765288418,1,7.103471713496617e-10,1.295522837788106,3
0.25,1,7,31,1,1.345013858801812,0.6987177779180568,1,1.337867377779726e-05,1.383056475728553,3
0.25,1,7,32,1,1.1841386657509003,0.4608845404947124,0,0.40126131236621776,1.3860550616528624,3
0.25,1,7,33,1,1.0043651410195356,0.02120908050866938,0,0.05051299650547205,1.3862943570119795,3
0.25,1,7,34,1,1.8543342132594443,1.0766168231027313,0,0.018673286857757276,1.3846766852376629,3
0.25,1,7,35,1,1.6002990302547273,0.9533707993334115,0,0.003408471727026368,1.3764077100753254,3
0.25,1,7,36,1,1.4478642088980909,0.8166682159725005,1,0.024007391761883635,1.3861607462732919,3
0.25,1,7,37,1,1.1368421534196576,0.41465596755926204,0,0.016131945084946007,1.3843873171078418,3
0.25,1,7,38,1,1.3376252979441274,0.6892831551397166,1,1.1950121815000826e-06,1.3850584898682408,3
0.25,1,7,39,1,1.56488003657675,0.9233995643097213,1,0.01095218172426364,1.3851137753458385,3
0.25,1,7,40,1,1.0257561398671273,0.09929973759160396,1,0.03342154800417991,1.386287155236257,3
0.25,1,7,41,1,1.2586089832886846,0.579184808703463,1,8.460888881697487e-05,1.3856952232144406,3
0.25,1,7,42,1,1.1578455863862622,0.41262115628313445,1,0.6204873863491067,1.386252852244524,3
0.25,1,7,43,1,1.8519206589845192,1.077641006290282,1,0.09896375777729911,1.3820278073666756,3
0.25,1,7,44,1,1.8726884464866274,1.0829392997887557,0,0.7724535079442525,1.3862780715090375,3
0.25,1,7,45,1,1.403806686653505,0.7690642777359482,1,3.1469998158729214e-05,1.3834608423121497,3
0.25,1,7,46,1,1.2765918683563728,0.605804767064628,1,7.614958548024373e-09,1.3862873944181229,3
0.25,1,7,47,1,1.6169721720719852,0.9624351969017078,1,1.3508024517562825e-05,1.3786735593386437,3
0.25,1,7,48,1,1.8397084327868223,1.0739912876284796,1,0.015697170135431135,1.3676683787969184,3
0.25,1,7,49,1,1.0585313038622126,0.1918701753778274,1,0.0011471569122590097,1.3862877034925383,3
0.25,1,7,50,1,1.7069559297808927,1.0166815861136582,1,0.8336476457755668,1.3861551487357735,3
0.25,1,7,51,1,1.0069603564833314,0.03277777181701673,1,4.676147834338896e-11,1.38629371290194,3
0.25,1,7,52,1,1.0339343320710435,0.11130441903771969,0,0.2643867795722557,1.3862631442952011,3
0.25,1,7,53,1,1.8606832658062848,1.0799378424478818,1,7.428417770248813e-06,1.376440339091269,3
0.25,1,7,54,1,1.445614116424467,0.8146623754716876,1,0.17897599286789695,1.3862414155371896,3
0.25,1,7,55,1,1.8804567675245527,1.0851712222998386,0,0.42964700213480883,1.3854350411204888,3
0.25,1,7,56,1,1.895269186417135,1.0879733922068768,1,0.0024554736791439456,1.3799208647123682,3
0.25,1,7,57,1,2.0699390265304936,1.0935130223368965,1,0.4989631040071826,1.380639062770814,3
0.25,1,7,58,1,1.7383476659999042,1.0420091854523372,1,0.5571628290435684,1.370735560261359,3
0.25,1,7,59,1,1.838436085734692,1.0730540085146312,1,0.7995858076567102,1.3862694143779815,3
0.25,1,8,0,1,1.8279374675465192,1.0703243958971107,1,0.001644585940247226,1.3728395008002399,5
0.25,1,8,1,1,2.3288872899206354,0.969027797672862,1,2.4541851675110334e-06,1.329673784053844,5
0.25,1,8,2,1,1.7167720158623363,1.0233691771939089,1,0.07030166955447492,1.367608753117647,5
0.25,1,8,3,1,1.2717977932128885,0.5988056739289905,1,0.001350364480950271,1.386177609067732,5
0.25,1,8,4,1,1.8511390871392908,1.0773366457145461,1,1.4332610742193553e-12,1.3378723858801114,5
0.25,1,8,5,1,1.6468470157530035,0.9853625499930321,0,0.5558863609972347,1.3835538610488873,5
0.25,1,8,6,1,1.6620243025257095,0.9941687212998784,0,0.06316111674068367,1.386158685659907,5
0.25,1,8,7,1,1.2903633918892488,0.625345657464569,1,0.35653063807856405,1.3860811657166217,5
0.25,1,8,8,1,1.916639670169119,1.0918432220257417,1,0.021204006818612092,1.3838502886129198,5
0.25,1,8,9,1,2.31777820880609,0.978808643978369,1,5.2874524823091424e-06,1.271248588595298,5
0.25,1,8,10,1,1.8644790092480967,1.0809263902627975,1,0.00027084312839262145,1.381070341810215,5
0.25,1,8,11,1,1.6670285359341674,0.9919225433690856,0,0.5941093697899353,1.3860862900914483,5
0.25,1,8,12,1,1.8574660064432136,1.079079462698377,1,1.0499019511293794e-05,1.3852352938792283,5
0.25,1,8,13,1,1.5409550621930828,0.903751247102565,1,0.0035264373206640434,1.3813181400995649,5
0.25,1,8,14,1,1.4964627099880308,0.8642849371064351,1,0.0010830287086258884,1.3850193000609767,5
0.25,1,8,15,1,1.3068492343531533,0.648476368459734,1,0.009592095528571895,1.386071739066399,5
0.25,1,8,16,1,2.117932188204146,1.0840507798776362,1,0.01489125767160806,1.3743003169837882,5
0.25,1,8,17,1,1.5094971282817058,0.877273180568947,1,0.2642179966608758,1.3848679349090796,5
0.25,1,8,18,1,1.2126976972462475,0.5065033736694471,1,0.0009160396476934794,1.3851674327284935,5
0.25,1,8,19,1,1.7516186579359632,1.0168371172428246,0,0.6297883758572353,1.3806936444209164,5
0.25,1,8,20,1,2.4054035186293814,0.9377798078608308,0,0.04412666418160567,1.3535406791642155,5
0.25,1,8,21,1,1.931315206705837,1.0940443678798866,0,0.3036605030721936,1.3843796961519985,5
0.25,1,8,22,1,1.7912329586994917,1.0573033652111479,1,0.05107209960195087,1.3858825035377504,5
0.25,1,8,23,1,1.579754959144873,0.9317714513399,0,1.0434390449301005,1.3861893333860618,5
0.25,1,8,24,1,1.724948860415115,1.0275872494832736,1,0.0033252069171582164,1.3821935476926261,5
0.25,1,8,25,1,1.2185401405235137,0.5161525785065741,1,3.928498137279874e-06,1.3857324713149517,5
0.25,1,8,26,1,1.648776291552375,0.9803766417452678,0,0.0011591978615864472,1.3851784885655534,5
0.25,1,8,27,1,1.0663292776389932,0.2117800945653544,1,8.373428524963509e-05,1.3861813361065853,5
0.25,1,8,28,1,2.069931802871241,1.0935949563293295,1,0.0005909622729252958,1.3590380575556216,5
0.25,1,8,29,1,1.6824107882801216,1.0044235035968025,1,0.025475873182934136,1.3846528359131152,5
0.25,1,8,30,1,1.168109193141513,0.42851013495330426,1,4.264142099910146e-07,1.3859515773395876,5
0.25,1,8,31,1,1.7648293028541224,1.025624312533923,0,0.6394380992299267,1.3543719848182745,5
0.25,1,8,32,1,2.0237613901299816,1.0980430500990015,1,2.6246501535267566e-05,1.3706723033992703,5
0.25,1,8,33,1,1.3557672344695058,0.7122047302449444,1,1.6322019073616947e-07,1.3803437340264553,5
0.25,1,8,34,1,1.7236852297037089,1.0269451723901684,1,0.001738741734393661,1.3858114485669004,5
0.25,1,8,35,1,2.142365977295127,1.077140115676705,1,2.5190702769883138e-05,1.3831762443717328,5
0.25,1,8,36,1,1.525911486899396,0.8908905105411674,1,0.04358704380683804,1.385981141102746,5
0.25,1,8,37,1,1.848539872869846,1.0766048893506015,1,0.01512783416696475,1.3700143932413433,5
0.25,1,8,38,1,1.6888313633737106,1.0081267575126702,1,0.004351240327811243,1.380415229109801,5
0.25,1,8,39,1,1.8485556792460693,1.0767195585880047,1,0.6130318756682432,1.3832481908566217,5
0.25,1,8,40,1,1.6619731478325273,0.992866625532761,0,1.1124008836243795,1.386196703087045,5
0.25,1,8,41,1,1.5110370622049802,0.8776427785933951,1,0.048896915232483955,1.3758276302250179,5
0.25,1,8,42,1,1.604652529402131,0.9482859868817014,0,0.6911650180278371,1.3833595794672253,5
0.25,1,8,43,1,1.4784754397576587,0.8472359940325328,1,0.010866775262039078,1.3856375707311464,5
0.25,1,8,44,1,1.3360141864990398,0.6970819368965224,0,0.7231369639168127,1.3821373804266956,5
0.25,1,8,45,1,1.21244310019243,0.528007463101677,0,0.008438472296186455,1.3854935559938046,5
0.25,1,8,46,1,2.1944604715603573,1.0568017355595734,1,0.5806485379705981,1.3523689032464412,5
0.25,1,8,47,1,1.4871395793473123,0.855511565640156,1,5.681628718590987e-06,1.3825386439117697,5
0.25,1,8,48,1,1.6828127518504707,0.9985452617815275,0,0.766953823003511,1.38549659049127,5
0.25,1,8,49,1,1.8532983294309349,1.0779395876296927,1,3.870173711296346e-06,1.3855082911479522,5
0.25,1,8,50,1,1.0639740954216723,0.20583511711837055,1,0.0007310562447213683,1.3861468320058803,5
0.25,1,8,51,1,1.4430186019415812,0.8115868050222688,1,0.00010524388507701147,1.3827905111375407,5
0.25,1,8,52,1,1.1621315288308904,0.41742943704062613,1,0.009195211487960932,1.3860319409359585,5
0.25,1,8,53,1,1.904632029362626,1.089703565068059,1,0.04143123817209355,1.3798713084553862,5
0.25,1,8,54,1,2.255754650306756,1.0246152562379012,1,3.4917811548976197e-06,1.3632775482434831,5
0.25,1,8,55,1,1.9478672339690486,1.0959381781221689,1,1.2319123836768363e-07,1.3568782020773429,5
0.25,1,8,56,1,1.7320460043775676,1.0213155527241007,0,0.3790726263332218,1.3854817369292964,5
0.25,1,8,57,1,1.973536262822773,1.097917898076272,1,1.276358325890504e-09,1.3739024513599318,5
0.25,1,8,58,1,1.4375972059690696,0.8182514103401417,0,1.1346324523442262,1.3859199575770256,5
0.25,1,8,59,1,1.5301682568488606,0.8821097465837439,0,0.8413967814214407,1.3860694918079142,5
0.25,1,9,0,1,1.0018291901321168,0.010245774965805643,1,2.981939260606733e-07,1.3862943542519433,8
0.25,1,9,1,1,1.4346073309784146,0.8027484835098176,1,0.00040976793243146115,1.382853257963045,8
0.25,1,9,2,1,1.993668934429277,1.0985680307680217,0,1.3193778971466168,1.3861811044140908,8
0.25,1,9,3,1,1.5881320748358696,0.9440932185552158,0,0.6692127486341919,1.3787716198526845,8
0.25,1,9,4,1,1.386264849418548,0.7489284686936536,1,5.743326224471864e-07,1.382850637387149,8
0.25,1,9,5,1,1.881382979629819,1.0850444044405656,1,0.21569770814166642,1.3850268611730079,8
0.25,1,9,6,1,1.9054581902576235,1.0899241580667076,1,0.017284963972867187,1.3573221703434257,8
0.25,1,9,7,1,1.639377218604074,0.9755424779920607,1,0.4732587364764448,1.3861885795840831,8
0.25,1,9,8,1,1.2477933750028694,0.5597795720085035,1,0.5871918122904366,1.3845675340188888,8
0.25,1,9,9,1,1.838980646474335,1.0737841292582528,1,4.429703002766216e-09,1.3726654344887463,8
0.25,1,9,10,1,1.9033893857888236,1.0834575884889424,0,0.09275054029282305,1.3858261713605295,8
0.25,1,9,11,1,1.321018649101724,0.6675647805918677,1,0.0008612209465643474,1.3860729750234968,8
0.25,1,9,12,1,1.509595323029813,0.8877123087265125,0,0.2657165191183277,1.3786683142736842,8
0.25,1,9,13,1,1.257820654659647,0.5779938456980801,1,3.0497248637406624e-06,1.3852479604475578,8
0.25,1,9,14,1,1.543222673808703,0.9056665060097211,1,7.168913625584172e-06,1.3775933050792322,8
0.25,1,9,15,1,1.65494028835622,0.9890322596912583,0,0.7109922565042847,1.3836719740243524,8
0.25,1,9,16,1,1.8110878000345867,1.0643312318902418,1,0.49263982722603694,1.3860276028405014,8
0.25,1,9,17,1,1.5302954340619108,0.8946532009708943,1,6.224980792895376e-11,1.3849558219077018,8
0.25,1,9,18,1,1.6803522298456213,1.0044507411559185,0,0.010203073944521314,1.3860439967448754,8
0.25,1,9,19,1,2.2277877258076586,1.0409769481669042,1,0.004786702343081716,1.3829869096274678,8
0.25,1,9,20,1,1.326366754351977,0.6746704432238237,1,0.004885324519688042,1.3857763205747835,8
0.25,1,9,21,1,1.6159135839082848,0.9770769316947852,0,0.038303497230572706,1.3830750766002495,8
0.25,1,9,22,1,1.0090414868441975,0.04100112463348525,1,0.026337192889521542,1.3862935995858723,8
0.25,1,9,23,1,2.131708265796582,1.0794365974833262,0,0.7811347178857979,1.3857739931313573,8
0.25,1,9,24,1,1.3336111371520707,0.6840991947930863,1,2.0877799912996396e-07,1.3848265175736387,8
0.25,1,9,25,1,1.5076081605849694,0.8745564746773645,1,0.007129321775966828,1.3855977972832765,8
0.25,1,9,26,1,1.0012631379917492,0.007387123580524268,1,3.0101924098910737e-09,1.3862943473790807,8
0.25,1,9,27,1,1.8325304429297313,1.0729130277042873,1,0.6847646739705852,1.3814067186591885,8
0.25,1,9,28,1,1.9527512765838144,1.0953954059192017,0,0.4369026927882655,1.3859882672874257,8
0.25,1,9,29,1,1.4338841021799822,0.8020844337622186,1,0.5041495734089388,1.3861754577609195,8
0.25,1,9,30,1,1.3287500797542595,0.6777660756921668,1,9.588547938930443e-08,1.3858003783237274,8
0.25,1,9,31,1,1.5462106509498337,0.908150028324161,1,0.005393156566022315,1.38623231771003,8
0.25,1,9,32,1,1.916081814663725,1.0917440726643992,1,2.8583330691257346e-06,1.3823166470260095,8
0.25,1,9,33,1,1.5697825725803152,0.9481793877744376,0,0.0005407320326663579,1.3849425391939834,8
0.25,1,9,34,1,2.4728852536026875,0.7710731950250056,1,1.4203261477856157e-07,1.2994500946278822,8
0.25,1,9,35,1,1.9095712372510252,1.0900358851272742,0,0.23669639979175364,1.3859384840908608,8
0.25,1,9,36,1,2.053247865889644,1.0957223761987944,1,1.917798406070013e-06,1.3827327864351,8
0.25,1,9,37,1,1.7096612464415433,1.0174627668075793,1,0.6844055812381076,1.3848231684561576,8
0.25,1,9,38,1,1.4545863663149885,0.8257968031337674,1,0.9188481430770864,1.3862059764633814,8
0.25,1,9,39,1,1.0036903026547832,0.01894214634769622,1,5.579860150646777e-13,1.3862940061873752,8
0.25,1,9,40,1,1.8961887922986702,1.088155643166629,1,0.0004643679532996176,1.3801008393981327,8
0.25,1,9,41,1,1.5182216005302038,0.8840734983125605,1,2.3644968552626498e-06,1.377590566249604,8
0.25,1,9,42,1,2.286455030632265,1.0036989789879163,1,4.719251242287087e-05,1.3430146904157236,8
0.25,1,9,43,1,1.560567621299793,0.9198711327814499,1,0.05867612924373892,1.3857186129990735,8
0.25,1,9,44,1,1.0413821608853375,0.14537721458659145,1,0.0041537541364245565,1.3862881069373927,8
0.25,1,9,45,1,1.0210991417852857,0.08347491855448938,1,0.013640133942587195,1.3862876201597711,8
0.25,1,9,46,1,1.8664672056050364,1.0814318516665955,1,0.0013129881028355755,1.3857779697911328,8
0.25,1,9,47,1,1.597683024890913,0.9485753792898168,1,0.002261109585588697,1.3844939644247736,8
0.25,1,9,48,1,1.5728829446733803,0.9297406193656674,1,0.037545429644195244,1.383327058661338,8
0.25,1,9,49,1,1.9844596970791475,1.0983664661265546,0,1.125418699644606,1.3860078412936696,8
0.25,1,9,50,1,1.641054974860137,0.9787895568181415,1,0.0005968407933842825,1.3802214157356474,8
0.25,1,9,51,1,1.0830168018115882,0.2523227656374596,1,2.0642851862436026e-05,1.3862354089647144,8
0.25,1,9,52,1,1.1509824298869566,0.3962893691941357,1,0.00030524578046139787,1.3862802807669723,8
0.25,1,9,53,1,1.5109895266950664,0.8775998606716954,1,0.00017145644579311985,1.3858440998508135,8
0.25,1,9,54,1,1.944523789082525,1.0955920580322236,1,0.013082412300407171,1.3684621773132448,8
0.25,1,9,55,1,2.292980248676908,0.9988138533799743,1,0.006840324361205612,1.3831239576402465,8
0.25,1,9,56,1,1.599358158132247,0.972611904675448,0,0.0001753877649262451,1.3616803454872706,8
0.25,1,9,57,1,1.7760258666379252,1.0511283209987452,1,0.038358333171098824,1.3858473060175132,8
0.25,1,9,58,1,1.2303473156395177,0.5278279714414427,1,0.4715620865961706,1.3841447231956834,8
0.25,1,9,59,1,2.113751911173906,1.0850870349961015,1,3.810009898421294e-10,1.3684676864169305,8
0.25,1,10,0,0,1.3475362714778927,0.7014148951966859,1,0.07010246871573281,1.3862280670931928,5
0.25,1,10,1,0,1.3821370805510473,0.7509386766887423,1,3.3042035419624176e-05,1.3861604718852298,5
0.25,1,10,2,0,1.515072491031607,0.8741554069167605,1,0.20549466112526682,1.3862859729736683,5
0.25,1,10,3,0,2.167599187541771,1.075232653318514,1,0.0007917454953424954,1.3720527147667965,5
0.25,1,10,4,0,1.48291798188677,0.8370474026550213,1,6.763717472108739e-08,1.3841108114087322,5
0.25,1,10,5,0,2.0409797034974573,1.097317201725773,0,0.2625010427180082,1.3708238000697406,5
0.25,1,10,6,0,1.2312976752844744,0.5683201405040819,1,0.0020669199610268605,1.3855868929073742,5
0.25,1,10,7,0,1.4246948855157577,0.7664345012852655,1,6.538608693896037e-06,1.3853831709604434,5
0.25,1,10,8,0,1.8209761279226542,1.0721524615448346,1,0.00024489734399842366,1.3735187110088685,5
0.25,1,10,9,0,1.3768139185694226,0.7377971968307371,0,0.003698596121283364,1.3843817891505323,5
0.25,1,10,10,0,1.2493243712971198,0.6141802212946932,1,0.539766011623187,1.3842583668237982,5
0.25,1,10,11,0,1.2570035919296572,0.5757725365821854,1,2.7917486939304134e-08,1.3849055595952129,5
0.25,1,10,12,0,2.308280631238217,1.02499132478975,1,6.443675224191922e-05,1.2183604687805472,5
0.25,1,10,13,0,2.011943140997109,1.0985004447514846,0,0.4667839257798326,1.3786876382401116,5
0.25,1,10,14,0,1.5255690966369533,0.9205110335047362,0,0.467877694327395,1.384423395187228,5
0.25,1,10,15,0,1.1104298547345812,0.3213249509831985,0,0.2584210362845081,1.3860561878621613,5
0.25,1,10,16,0,1.0623146650345603,0.225713212114185,1,0.11511358980616355,1.3860234361800634,5
0.25,1,10,17,0,1.651637056400546,0.9917275791097315,1,0.0014708167361119097,1.3713518930098412,5
0.25,1,10,18,0,1.8058752549689991,1.053682030273005,0,0.3976577166363425,1.3717437952543623,5
0.25,1,10,19,0,1.5448005311960666,0.9330369003622019,1,0.0005065236031504838,1.3767226433569355,5
0.25,1,10,20,0,1.7073109087191531,1.018413872414401,0,0.7357240620971212,1.382294427990141,5
0.25,1,10,21,0,1.3943024404950515,0.7499419265586806,1,1.8242313215389063e-05,1.3838536661950203,5
0.25,1,10,22,0,2.039084544914452,1.09745946160406,1,0.010328874194488793,1.3766132305303258,5
0.25,1,10,23,0,1.63695905463598,0.9787822059985688,1,0.6932026679327286,1.3831418929936035,5
0.25,1,10,24,0,1.0852065026468172,0.2603830444821651,1,0.010204388103391157,1.386245945620205,5
0.25,1,10,25,0,1.356808902196105,0.7354583430544492,0,0.6013512956016618,1.3860992794705642,5
0.25,1,10,26,0,1.7702937745577694,1.049343573405868,1,0.8807897047676274,1.3861212345776912,5
0.25,1,10,27,0,2.105089386213332,1.0756842349481561,1,1.6151619514599118e-07,1.2864459607590437,5
0.25,1,10,28,0,1.3745106088465737,0.7376183628034789,0,0.0003124217650980808,1.3849184178183322,5
0.25,1,10,29,0,1.6791332166325028,1.0065645859550283,0,0.274597382022724,1.3858516877418527,5
0.25,1,10,30,0,1.3204229798133247,0.6990721266451934,0,0.3248312530359072,1.3853097214385406,5
0.25,1,10,31,0,1.4526290903879793,0.8562139118304493,0,0.0033586853266278265,1.3799889602693776,5
0.25,1,10,32,0,1.4397907278434496,0.8059547666614872,1,0.042799478110138636,1.385965092448966,5
0.25,1,10,33,0,1.8478217555588325,1.0759484854809553,0,0.3137079115451875,1.3830315153693555,5
0.25,1,10,34,0,1.2308503296598095,0.5572459469778529,1,1.056166601350235,1.385816997022826,5
0.25,1,10,35,0,1.494964630148865,0.8629256483522546,0,0.009178129923728209,1.3784214835338833,5
0.25,1,10,36,0,1.812280747712856,1.0655655444936054,0,0.29084928445412705,1.3837344637761761,5
0.25,1,10,37,0,1.082570339023792,0.24272209137177625,1,0.1686789543545552,1.3860030479045102,5
0.25,1,10,38,0,1.4969789825841529,0.8583275877163294,1,1.228738662549986e-05,1.3861690878170445,5
0.25,1,10,39,0,1.589314080457377,0.9435791698853654,1,0.7277571948026186,1.383737978311824,5
0.25,1,10,40,0,1.0334572298451983,0.134194381919991,1,0.0040680944399846125,1.3862637374477604,5
0.25,1,10,41,0,1.5591619466219833,0.9409335903577161,0,0.05466141511310613,1.35885123914186,5
0.25,1,10,42,0,1.4633950912945566,0.8332469698089012,1,6.55409071991452e-07,1.3778980858177876,5
0.25,1,10,43,0,1.4475850518675237,0.8102442329691341,0,0.6976792784827939,1.3860455717916924,5
0.25,1,10,44,0,2.249022389111007,1.0421343109043462,1,9.58615043341898e-06,1.3668453352531238,5
0.25,1,10,45,0,1.648469178245875,0.9882391147484164,0,0.13901484299037978,1.3859101951113573,5
0.25,1,10,46,0,1.581231940933112,0.9391937086539679,1,1.03990219099019e-06,1.3850960162541257,5
0.25,1,10,47,0,1.595010893706038,0.9530073258563375,1,0.0017640392704381834,1.3796273780915347,5
0.25,1,10,48,0,1.9063386675524427,1.087179754335503,1,0.018849907774564398,1.3500074761689436,5
0.25,1,10,49,0,1.3556460548190445,0.5879697060793665,1,0.003868581636503673,1.3798178473368168,5
0.25,1,10,50,0,1.69174954467651,1.0127311742401328,1,0.0007538413455556866,1.3861189390198836,5
0.25,1,10,51,0,1.318747094790036,0.6776820157921103,1,0.024820913968485757,1.3853693439773347,5
0.25,1,10,52,0,1.2406938005426347,0.5541927380311321,1,2.0445944622787052e-07,1.3862319125114424,5
0.25,1,10,53,0,1.1998332796573703,0.4845478653753285,0,0.08994377137842297,1.3857281979308422,5
0.25,1,10,54,0,1.2963485566399189,0.6491801008046638,1,0.0006242124365256735,1.381924327000679,5
0.25,1,10,55,0,1.523029596119187,0.884483276062928,1,5.402052121435157e-07,1.3816477822911302,5
0.25,1,10,56,0,1.561348984582154,0.9094891239597211,1,0.01402075370889814,1.3758739367827728,5
0.25,1,10,57,0,1.523134176304741,0.8837626512448005,1,0.0001030932844905449,1.381707655716117,5
0.25,1,10,58,0,1.6091075018953094,0.9536133099667161,0,0.46198753572080764,1.3847033177118626,5
0.25,1,10,59,0,1.6602672839640442,0.9711316909899967,1,0.00058291615937378,1.361960344387357,5
0.25,1,11,0,0,2.0199260482006105,1.0924613879179421,1,0.000613169293117865,1.3848990309845401,5
0.25,1,11,1,0,1.2978636652880786,0.6498351628248187,1,0.007256999545328082,1.3861052878132352,5
0.25,1,11,2,0,1.5830654030238653,0.9551281648407344,1,0.002294378824950944,1.3665554255975574,5
0.25,1,11,3,0,1.2877901078722453,0.6133822083362949,1,0.030409472911015704,1.3855780100190649,5
0.25,1,11,4,0,1.3431991765576758,0.6912727498885816,0,0.19853255895814298,1.3823092860959516,5
0.25,1,11,5,0,2.134810343053268,1.0801555252665493,1,0.001448395795547121,1.3665166895473337,5
0.25,1,11,6,0,2.180270923176148,1.0580757176224656,1,0.008477269671652474,1.3731774618123138,5
0.25,1,11,7,0,1.650973045248775,0.9726815918704536,1,0.0028726937201282495,1.3861468418251468,5
0.25,1,11,8,0,1.6155942950688973,0.9706371567574925,1,0.9736320446263695,1.3779681602281064,5
0.25,1,11,9,0,1.6823842331755214,1.0118779837858234,1,0.5340823903287507,1.3789902220996924,5
0.25,1,11,10,0,1.5597337506858682,0.9269960717204918,1,0.5181078646368574,1.3858313104544937,5
0.25,1,11,11,0,1.7758124390349395,1.0367705638245803,0,0.0037746606158183165,1.3846917311388123,5
0.25,1,11,12,0,1.7244542804080027,1.0344061384122005,1,0.00011725783692727285,1.383817799235619,5
0.25,1,11,13,0,1.4063228614747305,0.7768194333133996,1,0.36555725947422263,1.3862723534417398,5
0.25,1,11,14,0,2.2472889292210017,1.0518575080731447,0,0.023025256591334857,1.2783117013778316,5
0.25,1,11,15,0,2.435785931917515,0.8564135687644137,1,0.1806357422422388,1.2640823855409362,5
0.25,1,11,16,0,1.6741859893697346,1.006258613513564,1,2.9123636135218336e-05,1.363385505004608,5
0.25,1,11,17,0,2.126086862113824,1.0823495918147934,0,0.6486185684772662,1.3830014104653592,5
0.25,1,11,18,0,1.8242976330742087,1.0659953966293527,1,0.10916407256461569,1.3846060255294808,5
0.25,1,11,19,0,1.1798649997911763,0.452054819921866,0,0.4090903509263754,1.3862746457171837,5
0.25,1,11,20,0,1.0311472424906365,0.13338974229875045,1,0.0019136800048033015,1.3862425474213906,5
0.25,1,11,21,0,1.9496311132391744,1.0948269216016766,0,0.6799711326898596,1.384859619535316,5
0.25,1,11,22,0,1.719971267707495,1.0044869995425616,1,0.014588136074920304,1.3849234573395983,5
0.25,1,11,23,0,1.748866982981045,1.0376058897476241,0,0.48951583906782536,1.384260054249855,5
0.25,1,11,24,0,1.3604693870200937,0.7333024827393049,1,0.0007907777007689604,1.3853940042209199,5
0.25,1,11,25,0,1.479198887047567,0.8565075525523334,1,0.002552553249835205,1.3800606369494084,5
0.25,1,11,26,0,1.5285305097282291,0.905446823232511,0,0.5011862332480337,1.3808399106470528,5
0.25,1,11,27,0,1.2379932316241586,0.5484974041041688,1,0.24432462203373945,1.3860735008131182,5
0.25,1,11,28,0,1.3312107814140721,0.6713136531737904,1,5.485790787018561e-11,1.3856412780768066,5
0.25,1,11,29,0,1.4443499846419343,0.8433823110450099,1,3.812784107926127e-05,1.3686382792386673,5
0.25,1,11,30,0,1.5206469760845178,0.8911697044719147,0,0.7311390179326352,1.3852549188593855,5
0.25,1,11,31,0,1.6273750030956253,0.9466479730774867,1,0.001194661873499067,1.3691027541616845,5
0.25,1,11,32,0,1.6250040737794482,0.9647812417379629,1,5.134438741631431e-06,1.3829373918418386,5
0.25,1,11,33,0,1.7743301786628611,1.0586515560113345,1,0.6373788875993764,1.382497535807654,5
0.25,1,11,34,0,1.7155162403172624,1.0176419943587576,1,2.7781932721885754e-05,1.3855678522274313,5
0.25,1,11,35,0,1.157212545880826,0.3798109840020738,1,0.04212349563464419,1.3852898252489285,5
0.25,1,11,36,0,1.1660413125695823,0.4297763750909299,1,0.712671438680761,1.3859392371999932,5
0.25,1,11,37,0,1.8802968753899831,1.0860883503350567,1,0.4571439772890773,1.3852833926594434,5
0.25,1,11,38,0,1.9049665643729639,1.0835108781820362,1,0.0031528461921554456,1.2925164563647145,5
0.25,1,11,39,0,1.9295558091795482,1.0936281127566647,1,0.006016797696020341,1.3728769464651116,5
0.25,1,11,40,0,1.9296002086564492,1.0919030033619652,1,0.002688695935030402,1.3733457200698536,5
0.25,1,11,41,0,1.4711900788554513,0.8229555354243848,1,2.3394835075394247e-06,1.384488028265518,5
0.25,1,11,42,0,2.2133070636450034,1.0463634845441991,1,9.841828205256704e-05,1.315329127865771,5
0.25,1,11,43,0,1.0774384749993964,0.2551860789997915,1,4.161187479322119e-05,1.3862099752349764,5
0.25,1,11,44,0,1.9892669015015247,1.097656093474297,1,0.12761110041705542,1.3860214232200374,5
0.25,1,11,45,0,2.172296698794917,1.0666786333952738,0,0.0010685295962019749,1.3751343036294459,5
0.25,1,11,46,0,1.8820437828378598,1.0670219622559038,1,0.0829378976506956,1.3838994837204424,5
0.25,1,11,47,0,2.157086691404765,1.0487865915899564,1,5.026828846768359e-05,1.2586161104664604,5
0.25,1,11,48,0,1.9600831214723309,1.0946903510369268,0,0.13350746751889708,1.3510190977647132,5
0.25,1,11,49,0,1.909975554469015,1.0891481027941865,1,0.0004065311556979179,1.3848946836619525,5
0.25,1,11,50,0,2.0367764172523586,1.0968601475241868,1,8.150751779750373e-05,1.3825530095222318,5
0.25,1,11,51,0,1.81448110396087,1.049832996096741,1,0.8236081424828919,1.3854009235709952,5
0.25,1,11,52,0,2.0224221245599283,1.033854337113029,0,0.3982894819859131,1.3842795281135332,5
0.25,1,11,53,0,2.0269524366111216,1.0814596644372956,1,0.0003390522816210163,1.352129187966781,5
0.25,1,11,54,0,1.696598121404202,1.0190025941256144,1,4.806239698734151e-05,1.3851054375934715,5
0.25,1,11,55,0,1.9878138188359473,1.0796237689688508,1,3.5492015069818947e-05,1.3785541120848506,5
0.25,1,11,56,0,1.3720875416873872,0.742944646110187,1,7.287939071951695e-05,1.3830611649447633,5
