arm,synth_seed,favoured_k,synth_lean,synth_k_realized,synth_entropy,kappa,signing_rate,contamination,seed_rep,kl_recovered,kl_naive,bound,naive_kl,naive_regret,naive_regret_norm,naive_argmax_preserved,naive_sycophancy,naive_entropy_recovered,weighted_kl,weighted_regret,weighted_regret_norm,weighted_argmax_preserved,weighted_sycophancy,weighted_entropy_recovered
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.4,1,0.0007075776088062112,0.03754078479751404,0.1678157027674238,0.03754078479751404,9.348495053910854,0.31161650179702843,0,,1.2971103462821973,0.0007075776088062112,1.7441228903235406,0.05813742967745134,1,,1.2800691580095158
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.4,1,2.1908774969667602e-05,0.024497206706107777,0.2516696520021913,0.024497206706107777,2.770165932043045,0.09233886440143482,1,,1.3534039884337945,2.1908774969667602e-05,0.896178172503137,0.029872605750104562,1,,1.2795086781219753
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.4,1,3.972123926584059e-05,0.0806894610972554,0.4261400627676878,0.0806894610972554,6.137163305554777,0.2045721101851592,1,,1.3650958530820174,3.972123926584059e-05,0.9917166037547331,0.033057220125157764,1,,1.283444526089394
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.4,1,0.0008171802159620233,0.03460677586223153,0.1169050981581141,0.03460677586223153,3.406563282210734,0.11355210940702444,1,,1.3567139149720218,0.0008171802159620233,1.0713370244469167,0.035711234148230554,1,,1.295520916611926
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.4,2,0.002391109346365366,0.019242658811076424,0.1169050981581141,0.019242658811076424,2.157009906456647,0.07190033021522156,1,,1.3453445858248383,0.002391109346365366,0.9071512241151214,0.030238374137170707,1,,1.3042262733540193
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.4,2,0.00509917326273621,0.0324026194671395,0.1678157027674238,0.0324026194671395,8.915545528724394,0.29718485095747976,0,,1.3145507000678096,0.00509917326273621,0.3932005654755155,0.013106685515850515,1,,1.3018729462597107
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.4,2,0.0020950736410691034,0.023698714635890315,0.2516696520021913,0.023698714635890315,3.20790391235094,0.106930130411698,1,,1.3523973668107296,0.0020950736410691034,0.7223053414107228,0.024076844713690756,1,,1.2980200832360402
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.4,2,0.0014880997726210259,0.05230351937627792,0.4261400627676878,0.05230351937627792,5.4391051807759885,0.18130350602586626,1,,1.360536989364125,0.0014880997726210259,0.7590144982310976,0.025300483274369914,1,,1.2967455512502812
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.4,2,0.002545522140515788,0.031583718234920066,0.1169050981581141,0.031583718234920066,4.103592177143822,0.13678640590479405,1,,1.3543245750969033,0.002545522140515788,0.8595536422167482,0.028651788073891602,1,,1.3038661224490404
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.6,0,0.0022496638587345356,0.026880890917382633,0.2678991778381227,0.026880890917382633,0.8977423776998339,0.029924745923327792,1,0.665,1.343120422918713,0.0022496638587345356,2.132147330633638,0.07107157768778792,1,0.415,1.2691252352520668
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.6,0,0.0025685908986448486,0.06209694184759379,0.37377608596644457,0.06209694184759379,9.802387066933239,0.3267462355644412,0,0.415,1.3001260146006195,0.0025685908986448486,2.3317896661208537,0.07772632220402845,1,0.415,1.2707726327765652
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.6,0,0.002631057324805464,0.037408569395475974,0.5389542592987089,0.037408569395475974,2.886246791419489,0.09620822638064962,1,1.0,1.3635466257970665,0.002631057324805464,2.0083304157301862,0.0669443471910062,1,0.415,1.2656444201935593
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.6,0,0.0025215957702068173,0.11362703578469652,0.8581660503517049,0.11362703578469652,10.506979408146677,0.35023264693822254,0,1.0,1.3623715852701015,0.0025215957702068173,2.172995045838899,0.07243316819462996,1,0.415,1.2677730714181683
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.6,0,0.0020470046818356243,0.058930734659335654,0.2678991778381227,0.058930734659335654,4.584568921037563,0.15281896403458542,1,1.0,1.3614808818474011,0.0020470046818356243,2.0110044424214992,0.06703348141404995,1,0.415,1.2839157339243203
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.6,1,0.0002809542262107844,0.03440844260504952,0.2678991778381227,0.03440844260504952,1.3747768130570048,0.04582589376856682,1,1.0,1.3550742533033553,0.0002809542262107844,1.3561742838955337,0.04520580946318445,1,0.68,1.2874756778304985
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.6,1,0.015755900065725477,0.0955107888582171,0.37377608596644457,0.0955107888582171,9.973581245507306,0.33245270818357686,0,0.205,1.2623981173362566,0.015755900065725477,6.956471015696125,0.2318823671898708,0,0.395,1.2634236274953299
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.6,1,0.00019186569395328746,0.054238899566856,0.5389542592987089,0.054238899566856,6.262955078854205,0.2087651692951401,1,1.0,1.3740389242373372,0.00019186569395328746,1.1882705068468447,0.039609016894894815,1,0.395,1.2828061892093383
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.6,1,0.0007589707145197726,0.17317924061998136,0.8581660503517049,0.17317924061998136,19.83924277821537,0.6613080926071789,0,1.0,1.3585276876350971,0.0007589707145197726,1.5014565371988753,0.050048551239962505,1,0.68,1.2903989672861138
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.6,1,0.0032224742060486984,0.06929145438309749,0.2678991778381227,0.06929145438309749,6.391252841095052,0.21304176136983505,1,1.0,1.3721907741975867,0.0032224742060486984,1.5492019590880646,0.05164006530293548,1,0.68,1.308931950708312
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.6,2,0.005127650202128672,0.03747465717120704,0.2678991778381227,0.03747465717120704,3.2076079236099453,0.1069202641203315,1,1.0,1.363186120772129,0.005127650202128672,0.648157068066485,0.021605235602216163,1,0.715,1.3110053627420961
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.6,2,0.0036591384158976975,0.07664338273286048,0.37377608596644457,0.07664338273286048,9.937775605014687,0.3312591868338228,0,0.445,1.2940681845274347,0.0036591384158976975,0.8572970409340686,0.028576568031135615,1,0.715,1.3097905279871445
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.6,2,0.004533431390038013,0.04890861208089116,0.5389542592987089,0.04890861208089116,6.222452164623621,0.20741507215412067,1,1.0,1.371264776452538,0.004533431390038013,0.5328605670375741,0.01776201890125247,1,0.715,1.3060758152310399
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.6,2,0.003936042274198342,0.10789871744577777,0.8581660503517049,0.10789871744577777,10.906241380749627,0.3635413793583208,0,1.0,1.3694074988364768,0.003936042274198342,0.5960347346964934,0.01986782448988311,1,0.715,1.305580584956078
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.6,2,0.006339513733640289,0.06452225421528068,0.2678991778381227,0.06452225421528068,7.536393820410275,0.2512131273470091,0,1.0,1.3716019215261954,0.006339513733640289,0.7797354926613598,0.02599118308871199,1,0.715,1.3172658455883846
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.8,0,0.0017271758189202585,0.04615184690259101,0.5007099276256659,0.04615184690259101,0.801814290211561,0.02672714300705203,1,1.0,1.352497490963261,0.0017271758189202585,1.5418693757978552,0.0513956458599285,1,0.415,1.2668672873802438
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.8,0,0.019044353102797125,0.10575576305822798,0.6803876188043223,0.10575576305822798,9.982052838518147,0.33273509461727147,0,0.205,1.2822860660384274,0.019044353102797125,6.905994451291686,0.23019981504305617,0,0.415,1.2486224028302568
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.8,0,0.0022541853009229408,0.06397846483830424,0.9479609352487752,0.06397846483830424,4.39499548461581,0.14649984948719366,1,1.0,1.3765889016386856,0.0022541853009229408,1.4629371735610963,0.04876457245203654,1,0.415,1.263639045412411
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.8,0,0.002533612533512307,0.18632833165174023,1.435691182254632,0.18632833165174023,21.4288207979785,0.7142940265992832,0,0.75,1.3543254674428713,0.002533612533512307,1.86854148975224,0.06228471632507466,1,0.415,1.2742019251955607
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.8,0,0.003336498631050601,0.09113315189103807,0.5007099276256659,0.09113315189103807,7.626861333175089,0.2542287111058363,1,1.0,1.3706129760471775,0.003336498631050601,1.5856401760138306,0.05285467253379435,1,0.415,1.3001191858086578
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.8,1,0.0024243103644932644,0.05803685029043615,0.5007099276256659,0.05803685029043615,1.815103722237127,0.06050345740790422,1,1.0,1.365192198676913,0.0024243103644932644,1.5359791977582415,0.05119930659194138,1,0.395,1.294982890475601
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.8,1,0.08333692578786757,0.1725188995951365,0.6803876188043223,0.1725188995951365,10.000108056671497,0.33333693522238317,0,0.205,1.20969459057814,0.08333692578786757,9.89687655392903,0.32989588513096757,0,0.395,1.194864026927719
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.8,1,0.003088272579221167,0.09278110520122088,0.9479609352487752,0.09278110520122088,11.692330272675472,0.38974434242251565,0,1.0,1.3838222392576836,0.003088272579221167,1.4425673021099095,0.048085576736996975,1,0.395,1.288957016330597
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.8,1,0.00873882050545768,0.29158484403274354,1.435691182254632,0.29158484403274354,27.950767023829965,0.9316922341276653,0,0.715,1.3244540135654146,0.00873882050545768,2.4140558152093927,0.08046852717364641,1,0.395,1.3056760769616824
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.8,1,0.019093093593478716,0.12416387458504627,0.5007099276256659,0.12416387458504627,13.617199976456618,0.45390666588188716,0,1.0,1.3760228434475401,0.019093093593478716,2.5644705632019535,0.08548235210673177,1,0.68,1.3369334433419577
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,0.5,0.8,2,0.0006204111007708036,0.054503190311236974,0.5007099276256659,0.054503190311236974,5.73444710223408,0.19114823674113599,1,1.0,1.371806542410658,0.0006204111007708036,1.2672635859264758,0.04224211953088252,1,0.715,1.2939648073780723
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,0.5,0.8,2,0.01596800203197608,0.14552623996124636,0.6803876188043223,0.14552623996124636,10.000005751303537,0.33333352504345115,0,0.265,1.2383864012022097,0.01596800203197608,7.251144192682046,0.24170480642273484,0,0.445,1.2721490824915234
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,0.5,0.8,2,0.0003014523696150632,0.07439501282118544,0.9479609352487752,0.07439501282118544,10.015946122748487,0.33386487075828286,0,1.0,1.3778651798579489,0.0003014523696150632,1.0632603097522786,0.03544201032507595,1,0.715,1.289625166661387
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,0.5,0.8,2,0.001144227375796324,0.17583620639084618,1.435691182254632,0.17583620639084618,14.992953060761376,0.49976510202537916,0,1.0,1.3543606893784155,0.001144227375796324,1.3486126950576383,0.044953756501921266,1,0.715,1.2976415604704992
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,0.5,0.8,2,0.005656055963254247,0.09996757945485434,0.5007099276256659,0.09996757945485434,10.529108372295347,0.35097027907651157,0,1.0,1.3711119998033634,0.005656055963254247,2.1723919655527615,0.07241306551842537,1,0.715,1.3179076510413614
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.0,0,0.0003014075299665724,0.00030140763348008616,-3.9999226153601766e-12,0.00030140763348008616,0.8925526333056544,0.029751754443521808,1,,1.2784605504458086,0.0003014075299665724,0.8925544154366805,0.029751813847889344,1,,1.278460590116493
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.0,0,0.00030141089716891056,0.00030140957245668003,-3.9999226153601766e-12,0.00030140957245668003,0.8925494493926989,0.02975164831308996,1,,1.2784605766729171,0.00030141089716891056,0.892547931927673,0.029751597730922428,1,,1.2784605811393335
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.0,0,0.0003013700036898241,0.0003013707258781072,-3.9999226153601766e-12,0.0003013707258781072,0.8925622199989658,0.02975207399996552,1,,1.278460323443596,0.0003013700036898241,0.8925621566855058,0.029752071889516854,1,,1.278460318385621
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.0,0,0.0003014105652566299,0.0003014093251380032,-3.9999226153601766e-12,0.0003014093251380032,0.8925524699096132,0.029751748996987102,1,,1.2784604900198948,0.0003014105652566299,0.8925524691705988,0.02975174897235329,1,,1.2784604579077608
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.0,0,0.00030140734981353844,0.00030140733595642247,-3.9999226153601766e-12,0.00030140733595642247,0.8925517245854275,0.02975172415284758,1,,1.2784605600736392,0.00030140734981353844,0.8925517307650344,0.029751724358834473,1,,1.2784605608031394
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.0,1,0.0005995321757883143,0.0005995317572127044,-3.9999226153601766e-12,0.0005995317572127044,0.790098897231889,0.026336629907729628,1,,1.2904976260602592,0.0005995321757883143,0.7901003080555913,0.026336676935186373,1,,1.290497661659673
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.0,1,0.0005995387861558888,0.0005995375773485221,-3.9999226153601766e-12,0.0005995375773485221,0.7900952515136395,0.02633650838378798,1,,1.2904976089234328,0.0005995387861558888,0.7900947081975696,0.026336490273252314,1,,1.2904976103681565
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.0,1,0.0005995232704014359,0.000599523385174802,-3.9999226153601766e-12,0.000599523385174802,0.7901020236368128,0.02633673412122709,1,,1.2904976375509227,0.0005995232704014359,0.7901020074492948,0.02633673358164316,1,,1.2904976361510472
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.0,1,0.0005994059998924474,0.0005994060761281951,-3.9999226153601766e-12,0.0005994060761281951,0.7901064543321679,0.026336881811072257,1,,1.2904960694704002,0.0005994059998924474,0.7901064542737535,0.026336881809125114,1,,1.290496068535694
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.0,1,0.0005994909335016044,0.0005994908343479651,-3.9999226153601766e-12,0.0005994908343479651,0.7901012674504382,0.026336708915014603,1,,1.2904971164941332,0.0005994909335016044,0.7901012402722896,0.026336708009076316,1,,1.2904971169970199
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.0,2,0.0014495445747073066,0.00144954325541094,-3.9999226153601766e-12,0.00144954325541094,0.8587873225576081,0.0286262440852536,1,,1.2989253806482886,0.0014495445747073066,0.8587883644972816,0.028626278816576048,1,,1.2989254041932108
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.0,2,0.001449538199475053,0.0014495351553426798,-3.9999226153601766e-12,0.0014495351553426798,0.8587751117334008,0.02862583705778002,1,,1.2989251469206557,0.001449538199475053,0.8587738376798715,0.028625794589329043,1,,1.2989251502909576
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.0,2,0.001449527819794117,0.001449529346028957,-3.9999226153601766e-12,0.001449529346028957,0.8587819825179366,0.028626066083931215,1,,1.2989252016409674,0.001449527819794117,0.8587817688680832,0.028626058962269437,1,,1.2989251863868954
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.0,2,0.0014495284208550837,0.0014495293240236115,-3.9999226153601766e-12,0.0014495293240236115,0.8587809303786886,0.02862603101262295,1,,1.2989251879033468,0.0014495284208550837,0.8587809297125881,0.0286260309904196,1,,1.2989251820492316
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.0,2,0.0014495316454511426,0.0014495315387571747,-3.9999226153601766e-12,0.0014495315387571747,0.8587819083182735,0.028626063610609112,1,,1.2989252170647694,0.0014495316454511426,0.8587818729704155,0.02862606243234718,1,,1.298925217312112
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.2,0,0.0008632050138995453,0.005482404623321523,0.029320512888574714,0.005482404623321523,1.0767628851351962,0.035892096171173206,1,,1.3178025942058746,0.0008632050138995453,0.8200833426985299,0.027336111423284327,1,,1.2743435827529626
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.2,0,0.000863210846928723,0.005267791076070536,0.04355620225286259,0.005267791076070536,2.151928862830216,0.07173096209434052,1,,1.317477952979305,0.000863210846928723,0.820077090926713,0.02733590303089043,1,,1.274343589956864
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.2,0,0.0008631319589822127,0.0055674811922453785,0.06879132651946872,0.0055674811922453785,1.1342646185952487,0.03780882061984162,1,,1.3184989344586002,0.0008631319589822127,0.8200927731807472,0.02733642577269157,1,,1.2743432779430859
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.2,0,0.0008632138719705338,0.008788902136408636,0.12763007985929342,0.008788902136408636,1.669464911245,0.05564883037483332,1,,1.326055533498017,0.0008632138719705338,0.8200819451417207,0.027336064838057353,1,,1.2743434286117794
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.2,0,0.0008632046338444936,0.0068983336541998536,0.029320512888574714,0.0068983336541998536,1.3932490983264378,0.04644163661088126,1,,1.3222236176408144,0.0008632046338444936,0.8200810715324525,0.02733603571774841,1,,1.2743435677526134
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.2,1,0.0007055851421397053,0.009152446215655398,0.029320512888574714,0.009152446215655398,1.1663627925482811,0.038878759751609364,1,,1.3266887046292262,0.0007055851421397053,0.6877938193911581,0.022926460646371934,1,,1.2877918815974607
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.2,1,0.0007055980239583813,0.008346214198611146,0.04355620225286259,0.008346214198611146,2.089191050009487,0.06963970166698288,1,,1.3257028982140373,0.0007055980239583813,0.6877885834599862,0.02292628611533287,1,,1.2877918319192927
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.2,1,0.0007055580727531969,0.009593638386535486,0.06879132651946872,0.009593638386535486,1.2926347846633601,0.04308782615544533,1,,1.3283962987534654,0.0007055580727531969,0.6877959965318037,0.022926533217726787,1,,1.2877918861332724
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.2,1,0.0007055417530305846,0.013637057963003178,0.12763007985929342,0.013637057963003178,1.5601169242864643,0.05200389747621547,1,,1.3340814285244256,0.0007055417530305846,0.6878029699284749,0.022926765664282492,1,,1.2877897990710627
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.2,1,0.000705571606154397,0.010768756089616471,0.029320512888574714,0.010768756089616471,1.415497535087884,0.047183251169596124,1,,1.3301284745431834,0.000705571606154397,0.6877961457738779,0.022926538192462594,1,,1.2877911838164144
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.2,2,0.0016719196122473474,0.0096384917472591,0.029320512888574714,0.0096384917472591,1.956589712848028,0.06521965709493426,1,,1.330216573978845,0.0016719196122473474,0.9734436850675598,0.032448122835585326,1,,1.301413298494784
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.2,2,0.001671894433560625,0.009592752345308452,0.04355620225286259,0.009592752345308452,3.1514769989903044,0.1050492332996768,1,,1.3271745809610311,0.001671894433560625,0.9734243551044242,0.0324474785034808,1,,1.3014130056289752
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.2,2,0.0016718853266405771,0.009857712691588964,0.06879132651946872,0.009857712691588964,1.9533420042490701,0.06511140014163566,1,,1.3308537626640395,0.0016718853266405771,0.9734346167134589,0.032447820557115294,1,,1.3014130548566187
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.2,2,0.00167188671448186,0.013037581927364414,0.12763007985929342,0.013037581927364414,2.485980125553089,0.08286600418510295,1,,1.335126844129361,0.00167188671448186,0.9734336574686198,0.03244778858228732,1,,1.3014130455570319
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.2,2,0.0016718916540720066,0.010740660140015297,0.029320512888574714,0.010740660140015297,2.0594845222869362,0.0686494840762312,1,,1.3321105679111485,0.0016718916540720066,0.9734350052294949,0.03244783350764983,1,,1.3014130856427408
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.4,0,0.001524388561453545,0.02040302955162407,0.1169050981581141,0.02040302955162407,1.1004263518529789,0.036680878395099294,1,,1.3422941178185173,0.001524388561453545,0.4864288009186646,0.016214293363955485,1,,1.2723197235964503
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.4,0,0.0015244142224401886,0.020241197414627488,0.1678157027674238,0.020241197414627488,3.5887434869606216,0.11962478289868737,1,,1.342836461935844,0.0015244142224401886,0.4864243287431014,0.01621414429143671,1,,1.272319718453659
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.4,0,0.001524248448716052,0.0215366855441209,0.2516696520021913,0.0215366855441209,1.2703578623903367,0.042345262079677884,1,,1.3451531582886946,0.001524248448716052,0.4864361534947126,0.01621453844982375,1,,1.272319357181754
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.4,0,0.001524396161404101,0.03433799739854923,0.4261400627676878,0.03433799739854923,2.337363769301443,0.07791212564338142,1,,1.3539624433186617,0.001524396161404101,0.48642792730839157,0.01621426424361305,1,,1.2723195742458655
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.4,0,0.0015243943417963006,0.02710501557113372,0.1169050981581141,0.02710501557113372,1.7079336235883147,0.05693112078627715,1,,1.349810790453796,0.0015243943417963006,0.4864271332963632,0.01621423777654544,1,,1.272319701788031
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.4,1,0.0012716047895083172,0.029136862315115447,0.1169050981581141,0.029136862315115447,2.1318822062789176,0.07106274020929725,1,,1.3546983901193703,0.0012716047895083172,0.622928474615525,0.020764282487184163,1,,1.2884545349694845
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.4,1,0.0012716230698407204,0.02947101360881009,0.1678157027674238,0.02947101360881009,5.329186462417013,0.17763954874723373,0,,1.3511560601891728,0.0012716230698407204,0.6229231819187664,0.020764106063958877,1,,1.2884544647200307
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.4,1,0.0012716003766005254,0.030726615505795307,0.2516696520021913,0.030726615505795307,2.5665625775158576,0.08555208591719524,1,,1.357111139451025,0.0012716003766005254,0.6229263748711689,0.020764212495705626,1,,1.288454701016997
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.4,1,0.0012716714054478665,0.045765583722049794,0.4261400627676878,0.045765583722049794,3.854448103585045,0.12848160345283482,1,,1.3624651850748377,0.0012716714054478665,0.6229440539223807,0.020764801797412687,1,,1.2884516206978696
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.4,1,0.0012716283390822565,0.034750824622807805,0.1169050981581141,0.034750824622807805,2.813439579157251,0.09378131930524168,1,,1.3580702972189715,0.0012716283390822565,0.6229329382947679,0.02076443127649226,1,,1.2884535671285537
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.4,2,0.0027516936771364124,0.028956497163147105,0.1169050981581141,0.028956497163147105,3.7183122719713966,0.12394374239904654,1,,1.3537522766826549,0.0027516936771364124,0.7797457843273514,0.025991526144245044,1,,1.3039265670784352
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.4,2,0.0027516948083932714,0.03160272239775069,0.1678157027674238,0.03160272239775069,6.983444435077951,0.232781481169265,0,,1.3453362969760982,0.0027516948083932714,0.779724882306515,0.025990829410217166,1,,1.3039261335138004
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.4,2,0.0027516782768626444,0.029819389296720483,0.2516696520021913,0.029819389296720483,3.6797821306823963,0.12265940435607986,1,,1.3557369112662725,0.0027516782768626444,0.7797366078353074,0.02599122026117691,1,,1.303926231346744
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.4,2,0.00275167508533802,0.04244732290916739,0.4261400627676878,0.04244732290916739,5.432155336128458,0.18107184453761524,0,,1.3583910585530339,0.00275167508533802,0.7797351723838553,0.025991172412795173,1,,1.3039261990803137
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.4,2,0.002751680265491125,0.033231679583100665,0.1169050981581141,0.033231679583100665,4.175252805162782,0.13917509350542606,1,,1.356159358175704,0.002751680265491125,0.7797367016731005,0.025991223389103348,1,,1.3039262558929252
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.6,0,0.003776789616231692,0.042872459339483984,0.2678991778381227,0.042872459339483984,1.553565954295616,0.05178553180985386,1,1.0,1.360338813688,0.003776789616231692,0.3374401323575582,0.011248004411918606,1,0.665,1.2750464003069717
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.6,0,0.003776844137652409,0.042798094338530934,0.37377608596644457,0.042798094338530934,5.886313242307323,0.19621044141024407,0,1.0,1.3593753009787404,0.003776844137652409,0.3374371412031285,0.011247904706770949,1,0.665,1.2750464119467626
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.6,0,0.0037764222018704975,0.04456917995254621,0.5389542592987089,0.04456917995254621,1.9216825745568045,0.06405608581856014,1,1.0,1.3635445689370147,0.0037764222018704975,0.3374446376098572,0.011248154586995239,1,0.665,1.2750460662833287
biased,45,3,0.9586446444924583,3,0.20325096875146026,0.5,1.0,0.6,0,0.0037767847453110057,0.0681521561166192,0.8581660503517049,0.0681521561166192,4.548719826549813,0.1516239942183271,1,1.0,1.3687203370999577,0.0037767847453110057,0.3374401913208924,0.01124800637736308,1,0.665,1.2750462385490136
symmetric,0,-1,0.25,0,1.5145789899825082,0.5,1.0,0.6,0,0.003776795421796112,0.05444678086256538,0.2678991778381227,0.05444678086256538,2.779685102561907,0.0926561700853969,1,1.0,1.3667590694279808,0.003776795421796112,0.33743933778276336,0.01124797792609211,1,0.665,1.2750464050583918
biased,17,0,0.9516310506386029,0,0.22551510231363753,0.5,1.0,0.6,1,0.005065175888786914,0.057137356683940044,0.2678991778381227,0.057137356683940044,4.513102952510367,0.1504367650836789,1,1.0,1.373076875441623,0.005065175888786914,0.6333724219522718,0.021112414065075726,1,0.68,1.2820413349427877
biased,187,1,0.9571211475764383,1,0.6327694676359189,0.5,1.0,0.6,1,0.0050651791949195175,0.059822131571331816,0.37377608596644457,0.059822131571331816,8.660987656648928,0.2886995885549642,0,1.0,1.3641850344696538,0.0050651791949195175,0.6333708742863597,0.02111236247621199,1,0.68,1.2820412941785924
biased,109,2,0.9634827409194409,2,0.1902849391926143,0.5,1.0,0.6,1,0.005065077724474837,0.05988100644324319,0.5389542592987089,0.05988100644324319,5.115415374376353,0.17051384581254508,1,1.0,1.374929745980554,0.005065077724474837,0.633367261815132,0.021112242060504396,1,0.68,1.2820416774074432
